#Variables:,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)",
7/30/1961,312.464508
7/31/1961,311.136749
8/1/1961,311.513428
8/2/1961,311.18573
8/3/1961,310.40976
8/4/1961,308.969818
8/5/1961,307.107361
8/6/1961,306.929474
8/7/1961,308.448303
8/8/1961,308.035706
8/9/1961,307.438995
8/10/1961,306.757385
8/11/1961,307.716736
8/12/1961,309.161133
8/13/1961,310.8909
8/14/1961,311.596741
8/15/1961,310.834381
8/16/1961,308.310425
8/17/1961,310.9216
8/18/1961,313.281799
8/19/1961,312.536865
8/20/1961,312.345856
8/21/1961,311.483643
8/22/1961,311.31781
8/23/1961,311.520538
8/24/1961,313.086792
8/25/1961,312.261505
8/26/1961,307.556763
8/27/1961,309.638733
8/28/1961,309.502167
8/29/1961,307.651672
8/30/1961,308.102295
8/31/1961,306.664276
9/1/1961,306.026337
9/2/1961,305.442902
9/3/1961,307.44101
9/4/1961,308.696503
9/5/1961,307.566986
9/6/1961,305.579651
9/7/1961,304.748718
9/8/1961,303.199341
9/9/1961,305.214417
9/10/1961,305.210144
9/11/1961,304.843384
9/12/1961,305.528412
9/13/1961,307.451385
9/14/1961,307.327026
9/15/1961,306.596344
9/16/1961,306.788727
9/17/1961,307.636871
9/18/1961,309.109772
9/19/1961,306.873993
9/20/1961,299.185486
9/21/1961,300.391785
9/22/1961,302.166931
9/23/1961,303.97821
9/24/1961,304.236542
9/25/1961,304.97229
9/26/1961,302.197479
9/27/1961,303.264832
9/28/1961,306.865021
9/29/1961,307.448578
9/30/1961,307.490143
10/1/1961,306.896515
10/2/1961,305.021942
10/3/1961,306.063934
10/4/1961,305.907837
10/5/1961,303.733246
10/6/1961,306.055145
10/7/1961,305.329315
10/8/1961,303.548767
10/9/1961,300.424469
10/10/1961,299.341248
10/11/1961,304.493866
10/12/1961,299.920715
10/13/1961,302.163086
10/14/1961,301.125275
10/15/1961,305.55011
10/16/1961,305.26532
10/17/1961,301.481506
10/18/1961,296.099213
10/19/1961,288.700134
10/20/1961,289.081207
10/21/1961,288.823486
10/22/1961,289.934631
10/23/1961,291.973541
10/24/1961,292.234436
10/25/1961,298.200226
10/26/1961,298.247375
10/27/1961,298.319458
10/28/1961,298.571777
10/29/1961,298.133698
10/30/1961,295.373566
10/31/1961,297.379578
11/1/1961,304.223816
11/2/1961,305.864899
11/3/1961,300.776733
11/4/1961,291.162598
11/5/1961,288.978455
11/6/1961,286.077881
11/7/1961,289.375793
11/8/1961,294.206024
11/9/1961,297.971497
11/10/1961,293.651489
11/11/1961,293.834961
11/12/1961,301.276489
11/13/1961,297.878265
11/14/1961,299.953339
11/15/1961,303.750092
11/16/1961,301.581268
11/17/1961,294.996857
11/18/1961,291.14621
11/19/1961,289.182922
11/20/1961,285.329559
11/21/1961,288.276123
11/22/1961,294.445282
11/23/1961,291.662018
11/24/1961,290.365753
11/25/1961,290.754089
11/26/1961,287.768036
11/27/1961,292.334747
11/28/1961,289.233856
11/29/1961,290.557617
11/30/1961,296.210175
12/1/1961,298.9422
12/2/1961,297.720947
12/3/1961,297.593781
12/4/1961,297.371033
12/5/1961,291.488373
12/6/1961,285.089478
12/7/1961,284.848389
12/8/1961,281.813354
12/9/1961,283.30127
12/10/1961,286.185242
12/11/1961,291.411285
12/12/1961,296.239319
12/13/1961,290.022003
12/14/1961,288.071777
12/15/1961,294.360657
12/16/1961,295.739716
12/17/1961,285.494049
12/18/1961,283.549561
12/19/1961,289.188995
12/20/1961,291.265869
12/21/1961,292.989807
12/22/1961,292.779816
12/23/1961,285.09079
12/24/1961,275.814331
12/25/1961,277.218842
12/26/1961,280.783661
12/27/1961,282.965912
12/28/1961,280.04895
12/29/1961,281.142609
12/30/1961,281.766235
12/31/1961,280.981354
1/1/1962,277.714874
1/2/1962,288.511047
1/3/1962,285.584137
1/4/1962,286.401642
1/5/1962,289.437195
1/6/1962,290.82962
1/7/1962,291.85791
1/8/1962,291.075531
1/9/1962,294.129333
1/10/1962,292.175873
1/11/1962,288.712799
1/12/1962,295.659576
1/13/1962,294.458923
1/14/1962,288.293427
1/15/1962,277.49704
1/16/1962,279.246216
1/17/1962,283.471954
1/18/1962,291.191681
1/19/1962,287.205383
1/20/1962,284.236694
1/21/1962,289.442078
1/22/1962,286.985596
1/23/1962,285.215424
1/24/1962,285.585266
1/25/1962,287.235748
1/26/1962,290.150085
1/27/1962,293.391754
1/28/1962,294.065399
1/29/1962,295.536774
1/30/1962,289.330872
1/31/1962,293.625519
2/1/1962,289.127869
2/2/1962,281.333282
2/3/1962,281.900818
2/4/1962,286.672272
2/5/1962,282.962799
2/6/1962,290.50766
2/7/1962,293.3461
2/8/1962,285.612427
2/9/1962,293.729309
2/10/1962,287.868958
2/11/1962,275.762299
2/12/1962,274.558075
2/13/1962,278.543152
2/14/1962,280.069489
2/15/1962,286.75354
2/16/1962,291.413269
2/17/1962,289.104767
2/18/1962,292.689789
2/19/1962,296.971283
2/20/1962,298.07724
2/21/1962,292.176697
2/22/1962,294.458466
2/23/1962,295.581177
2/24/1962,297.670837
2/25/1962,299.458008
2/26/1962,294.236755
2/27/1962,296.607361
2/28/1962,299.319153
3/1/1962,292.912292
3/2/1962,293.222687
3/3/1962,294.695862
3/4/1962,296.791412
3/5/1962,293.587036
3/6/1962,294.474426
3/7/1962,300.534729
3/8/1962,302.314972
3/9/1962,299.877258
3/10/1962,298.393372
3/11/1962,295.912201
3/12/1962,298.587952
3/13/1962,303.402649
3/14/1962,298.624786
3/15/1962,301.520264
3/16/1962,304.888916
3/17/1962,303.261322
3/18/1962,300.873322
3/19/1962,298.646515
3/20/1962,296.506622
3/21/1962,294.77948
3/22/1962,294.89621
3/23/1962,296.576263
3/24/1962,304.216675
3/25/1962,298.587982
3/26/1962,295.518585
3/27/1962,293.198792
3/28/1962,297.169708
3/29/1962,294.563904
3/30/1962,301.070007
3/31/1962,302.026917
4/1/1962,299.112061
4/2/1962,294.172638
4/3/1962,295.592377
4/4/1962,290.470276
4/5/1962,285.078583
4/6/1962,282.702728
4/7/1962,287.001007
4/8/1962,286.875275
4/9/1962,288.957794
4/10/1962,293.858643
4/11/1962,296.009003
4/12/1962,301.668121
4/13/1962,300.589233
4/14/1962,303.090057
4/15/1962,296.155304
4/16/1962,299.703552
4/17/1962,294.910828
4/18/1962,296.776947
4/19/1962,301.200195
4/20/1962,295.684906
4/21/1962,306.812469
4/22/1962,305.842438
4/23/1962,305.686005
4/24/1962,303.685822
4/25/1962,299.551544
4/26/1962,302.566956
4/27/1962,303.826508
4/28/1962,300.548492
4/29/1962,306.082733
4/30/1962,297.694305
5/1/1962,300.224854
5/2/1962,302.571106
5/3/1962,302.952637
5/4/1962,305.301849
5/5/1962,304.487671
5/6/1962,303.157043
5/7/1962,299.905121
5/8/1962,298.577789
5/9/1962,298.952271
5/10/1962,299.481201
5/11/1962,301.638977
5/12/1962,303.437164
5/13/1962,306.782257
5/14/1962,307.941528
5/15/1962,308.611511
5/16/1962,305.472076
5/17/1962,305.191315
5/18/1962,307.856171
5/19/1962,305.691376
5/20/1962,304.324097
5/21/1962,304.839264
5/22/1962,300.272308
5/23/1962,301.475769
5/24/1962,301.512238
5/25/1962,302.185974
5/26/1962,303.119659
5/27/1962,304.813812
5/28/1962,305.992401
5/29/1962,306.864166
5/30/1962,305.931824
5/31/1962,307.417847
6/1/1962,307.716675
6/2/1962,306.639221
6/3/1962,309.808746
6/4/1962,309.877808
6/5/1962,307.060089
6/6/1962,303.94751
6/7/1962,302.287628
6/8/1962,301.013824
6/9/1962,303.565155
6/10/1962,304.359863
6/11/1962,305.381989
6/12/1962,305.887512
6/13/1962,306.596008
6/14/1962,306.895233
6/15/1962,307.182159
6/16/1962,307.908386
6/17/1962,308.500061
6/18/1962,309.460724
6/19/1962,310.540924
6/20/1962,309.999603
6/21/1962,310.457001
6/22/1962,310.899841
6/23/1962,311.707489
6/24/1962,312.857544
6/25/1962,312.796173
6/26/1962,311.490875
6/27/1962,310.657654
6/28/1962,311.860809
6/29/1962,311.337067
6/30/1962,311.306183
7/1/1962,310.819672
7/2/1962,310.903076
7/3/1962,309.649628
7/4/1962,308.780426
7/5/1962,310.391449
7/6/1962,309.362701
7/7/1962,308.498352
7/8/1962,307.771057
7/9/1962,307.656036
7/10/1962,307.596222
7/11/1962,307.731659
7/12/1962,307.983154
7/13/1962,307.129333
7/14/1962,307.060272
7/15/1962,304.26712
7/16/1962,305.992004
7/17/1962,306.149628
7/18/1962,307.296143
7/19/1962,310.818359
7/20/1962,311.608582
7/21/1962,310.087585
7/22/1962,307.241577
7/23/1962,307.715759
7/24/1962,308.481079
7/25/1962,309.083618
7/26/1962,308.145233
7/27/1962,308.084015
7/28/1962,309.533203
7/29/1962,308.909485
7/30/1962,308.737885
7/31/1962,308.570374
8/1/1962,310.542664
8/2/1962,311.56073
8/3/1962,311.459839
8/4/1962,310.31839
8/5/1962,309.749207
8/6/1962,309.792572
8/7/1962,308.914978
8/8/1962,309.060394
8/9/1962,311.000336
8/10/1962,309.81604
8/11/1962,310.435394
8/12/1962,310.169739
8/13/1962,308.804169
8/14/1962,308.420685
8/15/1962,309.441284
8/16/1962,310.485291
8/17/1962,310.337677
8/18/1962,309.260559
8/19/1962,308.949951
8/20/1962,309.098724
8/21/1962,308.873962
8/22/1962,308.260712
8/23/1962,305.79776
8/24/1962,303.243774
8/25/1962,304.30835
8/26/1962,307.630859
8/27/1962,307.916718
8/28/1962,306.711548
8/29/1962,304.12326
8/30/1962,304.00119
8/31/1962,303.773102
9/1/1962,301.861481
9/2/1962,303.47049
9/3/1962,301.332367
9/4/1962,303.034607
9/5/1962,299.786194
9/6/1962,295.800415
9/7/1962,296.743439
9/8/1962,301.071381
9/9/1962,304.131165
9/10/1962,304.40387
9/11/1962,302.461639
9/12/1962,303.167847
9/13/1962,304.611694
9/14/1962,303.720947
9/15/1962,303.561371
9/16/1962,304.298065
9/17/1962,304.819763
9/18/1962,302.596161
9/19/1962,302.148376
9/20/1962,303.77356
9/21/1962,303.601379
9/22/1962,300.681091
9/23/1962,301.590363
9/24/1962,304.26123
9/25/1962,305.507202
9/26/1962,302.062012
9/27/1962,303.284241
9/28/1962,305.924469
9/29/1962,307.109467
9/30/1962,307.024689
10/1/1962,307.850067
10/2/1962,308.921509
10/3/1962,308.519257
10/4/1962,307.458862
10/5/1962,306.45578
10/6/1962,306.307159
10/7/1962,303.89093
10/8/1962,302.47937
10/9/1962,302.338837
10/10/1962,303.261841
10/11/1962,303.757111
10/12/1962,302.48584
10/13/1962,300.750488
10/14/1962,299.149384
10/15/1962,299.693756
10/16/1962,300.483093
10/17/1962,303.049316
10/18/1962,304.700745
10/19/1962,306.296173
10/20/1962,303.483154
10/21/1962,298.010223
10/22/1962,295.38501
10/23/1962,294.020233
10/24/1962,295.395966
10/25/1962,302.622009
10/26/1962,302.707703
10/27/1962,299.923584
10/28/1962,300.176239
10/29/1962,299.35907
10/30/1962,300.484589
10/31/1962,302.486938
11/1/1962,298.842987
11/2/1962,294.829315
11/3/1962,296.321228
11/4/1962,296.543976
11/5/1962,297.218353
11/6/1962,299.677338
11/7/1962,302.319641
11/8/1962,303.970917
11/9/1962,302.615601
11/10/1962,302.193268
11/11/1962,303.473999
11/12/1962,302.645721
11/13/1962,296.261963
11/14/1962,296.689728
11/15/1962,302.852142
11/16/1962,303.784058
11/17/1962,300.592712
11/18/1962,284.689026
11/19/1962,292.366119
11/20/1962,290.578339
11/21/1962,282.179565
11/22/1962,286.164825
11/23/1962,291.658691
11/24/1962,292.20163
11/25/1962,293.257416
11/26/1962,296.365387
11/27/1962,299.738098
11/28/1962,294.908936
11/29/1962,296.890381
11/30/1962,298.650513
12/1/1962,295.2742
12/2/1962,299.230804
12/3/1962,297.933807
12/4/1962,286.524017
12/5/1962,291.387451
12/6/1962,286.833282
12/7/1962,283.390808
12/8/1962,295.626343
12/9/1962,301.675446
12/10/1962,300.79306
12/11/1962,299.833496
12/12/1962,299.134277
12/13/1962,297.839111
12/14/1962,291.156189
12/15/1962,286.324615
12/16/1962,287.932953
12/17/1962,292.277618
12/18/1962,292.17569
12/19/1962,298.526672
12/20/1962,296.669037
12/21/1962,298.21582
12/22/1962,299.950409
12/23/1962,300.109009
12/24/1962,297.528198
12/25/1962,292.711639
12/26/1962,294.186615
12/27/1962,295.561005
12/28/1962,300.611572
12/29/1962,295.688843
12/30/1962,283.431885
12/31/1962,287.722656
1/1/1963,293.199646
1/2/1963,288.577881
1/3/1963,288.474792
1/4/1963,294.073456
1/5/1963,292.070496
1/6/1963,283.493622
1/7/1963,288.667297
1/8/1963,295.278137
1/9/1963,290.695801
1/10/1963,273.704376
1/11/1963,279.535706
1/12/1963,284.429596
1/13/1963,283.011292
1/14/1963,290.621124
1/15/1963,292.175598
1/16/1963,293.651642
1/17/1963,287.042999
1/18/1963,289.582001
1/19/1963,295.9711
1/20/1963,294.972565
1/21/1963,297.579285
1/22/1963,296.306946
1/23/1963,295.187531
1/24/1963,296.052185
1/25/1963,298.038544
1/26/1963,299.828094
1/27/1963,299.723969
1/28/1963,299.420959
1/29/1963,300.327118
1/30/1963,298.818695
1/31/1963,297.315521
2/1/1963,299.128204
2/2/1963,301.859741
2/3/1963,301.443085
2/4/1963,301.68457
2/5/1963,296.361542
2/6/1963,293.167816
2/7/1963,290.903595
2/8/1963,284.584412
2/9/1963,302.35553
2/10/1963,300.786987
2/11/1963,291.697479
2/12/1963,294.926056
2/13/1963,296.35202
2/14/1963,300.879639
2/15/1963,300.238312
2/16/1963,292.996094
2/17/1963,298.496582
2/18/1963,301.506042
2/19/1963,302.035736
2/20/1963,307.294189
2/21/1963,300.315002
2/22/1963,289.602112
2/23/1963,289.906036
2/24/1963,294.195679
2/25/1963,299.233032
2/26/1963,301.595123
2/27/1963,303.514221
2/28/1963,300.905212
3/1/1963,300.746124
3/2/1963,301.009155
3/3/1963,302.06366
3/4/1963,302.587952
3/5/1963,303.571289
3/6/1963,296.828278
3/7/1963,290.842163
3/8/1963,288.535858
3/9/1963,281.014282
3/10/1963,284.092834
3/11/1963,302.532349
3/12/1963,294.97998
3/13/1963,289.098572
3/14/1963,288.984161
3/15/1963,287.335266
3/16/1963,291.895721
3/17/1963,295.087769
3/18/1963,299.328796
3/19/1963,302.138123
3/20/1963,299.750183
3/21/1963,301.564301
3/22/1963,302.776764
3/23/1963,303.447784
3/24/1963,303.012756
3/25/1963,304.35611
3/26/1963,305.699371
3/27/1963,305.673401
3/28/1963,304.438202
3/29/1963,308.522308
3/30/1963,307.198425
3/31/1963,299.577393
4/1/1963,302.557037
4/2/1963,299.890442
4/3/1963,299.583649
4/4/1963,300.310394
4/5/1963,306.350128
4/6/1963,307.159729
4/7/1963,304.558472
4/8/1963,303.114716
4/9/1963,301.885498
4/10/1963,298.05603
4/11/1963,302.962097
4/12/1963,303.563934
4/13/1963,304.504944
4/14/1963,300.098633
4/15/1963,294.909271
4/16/1963,302.096222
4/17/1963,302.263855
4/18/1963,304.403687
4/19/1963,304.807617
4/20/1963,301.112244
4/21/1963,303.182678
4/22/1963,305.191376
4/23/1963,305.194275
4/24/1963,304.238892
4/25/1963,302.510742
4/26/1963,300.199249
4/27/1963,296.385925
4/28/1963,302.488159
4/29/1963,305.288574
4/30/1963,302.505981
5/1/1963,303.335938
5/2/1963,304.972015
5/3/1963,306.357391
5/4/1963,306.602478
5/5/1963,308.227814
5/6/1963,306.481537
5/7/1963,300.633636
5/8/1963,301.669525
5/9/1963,297.179901
5/10/1963,303.797485
5/11/1963,306.490906
5/12/1963,307.071625
5/13/1963,309.89032
5/14/1963,304.53064
5/15/1963,299.76358
5/16/1963,299.693481
5/17/1963,297.999512
5/18/1963,308.032166
5/19/1963,305.562286
5/20/1963,303.358398
5/21/1963,300.706268
5/22/1963,303.591766
5/23/1963,303.856934
5/24/1963,301.881348
5/25/1963,302.986023
5/26/1963,303.110016
5/27/1963,303.519775
5/28/1963,303.678772
5/29/1963,303.888245
5/30/1963,304.730164
5/31/1963,304.044678
6/1/1963,303.1521
6/2/1963,303.304504
6/3/1963,304.78894
6/4/1963,304.691254
6/5/1963,306.398621
6/6/1963,311.489563
6/7/1963,310.559601
6/8/1963,308.8284
6/9/1963,308.542328
6/10/1963,308.216492
6/11/1963,308.795654
6/12/1963,309.117462
6/13/1963,309.112793
6/14/1963,307.410736
6/15/1963,307.359314
6/16/1963,307.126495
6/17/1963,306.469574
6/18/1963,306.449493
6/19/1963,306.392639
6/20/1963,306.546478
6/21/1963,306.723907
6/22/1963,307.439545
6/23/1963,308.61673
6/24/1963,309.363434
6/25/1963,310.315857
6/26/1963,310.411163
6/27/1963,309.94928
6/28/1963,309.911499
6/29/1963,308.617767
6/30/1963,307.790833
7/1/1963,308.955078
7/2/1963,309.790436
7/3/1963,309.574402
7/4/1963,309.115112
7/5/1963,309.070343
7/6/1963,310.73111
7/7/1963,311.064026
7/8/1963,310.534088
7/9/1963,308.219238
7/10/1963,308.567657
7/11/1963,308.74942
7/12/1963,309.298859
7/13/1963,309.403564
7/14/1963,309.942657
7/15/1963,311.542358
7/16/1963,311.753143
7/17/1963,308.806122
7/18/1963,309.965149
7/19/1963,310.484558
7/20/1963,310.302185
7/21/1963,310.279663
7/22/1963,309.281921
7/23/1963,309.645935
7/24/1963,309.920563
7/25/1963,309.101013
7/26/1963,308.060974
7/27/1963,307.630066
7/28/1963,305.661835
7/29/1963,307.992767
7/30/1963,309.645538
7/31/1963,309.094788
8/1/1963,308.389008
8/2/1963,306.953857
8/3/1963,309.15802
8/4/1963,311.500366
8/5/1963,312.654388
8/6/1963,312.632111
8/7/1963,309.754913
8/8/1963,308.905334
8/9/1963,310.076538
8/10/1963,308.054352
8/11/1963,307.442139
8/12/1963,309.708221
8/13/1963,311.319336
8/14/1963,311.3284
8/15/1963,309.609039
8/16/1963,310.230957
8/17/1963,311.607971
8/18/1963,312.376526
8/19/1963,309.321655
8/20/1963,309.979156
8/21/1963,309.81427
8/22/1963,310.616943
8/23/1963,310.154358
8/24/1963,308.117615
8/25/1963,309.122314
8/26/1963,309.362671
8/27/1963,308.649689
8/28/1963,309.023163
8/29/1963,307.38208
8/30/1963,305.797363
8/31/1963,304.578186
9/1/1963,303.273132
9/2/1963,303.176727
9/3/1963,306.555878
9/4/1963,307.024445
9/5/1963,306.670013
9/6/1963,306.15094
9/7/1963,307.483856
9/8/1963,308.215515
9/9/1963,307.284027
9/10/1963,303.528564
9/11/1963,302.874664
9/12/1963,303.561035
9/13/1963,305.132172
9/14/1963,305.013092
9/15/1963,305.45697
9/16/1963,305.42749
9/17/1963,306.814484
9/18/1963,305.579071
9/19/1963,300.50589
9/20/1963,303.818268
9/21/1963,304.353363
9/22/1963,306.244629
9/23/1963,305.158173
9/24/1963,305.335876
9/25/1963,305.076965
9/26/1963,306.018585
9/27/1963,306.7164
9/28/1963,308.339447
9/29/1963,308.61441
9/30/1963,308.756805
10/1/1963,309.674316
10/2/1963,309.705261
10/3/1963,308.023254
10/4/1963,304.820435
10/5/1963,301.257965
10/6/1963,299.406036
10/7/1963,298.002625
10/8/1963,300.910553
10/9/1963,302.168365
10/10/1963,300.882019
10/11/1963,298.427643
10/12/1963,302.698669
10/13/1963,300.880981
10/14/1963,300.617676
10/15/1963,304.660309
10/16/1963,303.801025
10/17/1963,304.191071
10/18/1963,298.169495
10/19/1963,300.63504
10/20/1963,301.926819
10/21/1963,302.925262
10/22/1963,304.300323
10/23/1963,304.662842
10/24/1963,303.377136
10/25/1963,300.447327
10/26/1963,300.589447
10/27/1963,299.296661
10/28/1963,302.627014
10/29/1963,301.777496
10/30/1963,302.77536
10/31/1963,300.622772
11/1/1963,299.015228
11/2/1963,303.680634
11/3/1963,304.030457
11/4/1963,300.546997
11/5/1963,300.018494
11/6/1963,297.945343
11/7/1963,298.971466
11/8/1963,302.681091
11/9/1963,296.172852
11/10/1963,293.599579
11/11/1963,282.992676
11/12/1963,287.821655
11/13/1963,294.287506
11/14/1963,292.992371
11/15/1963,293.884888
11/16/1963,294.117981
11/17/1963,297.403442
11/18/1963,299.671234
11/19/1963,298.85083
11/20/1963,296.275635
11/21/1963,295.749908
11/22/1963,298.133087
11/23/1963,299.676605
11/24/1963,299.218445
11/25/1963,297.797729
11/26/1963,292.987274
11/27/1963,283.565979
11/28/1963,286.212982
11/29/1963,283.098389
11/30/1963,286.477844
12/1/1963,288.504608
12/2/1963,296.111572
12/3/1963,291.726776
12/4/1963,292.746552
12/5/1963,286.745422
12/6/1963,286.169922
12/7/1963,287.499115
12/8/1963,284.995667
12/9/1963,287.540161
12/10/1963,284.277496
12/11/1963,289.387878
12/12/1963,290.121552
12/13/1963,294.292755
12/14/1963,294.426422
12/15/1963,289.229919
12/16/1963,290.325226
12/17/1963,294.428528
12/18/1963,292.866516
12/19/1963,295.836609
12/20/1963,297.775391
12/21/1963,290.575836
12/22/1963,290.398865
12/23/1963,291.389038
12/24/1963,296.855896
12/25/1963,296.06839
12/26/1963,295.861267
12/27/1963,299.257172
12/28/1963,291.529114
12/29/1963,287.566986
12/30/1963,290.043213
12/31/1963,292.236206
1/1/1964,296.345215
1/2/1964,295.53775
1/3/1964,290.77356
1/4/1964,291.968994
1/5/1964,287.926941
1/6/1964,284.702881
1/7/1964,290.141083
1/8/1964,290.243561
1/9/1964,293.337433
1/10/1964,295.893158
1/11/1964,300.372772
1/12/1964,291.002472
1/13/1964,281.73172
1/14/1964,284.60965
1/15/1964,289.037292
1/16/1964,289.931976
1/17/1964,294.784424
1/18/1964,290.036621
1/19/1964,277.159729
1/20/1964,279.047241
1/21/1964,280.151154
1/22/1964,286.642914
1/23/1964,283.930664
1/24/1964,286.109283
1/25/1964,285.808594
1/26/1964,287.046021
