#Variables:,
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K)",
10/26/2031,305.403046
10/27/2031,304.279602
10/28/2031,299.690796
10/29/2031,301.758026
10/30/2031,299.927307
10/31/2031,296.155365
11/1/2031,296.158936
11/2/2031,299.308014
11/3/2031,302.097809
11/4/2031,298.048187
11/5/2031,296.182831
11/6/2031,298.633667
11/7/2031,297.768829
11/8/2031,299.384644
11/9/2031,303.520081
11/10/2031,302.587616
11/11/2031,301.749756
11/12/2031,304.468048
11/13/2031,301.356659
11/14/2031,293.961426
11/15/2031,291.322723
11/16/2031,295.674591
11/17/2031,299.846313
11/18/2031,301.64328
11/19/2031,302.473938
11/20/2031,303.633698
11/21/2031,297.984924
11/22/2031,297.346405
11/23/2031,291.034241
11/24/2031,286.907379
11/25/2031,285.045105
11/26/2031,288.163818
11/27/2031,294.088776
11/28/2031,298.64563
11/29/2031,294.443115
11/30/2031,296.146301
12/1/2031,293.066284
12/2/2031,295.956604
12/3/2031,294.418671
12/4/2031,286.961609
12/5/2031,286.25116
12/6/2031,285.474945
12/7/2031,285.189087
12/8/2031,284.198822
12/9/2031,282.460327
12/10/2031,286.28952
12/11/2031,286.881165
12/12/2031,293.022186
12/13/2031,286.894989
12/14/2031,283.490875
12/15/2031,289.590698
12/16/2031,293.87677
12/17/2031,292.338013
12/18/2031,291.145599
12/19/2031,291.525604
12/20/2031,294.540558
12/21/2031,292.581055
12/22/2031,292.462097
12/23/2031,293.36911
12/24/2031,294.726135
12/25/2031,294.384766
12/26/2031,294.898376
12/27/2031,294.385498
12/28/2031,295.089661
12/29/2031,295.048645
12/30/2031,292.804199
12/31/2031,286.683136
1/1/2032,291.98468
1/2/2032,293.430847
1/3/2032,296.929779
1/4/2032,298.750458
1/5/2032,296.531708
1/6/2032,298.143219
1/7/2032,296.448151
1/8/2032,297.212524
1/9/2032,295.913483
1/10/2032,295.847748
1/11/2032,287.177765
1/12/2032,291.259583
1/13/2032,292.572021
1/14/2032,294.796875
1/15/2032,296.65921
1/16/2032,296.581909
1/17/2032,293.065399
1/18/2032,289.856995
1/19/2032,286.916748
1/20/2032,285.57901
1/21/2032,293.29541
1/22/2032,288.947205
1/23/2032,296.744202
1/24/2032,299.716064
1/25/2032,295.268311
1/26/2032,299.171021
1/27/2032,297.476746
1/28/2032,297.075806
1/29/2032,294.490356
1/30/2032,300.470276
1/31/2032,299.168427
2/1/2032,299.338379
2/2/2032,297.971649
2/3/2032,298.937683
2/4/2032,303.710449
2/5/2032,302.757568
2/6/2032,298.100037
2/7/2032,289.087341
2/8/2032,289.159973
2/9/2032,299.6651
2/10/2032,292.331604
2/11/2032,294.960052
2/12/2032,300.653717
2/13/2032,301.83075
2/14/2032,300.004425
2/15/2032,302.129852
2/16/2032,299.958466
2/17/2032,287.333984
2/18/2032,292.510712
2/19/2032,296.992981
2/20/2032,300.229095
2/21/2032,295.261871
2/22/2032,294.963348
2/23/2032,298.995758
2/24/2032,302.401031
2/25/2032,304.932892
2/26/2032,302.682892
2/27/2032,291.491791
2/28/2032,289.797119
2/29/2032,291.242432
3/1/2032,292.687714
3/2/2032,300.120911
3/3/2032,300.667084
3/4/2032,296.426941
3/5/2032,300.009949
3/6/2032,304.283936
3/7/2032,305.581482
3/8/2032,305.09845
3/9/2032,302.535187
3/10/2032,300.89502
3/11/2032,303.613312
3/12/2032,302.636414
3/13/2032,302.078125
3/14/2032,300.795166
3/15/2032,293.223572
3/16/2032,294.169678
3/17/2032,300.444153
3/18/2032,299.268372
3/19/2032,301.452209
3/20/2032,302.963623
3/21/2032,301.740967
3/22/2032,302.176025
3/23/2032,297.33844
3/24/2032,287.133057
3/25/2032,289.185486
3/26/2032,288.250732
3/27/2032,290.418976
3/28/2032,292.945343
3/29/2032,303.428406
3/30/2032,298.157654
3/31/2032,304.491364
4/1/2032,300.386322
4/2/2032,290.292664
4/3/2032,293.880524
4/4/2032,297.303284
4/5/2032,299.441864
4/6/2032,300.323029
4/7/2032,300.558685
4/8/2032,302.41507
4/9/2032,298.781128
4/10/2032,301.608246
4/11/2032,298.510651
4/12/2032,300.670471
4/13/2032,298.539886
4/14/2032,291.071381
4/15/2032,298.979523
4/16/2032,298.206604
4/17/2032,295.821106
4/18/2032,295.48114
4/19/2032,299.421753
4/20/2032,299.485718
4/21/2032,299.278137
4/22/2032,303.257355
4/23/2032,306.756012
4/24/2032,309.391541
4/25/2032,309.758453
4/26/2032,309.388245
4/27/2032,308.160583
4/28/2032,307.044434
4/29/2032,306.245483
4/30/2032,307.541443
5/1/2032,307.583557
5/2/2032,308.125244
5/3/2032,308.925079
5/4/2032,307.36264
5/5/2032,306.033478
5/6/2032,303.60437
5/7/2032,304.760284
5/8/2032,303.089905
5/9/2032,308.034119
5/10/2032,308.644135
5/11/2032,307.632446
5/12/2032,306.98587
5/13/2032,307.151733
5/14/2032,309.245636
5/15/2032,309.43103
5/16/2032,308.680389
5/17/2032,307.177582
5/18/2032,306.30072
5/19/2032,308.463196
5/20/2032,308.933502
5/21/2032,308.502899
5/22/2032,307.170288
5/23/2032,304.991943
5/24/2032,307.858673
5/25/2032,310.936951
5/26/2032,311.17038
5/27/2032,311.447327
5/28/2032,311.33493
5/29/2032,310.301117
5/30/2032,310.171204
5/31/2032,310.17395
6/1/2032,310.536896
6/2/2032,309.868317
6/3/2032,310.432556
6/4/2032,311.267426
6/5/2032,312.09845
6/6/2032,311.382263
6/7/2032,309.652863
6/8/2032,308.633026
6/9/2032,309.118713
6/10/2032,307.82724
6/11/2032,306.654755
6/12/2032,308.084961
6/13/2032,309.696533
6/14/2032,310.598083
6/15/2032,309.887787
6/16/2032,309.372131
6/17/2032,309.054565
6/18/2032,309.174957
6/19/2032,309.371124
6/20/2032,310.072906
6/21/2032,310.14682
6/22/2032,309.900146
6/23/2032,310.571075
6/24/2032,311.667053
6/25/2032,313.439911
6/26/2032,313.275146
6/27/2032,313.65918
6/28/2032,313.849945
6/29/2032,312.029327
6/30/2032,307.65744
7/1/2032,303.686401
7/2/2032,305.521942
7/3/2032,305.410919
7/4/2032,307.167664
7/5/2032,308.982239
7/6/2032,308.922028
7/7/2032,310.099243
7/8/2032,310.097565
7/9/2032,309.157928
7/10/2032,308.165253
7/11/2032,307.803284
7/12/2032,309.593231
7/13/2032,310.439911
7/14/2032,309.707245
7/15/2032,310.425201
7/16/2032,309.881683
7/17/2032,309.612274
7/18/2032,310.174744
7/19/2032,311.05661
7/20/2032,309.898254
7/21/2032,307.989807
7/22/2032,308.309875
7/23/2032,308.017609
7/24/2032,306.018982
7/25/2032,308.972961
7/26/2032,310.739532
7/27/2032,311.371124
7/28/2032,311.519989
7/29/2032,311.93158
7/30/2032,311.544952
7/31/2032,310.73111
8/1/2032,312.971802
8/2/2032,312.159241
8/3/2032,312.00473
8/4/2032,311.321686
8/5/2032,310.549042
8/6/2032,309.186584
8/7/2032,307.786163
8/8/2032,307.93457
8/9/2032,307.555878
8/10/2032,308.079926
8/11/2032,308.545837
8/12/2032,309.023102
8/13/2032,309.14563
8/14/2032,312.291718
8/15/2032,313.727173
8/16/2032,313.281738
8/17/2032,309.897766
8/18/2032,306.349701
8/19/2032,311.128723
8/20/2032,312.418488
8/21/2032,313.431458
8/22/2032,312.642029
8/23/2032,310.32074
8/24/2032,310.256104
8/25/2032,310.636719
8/26/2032,311.733002
8/27/2032,312.721344
8/28/2032,311.54303
8/29/2032,309.970551
8/30/2032,308.220123
8/31/2032,307.648529
9/1/2032,308.67337
9/2/2032,309.084961
9/3/2032,308.916321
9/4/2032,307.431946
9/5/2032,307.237457
9/6/2032,308.550171
9/7/2032,309.253998
9/8/2032,308.773254
9/9/2032,307.027618
9/10/2032,307.003998
9/11/2032,306.736877
9/12/2032,306.418457
9/13/2032,307.094666
9/14/2032,308.014099
9/15/2032,308.354614
9/16/2032,306.370728
9/17/2032,305.216431
9/18/2032,304.444489
9/19/2032,303.852783
9/20/2032,307.038116
9/21/2032,308.400513
9/22/2032,309.953644
9/23/2032,310.797028
9/24/2032,312.438629
9/25/2032,310.45575
9/26/2032,303.036346
9/27/2032,303.50412
9/28/2032,305.535706
9/29/2032,305.803284
9/30/2032,306.538055
10/1/2032,307.543976
10/2/2032,305.902405
10/3/2032,298.708069
10/4/2032,301.305573
10/5/2032,299.091736
10/6/2032,287.904297
10/7/2032,293.697937
10/8/2032,297.702332
10/9/2032,298.529297
10/10/2032,294.976257
10/11/2032,298.675964
10/12/2032,302.830933
10/13/2032,299.995148
10/14/2032,298.426483
10/15/2032,298.844666
10/16/2032,300.578491
10/17/2032,297.297791
10/18/2032,294.681427
10/19/2032,296.655975
10/20/2032,295.338745
10/21/2032,290.278046
10/22/2032,291.333557
10/23/2032,294.762054
10/24/2032,298.312897
10/25/2032,303.237732
10/26/2032,303.138824
10/27/2032,304.820374
10/28/2032,300.940674
10/29/2032,300.555145
10/30/2032,295.156769
10/31/2032,291.962128
11/1/2032,288.93222
11/2/2032,290.191498
11/3/2032,291.36322
11/4/2032,294.366669
11/5/2032,295.513824
11/6/2032,299.078308
11/7/2032,301.775848
11/8/2032,301.601257
11/9/2032,300.861572
11/10/2032,300.530853
11/11/2032,299.120697
11/12/2032,298.410248
11/13/2032,298.817841
11/14/2032,301.221832
11/15/2032,300.855591
11/16/2032,296.931366
11/17/2032,293.714478
11/18/2032,291.200714
11/19/2032,294.001617
11/20/2032,298.238403
11/21/2032,298.805328
11/22/2032,298.264252
11/23/2032,298.826416
11/24/2032,299.426117
11/25/2032,300.272095
11/26/2032,296.035034
11/27/2032,293.941315
11/28/2032,294.43399
11/29/2032,299.578308
11/30/2032,296.541748
12/1/2032,290.988708
12/2/2032,293.307739
12/3/2032,289.792786
12/4/2032,290.231903
12/5/2032,299.040497
12/6/2032,304.090546
12/7/2032,299.91156
12/8/2032,299.942139
12/9/2032,299.857697
12/10/2032,296.246521
12/11/2032,298.205353
12/12/2032,299.536438
12/13/2032,296.30188
12/14/2032,298.29837
12/15/2032,293.025635
12/16/2032,299.530731
12/17/2032,297.532166
12/18/2032,289.52182
12/19/2032,282.97049
12/20/2032,293.168457
12/21/2032,284.088043
12/22/2032,280.225494
12/23/2032,276.335419
12/24/2032,276.317657
12/25/2032,282.071411
12/26/2032,290.908051
12/27/2032,294.436218
12/28/2032,297.217499
12/29/2032,293.560608
12/30/2032,288.455505
12/31/2032,283.069946
1/1/2033,285.149261
1/2/2033,295.914276
1/3/2033,290.629456
1/4/2033,285.962036
1/5/2033,282.517365
1/6/2033,291.011536
1/7/2033,287.176422
1/8/2033,287.446899
1/9/2033,294.688507
1/10/2033,297.463776
1/11/2033,297.110443
1/12/2033,299.58075
1/13/2033,295.911743
1/14/2033,293.793793
1/15/2033,290.68869
1/16/2033,284.470123
1/17/2033,288.912964
1/18/2033,289.195251
1/19/2033,294.839264
1/20/2033,294.428589
1/21/2033,297.320831
1/22/2033,293.997559
1/23/2033,289.683594
1/24/2033,282.994476
1/25/2033,285.818939
1/26/2033,288.258362
1/27/2033,285.959839
1/28/2033,291.878387
1/29/2033,286.331726
1/30/2033,287.398041
1/31/2033,287.363861
2/1/2033,288.728851
2/2/2033,296.641357
2/3/2033,295.501709
2/4/2033,295.919006
2/5/2033,297.305969
2/6/2033,294.14093
2/7/2033,295.087067
2/8/2033,299.476746
2/9/2033,303.516693
2/10/2033,295.933319
2/11/2033,289.648224
2/12/2033,285.404083
2/13/2033,289.844269
2/14/2033,291.942535
2/15/2033,293.07489
2/16/2033,290.854919
2/17/2033,289.868927
2/18/2033,296.14093
2/19/2033,294.206055
2/20/2033,293.899139
2/21/2033,295.808197
2/22/2033,293.582642
2/23/2033,294.049438
2/24/2033,278.144318
2/25/2033,285.307953
2/26/2033,285.447083
2/27/2033,288.036285
2/28/2033,293.669495
3/1/2033,295.563141
3/2/2033,302.871582
3/3/2033,302.820557
3/4/2033,305.359772
3/5/2033,305.371521
3/6/2033,305.563141
3/7/2033,301.200775
3/8/2033,297.224396
3/9/2033,301.751617
3/10/2033,303.58847
3/11/2033,302.644867
3/12/2033,298.825836
3/13/2033,296.111481
3/14/2033,291.694214
3/15/2033,298.169891
3/16/2033,295.515442
3/17/2033,294.489044
3/18/2033,296.669617
3/19/2033,300.078522
3/20/2033,305.383484
3/21/2033,305.809479
3/22/2033,305.85257
3/23/2033,303.983215
3/24/2033,304.556244
3/25/2033,306.0802
3/26/2033,305.044434
3/27/2033,302.623322
3/28/2033,298.478821
3/29/2033,305.06488
3/30/2033,304.570221
3/31/2033,307.801178
4/1/2033,307.527527
4/2/2033,306.20874
4/3/2033,304.760529
4/4/2033,304.013947
4/5/2033,305.427521
4/6/2033,305.243622
4/7/2033,304.147644
4/8/2033,304.316772
4/9/2033,301.544983
4/10/2033,299.003967
4/11/2033,301.621521
4/12/2033,299.404053
4/13/2033,301.192841
4/14/2033,300.897491
4/15/2033,303.058044
4/16/2033,305.612396
4/17/2033,302.174957
4/18/2033,307.645203
4/19/2033,310.4935
4/20/2033,311.671387
4/21/2033,309.668121
4/22/2033,306.496643
4/23/2033,304.348267
4/24/2033,306.288757
4/25/2033,307.366852
4/26/2033,306.63501
4/27/2033,304.612457
4/28/2033,310.10907
4/29/2033,310.717865
4/30/2033,308.131317
5/1/2033,304.036621
5/2/2033,306.503052
5/3/2033,307.969299
5/4/2033,307.46579
5/5/2033,305.250153
5/6/2033,303.773987
5/7/2033,306.12674
5/8/2033,308.206055
5/9/2033,306.335175
5/10/2033,301.597076
5/11/2033,300.129639
5/12/2033,301.837463
5/13/2033,306.51004
5/14/2033,308.162506
5/15/2033,307.088135
5/16/2033,303.474274
5/17/2033,307.990356
5/18/2033,309.214142
5/19/2033,303.520721
5/20/2033,308.118317
5/21/2033,310.308563
5/22/2033,309.23584
5/23/2033,308.692108
5/24/2033,310.592377
5/25/2033,310.979034
5/26/2033,310.775421
5/27/2033,311.572418
5/28/2033,313.087799
5/29/2033,312.931458
5/30/2033,314.287994
5/31/2033,317.872131
6/1/2033,316.024109
6/2/2033,314.980743
6/3/2033,314.459991
6/4/2033,313.102417
6/5/2033,305.078094
6/6/2033,306.653473
6/7/2033,305.132172
6/8/2033,306.615814
6/9/2033,305.406036
6/10/2033,307.20517
6/11/2033,307.404053
6/12/2033,307.904053
6/13/2033,307.406525
6/14/2033,308.828156
6/15/2033,308.875061
6/16/2033,308.333191
6/17/2033,308.061768
6/18/2033,308.582428
6/19/2033,309.090485
6/20/2033,308.013672
6/21/2033,307.73053
6/22/2033,306.940186
6/23/2033,300.317505
6/24/2033,300.996765
6/25/2033,302.249573
6/26/2033,308.672974
6/27/2033,308.924988
6/28/2033,305.739288
6/29/2033,304.319946
6/30/2033,304.610687
7/1/2033,306.69162
7/2/2033,306.674377
7/3/2033,306.642273
7/4/2033,305.556183
7/5/2033,307.463837
7/6/2033,308.793976
7/7/2033,310.205841
7/8/2033,311.766754
7/9/2033,311.11319
7/10/2033,309.337677
7/11/2033,308.687225
7/12/2033,308.934204
7/13/2033,308.914337
7/14/2033,308.521027
7/15/2033,310.066589
7/16/2033,309.577484
7/17/2033,311.164215
7/18/2033,312.035614
7/19/2033,311.610016
7/20/2033,309.533234
7/21/2033,308.701324
7/22/2033,306.024933
7/23/2033,307.350464
7/24/2033,308.255341
7/25/2033,309.165985
7/26/2033,310.029968
7/27/2033,309.598511
7/28/2033,308.350739
7/29/2033,309.150452
7/30/2033,314.24588
7/31/2033,314.189545
8/1/2033,313.234436
8/2/2033,312.566345
8/3/2033,312.623993
8/4/2033,313.419403
8/5/2033,314.313324
8/6/2033,314.347076
8/7/2033,312.875824
8/8/2033,310.76651
8/9/2033,311.363068
8/10/2033,314.346191
8/11/2033,314.195312
8/12/2033,312.639343
8/13/2033,313.536346
8/14/2033,314.018921
8/15/2033,313.363647
8/16/2033,314.26123
8/17/2033,313.748199
8/18/2033,313.104645
8/19/2033,311.597687
8/20/2033,311.155121
8/21/2033,310.709198
8/22/2033,313.651031
8/23/2033,314.014648
8/24/2033,313.677368
8/25/2033,313.679077
8/26/2033,313.701263
8/27/2033,313.415436
8/28/2033,311.927399
8/29/2033,310.905701
8/30/2033,309.399536
8/31/2033,308.898682
9/1/2033,307.790527
9/2/2033,306.481415
9/3/2033,307.261536
9/4/2033,307.490784
9/5/2033,309.19574
9/6/2033,311.358887
9/7/2033,309.487122
9/8/2033,308.363617
9/9/2033,310.101318
9/10/2033,311.321747
9/11/2033,314.978851
9/12/2033,313.558502
9/13/2033,307.877808
9/14/2033,305.179718
9/15/2033,305.060303
9/16/2033,307.168976
9/17/2033,309.365784
9/18/2033,311.463928
9/19/2033,311.90094
9/20/2033,310.710205
9/21/2033,308.916687
9/22/2033,306.767975
9/23/2033,296.420288
9/24/2033,294.608765
9/25/2033,298.727875
9/26/2033,300.253265
9/27/2033,304.034698
9/28/2033,306.358307
9/29/2033,307.959625
9/30/2033,309.430054
10/1/2033,308.213654
10/2/2033,306.239349
10/3/2033,305.513
10/4/2033,306.442047
10/5/2033,308.53241
10/6/2033,308.996735
10/7/2033,308.13623
10/8/2033,307.942017
10/9/2033,308.89502
10/10/2033,307.570435
10/11/2033,304.983856
10/12/2033,301.642853
10/13/2033,300.28656
10/14/2033,301.840515
10/15/2033,301.784027
10/16/2033,302.210297
10/17/2033,304.96936
10/18/2033,301.846527
10/19/2033,307.334229
10/20/2033,307.446869
10/21/2033,302.555145
10/22/2033,302.460815
10/23/2033,300.635437
10/24/2033,301.323059
10/25/2033,303.515717
10/26/2033,302.768768
10/27/2033,300.500793
10/28/2033,296.5979
10/29/2033,297.068359
10/30/2033,298.83786
10/31/2033,300.810303
11/1/2033,300.150879
11/2/2033,303.034149
11/3/2033,300.147461
11/4/2033,304.298645
11/5/2033,304.373627
11/6/2033,302.251862
11/7/2033,297.442169
11/8/2033,290.159607
11/9/2033,295.287079
11/10/2033,297.770203
11/11/2033,298.740601
11/12/2033,302.102325
11/13/2033,298.609039
11/14/2033,298.559937
11/15/2033,299.649506
11/16/2033,301.112396
11/17/2033,304.566315
11/18/2033,297.747681
11/19/2033,289.921478
11/20/2033,285.273407
11/21/2033,288.282288
11/22/2033,298.829193
11/23/2033,291.420319
11/24/2033,287.60437
11/25/2033,296.316895
11/26/2033,299.511871
11/27/2033,301.614227
11/28/2033,296.431824
11/29/2033,291.217194
11/30/2033,288.373962
12/1/2033,288.677856
12/2/2033,293.244965
12/3/2033,289.570587
12/4/2033,291.747284
12/5/2033,294.089874
12/6/2033,294.302124
12/7/2033,287.8638
12/8/2033,288.852448
12/9/2033,295.552643
12/10/2033,298.053864
12/11/2033,291.836395
12/12/2033,295.177338
12/13/2033,302.289734
12/14/2033,302.645538
12/15/2033,299.030243
12/16/2033,298.378601
12/17/2033,304.651001
12/18/2033,303.904816
12/19/2033,299.851288
12/20/2033,298.459198
12/21/2033,300.404114
12/22/2033,300.87326
12/23/2033,298.010406
12/24/2033,296.944275
12/25/2033,297.18634
12/26/2033,298.294434
12/27/2033,296.739044
12/28/2033,297.28299
12/29/2033,294.630737
12/30/2033,294.215973
12/31/2033,297.547577
1/1/2034,301.531433
1/2/2034,298.461121
1/3/2034,291.743103
1/4/2034,282.916656
1/5/2034,286.846161
1/6/2034,294.638947
1/7/2034,298.519226
1/8/2034,299.363525
1/9/2034,304.638916
1/10/2034,301.58078
1/11/2034,306.704834
1/12/2034,299.508423
1/13/2034,290.851166
1/14/2034,289.176331
1/15/2034,292.509033
1/16/2034,290.095673
1/17/2034,291.615692
1/18/2034,293.461121
1/19/2034,296.634613
1/20/2034,295.480316
1/21/2034,296.303497
1/22/2034,294.73941
1/23/2034,288.813477
1/24/2034,287.561859
1/25/2034,283.85321
1/26/2034,288.993713
1/27/2034,288.577118
1/28/2034,288.784271
1/29/2034,298.168976
1/30/2034,299.229858
1/31/2034,295.821442
2/1/2034,292.795868
2/2/2034,293.79248
2/3/2034,285.497742
2/4/2034,291.677185
2/5/2034,297.259277
2/6/2034,302.790375
2/7/2034,299.043884
2/8/2034,298.359924
2/9/2034,279.625702
2/10/2034,275.184753
2/11/2034,284.284027
2/12/2034,291.171539
2/13/2034,292.276306
2/14/2034,292.93338
2/15/2034,296.783691
2/16/2034,298.04184
2/17/2034,298.025391
2/18/2034,296.787628
2/19/2034,295.260193
2/20/2034,289.411926
2/21/2034,287.421234
2/22/2034,289.813965
2/23/2034,292.103821
2/24/2034,294.037323
2/25/2034,291.057678
2/26/2034,288.72464
2/27/2034,288.673706
2/28/2034,290.895447
3/1/2034,295.786804
3/2/2034,287.656769
3/3/2034,301.335449
3/4/2034,296.185577
3/5/2034,295.309052
3/6/2034,295.725983
3/7/2034,290.021118
3/8/2034,294.658905
3/9/2034,301.953796
3/10/2034,301.295715
3/11/2034,304.23407
3/12/2034,300.738831
3/13/2034,298.104248
3/14/2034,302.8479
3/15/2034,301.854767
3/16/2034,296.688904
3/17/2034,294.178101
3/18/2034,290.479218
3/19/2034,287.209045
3/20/2034,285.970612
3/21/2034,285.288788
3/22/2034,288.248291
3/23/2034,292.772797
3/24/2034,296.454742
3/25/2034,298.631683
3/26/2034,298.627625
3/27/2034,302.770264
3/28/2034,303.417511
3/29/2034,298.199158
3/30/2034,305.223602
3/31/2034,305.634705
4/1/2034,303.946564
4/2/2034,299.073425
4/3/2034,298.233521
4/4/2034,295.071136
4/5/2034,306.072113
4/6/2034,305.531189
4/7/2034,300.902679
4/8/2034,300.998291
4/9/2034,293.164276
4/10/2034,291.900299
4/11/2034,291.009094
4/12/2034,295.26535
4/13/2034,301.538452
4/14/2034,303.19104
4/15/2034,303.615051
4/16/2034,304.694061
4/17/2034,305.153351
4/18/2034,304.118774
4/19/2034,303.648438
4/20/2034,304.533478
4/21/2034,303.760132
4/22/2034,303.892578
4/23/2034,303.355621
