#Variables:
#tasmin_MIROC-ESM-CHEM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)
1964-02-20,285.941345,297.220673,0.000000
1964-02-21,278.372101,302.157867,0.000000
1964-02-22,282.811829,290.492035,4.293026
1964-02-23,273.703491,288.653198,0.000000
1964-02-24,276.874146,294.018494,0.000000
1964-02-25,279.973328,293.979492,0.000000
1964-02-26,282.409210,292.585999,0.000000
1964-02-27,282.644257,294.025452,0.000000
1964-02-28,277.296295,292.820709,0.000000
1964-02-29,279.341217,296.667938,0.000000
1964-03-01,281.386139,300.515167,0.000000
1964-03-02,282.079376,301.210999,0.000000
1964-03-03,283.036163,295.061768,0.000000
1964-03-04,277.578156,300.636414,0.000000
1964-03-05,288.676849,304.418915,0.000000
1964-03-06,292.533386,302.134338,0.889051
1964-03-07,289.771240,303.587891,0.000000
1964-03-08,291.402374,300.763489,3.093050
1964-03-09,281.565094,296.174408,0.000000
1964-03-10,283.439545,301.990295,0.000000
1964-03-11,288.088409,298.760559,0.388904
1964-03-12,281.750610,295.027130,0.000000
1964-03-13,281.228973,291.426697,0.000000
1964-03-14,279.482300,296.986755,0.000000
1964-03-15,280.858643,293.608673,0.000000
1964-03-16,280.380493,298.633575,0.000000
1964-03-17,287.129700,302.060364,0.000000
1964-03-18,291.061127,298.493378,1.646887
1964-03-19,284.534454,294.328613,0.000000
1964-03-20,280.834442,294.692596,0.000000
1964-03-21,284.987305,298.827026,0.000000
1964-03-22,284.602509,303.936554,0.000000
1964-03-23,289.949799,303.930054,0.331350
1964-03-24,287.485931,306.303894,0.000000
1964-03-25,289.148865,301.159546,0.000000
1964-03-26,285.100220,299.871918,0.000000
1964-03-27,279.782074,297.574158,0.000000
1964-03-28,289.891174,302.962097,1.188617
1964-03-29,289.109009,301.186554,0.000000
1964-03-30,288.655670,302.603760,0.000000
1964-03-31,291.079529,303.063690,0.000000
1964-04-01,285.604065,302.137390,0.000000
1964-04-02,290.235474,304.494659,0.000000
1964-04-03,286.630524,300.101868,0.000000
1964-04-04,281.317535,303.570770,0.000000
1964-04-05,285.318115,299.506073,0.000000
1964-04-06,279.875031,298.670227,0.000000
1964-04-07,282.257751,302.492401,0.000000
1964-04-08,288.995728,302.090729,0.000000
1964-04-09,286.166016,299.817108,0.000000
1964-04-10,285.881378,309.922241,0.000000
1964-04-11,290.400940,307.333496,0.000000
1964-04-12,289.496704,306.783203,0.000000
1964-04-13,292.260834,303.516632,0.000000
1964-04-14,285.200684,305.769073,0.000000
1964-04-15,294.887421,305.502197,0.868921
1964-04-16,292.694153,303.896423,0.000000
1964-04-17,287.049896,301.197510,0.000000
1964-04-18,286.439270,301.763550,0.000000
1964-04-19,290.270691,303.061951,0.000000
1964-04-20,290.267883,300.199249,0.000000
1964-04-21,283.776276,303.619781,0.000000
1964-04-22,289.907745,305.982880,0.000000
1964-04-23,288.562378,311.338867,0.000000
1964-04-24,292.697906,307.892487,0.000000
1964-04-25,293.858429,306.369995,0.000000
1964-04-26,294.554230,306.898407,0.000000
1964-04-27,294.575897,309.756989,0.000000
1964-04-28,295.967834,310.037384,0.000000
1964-04-29,293.666290,310.133148,0.000000
1964-04-30,294.550323,308.810822,0.000000
1964-05-01,294.076477,303.752319,0.000000
1964-05-02,293.853302,307.770966,2.234724
1964-05-03,295.913086,305.552948,0.000000
1964-05-04,290.137512,303.726135,0.000000
1964-05-05,293.702026,307.653961,0.000000
1964-05-06,293.853607,305.317139,0.000000
1964-05-07,293.214783,304.968811,0.000000
1964-05-08,293.238983,302.390381,0.000000
1964-05-09,291.065308,298.527405,2.688219
1964-05-10,290.350098,305.981415,0.845698
1964-05-11,295.247345,309.056641,0.000000
1964-05-12,297.448608,307.498413,0.000000
1964-05-13,293.392548,303.816833,0.000000
1964-05-14,292.850739,306.322998,0.000000
1964-05-15,294.286163,308.677399,0.000000
1964-05-16,294.849396,303.487885,0.000000
1964-05-17,290.700623,299.444946,31.592770
1964-05-18,291.266693,299.545105,10.483838
1964-05-19,285.502106,302.643311,1.834344
1964-05-20,291.737091,303.222870,0.000000
1964-05-21,294.930634,308.412964,0.000000
1964-05-22,295.242401,309.491791,0.000000
1964-05-23,295.624084,310.928314,0.000000
1964-05-24,296.913025,307.107452,0.000000
1964-05-25,298.663086,310.162048,4.735482
1964-05-26,297.155121,307.498444,0.296790
1964-05-27,293.032532,304.762115,0.000000
1964-05-28,293.678406,306.706635,0.000000
1964-05-29,294.652618,309.908264,0.000000
1964-05-30,295.631561,308.082611,1.151420
1964-05-31,294.090393,306.645752,22.989538
1964-06-01,294.766998,306.725555,0.292213
1964-06-02,295.370667,305.640991,0.434966
1964-06-03,293.243042,303.648163,0.000000
1964-06-04,294.680969,305.784729,0.000000
1964-06-05,294.366669,306.507080,0.000000
1964-06-06,295.244873,308.193176,0.000000
1964-06-07,296.214020,309.011292,0.000000
1964-06-08,295.757874,307.710052,0.000000
1964-06-09,294.814240,309.684814,0.000000
1964-06-10,297.737579,314.547699,0.000000
1964-06-11,297.390350,310.794922,0.000000
1964-06-12,296.336731,309.484802,2.580618
1964-06-13,295.956573,304.956818,10.333651
1964-06-14,293.855194,305.935638,0.000000
1964-06-15,294.987366,306.612976,0.000000
1964-06-16,295.327087,307.771179,0.000000
1964-06-17,295.899200,308.415161,0.000000
1964-06-18,295.180603,306.002869,0.000000
1964-06-19,294.665314,302.925018,0.000000
1964-06-20,294.701385,303.591736,0.000000
1964-06-21,295.527130,304.313202,3.856164
1964-06-22,294.783081,304.833496,0.000000
1964-06-23,294.282623,307.024597,0.000000
1964-06-24,296.372467,309.078308,0.000000
1964-06-25,295.616821,305.975769,0.000000
1964-06-26,294.014801,303.084564,0.000000
1964-06-27,294.685486,305.222534,0.000000
1964-06-28,295.360443,306.551636,0.000000
1964-06-29,296.741669,308.064575,0.000000
1964-06-30,296.417328,308.462036,0.000000
1964-07-01,296.237030,308.260498,0.000000
1964-07-02,296.122498,308.551849,0.000000
1964-07-03,296.341156,309.972534,0.000000
1964-07-04,296.254639,308.652039,0.326436
1964-07-05,296.047577,304.787903,2.475451
1964-07-06,295.872375,307.618042,0.000000
1964-07-07,297.253235,309.571472,0.000000
1964-07-08,298.113220,310.547028,0.000000
1964-07-09,299.197968,311.316010,0.000000
1964-07-10,298.636200,311.110382,0.000000
1964-07-11,298.715424,310.764435,0.000000
1964-07-12,297.746765,309.979401,0.000000
1964-07-13,297.475800,311.373596,0.734501
1964-07-14,298.101624,311.572968,0.000000
1964-07-15,297.809509,310.172211,0.000000
1964-07-16,297.119476,310.208221,0.520779
1964-07-17,296.930847,309.362671,0.000000
1964-07-18,296.691498,309.048035,0.000000
1964-07-19,297.207733,309.152100,0.000000
1964-07-20,297.045135,309.617249,0.000000
1964-07-21,296.683075,308.826965,0.000000
1964-07-22,296.457184,311.588409,0.000000
1964-07-23,296.797607,310.361847,0.000000
1964-07-24,296.700531,309.192566,0.000000
1964-07-25,296.505829,307.985168,0.000000
1964-07-26,296.742371,309.042847,0.000000
1964-07-27,296.181152,309.943878,0.000000
1964-07-28,297.363892,311.053284,0.000000
1964-07-29,297.872223,311.008911,0.000000
1964-07-30,297.725189,311.207611,0.000000
1964-07-31,297.136597,311.178253,0.000000
1964-08-01,297.498108,311.319336,0.000000
1964-08-02,297.486542,312.517426,0.000000
1964-08-03,298.392975,313.061615,0.000000
1964-08-04,298.677063,314.471741,0.000000
1964-08-05,298.686493,312.543091,2.965261
1964-08-06,297.912781,309.553436,6.788009
1964-08-07,295.883850,306.121307,7.819144
1964-08-08,294.402222,306.766937,3.385081
1964-08-09,294.670197,306.583344,0.282012
1964-08-10,294.226532,307.634308,0.000000
1964-08-11,295.845032,307.926788,0.000000
1964-08-12,296.025330,308.188049,0.000000
1964-08-13,295.693726,308.016022,0.000000
1964-08-14,295.872070,308.297668,0.000000
1964-08-15,295.327942,305.476288,0.000000
1964-08-16,295.373230,306.756744,0.000000
1964-08-17,295.709351,305.535797,1.887560
1964-08-18,294.766113,305.119385,1.270809
1964-08-19,294.813721,306.176758,0.289937
1964-08-20,295.811859,307.233948,1.886066
1964-08-21,296.692078,308.036591,0.000000
1964-08-22,298.288116,310.481964,0.000000
1964-08-23,299.241364,311.357056,0.000000
1964-08-24,299.007782,308.280243,10.998549
1964-08-25,295.813446,307.198120,2.441587
1964-08-26,296.247650,307.966675,2.491183
1964-08-27,297.420898,307.055756,6.920969
1964-08-28,296.874908,307.324921,8.767070
1964-08-29,296.364380,306.692963,4.399464
1964-08-30,295.373749,306.456055,1.477328
1964-08-31,295.189728,306.990570,0.000000
1964-09-01,295.042358,308.013824,0.000000
1964-09-02,295.690338,307.015625,0.000000
1964-09-03,297.089111,306.263306,2.791259
1964-09-04,296.250580,307.360718,21.674240
1964-09-05,295.517181,307.376495,0.769393
1964-09-06,295.477844,305.824371,0.325714
1964-09-07,294.653625,304.571808,3.662157
1964-09-08,295.867340,305.092468,1.310620
1964-09-09,295.745300,304.267303,1.783382
1964-09-10,295.511810,306.059265,5.392147
1964-09-11,296.178589,305.214417,8.261544
1964-09-12,294.814301,304.519775,16.246946
1964-09-13,294.747498,304.198456,0.000000
1964-09-14,294.800415,304.745331,0.000000
1964-09-15,293.935913,304.787201,10.635406
1964-09-16,292.918274,305.692322,0.000000
1964-09-17,293.368317,304.749664,0.000000
1964-09-18,290.610748,304.573212,0.000000
1964-09-19,289.593781,305.158844,0.000000
1964-09-20,290.282196,305.495087,0.000000
1964-09-21,293.448181,305.929535,0.000000
1964-09-22,292.338135,305.727081,0.000000
1964-09-23,291.301147,306.586090,0.000000
1964-09-24,293.980408,308.404724,0.000000
1964-09-25,291.528839,303.449005,0.000000
1964-09-26,284.389435,298.651947,0.000000
1964-09-27,284.408966,302.212769,0.000000
1964-09-28,290.240173,307.631439,0.000000
1964-09-29,291.689178,306.097382,0.000000
1964-09-30,293.971313,305.157227,0.000000
1964-10-01,294.578613,304.760986,13.036322
1964-10-02,292.588074,302.220520,3.551615
1964-10-03,289.343628,301.964203,0.000000
1964-10-04,286.378845,300.669830,0.000000
1964-10-05,286.923309,298.007080,1.058303
1964-10-06,286.445129,295.132324,0.000000
1964-10-07,288.696198,298.195953,7.029712
1964-10-08,286.998962,289.403931,34.597130
1964-10-09,290.826233,297.516632,3.195557
1964-10-10,285.962372,298.427643,0.000000
1964-10-11,285.076172,299.156555,0.000000
1964-10-12,286.613403,300.734619,0.000000
1964-10-13,291.570251,299.259277,6.604748
1964-10-14,292.443085,296.676422,13.999391
1964-10-15,281.541687,292.802582,2.317671
1964-10-16,280.406067,292.562012,0.000000
1964-10-17,279.031769,294.784729,0.000000
1964-10-18,279.887634,295.369781,0.000000
1964-10-19,281.994415,300.094696,0.000000
1964-10-20,286.116608,299.203064,0.000000
1964-10-21,281.962097,297.090790,0.000000
1964-10-22,283.342834,299.253784,0.000000
1964-10-23,283.652588,299.473541,0.000000
1964-10-24,286.945923,295.245941,0.000000
1964-10-25,287.355011,291.057068,0.975946
1964-10-26,285.898346,295.636047,0.000000
1964-10-27,284.995728,297.637268,0.000000
1964-10-28,285.913910,296.267853,0.613822
1964-10-29,287.274231,296.156342,1.592943
1964-10-30,289.153076,296.102203,6.282712
1964-10-31,290.853088,299.565216,5.905128
1964-11-01,289.999359,294.950897,1.105845
1964-11-02,279.609344,288.837463,0.000000
1964-11-03,280.941803,280.941803,0.000000
1964-11-04,283.954285,293.380798,14.521891
1964-11-05,278.052216,285.085541,0.371897
1964-11-06,278.701416,294.828125,0.000000
1964-11-07,284.055878,295.938812,0.000000
1964-11-08,284.812103,294.445770,0.875625
1964-11-09,285.275543,291.524445,26.278631
1964-11-10,283.231903,298.873322,0.000000
1964-11-11,285.874390,296.910797,0.000000
1964-11-12,285.090240,295.882111,0.000000
1964-11-13,281.409973,298.549377,0.000000
1964-11-14,286.310822,301.097321,0.000000
1964-11-15,288.678192,301.728760,0.000000
1964-11-16,290.187134,301.647491,4.081857
1964-11-17,286.789429,296.713501,0.904727
1964-11-18,281.069122,293.447052,0.000000
1964-11-19,279.158722,296.288452,0.000000
1964-11-20,282.053650,293.509888,0.000000
1964-11-21,275.929626,294.984863,0.000000
1964-11-22,277.483185,288.796875,0.000000
1964-11-23,278.923248,296.708740,0.000000
1964-11-24,281.568726,290.301666,0.000000
1964-11-25,275.019928,289.302307,0.000000
1964-11-26,279.599365,296.085022,0.000000
1964-11-27,281.201202,299.303436,0.000000
1964-11-28,284.352692,301.143585,0.000000
1964-11-29,286.096954,293.849060,0.000000
1964-11-30,284.527649,293.507507,0.000000
1964-12-01,287.371124,291.425537,2.127469
1964-12-02,275.517761,288.793304,0.000000
1964-12-03,276.731842,287.875732,0.000000
1964-12-04,273.830811,285.349945,0.000000
1964-12-05,273.179779,287.247131,0.000000
1964-12-06,276.860291,284.297180,0.000000
1964-12-07,273.867004,291.960236,0.000000
1964-12-08,274.842163,290.235596,0.000000
1964-12-09,283.305756,297.218170,0.283790
1964-12-10,280.547180,293.751617,0.000000
1964-12-11,286.533112,293.148315,0.000000
1964-12-12,282.039551,297.721039,0.000000
1964-12-13,285.572174,294.722015,0.000000
1964-12-14,272.952026,287.977600,0.000000
1964-12-15,271.976074,279.054321,1.720809
1964-12-16,276.029816,282.156189,0.000000
1964-12-17,276.116608,281.827484,0.997759
1964-12-18,277.011566,288.378662,8.548976
1964-12-19,279.607330,288.250214,1.194733
1964-12-20,276.143433,288.106934,0.000000
1964-12-21,281.007782,285.852112,0.000000
1964-12-22,283.622833,285.820068,0.000000
1964-12-23,282.427673,289.750580,3.541216
1964-12-24,273.945801,284.324341,0.000000
1964-12-25,275.186310,290.056885,0.000000
1964-12-26,282.317291,293.255127,0.383105
1964-12-27,274.699860,292.718506,0.000000
1964-12-28,280.026825,292.990204,0.000000
1964-12-29,277.069458,292.991333,0.000000
1964-12-30,278.770111,294.985992,0.000000
1964-12-31,273.120605,287.941071,1.514568
1965-01-01,273.029663,288.068329,0.000000
1965-01-02,274.509552,292.112946,0.346226
1965-01-03,272.122833,284.307587,0.000000
1965-01-04,270.313446,282.595886,0.000000
1965-01-05,277.482117,294.581451,0.000000
1965-01-06,285.213898,298.986145,2.197668
1965-01-07,287.402832,300.594910,0.749851
1965-01-08,287.704590,297.724640,0.000000
1965-01-09,283.261139,293.463959,0.000000
1965-01-10,276.033478,292.370941,0.000000
1965-01-11,280.545837,294.532471,0.000000
1965-01-12,281.566437,297.153534,0.000000
1965-01-13,283.596039,294.478546,1.469341
1965-01-14,273.274445,287.443542,0.000000
1965-01-15,266.226685,274.810333,0.000000
1965-01-16,268.942230,279.128326,0.000000
1965-01-17,276.865601,285.294464,0.759401
1965-01-18,271.767120,284.170105,0.000000
1965-01-19,276.422516,291.845367,0.000000
1965-01-20,271.201233,285.569092,0.000000
1965-01-21,270.845245,279.685760,0.307706
1965-01-22,275.983154,281.988129,1.688707
1965-01-23,274.801544,286.727722,0.000000
1965-01-24,275.656464,288.247284,0.000000
1965-01-25,275.814484,288.829987,0.000000
1965-01-26,276.786224,289.310425,0.000000
1965-01-27,275.673157,289.477997,0.000000
1965-01-28,274.850983,286.742584,0.000000
1965-01-29,275.331390,299.944946,0.000000
1965-01-30,276.927887,295.967102,0.000000
1965-01-31,278.748657,295.586853,0.000000
1965-02-01,279.761322,297.483826,0.000000
1965-02-02,284.352600,293.309906,7.325317
1965-02-03,284.812927,292.290741,3.657985
1965-02-04,280.262054,296.459290,0.000000
1965-02-05,278.596497,296.557312,0.442156
1965-02-06,287.617615,293.870789,1.940070
1965-02-07,278.874725,291.856323,0.000000
1965-02-08,278.169708,287.531189,0.400241
1965-02-09,282.500763,289.301788,16.978653
1965-02-10,277.373505,286.858063,0.000000
1965-02-11,277.959167,292.340332,0.000000
1965-02-12,277.824005,286.821228,0.436666
1965-02-13,274.318756,285.507355,0.000000
1965-02-14,275.408569,291.893097,0.000000
1965-02-15,279.927490,294.901459,0.000000
1965-02-16,280.859070,295.467041,0.000000
1965-02-17,282.258789,295.107605,0.000000
1965-02-18,281.083435,293.605988,0.000000
1965-02-19,283.288116,292.641052,4.606319
1965-02-20,280.904297,296.541687,0.000000
1965-02-21,282.381073,293.761841,0.000000
1965-02-22,279.625427,295.620209,0.000000
1965-02-23,281.018402,291.509613,0.000000
1965-02-24,277.439362,295.631866,0.000000
1965-02-25,283.574219,297.445984,1.735733
1965-02-26,284.544434,293.477173,1.061187
1965-02-27,276.827362,295.138184,0.000000
1965-02-28,279.827698,298.793365,0.000000
1965-03-01,284.130463,302.071381,0.000000
1965-03-02,278.396973,293.757965,0.000000
1965-03-03,278.947388,295.934998,0.000000
1965-03-04,281.881012,301.485107,0.000000
1965-03-05,284.399017,301.942780,0.000000
1965-03-06,284.635406,304.485138,0.000000
1965-03-07,282.295044,298.047302,11.822115
1965-03-08,272.470673,291.873474,0.908876
1965-03-09,278.133026,298.497131,0.000000
1965-03-10,280.127014,298.446411,0.000000
1965-03-11,284.475250,299.470581,0.000000
1965-03-12,287.494995,298.419891,0.000000
1965-03-13,285.798523,305.113953,0.000000
1965-03-14,286.099884,303.378693,0.000000
1965-03-15,288.412720,303.472321,0.324903
1965-03-16,289.926849,299.585968,4.358554
1965-03-17,287.424347,300.591431,0.000000
1965-03-18,285.445984,302.284821,0.000000
1965-03-19,289.542023,304.607056,0.000000
1965-03-20,290.006989,302.764771,0.803830
1965-03-21,287.672760,299.579437,0.000000
1965-03-22,285.820862,297.014465,0.000000
1965-03-23,280.897675,298.070587,0.000000
1965-03-24,282.166962,299.146973,0.000000
1965-03-25,282.683929,302.311066,0.000000
1965-03-26,289.841156,301.484100,1.167178
1965-03-27,283.574402,300.109955,0.000000
1965-03-28,283.418793,295.063904,0.000000
1965-03-29,287.069153,302.898499,0.000000
1965-03-30,287.164276,303.516388,0.000000
1965-03-31,289.602295,305.429474,0.000000
1965-04-01,292.212952,304.066925,0.000000
1965-04-02,286.743561,302.201813,0.000000
1965-04-03,287.317535,304.360962,0.000000
1965-04-04,291.327271,306.727356,0.000000
1965-04-05,290.944122,305.016266,0.000000
1965-04-06,287.830322,302.121368,0.000000
1965-04-07,286.439636,298.752350,0.000000
1965-04-08,283.560303,299.867798,0.000000
1965-04-09,285.170013,293.033569,2.957878
1965-04-10,283.899597,291.183899,9.249665
1965-04-11,280.803436,299.447784,0.000000
1965-04-12,283.438263,300.762329,0.000000
1965-04-13,290.033142,302.568848,0.000000
1965-04-14,287.593536,303.249786,0.337117
1965-04-15,287.781189,303.016571,0.000000
1965-04-16,285.709900,298.666260,0.000000
1965-04-17,282.702301,303.123230,0.000000
1965-04-18,290.092346,303.691193,1.523119
1965-04-19,288.958221,302.753418,0.000000
1965-04-20,288.544586,303.623413,0.000000
1965-04-21,289.619812,303.336670,0.000000
1965-04-22,289.666199,303.888458,0.000000
1965-04-23,289.046326,308.550507,0.000000
1965-04-24,290.203247,303.983215,0.000000
1965-04-25,290.330139,307.891541,0.000000
1965-04-26,292.881256,307.790131,0.000000
1965-04-27,293.159302,304.767578,0.000000
1965-04-28,292.784637,304.287201,1.321730
1965-04-29,292.505676,305.802094,0.000000
