#Variables:
#tasmin_IPSL-CM5A-MR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)
1961-10-16,290.361420,301.730713,0.000000
1961-10-17,291.345184,302.325165,0.000000
1961-10-18,291.260254,299.716187,9.008914
1961-10-19,287.148102,302.754120,0.000000
1961-10-20,288.311737,304.984802,0.000000
1961-10-21,287.314636,298.831482,0.000000
1961-10-22,281.840912,300.262421,0.000000
1961-10-23,285.284088,302.303955,0.000000
1961-10-24,290.924927,301.012756,0.000000
1961-10-25,288.697876,299.661530,0.000000
1961-10-26,286.697815,301.646515,0.000000
1961-10-27,289.476532,303.066223,4.394660
1961-10-28,290.070068,304.289337,0.000000
1961-10-29,291.733398,304.983459,0.647234
1961-10-30,292.587128,303.276215,2.518735
1961-10-31,286.557404,299.724854,0.000000
1961-11-01,284.704132,298.958038,0.000000
1961-11-02,286.766571,302.270203,0.000000
1961-11-03,289.393585,303.353363,0.000000
1961-11-04,290.484161,303.751984,0.000000
1961-11-05,290.984680,303.487000,0.000000
1961-11-06,284.979034,300.750549,0.000000
1961-11-07,277.064453,287.694794,0.000000
1961-11-08,279.450775,294.040802,0.000000
1961-11-09,280.056458,292.580444,0.000000
1961-11-10,280.570129,291.144440,0.000000
1961-11-11,283.762421,295.323883,0.000000
1961-11-12,285.430573,294.872772,0.000000
1961-11-13,283.894592,295.874390,0.000000
1961-11-14,283.165222,294.670380,0.000000
1961-11-15,284.757782,294.945923,0.000000
1961-11-16,285.376740,296.956451,0.000000
1961-11-17,287.324371,297.872986,0.000000
1961-11-18,285.609833,300.904236,0.000000
1961-11-19,290.141998,303.591248,0.361878
1961-11-20,287.151794,301.522858,0.000000
1961-11-21,276.702087,289.004974,0.000000
1961-11-22,279.218658,289.271973,0.000000
1961-11-23,284.296082,296.986176,0.000000
1961-11-24,286.516357,300.728210,0.000000
1961-11-25,287.633087,298.445282,0.000000
1961-11-26,278.304138,292.259827,0.000000
1961-11-27,280.759796,294.117859,0.000000
1961-11-28,286.310730,298.537689,0.878585
1961-11-29,288.141174,300.972229,0.000000
1961-11-30,283.573029,296.675018,0.000000
1961-12-01,282.551392,297.880615,0.000000
1961-12-02,288.558777,302.173706,0.000000
1961-12-03,288.293610,299.902679,0.376530
1961-12-04,287.371124,300.793060,0.000000
1961-12-05,281.344299,297.149414,0.000000
1961-12-06,277.807770,290.062134,0.000000
1961-12-07,279.932526,294.924133,0.000000
1961-12-08,280.938202,297.875519,0.000000
1961-12-09,288.028473,294.503815,0.000000
1961-12-10,282.212708,290.586975,0.000000
1961-12-11,276.511261,288.205658,0.000000
1961-12-12,274.133087,285.976654,0.000000
1961-12-13,276.154114,287.252045,0.000000
1961-12-14,275.884674,288.625916,0.000000
1961-12-15,276.977386,292.991333,0.000000
1961-12-16,277.183960,288.694580,0.000000
1961-12-17,270.906464,284.207123,0.000000
1961-12-18,274.917023,283.279022,0.000000
1961-12-19,275.808136,286.796631,8.107067
1961-12-20,274.934235,291.590851,0.000000
1961-12-21,277.589905,285.731750,0.000000
1961-12-22,276.441040,289.380737,0.000000
1961-12-23,277.635010,297.653015,0.000000
1961-12-24,286.111603,295.438293,0.000000
1961-12-25,275.678986,292.917175,0.000000
1961-12-26,274.567719,290.610260,0.000000
1961-12-27,279.637207,287.632965,6.412708
1961-12-28,270.655579,284.266418,0.000000
1961-12-29,270.122955,289.394989,0.000000
1961-12-30,274.744751,296.245087,0.000000
1961-12-31,277.309204,291.006500,0.000000
1962-01-01,266.435242,278.634735,0.000000
1962-01-02,264.001587,281.974030,0.000000
1962-01-03,272.913086,288.939636,0.000000
1962-01-04,276.006714,287.866364,0.000000
1962-01-05,273.533173,286.551910,0.000000
1962-01-06,272.309265,287.628967,0.000000
1962-01-07,277.403656,286.990814,0.682671
1962-01-08,284.932312,290.921631,7.789189
1962-01-09,272.514404,290.752991,22.400841
1962-01-10,266.612122,273.029816,0.538559
1962-01-11,262.678497,278.335907,0.000000
1962-01-12,267.534088,278.155640,0.866356
1962-01-13,273.129608,278.945679,13.646384
1962-01-14,269.923431,273.466400,3.621289
1962-01-15,269.888153,272.965210,0.735901
1962-01-16,270.470093,278.065674,2.009499
1962-01-17,269.913055,279.785950,0.605613
1962-01-18,271.211273,286.356018,0.000000
1962-01-19,271.769897,288.464294,0.000000
1962-01-20,274.378326,289.172150,0.000000
1962-01-21,278.598297,294.347229,0.000000
1962-01-22,278.620972,289.774780,0.000000
1962-01-23,270.077881,280.325714,0.000000
1962-01-24,271.230835,278.252411,1.897605
1962-01-25,273.313171,283.234009,7.730788
1962-01-26,278.857056,289.832886,11.343208
1962-01-27,272.961945,286.770844,0.000000
1962-01-28,271.120026,288.142517,0.000000
1962-01-29,275.323242,293.152313,0.000000
1962-01-30,277.389465,297.397858,0.000000
1962-01-31,280.350800,287.939178,0.000000
1962-02-01,275.923370,287.787109,0.000000
1962-02-02,278.395264,290.397034,0.000000
1962-02-03,275.336060,290.584015,0.000000
1962-02-04,280.219452,294.770477,0.000000
1962-02-05,278.656342,289.469757,0.000000
1962-02-06,272.200897,290.062714,0.000000
1962-02-07,275.358582,293.428375,0.000000
1962-02-08,281.107391,295.337677,0.000000
1962-02-09,278.490875,300.358429,0.000000
1962-02-10,282.547577,301.496765,0.000000
1962-02-11,280.546539,296.279968,4.562883
1962-02-12,271.882507,289.727509,1.305326
1962-02-13,265.851105,281.066864,0.000000
1962-02-14,269.922821,285.507355,0.000000
1962-02-15,279.692017,290.894409,2.553150
1962-02-16,278.172668,291.973663,2.119103
1962-02-17,279.351105,288.971832,3.354786
1962-02-18,273.712067,284.700531,0.549754
1962-02-19,269.297974,282.585541,0.000000
1962-02-20,272.327454,284.840881,0.000000
1962-02-21,275.541107,285.802032,0.000000
1962-02-22,276.830170,288.266083,0.000000
1962-02-23,278.978333,292.726562,0.000000
1962-02-24,285.243774,295.902557,2.448847
1962-02-25,275.264801,289.932281,0.000000
1962-02-26,273.526550,287.167664,0.000000
1962-02-27,275.915619,286.896820,0.000000
1962-02-28,283.717773,299.122528,1.333162
1962-03-01,282.811829,302.166992,0.000000
1962-03-02,288.270325,299.316101,11.257932
1962-03-03,284.353394,292.958252,5.268267
1962-03-04,277.123260,288.101288,0.984081
1962-03-05,279.527008,299.051758,0.000000
1962-03-06,282.753510,305.093140,0.000000
1962-03-07,285.920959,300.445709,0.000000
1962-03-08,287.493011,300.781281,0.000000
1962-03-09,289.567719,303.685547,1.892519
1962-03-10,289.357513,303.517242,0.000000
1962-03-11,285.435852,297.735352,0.000000
1962-03-12,284.635406,294.829498,0.000000
1962-03-13,286.050446,290.896637,13.621336
1962-03-14,282.139343,290.396210,2.435426
1962-03-15,283.373230,291.646179,0.000000
1962-03-16,280.793335,296.101990,1.307311
1962-03-17,286.495331,296.045258,1.938307
1962-03-18,277.159851,291.850128,0.774919
1962-03-19,279.179901,299.518127,0.000000
1962-03-20,280.783752,299.368805,0.000000
1962-03-21,274.317871,295.083282,0.000000
1962-03-22,272.339569,282.540375,0.000000
1962-03-23,278.554413,291.073059,0.000000
1962-03-24,283.791290,299.314606,0.000000
1962-03-25,286.145752,303.695160,0.000000
1962-03-26,288.040649,303.280853,0.657712
1962-03-27,288.745941,301.969696,0.331350
1962-03-28,287.450073,299.310425,0.000000
1962-03-29,290.818115,302.533813,1.136099
1962-03-30,290.081573,301.011017,0.000000
1962-03-31,285.650269,294.015045,0.953454
1962-04-01,283.420502,294.155334,0.000000
1962-04-02,288.538696,302.917938,1.118571
1962-04-03,290.676422,301.428680,0.000000
1962-04-04,283.653961,294.699280,0.000000
1962-04-05,281.123932,295.976837,0.000000
1962-04-06,288.509949,304.190277,0.000000
1962-04-07,288.236053,300.951538,0.868921
1962-04-08,278.899780,289.820190,0.000000
1962-04-09,280.203918,286.875275,0.000000
1962-04-10,278.015381,293.676453,0.000000
1962-04-11,284.418182,295.372742,0.000000
1962-04-12,286.357605,300.500793,0.000000
1962-04-13,285.865173,303.690674,0.000000
1962-04-14,287.968262,305.050995,0.000000
1962-04-15,288.530670,304.267731,0.000000
1962-04-16,288.226776,304.214478,0.000000
1962-04-17,290.056305,304.361145,0.000000
1962-04-18,290.091888,304.276489,0.000000
1962-04-19,289.444580,306.437103,0.000000
1962-04-20,290.998840,306.427338,0.000000
1962-04-21,292.572632,304.313263,0.619117
1962-04-22,293.231995,305.821228,0.406069
1962-04-23,289.827698,303.036469,0.000000
1962-04-24,284.499420,294.155853,0.000000
1962-04-25,286.939178,296.954010,0.000000
1962-04-26,287.020386,301.888824,0.000000
1962-04-27,288.789124,300.676208,0.000000
1962-04-28,286.611725,303.222504,0.000000
1962-04-29,288.272278,303.441681,0.000000
1962-04-30,289.715942,301.228882,0.000000
1962-05-01,289.807190,303.187286,0.000000
1962-05-02,292.231079,305.424316,0.000000
1962-05-03,293.220978,305.088135,0.000000
1962-05-04,293.884766,303.621399,0.000000
1962-05-05,293.259888,305.014587,0.000000
1962-05-06,293.839722,305.813232,0.681999
1962-05-07,293.756195,306.631226,0.934296
1962-05-08,293.574951,308.786713,0.000000
1962-05-09,294.357178,310.091339,0.000000
1962-05-10,294.194733,308.443207,0.000000
1962-05-11,295.218842,307.309021,0.000000
1962-05-12,295.625671,305.289276,0.000000
1962-05-13,293.285980,301.577362,7.292423
1962-05-14,293.605042,302.481781,1.832397
1962-05-15,292.957245,306.321564,1.551215
1962-05-16,292.900116,308.166351,0.000000
1962-05-17,295.373657,307.113953,0.000000
1962-05-18,295.523102,307.408051,0.000000
1962-05-19,294.921387,304.794983,2.672546
1962-05-20,294.095978,305.247162,2.359166
1962-05-21,294.467987,303.385193,2.688621
1962-05-22,292.912231,305.051544,1.501318
1962-05-23,294.282257,309.133362,0.000000
1962-05-24,294.751862,309.538055,0.000000
1962-05-25,295.412628,309.081482,0.000000
1962-05-26,295.001678,307.993530,0.000000
1962-05-27,294.421112,307.046173,0.317989
1962-05-28,294.528442,308.172638,0.000000
1962-05-29,294.868073,307.760742,0.000000
1962-05-30,294.899414,307.124451,1.725393
1962-05-31,295.049652,306.145660,0.652528
1962-06-01,294.921509,306.093262,0.557916
1962-06-02,295.201508,307.467834,0.000000
1962-06-03,295.604309,308.525696,0.000000
1962-06-04,295.402496,307.460449,0.000000
1962-06-05,296.045868,306.809143,0.000000
1962-06-06,295.895386,305.679596,0.675588
1962-06-07,295.476715,305.607483,0.000000
1962-06-08,295.484650,305.593719,0.000000
1962-06-09,295.189911,305.399384,2.139361
1962-06-10,295.434845,306.653656,0.000000
1962-06-11,296.604156,306.825592,0.000000
1962-06-12,297.261566,305.959717,5.014892
1962-06-13,295.943756,303.476685,5.502598
1962-06-14,294.162476,306.369232,0.000000
1962-06-15,295.683624,308.901276,0.000000
1962-06-16,296.603607,307.882721,0.000000
1962-06-17,296.146362,307.364624,0.000000
1962-06-18,295.286743,305.424561,0.000000
1962-06-19,295.313660,304.285400,5.318528
1962-06-20,295.324921,305.443939,5.614830
1962-06-21,294.220947,304.557739,2.242577
1962-06-22,294.214539,307.273041,0.000000
1962-06-23,296.280518,310.067902,0.000000
1962-06-24,297.464844,309.948944,0.000000
1962-06-25,296.699768,310.536316,0.000000
1962-06-26,296.284790,309.398865,0.000000
1962-06-27,296.373474,308.857788,0.000000
1962-06-28,296.954956,307.926056,0.000000
1962-06-29,297.082703,308.308624,0.000000
1962-06-30,296.292603,309.057373,0.000000
1962-07-01,296.559448,309.947571,0.000000
1962-07-02,297.990112,310.765259,0.000000
1962-07-03,298.946136,311.436829,0.000000
1962-07-04,297.349915,312.249603,0.000000
1962-07-05,296.516296,311.603363,0.000000
1962-07-06,297.549591,309.391907,0.328540
1962-07-07,298.017365,305.694305,12.699445
1962-07-08,296.123016,303.970642,11.552744
1962-07-09,295.673126,302.408752,20.003887
1962-07-10,294.106171,305.822662,0.000000
1962-07-11,295.200714,308.792816,0.000000
1962-07-12,296.138245,310.553497,0.000000
1962-07-13,296.102631,311.258911,0.000000
1962-07-14,296.052612,311.471161,0.000000
1962-07-15,295.394257,310.660522,0.000000
1962-07-16,295.029877,310.054169,0.000000
1962-07-17,295.399567,309.965149,0.000000
1962-07-18,295.897888,309.223022,0.000000
1962-07-19,296.323212,308.724274,0.000000
1962-07-20,296.571411,309.979401,0.000000
1962-07-21,296.393982,310.155579,0.000000
1962-07-22,296.532532,309.525146,0.000000
1962-07-23,296.509094,308.162018,0.850338
1962-07-24,296.908752,310.468201,0.000000
1962-07-25,296.302277,310.935791,0.000000
1962-07-26,296.262115,310.522980,0.000000
1962-07-27,296.782471,310.545776,0.000000
1962-07-28,296.738007,311.382172,0.000000
1962-07-29,297.299957,312.286499,0.000000
1962-07-30,296.955963,311.835754,0.000000
1962-07-31,296.953918,311.429810,0.000000
1962-08-01,296.796722,310.366394,0.000000
1962-08-02,295.525421,309.170410,0.000000
1962-08-03,295.493744,310.062164,0.000000
1962-08-04,297.138580,311.431000,0.000000
1962-08-05,297.737640,312.287659,0.000000
1962-08-06,297.822662,313.001404,0.000000
1962-08-07,298.501648,313.323120,0.000000
1962-08-08,298.931396,312.429321,0.000000
1962-08-09,298.622375,312.088074,0.000000
1962-08-10,298.187622,310.942078,0.000000
1962-08-11,296.688354,311.077332,0.000000
1962-08-12,297.653229,311.948456,0.000000
1962-08-13,298.677063,311.534119,0.000000
1962-08-14,300.538544,311.594421,0.000000
1962-08-15,298.664062,311.430634,0.000000
1962-08-16,297.489014,311.129242,0.000000
1962-08-17,296.148773,309.794952,0.000000
1962-08-18,296.426056,309.158081,0.000000
1962-08-19,295.895538,307.845581,0.000000
1962-08-20,296.591553,307.682434,0.000000
1962-08-21,296.851562,308.150055,0.000000
1962-08-22,296.247650,308.701599,0.000000
1962-08-23,298.229706,308.282257,0.000000
1962-08-24,297.006226,310.093933,0.000000
1962-08-25,296.693359,310.371735,0.000000
1962-08-26,297.168304,310.015106,0.000000
1962-08-27,297.237457,309.326965,0.000000
1962-08-28,296.735321,306.606445,7.960183
1962-08-29,295.911591,302.087128,16.685888
1962-08-30,293.437347,302.261414,0.000000
1962-08-31,293.630280,306.867554,0.000000
1962-09-01,294.646698,308.656891,0.000000
1962-09-02,295.799805,309.718353,0.000000
1962-09-03,296.403168,310.456573,0.000000
1962-09-04,296.315277,310.343658,0.000000
1962-09-05,296.502258,310.273987,0.000000
1962-09-06,296.403900,309.981232,0.000000
1962-09-07,296.660645,308.111420,0.743287
1962-09-08,296.021240,306.521057,13.285650
1962-09-09,295.198090,302.907837,26.224438
1962-09-10,287.767944,298.038666,38.138157
1962-09-11,291.924866,302.721649,6.861803
1962-09-12,291.390106,304.752289,0.000000
1962-09-13,290.534302,306.828400,0.000000
1962-09-14,291.301147,306.642914,1.555783
1962-09-15,290.823486,306.461334,0.000000
1962-09-16,292.108002,308.165497,0.000000
1962-09-17,294.747314,306.474365,2.772551
1962-09-18,294.195526,306.826019,8.277805
1962-09-19,294.477570,305.048553,22.273066
1962-09-20,292.789001,300.529999,4.221609
1962-09-21,289.872833,302.265747,0.411836
1962-09-22,288.917389,304.224335,0.000000
1962-09-23,290.504242,305.075226,0.000000
1962-09-24,289.891754,306.226929,0.000000
1962-09-25,291.138428,304.365417,10.438790
1962-09-26,292.600311,301.852478,8.115458
1962-09-27,291.225006,303.235779,2.149055
1962-09-28,290.988129,304.184082,2.746161
1962-09-29,291.546173,304.409393,4.630076
1962-09-30,292.373993,305.338440,0.537250
1962-10-01,290.696503,306.313232,0.000000
1962-10-02,292.674164,305.287140,0.304298
1962-10-03,290.354584,302.049255,0.000000
1962-10-04,287.431427,300.492828,0.000000
1962-10-05,286.396515,299.816833,0.000000
1962-10-06,284.974640,302.810638,0.000000
1962-10-07,286.298767,303.980469,0.000000
1962-10-08,287.638092,304.032928,0.000000
1962-10-09,288.808838,305.177185,0.000000
1962-10-10,288.733490,305.408478,0.000000
1962-10-11,288.503357,308.326416,0.000000
1962-10-12,290.576782,308.467773,0.000000
1962-10-13,293.023193,305.344940,0.000000
1962-10-14,292.206390,304.657043,0.000000
1962-10-15,292.128662,303.305695,0.331386
1962-10-16,293.416199,302.086761,0.000000
1962-10-17,293.778870,303.756958,1.233647
1962-10-18,292.143036,301.520508,3.980412
1962-10-19,293.856476,302.815613,7.813384
1962-10-20,291.895172,305.408691,0.000000
1962-10-21,292.843140,303.294739,2.862486
1962-10-22,292.710114,302.442841,7.881907
1962-10-23,292.853851,301.295990,12.507519
1962-10-24,291.583496,299.156738,14.833660
1962-10-25,289.089020,298.009186,3.819013
1962-10-26,291.813324,299.390930,6.294591
1962-10-27,290.727936,298.134674,6.984689
1962-10-28,288.061554,300.028442,0.907093
1962-10-29,289.118622,302.149109,0.000000
1962-10-30,288.249176,298.564636,0.000000
1962-10-31,281.881592,293.736816,0.000000
1962-11-01,279.484650,289.162109,0.000000
1962-11-02,280.160461,289.895050,1.656974
1962-11-03,278.837891,291.321350,0.000000
1962-11-04,278.294159,293.395660,0.000000
1962-11-05,280.830383,297.927948,0.000000
1962-11-06,284.500397,294.388489,0.000000
1962-11-07,280.888550,298.501465,0.000000
1962-11-08,286.423615,298.051910,0.000000
1962-11-09,286.926636,295.992706,1.982526
1962-11-10,288.164001,300.884186,0.000000
1962-11-11,290.157104,300.067383,0.000000
1962-11-12,281.882355,296.007446,0.000000
1962-11-13,280.554504,295.628387,0.000000
1962-11-14,287.905243,302.175110,0.000000
1962-11-15,288.531921,301.967285,0.000000
1962-11-16,286.348358,302.041107,0.000000
1962-11-17,285.247131,299.136475,0.000000
1962-11-18,284.651764,294.117981,0.000000
1962-11-19,274.750275,288.531586,0.708877
1962-11-20,277.133636,295.191345,0.000000
1962-11-21,284.744019,299.019012,0.000000
1962-11-22,283.424011,299.082520,0.000000
1962-11-23,286.255951,294.936676,0.000000
1962-11-24,284.660950,290.517212,11.245959
1962-11-25,281.716125,291.825439,0.000000
1962-11-26,285.283691,292.444183,0.281553
1962-11-27,287.610413,294.251953,0.746668
1962-11-28,287.706146,298.999847,1.476779
1962-11-29,285.617615,296.906128,0.000000
1962-11-30,278.577850,290.994965,8.819623
1962-12-01,277.464691,288.976013,1.927101
1962-12-02,278.496704,292.363312,1.384261
1962-12-03,276.507904,291.201294,0.000000
1962-12-04,275.999756,288.891571,0.000000
1962-12-05,276.808716,291.083344,0.000000
1962-12-06,278.824005,290.978912,1.471362
1962-12-07,281.621735,287.967621,3.114987
1962-12-08,278.544891,286.169647,7.418073
1962-12-09,276.513824,286.247406,0.000000
1962-12-10,272.964111,288.290161,0.000000
1962-12-11,275.035095,287.946686,0.000000
1962-12-12,274.600739,282.656708,0.000000
1962-12-13,270.182831,277.873108,5.346863
1962-12-14,276.485565,283.500488,13.852005
1962-12-15,263.336243,275.150299,1.271246
1962-12-16,267.152039,277.766632,0.656003
1962-12-17,275.802338,283.436584,4.576771
1962-12-18,272.304138,281.566559,0.413975
1962-12-19,268.348541,281.300507,0.000000
1962-12-20,268.453094,283.976318,0.000000
1962-12-21,270.593506,283.992218,0.000000
1962-12-22,272.598114,291.146179,0.000000
1962-12-23,279.692688,291.617828,0.000000
