#Variables:
#tasmin_GFDL-ESM2M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)
1956-08-17,294.579956,306.306458,0.000000
1956-08-18,294.692841,307.631775,0.957900
1956-08-19,295.286743,308.260712,0.000000
1956-08-20,295.433258,306.004395,0.000000
1956-08-21,295.198151,305.632141,0.000000
1956-08-22,295.096985,305.600952,0.297436
1956-08-23,295.140045,306.480988,0.000000
1956-08-24,295.254425,306.192139,1.174343
1956-08-25,295.399017,306.038391,0.635829
1956-08-26,295.271729,306.196503,0.000000
1956-08-27,295.155029,307.264343,0.000000
1956-08-28,296.007751,306.750977,1.654695
1956-08-29,295.733124,306.914337,2.798331
1956-08-30,296.318024,308.145782,1.065442
1956-08-31,296.469788,309.013763,0.000000
1956-09-01,296.675690,308.250519,0.000000
1956-09-02,297.434418,307.885345,6.801476
1956-09-03,298.542877,307.668762,20.963106
1956-09-04,298.065643,306.118561,11.138330
1956-09-05,296.482178,304.327515,39.996365
1956-09-06,292.424957,303.544312,1.752135
1956-09-07,292.076111,305.026672,0.000000
1956-09-08,293.811859,306.633850,0.000000
1956-09-09,294.750275,306.274384,0.903293
1956-09-10,295.223633,305.740204,2.050006
1956-09-11,294.662262,305.270569,3.112461
1956-09-12,294.505096,304.962891,2.418466
1956-09-13,294.282867,305.722809,0.000000
1956-09-14,294.748047,305.718903,1.843536
1956-09-15,294.107880,305.677765,21.284159
1956-09-16,295.106659,302.618286,22.796576
1956-09-17,293.730774,301.671295,30.957870
1956-09-18,293.724670,305.469330,3.045619
1956-09-19,293.300262,305.684143,0.000000
1956-09-20,293.338776,305.411774,0.000000
1956-09-21,294.409698,304.219116,0.316214
1956-09-22,293.886230,303.561371,1.011108
1956-09-23,293.582123,302.931824,2.138896
1956-09-24,295.267700,303.524109,2.994777
1956-09-25,294.688049,301.680145,3.093937
1956-09-26,294.068329,302.499695,0.681680
1956-09-27,294.749451,301.852478,8.277805
1956-09-28,293.850250,302.852875,7.952460
1956-09-29,293.102081,302.917999,4.754169
1956-09-30,292.042450,302.342987,3.447667
1956-10-01,290.359924,301.688812,0.000000
1956-10-02,287.389191,301.049622,0.000000
1956-10-03,286.547607,301.655243,0.000000
1956-10-04,286.325867,302.304382,0.000000
1956-10-05,286.904694,303.523071,0.000000
1956-10-06,287.315094,302.924072,0.000000
1956-10-07,290.279175,302.470917,0.000000
1956-10-08,290.080811,301.233124,96.310120
1956-10-09,284.197144,294.044830,1.760674
1956-10-10,280.915955,295.438812,0.000000
1956-10-11,284.066498,299.142761,0.000000
1956-10-12,288.967743,298.673981,0.000000
1956-10-13,289.899475,298.566254,0.000000
1956-10-14,287.987946,295.609497,39.332806
1956-10-15,284.128113,293.840637,18.749981
1956-10-16,278.708832,288.491974,0.000000
1956-10-17,281.031769,288.271942,0.000000
1956-10-18,281.146393,294.044769,0.000000
1956-10-19,281.702393,295.812592,0.000000
1956-10-20,280.174744,298.121002,0.000000
1956-10-21,284.574554,300.901703,0.000000
1956-10-22,289.128784,301.052216,0.349757
1956-10-23,289.335022,300.018341,1.383411
1956-10-24,281.863190,296.378479,0.000000
1956-10-25,280.870117,297.381622,0.000000
1956-10-26,289.424225,296.373077,25.461180
1956-10-27,287.343201,295.470367,4.394660
1956-10-28,287.751831,294.752747,0.472641
1956-10-29,288.599304,293.379608,5.082720
1956-10-30,284.757965,296.340118,0.000000
1956-10-31,287.490448,300.610718,0.000000
1956-11-01,289.838135,300.767670,0.000000
1956-11-02,282.658356,300.776733,0.573218
1956-11-03,276.068451,287.585785,0.000000
1956-11-04,274.215912,288.623535,0.000000
1956-11-05,273.903107,288.003052,0.000000
1956-11-06,273.085815,288.907257,0.000000
1956-11-07,272.757782,291.282379,0.000000
1956-11-08,276.038818,290.711090,0.000000
1956-11-09,287.014740,293.518585,14.521891
1956-11-10,288.303802,297.444855,23.453903
1956-11-11,279.048126,296.647400,0.000000
1956-11-12,277.136841,288.832886,0.000000
1956-11-13,278.254944,288.022797,0.000000
1956-11-14,280.892639,289.933960,0.000000
1956-11-15,285.435577,297.903625,1.149811
1956-11-16,284.979095,292.063629,20.705784
1956-11-17,289.081940,300.785095,5.375033
1956-11-18,284.591949,298.471252,0.000000
1956-11-19,275.262787,290.362213,0.000000
1956-11-20,279.195129,294.962067,0.000000
1956-11-21,285.607666,295.322571,0.000000
1956-11-22,288.232300,298.448944,0.000000
1956-11-23,289.648499,299.717896,0.000000
1956-11-24,290.371887,300.773804,1.020446
1956-11-25,289.866669,301.463409,0.680472
1956-11-26,281.507782,298.459473,0.000000
1956-11-27,280.161041,286.797821,0.622958
1956-11-28,283.081787,297.304810,1.429549
1956-11-29,289.372650,299.145020,3.991510
1956-11-30,285.310089,298.643280,2.072963
1956-12-01,280.550171,295.154358,0.000000
1956-12-02,282.178406,295.885406,0.000000
1956-12-03,278.150116,295.289062,0.000000
1956-12-04,284.836151,298.005981,0.000000
1956-12-05,288.529449,299.552246,0.932501
1956-12-06,278.643860,295.822571,0.000000
1956-12-07,276.526398,293.022583,0.000000
1956-12-08,276.834137,289.109558,0.000000
1956-12-09,273.376190,281.631927,0.000000
1956-12-10,269.753906,279.774811,0.000000
1956-12-11,269.925507,280.022949,0.000000
1956-12-12,269.453064,276.525146,0.000000
1956-12-13,274.699860,286.511444,0.000000
1956-12-14,280.225586,296.497833,0.000000
1956-12-15,284.897980,295.952759,0.000000
1956-12-16,285.238922,292.551849,8.473417
1956-12-17,278.602020,290.883423,7.995359
1956-12-18,274.345825,284.460144,0.000000
1956-12-19,275.056946,288.047119,0.000000
1956-12-20,277.668701,292.029633,0.000000
1956-12-21,277.221191,292.355896,0.000000
1956-12-22,282.823975,291.292267,0.000000
1956-12-23,277.535461,292.179382,0.000000
1956-12-24,281.282318,294.987762,0.000000
1956-12-25,276.342499,292.499542,3.757307
1956-12-26,273.120605,278.500275,0.483802
1956-12-27,279.374176,288.327271,30.583189
1956-12-28,273.933655,284.961365,7.417819
1956-12-29,275.506134,281.333557,3.455597
1956-12-30,277.967773,288.790222,11.461224
1956-12-31,276.722473,283.321289,25.906116
1957-01-01,276.327179,282.596893,7.653754
1957-01-02,276.812531,288.027069,4.765834
1957-01-03,276.503357,286.874817,1.358056
1957-01-04,271.187775,282.302063,0.000000
1957-01-05,270.685669,281.098236,0.000000
1957-01-06,271.852234,278.804291,0.000000
1957-01-07,271.650848,276.845978,0.000000
1957-01-08,271.553436,280.494507,0.346226
1957-01-09,274.923645,282.893829,0.749851
1957-01-10,275.770782,284.798065,2.243402
1957-01-11,270.904694,283.836639,0.000000
1957-01-12,269.993561,281.555786,0.000000
1957-01-13,271.895752,280.180450,0.000000
1957-01-14,274.993744,281.644226,4.362950
1957-01-15,273.038696,283.312622,2.894746
1957-01-16,270.603088,280.139557,0.000000
1957-01-17,273.345276,284.798248,0.000000
1957-01-18,274.075836,286.723145,0.000000
1957-01-19,276.392944,289.136749,0.000000
1957-01-20,274.335938,286.990845,0.000000
1957-01-21,275.700348,287.837006,0.000000
1957-01-22,279.598907,289.266205,0.000000
1957-01-23,281.714996,288.898041,6.485872
1957-01-24,281.728180,288.890289,5.382641
1957-01-25,280.582550,289.113403,0.000000
1957-01-26,278.893250,287.977234,0.000000
1957-01-27,282.109344,286.793640,3.416639
1957-01-28,278.473907,289.330872,2.488756
1957-01-29,279.524963,290.555756,0.000000
1957-01-30,279.874023,290.838409,0.000000
1957-01-31,280.399445,293.738098,0.000000
1957-02-01,275.588867,293.176147,0.372720
1957-02-02,273.792297,285.575897,0.000000
1957-02-03,275.547455,287.924255,0.000000
1957-02-04,276.046265,289.528290,0.000000
1957-02-05,278.593323,290.064270,0.000000
1957-02-06,279.768250,291.294525,0.000000
1957-02-07,277.247589,290.806396,0.000000
1957-02-08,280.140045,290.140533,0.000000
1957-02-09,281.409241,289.233917,11.461277
1957-02-10,277.953156,289.435486,7.307375
1957-02-11,274.895111,282.745239,0.000000
1957-02-12,275.037109,284.898163,0.000000
1957-02-13,277.148712,286.378967,0.000000
1957-02-14,278.774963,286.738708,0.000000
1957-02-15,278.492828,285.308289,1.646299
1957-02-16,278.129150,285.703156,0.000000
1957-02-17,279.210938,285.619263,0.000000
1957-02-18,281.204254,287.009216,10.779176
1957-02-19,277.833191,285.283234,0.000000
1957-02-20,277.373169,288.671509,0.409356
1957-02-21,281.721863,291.911194,0.000000
1957-02-22,283.839478,290.371094,28.925884
1957-02-23,286.467072,296.904266,21.095234
1957-02-24,284.672089,294.891907,1.735733
1957-02-25,281.695038,291.085907,0.000000
1957-02-26,281.981140,289.854248,5.518583
1957-02-27,284.251129,295.916626,0.544445
1957-02-28,284.480896,296.496490,0.000000
1957-03-01,283.409241,294.686157,0.000000
1957-03-02,280.821014,292.257751,0.000000
1957-03-03,279.286560,291.065857,0.000000
1957-03-04,276.870850,286.159973,0.349793
1957-03-05,273.270020,283.580383,0.000000
1957-03-06,275.885742,284.925598,0.000000
1957-03-07,279.697296,286.874481,16.673899
1957-03-08,279.612671,292.172699,0.471007
1957-03-09,286.686462,297.197205,0.000000
1957-03-10,284.431122,296.717438,0.000000
1957-03-11,285.849243,297.365906,0.000000
1957-03-12,282.869171,295.580902,0.000000
1957-03-13,280.206116,293.225311,0.000000
1957-03-14,281.522308,287.858459,0.000000
1957-03-15,281.057343,292.674255,0.000000
1957-03-16,281.731995,292.640564,0.000000
1957-03-17,281.196777,298.363831,0.000000
1957-03-18,287.064911,301.992340,0.000000
1957-03-19,288.435883,300.199005,6.619176
1957-03-20,288.339111,297.201538,2.839737
1957-03-21,280.572937,295.593079,0.000000
1957-03-22,277.856262,291.763611,0.000000
1957-03-23,277.208893,287.984222,0.000000
1957-03-24,277.374176,288.942200,0.335048
1957-03-25,279.209412,291.100403,0.000000
1957-03-26,279.931793,292.114594,0.000000
1957-03-27,281.632996,297.321838,0.000000
1957-03-28,287.329437,297.380157,1.728113
1957-03-29,283.423615,298.586060,0.000000
1957-03-30,286.055817,300.761292,0.000000
1957-03-31,288.979614,299.067963,6.686659
1957-04-01,282.721100,300.110046,0.000000
1957-04-02,285.546295,299.511078,0.000000
1957-04-03,286.468506,297.117065,1.458048
1957-04-04,285.656342,291.305756,23.122849
1957-04-05,288.509949,297.339081,17.683327
1957-04-06,282.225525,294.958252,4.233597
1957-04-07,281.308502,292.618256,0.000000
1957-04-08,278.636688,291.804230,0.000000
1957-04-09,281.591522,287.132355,0.514433
1957-04-10,281.522430,288.957794,4.299285
1957-04-11,277.588348,289.376129,0.000000
1957-04-12,281.675873,289.060394,0.000000
1957-04-13,284.831238,296.062592,0.000000
1957-04-14,289.355377,298.626953,11.039075
1957-04-15,283.338104,296.047913,20.713854
1957-04-16,281.959991,286.189392,2.340724
1957-04-17,280.151306,287.945038,0.000000
1957-04-18,279.071136,294.687592,0.000000
1957-04-19,285.500183,299.422241,0.000000
1957-04-20,286.675781,302.132690,0.000000
1957-04-21,286.387543,302.917847,0.000000
1957-04-22,289.908997,300.888214,0.000000
1957-04-23,290.070923,301.491791,1.109964
1957-04-24,288.463593,300.792084,2.314048
1957-04-25,287.467651,301.112244,2.098810
1957-04-26,287.327362,300.642120,0.824720
1957-04-27,288.617981,300.433685,0.290737
1957-04-28,286.649017,298.772644,0.000000
1957-04-29,286.752777,297.394531,0.000000
1957-04-30,288.187744,300.531799,0.895033
1957-05-01,290.634003,297.637512,0.502442
1957-05-02,290.918610,296.972168,9.588067
1957-05-03,282.970245,294.850555,0.000000
1957-05-04,281.771545,294.857025,0.000000
1957-05-05,284.596405,299.367737,0.000000
1957-05-06,290.952271,305.116577,0.000000
1957-05-07,290.907349,303.171722,0.000000
1957-05-08,287.497253,303.674713,0.000000
1957-05-09,291.399292,303.678802,0.712306
1957-05-10,289.355499,301.666870,5.044757
1957-05-11,284.808624,298.094849,0.000000
1957-05-12,282.920105,296.785889,0.000000
1957-05-13,287.962585,296.713470,0.000000
1957-05-14,288.996368,300.799713,0.000000
1957-05-15,289.324097,303.728027,0.000000
1957-05-16,291.220886,307.053986,0.000000
1957-05-17,292.592407,307.945618,0.000000
1957-05-18,288.302521,307.936493,5.154322
1957-05-19,293.857269,307.686310,0.000000
1957-05-20,293.919769,305.066772,7.590897
1957-05-21,291.903717,301.521942,2.688621
1957-05-22,291.685455,302.281372,2.028389
1957-05-23,292.014008,301.658966,3.734908
1957-05-24,291.573120,299.900360,12.161847
1957-05-25,291.198425,299.332275,1.738739
1957-05-26,291.549103,302.467773,2.979894
1957-05-27,292.341736,304.569397,3.191058
1957-05-28,292.466400,303.198456,9.115650
1957-05-29,288.325439,300.782928,0.552224
1957-05-30,287.149353,296.776489,1.834344
1957-05-31,288.716827,300.957550,4.011246
1957-06-01,289.920624,296.393860,39.612053
1957-06-02,290.077881,301.283081,12.424230
1957-06-03,291.698578,302.346710,7.409827
1957-06-04,293.350647,301.004120,5.608860
1957-06-05,289.159271,300.277252,0.000000
1957-06-06,289.745911,301.199005,0.000000
1957-06-07,294.047638,302.223633,22.515223
1957-06-08,292.450439,299.400299,66.044235
1957-06-09,290.869293,305.260712,4.540936
1957-06-10,293.126923,304.595581,0.912886
1957-06-11,295.548218,307.321075,8.665658
1957-06-12,296.217102,305.441742,11.379688
1957-06-13,295.973724,307.207001,5.596210
1957-06-14,292.643127,306.527069,1.886552
1957-06-15,292.424164,303.104675,3.191297
1957-06-16,289.157898,300.287201,0.000000
1957-06-17,289.704102,302.961639,0.000000
1957-06-18,291.467438,303.950562,0.000000
1957-06-19,292.013916,305.253479,0.000000
1957-06-20,293.377106,306.551636,0.000000
1957-06-21,294.610229,306.740662,0.348899
1957-06-22,294.935730,306.184570,0.000000
1957-06-23,295.286743,306.026672,0.000000
1957-06-24,295.570984,304.248444,12.576417
1957-06-25,295.537384,301.345856,44.626175
1957-06-26,295.075531,304.146973,27.210352
1957-06-27,292.587585,301.143494,0.000000
1957-06-28,294.140839,303.569244,0.000000
1957-06-29,295.689301,306.708527,0.920878
1957-06-30,296.130707,305.651337,11.486116
1957-07-01,295.901703,306.381012,2.775839
1957-07-02,296.447174,305.794556,0.832530
1957-07-03,294.915466,306.551697,0.000000
1957-07-04,294.865173,305.715637,1.679690
1957-07-05,294.764771,305.171509,0.000000
1957-07-06,295.099579,305.615143,0.795516
1957-07-07,295.698029,305.532898,0.325773
1957-07-08,295.633911,305.733307,0.309194
1957-07-09,295.321808,306.068573,1.908190
1957-07-10,295.981567,306.732513,1.050756
1957-07-11,295.884857,306.488953,0.000000
1957-07-12,295.914581,306.446503,0.494369
1957-07-13,296.123749,306.558014,1.998822
1957-07-14,296.905212,306.708527,0.000000
1957-07-15,296.422241,306.069214,0.000000
1957-07-16,296.033112,306.187958,0.000000
1957-07-17,295.663513,306.996399,0.000000
1957-07-18,295.471619,308.245331,0.000000
1957-07-19,296.123749,308.890015,0.000000
1957-07-20,297.290466,309.902008,0.000000
1957-07-21,297.637573,309.963684,1.498805
1957-07-22,297.663391,308.276459,2.023911
1957-07-23,297.424103,307.886963,0.529790
1957-07-24,296.785889,307.796173,0.000000
1957-07-25,296.872375,308.833160,0.000000
1957-07-26,297.139923,310.623596,0.000000
1957-07-27,298.246185,311.649567,0.000000
1957-07-28,297.506836,307.714478,1.879855
1957-07-29,297.630066,306.697693,1.387003
1957-07-30,297.136597,307.252808,1.816718
1957-07-31,296.469147,307.161469,2.273016
1957-08-01,295.097260,305.793610,4.072162
1957-08-02,293.685760,305.189789,5.692606
1957-08-03,294.205322,305.874084,0.887894
1957-08-04,294.681305,306.555969,0.000000
1957-08-05,294.685638,306.517883,0.000000
1957-08-06,294.890808,305.919006,0.000000
1957-08-07,295.000153,305.926727,3.959239
1957-08-08,294.696991,307.281830,0.000000
1957-08-09,295.925049,308.980682,0.000000
1957-08-10,295.384186,307.175568,0.000000
1957-08-11,295.671112,307.442139,0.000000
1957-08-12,296.386444,309.151581,0.000000
1957-08-13,297.361267,309.727234,0.000000
1957-08-14,296.976196,309.716766,0.000000
1957-08-15,296.406860,310.170715,0.000000
1957-08-16,297.712494,310.613098,0.000000
1957-08-17,298.110107,310.969940,0.000000
1957-08-18,297.363251,310.240875,0.430861
1957-08-19,296.951477,308.666473,0.000000
1957-08-20,295.858398,308.386627,0.000000
1957-08-21,295.922913,308.754242,0.000000
1957-08-22,295.278503,308.774384,0.000000
1957-08-23,295.099670,310.199310,0.000000
1957-08-24,295.703278,311.136444,0.000000
1957-08-25,298.007660,312.554382,0.000000
1957-08-26,301.055634,313.086792,0.000000
1957-08-27,300.141479,312.984924,0.000000
1957-08-28,298.672028,311.873627,0.000000
1957-08-29,297.569702,311.400726,0.000000
1957-08-30,297.694550,311.145355,0.000000
1957-08-31,296.755585,310.009125,0.000000
1957-09-01,296.691162,308.561035,0.000000
1957-09-02,296.252747,307.613739,4.324425
1957-09-03,294.185638,306.306396,5.309065
1957-09-04,293.884399,303.887634,2.929430
1957-09-05,295.194214,304.993774,4.975021
1957-09-06,294.534332,304.971069,4.420580
1957-09-07,294.540344,304.507141,6.769857
1957-09-08,293.989380,305.094025,3.387788
1957-09-09,294.778656,306.093811,0.288303
1957-09-10,295.039124,306.814484,0.000000
1957-09-11,296.317932,308.159882,0.000000
1957-09-12,296.322632,309.076294,0.000000
1957-09-13,297.167053,309.908142,0.000000
1957-09-14,297.422119,308.229797,0.000000
1957-09-15,296.133148,308.192596,0.408499
1957-09-16,296.614624,308.421600,0.000000
1957-09-17,296.336517,309.111176,0.000000
1957-09-18,296.403412,309.604980,0.556071
1957-09-19,296.317108,310.100098,0.000000
1957-09-20,295.262939,310.736145,0.000000
1957-09-21,297.267365,312.078217,0.000000
1957-09-22,296.589325,310.128632,0.000000
1957-09-23,295.651398,307.613800,0.000000
1957-09-24,295.057617,307.260681,0.000000
1957-09-25,295.830200,307.539551,0.000000
1957-09-26,294.980835,306.778809,6.295316
1957-09-27,294.296967,306.283264,1.954922
1957-09-28,295.971588,306.665497,1.750655
1957-09-29,294.430298,304.857239,8.626395
1957-09-30,294.439911,304.533356,1.499327
1957-10-01,293.882294,306.324310,0.000000
1957-10-02,293.922791,308.312195,0.000000
1957-10-03,294.900696,309.858490,0.614240
1957-10-04,296.639648,309.442474,0.000000
1957-10-05,289.349640,304.701508,4.127568
1957-10-06,286.755829,296.761719,0.000000
1957-10-07,289.937561,296.612244,1.836911
1957-10-08,287.143402,299.603668,0.000000
1957-10-09,290.481201,303.628845,0.000000
1957-10-10,292.018982,304.975586,0.460410
1957-10-11,292.706940,303.869598,0.000000
1957-10-12,292.745636,299.657196,41.287266
1957-10-13,293.133118,300.171356,17.786049
1957-10-14,292.522827,303.305695,23.273052
1957-10-15,285.284454,303.109497,15.167736
1957-10-16,282.132111,293.029449,0.000000
1957-10-17,279.676605,295.144806,0.000000
1957-10-18,283.753479,298.587372,0.000000
1957-10-19,279.564606,295.229309,0.000000
1957-10-20,278.009338,294.780518,0.000000
1957-10-21,278.624512,296.405151,0.000000
1957-10-22,284.579346,293.777863,0.000000
1957-10-23,290.372894,297.232147,29.444635
