#Variables:
#tasmin_HadGEM2-CC365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)
1969-01-01,272.294342,294.597748,0.000000
1969-01-02,275.222839,295.807007,0.000000
1969-01-03,279.187714,291.665955,0.000000
1969-01-04,277.782898,291.258881,0.000000
1969-01-05,277.308105,287.787140,0.000000
1969-01-06,276.186462,292.328949,0.000000
1969-01-07,280.070465,293.151733,0.000000
1969-01-08,278.763397,290.925507,0.000000
1969-01-09,275.930115,285.060150,0.000000
1969-01-10,274.963318,286.894135,0.000000
1969-01-11,277.676727,290.076050,0.000000
1969-01-12,278.489136,297.447052,0.000000
1969-01-13,282.090240,300.353119,0.000000
1969-01-14,287.208557,301.056519,0.000000
1969-01-15,279.274811,294.343872,0.000000
1969-01-16,275.650391,295.884125,0.000000
1969-01-17,278.421448,292.719513,0.000000
1969-01-18,272.212616,292.816406,0.000000
1969-01-19,275.501007,297.155762,0.000000
1969-01-20,276.156982,293.929230,0.000000
1969-01-21,272.632874,296.419159,0.000000
1969-01-22,277.116241,297.579285,0.000000
1969-01-23,284.360199,300.202637,0.309324
1969-01-24,277.747986,299.011414,0.000000
1969-01-25,269.675964,286.730499,0.000000
1969-01-26,267.518311,279.741333,0.000000
1969-01-27,268.960327,282.689240,0.000000
1969-01-28,268.679962,287.715088,0.000000
1969-01-29,271.189514,292.097626,0.000000
1969-01-30,275.932922,290.748047,0.000000
1969-01-31,272.942902,283.492004,0.000000
1969-02-01,267.507050,284.614807,0.000000
1969-02-02,270.401978,293.708588,0.000000
1969-02-03,273.784973,298.717743,0.000000
1969-02-04,282.287415,299.299194,0.000000
1969-02-05,288.096436,304.013611,0.000000
1969-02-06,285.596893,303.932373,0.000000
1969-02-07,280.202728,295.839264,0.372720
1969-02-08,274.561340,288.368896,0.000000
1969-02-09,270.125183,285.281067,0.000000
1969-02-10,266.796265,284.275391,0.000000
1969-02-11,266.450897,288.923370,0.000000
1969-02-12,268.878540,294.320709,0.000000
1969-02-13,275.119476,295.845032,0.000000
1969-02-14,276.187073,294.404877,0.000000
1969-02-15,270.899933,289.856750,0.000000
1969-02-16,272.632660,287.927307,0.000000
1969-02-17,276.213287,286.999451,0.000000
1969-02-18,280.457611,291.475067,1.607543
1969-02-19,284.011200,300.094421,1.971081
1969-02-20,283.841034,301.941406,0.000000
1969-02-21,277.031677,296.885620,0.000000
1969-02-22,277.984863,293.725800,0.000000
1969-02-23,284.715454,299.064148,0.000000
1969-02-24,286.200012,302.343292,0.948303
1969-02-25,280.738861,297.455750,0.000000
1969-02-26,280.470123,289.094452,0.000000
1969-02-27,281.744049,289.406738,2.031209
1969-02-28,283.912048,296.636566,0.000000
1969-03-01,288.088837,306.020538,0.000000
1969-03-02,288.901703,302.503571,0.000000
1969-03-03,288.916412,302.625549,0.000000
1969-03-04,289.606445,303.459900,0.000000
1969-03-05,291.285828,303.704529,0.423527
1969-03-06,289.561646,302.740356,0.474900
1969-03-07,292.049316,302.737885,0.392086
1969-03-08,289.834991,300.882690,0.000000
1969-03-09,287.493958,297.667908,7.513386
1969-03-10,285.762360,298.252380,1.540212
1969-03-11,284.528351,299.516235,3.335338
1969-03-12,281.068573,295.341217,4.265766
1969-03-13,276.158234,288.676147,0.000000
1969-03-14,271.215088,289.406982,0.000000
1969-03-15,272.190552,290.680756,0.000000
1969-03-16,273.134979,293.470306,0.000000
1969-03-17,274.805389,294.175964,0.000000
1969-03-18,277.885162,295.190308,0.000000
1969-03-19,278.829620,296.972504,0.000000
1969-03-20,281.720947,296.754150,0.000000
1969-03-21,286.712860,295.069946,0.000000
1969-03-22,287.654907,295.063904,4.456834
1969-03-23,288.578400,295.824951,3.411486
1969-03-24,286.071655,292.960602,8.041438
1969-03-25,288.385559,300.471771,11.083554
1969-03-26,287.043671,302.915070,2.885085
1969-03-27,285.167633,303.986206,0.000000
1969-03-28,285.967285,305.946533,0.000000
1969-03-29,279.409882,303.565887,0.000000
1969-03-30,276.738495,286.557800,0.709011
1969-03-31,277.100677,288.764526,0.000000
1969-04-01,281.352783,295.806824,0.000000
1969-04-02,287.839600,298.064941,0.000000
1969-04-03,289.330231,304.649078,0.000000
1969-04-04,286.147156,308.603149,0.000000
1969-04-05,287.586945,306.074799,0.000000
1969-04-06,290.432281,306.685669,0.000000
1969-04-07,290.991486,306.688660,0.000000
1969-04-08,283.941010,302.554291,0.000000
1969-04-09,278.899780,290.501526,0.000000
1969-04-10,280.911469,285.078583,0.000000
1969-04-11,282.777618,289.530914,0.299877
1969-04-12,286.810913,294.113312,0.000000
1969-04-13,289.092621,298.738556,0.000000
1969-04-14,288.799042,300.420410,0.498863
1969-04-15,288.058014,298.295349,0.000000
1969-04-16,286.469330,297.386383,0.000000
1969-04-17,285.925354,298.907959,0.000000
1969-04-18,284.008423,301.477722,0.000000
1969-04-19,284.253326,304.861328,0.000000
1969-04-20,286.423248,307.240540,0.000000
1969-04-21,289.715942,307.309174,0.000000
1969-04-22,289.989502,305.953613,0.000000
1969-04-23,291.559418,303.871826,0.000000
1969-04-24,292.190277,304.841797,0.000000
1969-04-25,290.187164,307.712189,0.000000
1969-04-26,290.230682,307.688080,0.000000
1969-04-27,290.866058,308.359863,0.000000
1969-04-28,290.092224,310.133148,0.000000
1969-04-29,290.615753,310.242279,0.000000
1969-04-30,292.847198,309.642578,0.000000
1969-05-01,294.236481,307.461761,0.328142
1969-05-02,294.550964,306.907745,1.839515
1969-05-03,294.492432,306.151245,0.000000
1969-05-04,294.463806,305.769623,0.000000
1969-05-05,293.621399,306.765808,0.000000
1969-05-06,294.039398,305.956390,1.671977
1969-05-07,293.064026,304.658234,1.553946
1969-05-08,288.608856,303.946716,0.000000
1969-05-09,288.633850,303.648346,0.000000
1969-05-10,288.939606,305.855713,0.000000
1969-05-11,292.169769,307.037994,0.000000
1969-05-12,293.496368,308.026550,0.000000
1969-05-13,294.686554,307.891571,0.000000
1969-05-14,294.522583,307.075745,0.000000
1969-05-15,295.638702,306.878784,0.000000
1969-05-16,295.212311,307.430481,0.000000
1969-05-17,294.587524,308.679626,0.000000
1969-05-18,294.079651,309.377777,0.000000
1969-05-19,294.853546,310.238800,0.000000
1969-05-20,295.418823,310.175598,0.000000
1969-05-21,295.118866,309.890015,0.000000
1969-05-22,295.037689,308.333771,0.000000
1969-05-23,294.099854,305.711731,0.000000
1969-05-24,294.473877,305.476624,0.000000
1969-05-25,291.466644,307.134247,0.000000
1969-05-26,291.963501,307.141083,0.000000
1969-05-27,292.834229,307.734467,0.000000
1969-05-28,293.591614,307.936493,0.000000
1969-05-29,294.769653,305.960297,0.000000
1969-05-30,294.256104,306.195251,0.000000
1969-05-31,295.812164,309.860291,0.000000
1969-06-01,295.900116,310.946167,0.000000
1969-06-02,296.486664,309.435028,0.000000
1969-06-03,296.859863,310.119232,0.000000
1969-06-04,295.952576,311.136322,0.000000
1969-06-05,295.572784,311.401672,0.000000
1969-06-06,294.931061,310.251282,0.000000
1969-06-07,294.998169,309.084167,0.000000
1969-06-08,293.946320,309.675598,0.000000
1969-06-09,294.633057,311.060791,0.000000
1969-06-10,295.835602,311.390198,0.000000
1969-06-11,295.448395,311.356415,0.000000
1969-06-12,295.463287,312.452301,0.000000
1969-06-13,297.180573,312.620209,0.000000
1969-06-14,297.241058,312.033936,0.000000
1969-06-15,298.213562,311.765594,0.000000
1969-06-16,300.589661,311.695679,0.000000
1969-06-17,300.172424,310.615021,0.752692
1969-06-18,297.951141,310.601166,0.000000
1969-06-19,295.587982,310.714325,0.000000
1969-06-20,294.893677,311.259460,0.000000
1969-06-21,295.949707,312.774200,0.000000
1969-06-22,298.293671,313.969086,0.000000
1969-06-23,299.789612,314.547699,0.000000
1969-06-24,299.049957,313.602753,0.000000
1969-06-25,297.866333,312.786072,0.000000
1969-06-26,297.465973,311.490875,0.000000
1969-06-27,296.914612,311.087921,0.000000
1969-06-28,296.847687,311.850464,0.000000
1969-06-29,296.542755,313.269165,0.000000
1969-06-30,297.879272,312.689972,0.000000
1969-07-01,298.103668,311.836090,0.000000
1969-07-02,297.291321,311.378235,0.000000
1969-07-03,297.124176,311.121948,0.480023
1969-07-04,297.368530,310.956940,0.603751
1969-07-05,298.216461,311.671173,0.000000
1969-07-06,297.885742,312.230621,0.000000
1969-07-07,297.642883,311.489594,0.000000
1969-07-08,298.160858,311.058929,0.000000
1969-07-09,297.381775,310.863525,0.000000
1969-07-10,296.963623,310.401276,0.000000
1969-07-11,296.458008,310.665588,0.000000
1969-07-12,296.000610,310.931793,0.000000
1969-07-13,295.650574,309.369507,0.729157
1969-07-14,296.046539,306.659729,3.810532
1969-07-15,296.721100,304.521423,16.862339
1969-07-16,297.701416,305.746735,5.329594
1969-07-17,296.315338,306.519470,0.000000
1969-07-18,296.788086,307.201965,2.230530
1969-07-19,297.354340,307.589996,3.583689
1969-07-20,298.108551,307.907379,0.899000
1969-07-21,297.450470,309.333282,0.000000
1969-07-22,296.520203,309.857300,0.000000
1969-07-23,296.913879,310.303650,0.000000
1969-07-24,297.615570,310.279663,0.000000
1969-07-25,297.365234,310.385132,0.000000
1969-07-26,297.223114,310.266205,0.000000
1969-07-27,296.484528,309.962616,0.000000
1969-07-28,296.720154,310.067810,0.000000
1969-07-29,296.976929,310.027405,0.000000
1969-07-30,296.596527,308.389008,0.000000
1969-07-31,296.043915,307.926788,0.000000
1969-08-01,297.105347,308.259583,1.651141
1969-08-02,297.150787,307.767670,0.846858
1969-08-03,297.284332,308.786804,0.000000
1969-08-04,296.406494,308.061249,0.000000
1969-08-05,295.604126,309.425568,0.303787
1969-08-06,296.008545,309.425964,0.000000
1969-08-07,294.674805,309.663055,0.000000
1969-08-08,294.922760,311.157104,0.000000
1969-08-09,294.020294,311.817352,0.000000
1969-08-10,295.419983,311.965302,0.000000
1969-08-11,296.297729,312.434143,0.000000
1969-08-12,297.136963,312.880310,0.000000
1969-08-13,296.156372,312.596008,0.555838
1969-08-14,295.380493,311.422516,0.000000
1969-08-15,295.399506,310.223114,0.000000
1969-08-16,296.094574,310.256165,0.000000
1969-08-17,295.981537,311.121277,0.000000
1969-08-18,295.098785,311.878113,0.000000
1969-08-19,296.363281,313.378723,0.000000
1969-08-20,298.901123,313.181396,1.691017
1969-08-21,300.141479,313.563538,0.000000
1969-08-22,299.912994,312.986511,0.000000
1969-08-23,297.228729,311.483643,0.000000
1969-08-24,296.246094,310.516663,0.000000
1969-08-25,297.227264,309.091766,2.762281
1969-08-26,296.249725,307.631775,0.406699
1969-08-27,295.103973,305.560150,1.837850
1969-08-28,292.209259,302.121765,18.913319
1969-08-29,290.641113,302.438629,27.327990
1969-08-30,294.260315,302.862976,12.376649
1969-08-31,295.395264,303.582520,3.295266
1969-09-01,294.985931,304.962891,0.000000
1969-09-02,294.192902,305.519684,0.000000
1969-09-03,294.301941,306.102234,0.000000
1969-09-04,294.562775,306.185364,0.000000
1969-09-05,294.425995,306.118561,0.404129
1969-09-06,294.085022,305.468994,21.206091
1969-09-07,293.855774,306.113739,17.423130
1969-09-08,294.694794,304.959808,3.004768
1969-09-09,295.245575,305.316345,1.122600
1969-09-10,295.790619,304.989349,0.000000
1969-09-11,296.406067,303.938477,1.477328
1969-09-12,296.764526,303.525208,3.725455
1969-09-13,296.004425,304.222931,0.000000
1969-09-14,295.940887,304.905182,0.000000
1969-09-15,295.650909,304.796997,0.000000
1969-09-16,295.107452,304.395569,0.000000
1969-09-17,296.256714,305.209259,0.000000
1969-09-18,296.779968,304.982239,0.000000
1969-09-19,296.379852,304.181702,0.732030
1969-09-20,296.000031,304.607513,2.138896
1969-09-21,295.407257,304.945831,0.954750
1969-09-22,294.443024,305.307404,0.000000
1969-09-23,294.717651,305.817413,0.000000
1969-09-24,294.902924,306.274658,0.000000
1969-09-25,294.502625,306.712463,0.827250
1969-09-26,294.376129,306.041840,0.000000
1969-09-27,288.212067,303.236725,0.000000
1969-09-28,286.320251,301.660919,0.000000
1969-09-29,288.937073,304.752075,0.000000
1969-09-30,292.164673,305.046936,0.000000
1969-10-01,293.308136,304.745880,0.000000
1969-10-02,292.517334,306.231293,0.000000
1969-10-03,293.340393,307.209991,0.000000
1969-10-04,292.547180,306.534546,0.000000
1969-10-05,292.355530,304.984802,0.000000
1969-10-06,293.802917,304.356903,0.729297
1969-10-07,294.399017,304.373383,1.447649
1969-10-08,293.474335,304.964203,1.499327
1969-10-09,292.542236,305.312653,0.000000
1969-10-10,292.888458,305.661987,0.000000
1969-10-11,290.864563,303.733246,8.668881
1969-10-12,283.469238,294.020386,2.456666
1969-10-13,285.398010,297.577301,0.000000
1969-10-14,288.361359,300.545654,0.000000
1969-10-15,287.864227,297.900879,9.777752
1969-10-16,285.963684,294.477356,14.399692
1969-10-17,281.731903,288.791260,0.000000
1969-10-18,285.329437,291.395538,0.000000
1969-10-19,286.354309,297.461243,0.000000
1969-10-20,289.186981,300.643768,0.000000
1969-10-21,291.557404,301.591064,0.000000
1969-10-22,291.368561,303.346832,0.810106
1969-10-23,292.405396,303.755280,0.460946
1969-10-24,290.884399,301.671661,0.735455
1969-10-25,288.622162,300.307220,4.996617
1969-10-26,283.744659,294.754822,6.604748
1969-10-27,283.886414,295.261078,0.000000
1969-10-28,289.046753,302.298065,0.000000
1969-10-29,291.243347,301.623383,6.215067
1969-10-30,282.919403,297.781158,3.795266
1969-10-31,277.187439,294.533539,0.000000
1969-11-01,280.392365,294.453735,0.000000
1969-11-02,284.707092,292.819946,0.000000
1969-11-03,285.197968,293.603058,0.000000
1969-11-04,287.316345,297.934875,0.490277
1969-11-05,286.705994,297.674194,0.000000
1969-11-06,282.960297,293.416779,0.000000
1969-11-07,282.415375,290.730194,0.000000
1969-11-08,284.237885,292.077545,0.000000
1969-11-09,285.434814,296.267853,0.000000
1969-11-10,285.162781,299.915070,0.000000
1969-11-11,282.772766,298.371643,0.000000
1969-11-12,276.965820,296.814178,0.000000
1969-11-13,277.294220,297.768829,0.000000
1969-11-14,285.634155,297.409546,0.000000
1969-11-15,288.672668,298.511963,2.657297
1969-11-16,287.574799,300.647095,0.000000
1969-11-17,285.971405,299.101318,0.000000
1969-11-18,284.830933,293.697357,0.000000
1969-11-19,284.934479,290.451935,1.358810
1969-11-20,284.547791,289.243896,0.374123
1969-11-21,278.853516,288.617371,0.000000
1969-11-22,278.042053,286.703003,0.000000
1969-11-23,281.032166,288.287811,0.000000
1969-11-24,281.716125,292.054779,0.000000
1969-11-25,279.076294,295.404175,0.000000
1969-11-26,280.527924,299.384949,0.000000
1969-11-27,285.091095,299.887543,0.000000
1969-11-28,287.565643,299.651489,0.000000
1969-11-29,288.968201,300.371826,0.000000
1969-11-30,288.932373,299.650055,0.000000
1969-12-01,288.529449,298.488892,0.000000
1969-12-02,285.945770,297.861603,0.000000
1969-12-03,281.811096,297.884552,0.000000
1969-12-04,286.039093,299.131592,0.000000
1969-12-05,284.904938,296.317963,3.545010
1969-12-06,279.605591,292.992188,2.127469
1969-12-07,276.502350,289.065582,0.000000
1969-12-08,275.195862,291.137878,0.000000
1969-12-09,276.990173,290.438110,0.000000
1969-12-10,279.383667,291.656647,0.000000
1969-12-11,277.306671,293.284607,0.000000
1969-12-12,283.900970,293.259918,0.000000
1969-12-13,287.006561,292.108276,28.212337
1969-12-14,283.162811,292.016266,14.686103
1969-12-15,283.892273,290.707733,69.055443
1969-12-16,284.395203,290.234741,12.595572
1969-12-17,285.571350,292.991089,0.000000
1969-12-18,284.845673,291.577148,4.576915
1969-12-19,281.548584,291.296844,0.478527
1969-12-20,274.743347,288.346191,0.000000
1969-12-21,273.822601,291.880096,0.000000
1969-12-22,280.234802,292.481506,0.000000
1969-12-23,283.646240,291.567261,0.000000
1969-12-24,277.199615,294.223999,0.000000
1969-12-25,280.422302,291.655090,0.000000
1969-12-26,283.961395,296.193542,0.000000
1969-12-27,281.228180,292.534576,0.000000
1969-12-28,268.502197,284.866516,0.000000
1969-12-29,271.322510,289.075287,0.000000
1969-12-30,282.990997,292.047485,0.000000
1969-12-31,286.410095,292.277618,0.000000
1970-01-01,281.986908,292.066742,0.000000
1970-01-02,283.926208,295.089233,0.415648
1970-01-03,275.329742,289.309937,0.000000
1970-01-04,273.353516,288.666992,0.000000
1970-01-05,278.067566,285.963196,0.000000
1970-01-06,277.680115,288.585083,2.932196
1970-01-07,269.778625,282.302063,0.000000
1970-01-08,270.196533,286.107849,0.000000
1970-01-09,274.747101,284.450653,5.050302
1970-01-10,267.133759,277.916718,17.054211
1970-01-11,269.912415,275.304840,2.852388
1970-01-12,272.143341,278.241180,1.055462
1970-01-13,273.381958,281.303558,0.000000
1970-01-14,272.449829,284.291534,0.000000
1970-01-15,272.942627,286.665344,0.000000
1970-01-16,273.972656,286.501160,0.000000
1970-01-17,273.293549,283.955414,0.000000
1970-01-18,274.532867,281.556244,1.170773
1970-01-19,273.351746,285.512939,0.000000
1970-01-20,273.890015,288.496094,0.000000
1970-01-21,276.047577,288.164398,0.000000
1970-01-22,275.285004,286.985596,0.000000
1970-01-23,276.126740,285.248627,0.000000
1970-01-24,272.929474,286.526489,0.000000
1970-01-25,271.223602,285.148926,0.000000
1970-01-26,268.572357,280.724579,0.000000
1970-01-27,269.913055,283.539520,0.000000
1970-01-28,275.406769,286.908752,0.000000
1970-01-29,278.245819,289.355499,0.000000
1970-01-30,280.540161,291.580353,0.000000
1970-01-31,280.145020,291.359924,0.000000
1970-02-01,282.221710,293.419067,0.000000
1970-02-02,285.589233,295.169830,0.000000
1970-02-03,278.452850,294.331848,0.000000
1970-02-04,272.794373,286.837189,0.000000
1970-02-05,273.728210,282.258636,0.000000
1970-02-06,275.585907,286.097809,0.000000
1970-02-07,275.634399,291.186218,0.000000
1970-02-08,278.134125,293.211517,0.000000
1970-02-09,280.056854,294.449127,0.000000
1970-02-10,276.213989,288.361481,3.667400
1970-02-11,273.578857,279.757629,0.877716
1970-02-12,268.844238,276.845764,0.000000
1970-02-13,269.889252,279.080811,0.000000
1970-02-14,273.531433,281.919312,0.000000
1970-02-15,277.162598,287.596344,0.000000
1970-02-16,281.417542,291.335968,0.000000
1970-02-17,283.867981,292.905243,0.000000
1970-02-18,284.739624,294.828613,1.171681
1970-02-19,283.538422,291.189392,0.000000
1970-02-20,282.510284,287.034058,14.739418
1970-02-21,281.766876,288.102448,5.729010
1970-02-22,280.518860,290.686432,0.597537
1970-02-23,280.620056,293.550903,0.000000
1970-02-24,281.741394,290.393463,0.000000
1970-02-25,280.336243,285.574799,0.000000
1970-02-26,279.692017,285.507874,5.518583
1970-02-27,280.355438,287.707306,5.150022
1970-02-28,282.034393,290.309448,0.000000
1970-03-01,284.456787,291.907318,0.000000
1970-03-02,283.667633,290.920685,5.461435
1970-03-03,284.949463,292.249329,18.741232
1970-03-04,286.628906,298.481049,11.257932
1970-03-05,282.780487,294.044403,15.643853
1970-03-06,279.791779,288.369476,6.182189
1970-03-07,280.128876,291.585266,0.000000
1970-03-08,279.335999,292.341980,0.000000
1970-03-09,280.163696,294.236389,0.000000
1970-03-10,283.036621,295.058990,0.000000
