#Variables:
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K)"
1963-05-04,291.262451
1963-05-05,294.069000
1963-05-06,295.199677
1963-05-07,293.919769
1963-05-08,295.201080
1963-05-09,295.926636
1963-05-10,295.419037
1963-05-11,294.456940
1963-05-12,296.180847
1963-05-13,295.210938
1963-05-14,293.674927
1963-05-15,291.547272
1963-05-16,295.841156
1963-05-17,295.850433
1963-05-18,294.736450
1963-05-19,295.207977
1963-05-20,297.403229
1963-05-21,297.268799
1963-05-22,297.046509
1963-05-23,298.727722
1963-05-24,297.303741
1963-05-25,300.093201
1963-05-26,297.504059
1963-05-27,300.331390
1963-05-28,297.173218
1963-05-29,298.328735
1963-05-30,299.522644
1963-05-31,295.791321
1963-06-01,294.827606
1963-06-02,294.938049
1963-06-03,295.268524
1963-06-04,297.679840
1963-06-05,297.245026
1963-06-06,295.373047
1963-06-07,296.793854
1963-06-08,296.342102
1963-06-09,291.589539
1963-06-10,286.992920
1963-06-11,288.501007
1963-06-12,290.768677
1963-06-13,291.587494
1963-06-14,292.504883
1963-06-15,294.132629
1963-06-16,293.629578
1963-06-17,294.846039
1963-06-18,296.599945
1963-06-19,296.464813
1963-06-20,296.221985
1963-06-21,295.901550
1963-06-22,295.372864
1963-06-23,295.631927
1963-06-24,294.721222
1963-06-25,295.896423
1963-06-26,293.725311
1963-06-27,295.059631
1963-06-28,295.603851
1963-06-29,294.824341
1963-06-30,295.217712
1963-07-01,295.422546
1963-07-02,294.539368
1963-07-03,294.782288
1963-07-04,294.064148
1963-07-05,294.228912
1963-07-06,294.259003
1963-07-07,294.122101
1963-07-08,292.504547
1963-07-09,293.501007
1963-07-10,294.384766
1963-07-11,295.725433
1963-07-12,295.972260
1963-07-13,295.913269
1963-07-14,296.563660
1963-07-15,298.574249
1963-07-16,299.285309
1963-07-17,298.044586
1963-07-18,296.721100
1963-07-19,297.056793
1963-07-20,296.292877
1963-07-21,295.925323
1963-07-22,295.751495
1963-07-23,295.611572
1963-07-24,295.664886
1963-07-25,295.388519
1963-07-26,295.350220
1963-07-27,295.626740
1963-07-28,296.401855
1963-07-29,296.078522
1963-07-30,295.806488
1963-07-31,294.906250
1963-08-01,294.620361
1963-08-02,295.407532
1963-08-03,296.092834
1963-08-04,296.396881
1963-08-05,295.977448
1963-08-06,294.995850
1963-08-07,294.352661
1963-08-08,293.948334
1963-08-09,294.851593
1963-08-10,296.363098
1963-08-11,296.264099
1963-08-12,295.988800
1963-08-13,295.007477
1963-08-14,293.714417
1963-08-15,292.790955
1963-08-16,294.196198
1963-08-17,296.386627
1963-08-18,292.096497
1963-08-19,292.148926
1963-08-20,295.908691
1963-08-21,295.528442
1963-08-22,293.904114
1963-08-23,295.079407
1963-08-24,292.721222
1963-08-25,292.044220
1963-08-26,293.423615
1963-08-27,292.270538
1963-08-28,291.917480
1963-08-29,292.072449
1963-08-30,293.236145
1963-08-31,294.424438
1963-09-01,295.356842
1963-09-02,293.651550
1963-09-03,292.728424
1963-09-04,293.507660
1963-09-05,294.266388
1963-09-06,292.720520
1963-09-07,291.956696
1963-09-08,291.919769
1963-09-09,292.415253
1963-09-10,292.883087
1963-09-11,295.116913
1963-09-12,294.090759
1963-09-13,292.093231
1963-09-14,291.119080
1963-09-15,294.140472
1963-09-16,294.301819
1963-09-17,294.076202
1963-09-18,293.127960
1963-09-19,293.019958
1963-09-20,292.447815
1963-09-21,292.044373
1963-09-22,292.547241
1963-09-23,292.800903
1963-09-24,293.113678
1963-09-25,290.781616
1963-09-26,292.485321
1963-09-27,294.873779
1963-09-28,294.252747
1963-09-29,291.984253
1963-09-30,291.707092
1963-10-01,293.986969
1963-10-02,294.352234
1963-10-03,293.729889
1963-10-04,291.520172
1963-10-05,293.244751
1963-10-06,293.137543
1963-10-07,293.540070
1963-10-08,290.909882
1963-10-09,285.049591
1963-10-10,283.469238
1963-10-11,286.647980
1963-10-12,288.696198
1963-10-13,283.761658
1963-10-14,283.211945
1963-10-15,289.445129
1963-10-16,292.148895
1963-10-17,277.957184
1963-10-18,280.248932
1963-10-19,282.132111
1963-10-20,283.076813
1963-10-21,287.303253
1963-10-22,284.892639
1963-10-23,276.739410
1963-10-24,278.095886
1963-10-25,281.221588
1963-10-26,280.898315
1963-10-27,277.742004
1963-10-28,280.384216
1963-10-29,281.508698
1963-10-30,279.929535
1963-10-31,282.682770
1963-11-01,283.889404
1963-11-02,284.755615
1963-11-03,284.194397
1963-11-04,285.339111
1963-11-05,284.431793
1963-11-06,283.096222
1963-11-07,282.673187
1963-11-08,282.464417
1963-11-09,283.588074
1963-11-10,285.376251
1963-11-11,287.988525
1963-11-12,288.822510
1963-11-13,285.623047
1963-11-14,282.817749
1963-11-15,281.058441
1963-11-16,280.118073
1963-11-17,280.692078
1963-11-18,284.036896
1963-11-19,284.932709
1963-11-20,288.754700
1963-11-21,282.332062
1963-11-22,279.509521
1963-11-23,281.146790
1963-11-24,279.398956
1963-11-25,281.716125
1963-11-26,285.941803
1963-11-27,286.930847
1963-11-28,272.595306
1963-11-29,269.925507
1963-11-30,270.201019
1963-12-01,272.564087
1963-12-02,274.451569
1963-12-03,281.490479
1963-12-04,284.421753
1963-12-05,287.151978
1963-12-06,285.999115
1963-12-07,284.267853
1963-12-08,281.693542
1963-12-09,280.631989
1963-12-10,279.634613
1963-12-11,279.165161
1963-12-12,276.977386
1963-12-13,277.635010
1963-12-14,277.230133
1963-12-15,278.411346
1963-12-16,280.536865
1963-12-17,282.945282
1963-12-18,284.582855
1963-12-19,287.325592
1963-12-20,286.310120
1963-12-21,286.902618
1963-12-22,283.932312
1963-12-23,284.708740
1963-12-24,284.178528
1963-12-25,284.027344
1963-12-26,285.547119
1963-12-27,285.408844
1963-12-28,286.720825
1963-12-29,285.559296
1963-12-30,283.947845
1963-12-31,284.465698
1964-01-01,284.205536
1964-01-02,281.646149
1964-01-03,278.025330
1964-01-04,277.831421
1964-01-05,275.015320
1964-01-06,275.046082
1964-01-07,282.474274
1964-01-08,277.692047
1964-01-09,276.030914
1964-01-10,278.549835
1964-01-11,271.586670
1964-01-12,268.982269
1964-01-13,268.497284
1964-01-14,272.432159
1964-01-15,275.004486
1964-01-16,275.886047
1964-01-17,275.688995
1964-01-18,278.889740
1964-01-19,281.643555
1964-01-20,280.898071
1964-01-21,280.342407
1964-01-22,276.368195
1964-01-23,274.903595
1964-01-24,277.704376
1964-01-25,280.511902
1964-01-26,277.750702
1964-01-27,276.907349
1964-01-28,276.801819
1964-01-29,277.946869
1964-01-30,278.740814
1964-01-31,278.560242
1964-02-01,280.726349
1964-02-02,280.841095
1964-02-03,284.082916
1964-02-04,284.223419
1964-02-05,281.826447
1964-02-06,281.833282
1964-02-07,279.513763
1964-02-08,277.830200
1964-02-09,271.908356
1964-02-10,272.937317
1964-02-11,275.329254
1964-02-12,277.559601
1964-02-13,281.115631
1964-02-14,280.951294
1964-02-15,280.411682
1964-02-16,275.915619
1964-02-17,282.221100
1964-02-18,284.020752
1964-02-19,282.778961
1964-02-20,283.039215
1964-02-21,278.965240
1964-02-22,273.229858
1964-02-23,279.336182
1964-02-24,280.551117
1964-02-25,282.349579
1964-02-26,284.876617
1964-02-27,283.788116
1964-02-28,285.718323
1964-02-29,284.228302
1964-03-01,282.738281
1964-03-02,280.394928
1964-03-03,277.313354
1964-03-04,279.000641
1964-03-05,282.226532
1964-03-06,284.784637
1964-03-07,288.247284
1964-03-08,285.717834
1964-03-09,284.418915
1964-03-10,286.615479
1964-03-11,287.700836
1964-03-12,287.695892
1964-03-13,287.634430
1964-03-14,288.583038
1964-03-15,287.067566
1964-03-16,282.511230
1964-03-17,285.022247
1964-03-18,283.660889
1964-03-19,280.023590
1964-03-20,288.501923
1964-03-21,289.472443
1964-03-22,288.834961
1964-03-23,285.773010
1964-03-24,291.061127
1964-03-25,293.121521
1964-03-26,287.779877
1964-03-27,281.851929
1964-03-28,281.398621
1964-03-29,284.446625
1964-03-30,287.819061
1964-03-31,290.478058
1964-04-01,289.538330
1964-04-02,290.030212
1964-04-03,291.619751
1964-04-04,285.436249
1964-04-05,284.356293
1964-04-06,292.098114
1964-04-07,278.582153
1964-04-08,279.484009
1964-04-09,285.241760
1964-04-10,287.969147
1964-04-11,283.653961
1964-04-12,288.821655
1964-04-13,291.316132
1964-04-14,290.024902
1964-04-15,293.063293
1964-04-16,290.752136
1964-04-17,289.472198
1964-04-18,290.872528
1964-04-19,285.881775
1964-04-20,284.372131
1964-04-21,284.567535
1964-04-22,286.423248
1964-04-23,284.618378
1964-04-24,288.908997
1964-04-25,292.579376
1964-04-26,291.150330
1964-04-27,293.011597
1964-04-28,292.498718
1964-04-29,292.212738
1964-04-30,293.412292
1964-05-01,294.038879
1964-05-02,293.742371
1964-05-03,290.809967
1964-05-04,288.478821
1964-05-05,282.540649
1964-05-06,283.880829
1964-05-07,288.711517
1964-05-08,291.245575
1964-05-09,292.592163
1964-05-10,293.264740
1964-05-11,294.363586
1964-05-12,292.574585
1964-05-13,293.016815
1964-05-14,290.806580
1964-05-15,286.610291
1964-05-16,288.877045
1964-05-17,292.956879
1964-05-18,290.474579
1964-05-19,284.608063
1964-05-20,285.645325
1964-05-21,290.239227
1964-05-22,292.645599
1964-05-23,293.033905
1964-05-24,292.189392
1964-05-25,291.725128
1964-05-26,292.077332
1964-05-27,295.169067
1964-05-28,293.485291
1964-05-29,292.897430
1964-05-30,295.127441
1964-05-31,293.662903
1964-06-01,293.237427
1964-06-02,293.982330
1964-06-03,295.495453
1964-06-04,292.895844
1964-06-05,296.271484
1964-06-06,295.120483
1964-06-07,295.255066
1964-06-08,293.177246
1964-06-09,293.449554
1964-06-10,294.973328
1964-06-11,294.981842
1964-06-12,294.895020
1964-06-13,295.227692
1964-06-14,295.960327
1964-06-15,294.840424
1964-06-16,295.662842
1964-06-17,295.694000
1964-06-18,296.433716
1964-06-19,296.756531
1964-06-20,296.049225
1964-06-21,296.178558
1964-06-22,296.910004
1964-06-23,295.264221
1964-06-24,292.458557
1964-06-25,295.222961
1964-06-26,295.993469
1964-06-27,296.732880
1964-06-28,297.688019
1964-06-29,296.827057
1964-06-30,297.205200
1964-07-01,298.325348
1964-07-02,299.028473
1964-07-03,298.022247
1964-07-04,298.340179
1964-07-05,296.975433
1964-07-06,296.911682
1964-07-07,296.534393
1964-07-08,297.468781
1964-07-09,296.973755
1964-07-10,297.478088
1964-07-11,298.197479
1964-07-12,297.219940
1964-07-13,299.036194
1964-07-14,299.016693
1964-07-15,299.227417
1964-07-16,298.106384
1964-07-17,297.405670
1964-07-18,297.046143
1964-07-19,297.395325
1964-07-20,298.599243
1964-07-21,298.544006
1964-07-22,297.566803
1964-07-23,296.013367
1964-07-24,296.115112
1964-07-25,296.178040
1964-07-26,295.868713
1964-07-27,296.796387
1964-07-28,297.742645
1964-07-29,297.949982
1964-07-30,298.201324
1964-07-31,297.551117
1964-08-01,297.406830
1964-08-02,296.300140
1964-08-03,296.940277
1964-08-04,297.810669
1964-08-05,296.691132
1964-08-06,297.660156
1964-08-07,297.110870
1964-08-08,296.193359
1964-08-09,295.425934
1964-08-10,295.101410
1964-08-11,294.598328
1964-08-12,294.014709
1964-08-13,293.874146
1964-08-14,294.299194
1964-08-15,295.374207
1964-08-16,296.219482
1964-08-17,296.573914
1964-08-18,297.139099
1964-08-19,296.565765
1964-08-20,295.897034
1964-08-21,295.985718
1964-08-22,297.858948
1964-08-23,296.465332
1964-08-24,297.605713
1964-08-25,297.256439
1964-08-26,297.227264
1964-08-27,296.800262
1964-08-28,296.697235
1964-08-29,295.210388
1964-08-30,294.764709
1964-08-31,294.358124
1964-09-01,295.889740
1964-09-02,294.760895
1964-09-03,296.387817
1964-09-04,294.742523
1964-09-05,293.685944
1964-09-06,293.066772
1964-09-07,293.535187
1964-09-08,295.551636
1964-09-09,296.081573
1964-09-10,292.959656
1964-09-11,292.106659
1964-09-12,293.132416
1964-09-13,293.966217
1964-09-14,293.891998
1964-09-15,292.476837
1964-09-16,288.933350
1964-09-17,285.090729
1964-09-18,286.076569
1964-09-19,288.280396
1964-09-20,288.361511
1964-09-21,287.032227
1964-09-22,288.169128
1964-09-23,287.314758
1964-09-24,289.790833
1964-09-25,290.216736
1964-09-26,290.283417
1964-09-27,290.934326
1964-09-28,290.481201
1964-09-29,291.681610
1964-09-30,287.764404
1964-10-01,285.374817
1964-10-02,286.298767
1964-10-03,290.682281
1964-10-04,292.199890
1964-10-05,289.714539
1964-10-06,283.350677
1964-10-07,284.925049
1964-10-08,286.320251
1964-10-09,288.335144
1964-10-10,289.479279
1964-10-11,290.138885
1964-10-12,289.911804
1964-10-13,290.372894
1964-10-14,290.698456
1964-10-15,291.108673
1964-10-16,291.397278
1964-10-17,289.593231
1964-10-18,288.530731
1964-10-19,290.282196
1964-10-20,289.554321
1964-10-21,290.381348
1964-10-22,290.685669
1964-10-23,293.196381
1964-10-24,291.177582
1964-10-25,293.018036
1964-10-26,291.094116
1964-10-27,292.576019
1964-10-28,292.875732
1964-10-29,291.284607
1964-10-30,286.694305
1964-10-31,285.607330
1964-11-01,290.301819
1964-11-02,290.683044
1964-11-03,282.325836
1964-11-04,281.014862
1964-11-05,288.722778
1964-11-06,284.840210
1964-11-07,283.382843
1964-11-08,284.036713
1964-11-09,288.593018
1964-11-10,284.459564
1964-11-11,282.421051
1964-11-12,275.473175
1964-11-13,276.765594
1964-11-14,278.627197
1964-11-15,277.166016
1964-11-16,280.932983
1964-11-17,281.621002
1964-11-18,284.998322
1964-11-19,285.278229
1964-11-20,286.252319
1964-11-21,285.430573
1964-11-22,278.791168
1964-11-23,282.550629
1964-11-24,281.428650
1964-11-25,284.088959
1964-11-26,281.383667
1964-11-27,286.310730
1964-11-28,284.840881
1964-11-29,286.465790
1964-11-30,286.750977
1964-12-01,268.864136
1964-12-02,269.220184
1964-12-03,273.376190
1964-12-04,276.367157
1964-12-05,275.051453
1964-12-06,270.666718
1964-12-07,271.190277
1964-12-08,272.898163
1964-12-09,272.794586
1964-12-10,281.207428
1964-12-11,284.353088
1964-12-12,277.814606
1964-12-13,277.448761
1964-12-14,280.163971
1964-12-15,282.675720
1964-12-16,279.997314
1964-12-17,271.390320
1964-12-18,272.773621
1964-12-19,274.746033
1964-12-20,276.059174
1964-12-21,272.557251
1964-12-22,275.117737
1964-12-23,270.043579
1964-12-24,275.048798
1964-12-25,274.047333
1964-12-26,271.232910
1964-12-27,272.976807
1964-12-28,273.855835
1964-12-29,274.365204
1964-12-30,277.668701
1964-12-31,273.421692
1965-01-01,274.845917
1965-01-02,281.914978
1965-01-03,280.207581
1965-01-04,278.905243
1965-01-05,285.011017
1965-01-06,286.624603
1965-01-07,283.036224
1965-01-08,281.407898
1965-01-09,280.055817
1965-01-10,275.407684
1965-01-11,276.279572
1965-01-12,281.372559
1965-01-13,280.842621
1965-01-14,282.578705
1965-01-15,286.732147
1965-01-16,285.355774
1965-01-17,278.836700
1965-01-18,279.573578
1965-01-19,284.872284
1965-01-20,287.726837
1965-01-21,288.933655
1965-01-22,287.410156
1965-01-23,281.010742
1965-01-24,275.808838
1965-01-25,276.503296
1965-01-26,283.064453
1965-01-27,283.416809
1965-01-28,276.889984
1965-01-29,271.691833
1965-01-30,268.701385
1965-01-31,271.369598
1965-02-01,274.972565
1965-02-02,280.581818
1965-02-03,273.996521
1965-02-04,271.246582
1965-02-05,272.413879
1965-02-06,273.502228
1965-02-07,275.342957
1965-02-08,277.246307
1965-02-09,275.733582
1965-02-10,275.282867
1965-02-11,279.863892
1965-02-12,282.533051
1965-02-13,274.611145
1965-02-14,266.897308
1965-02-15,272.647552
1965-02-16,277.165405
1965-02-17,278.453552
1965-02-18,281.766876
1965-02-19,283.615784
1965-02-20,284.512634
1965-02-21,285.926514
1965-02-22,285.106781
1965-02-23,287.588898
1965-02-24,287.880432
1965-02-25,287.326416
1965-02-26,288.269836
1965-02-27,286.386871
1965-02-28,283.704285
1965-03-01,279.633453
1965-03-02,278.048401
1965-03-03,278.339935
1965-03-04,283.426178
1965-03-05,279.800751
1965-03-06,279.569794
1965-03-07,279.350159
1965-03-08,277.039001
1965-03-09,278.166199
1965-03-10,279.863495
1965-03-11,281.868835
1965-03-12,283.601654
1965-03-13,284.686829
1965-03-14,285.761078
1965-03-15,287.156586
1965-03-16,288.785126
1965-03-17,283.373474
1965-03-18,281.279724
1965-03-19,284.821106
1965-03-20,287.390350
1965-03-21,288.081238
1965-03-22,278.086823
1965-03-23,281.196777
1965-03-24,279.972992
1965-03-25,277.152924
1965-03-26,282.197815
1965-03-27,291.543335
1965-03-28,279.575958
1965-03-29,286.150543
1965-03-30,290.038635
1965-03-31,290.592010
1965-04-01,287.233582
1965-04-02,278.755188
1965-04-03,279.870544
1965-04-04,281.450165
1965-04-05,284.446075
1965-04-06,285.013367
1965-04-07,287.674103
1965-04-08,288.505646
1965-04-09,290.553192
1965-04-10,290.630341
1965-04-11,294.995697
1965-04-12,285.767670
1965-04-13,286.836304
1965-04-14,288.630035
1965-04-15,284.754089
1965-04-16,284.911316
1965-04-17,288.534698
1965-04-18,288.731171
1965-04-19,287.490662
1965-04-20,286.057404
1965-04-21,289.544586
1965-04-22,290.913147
1965-04-23,288.688263
1965-04-24,293.757721
1965-04-25,294.332184
1965-04-26,293.955261
1965-04-27,292.738037
1965-04-28,290.320190
1965-04-29,291.310974
1965-04-30,292.130371
1965-05-01,290.730286
1965-05-02,287.962585
1965-05-03,285.656189
1965-05-04,287.578278
1965-05-05,289.026886
1965-05-06,288.590118
1965-05-07,288.414642
1965-05-08,286.740814
1965-05-09,289.302795
1965-05-10,292.710968
1965-05-11,292.529938
1965-05-12,291.343231
1965-05-13,291.240448
1965-05-14,291.584808
1965-05-15,286.859680
1965-05-16,287.786621
1965-05-17,291.234558
1965-05-18,293.283234
1965-05-19,293.832458
1965-05-20,294.219086
1965-05-21,293.785736
1965-05-22,292.816040
1965-05-23,293.023254
1965-05-24,295.063446
1965-05-25,291.385651
1965-05-26,291.789978
1965-05-27,292.713257
1965-05-28,292.761536
1965-05-29,292.838440
1965-05-30,294.768250
1965-05-31,294.492462
1965-06-01,294.604675
1965-06-02,295.631531
1965-06-03,296.013397
1965-06-04,295.632050
1965-06-05,294.955261
1965-06-06,298.082489
1965-06-07,296.162750
1965-06-08,295.623718
1965-06-09,296.861267
1965-06-10,297.709442
1965-06-11,295.082153
1965-06-12,296.075195
1965-06-13,297.253723
1965-06-14,298.168762
1965-06-15,295.866150
1965-06-16,293.826813
1965-06-17,294.821350
1965-06-18,295.177490
1965-06-19,295.547455
1965-06-20,295.721069
1965-06-21,295.627411
1965-06-22,295.450409
1965-06-23,294.014801
1965-06-24,292.032318
1965-06-25,292.015564
1965-06-26,292.711884
1965-06-27,293.662323
1965-06-28,292.970642
1965-06-29,294.851166
1965-06-30,295.391479
1965-07-01,295.694000
1965-07-02,295.818634
1965-07-03,295.774445
1965-07-04,295.644653
1965-07-05,295.829102
1965-07-06,296.671509
1965-07-07,296.539368
1965-07-08,295.978577
1965-07-09,295.647217
1965-07-10,294.867737
1965-07-11,295.033112
1965-07-12,294.760986
1965-07-13,294.042877
1965-07-14,294.865173
1965-07-15,295.437653
1965-07-16,296.282227
1965-07-17,296.685669
1965-07-18,296.955475
1965-07-19,296.722717
1965-07-20,295.639557
