#Variables:
#tasmin_HadGEM2-ES365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)
1966-04-08,281.123932,291.264954,0.000000
1966-04-09,281.267670,295.437988,0.000000
1966-04-10,282.691254,294.909271,0.000000
1966-04-11,282.267120,293.837433,0.000000
1966-04-12,285.049194,294.148865,0.000000
1966-04-13,287.241821,296.323456,0.000000
1966-04-14,286.837982,301.933350,0.000000
1966-04-15,286.981079,304.468781,0.000000
1966-04-16,287.196869,306.079071,0.000000
1966-04-17,289.342438,309.903351,0.000000
1966-04-18,288.122345,309.920471,0.000000
1966-04-19,285.824554,304.923584,0.000000
1966-04-20,287.327362,304.841797,0.000000
1966-04-21,287.447205,305.982880,0.000000
1966-04-22,284.362732,304.523346,0.000000
1966-04-23,283.941406,306.271423,0.000000
1966-04-24,286.513672,309.756989,0.000000
1966-04-25,290.090271,308.562592,0.000000
1966-04-26,291.315735,306.318573,0.000000
1966-04-27,290.881744,304.294952,0.000000
1966-04-28,290.597473,306.287598,0.000000
1966-04-29,290.420959,311.174744,0.000000
1966-04-30,289.836792,311.122742,0.000000
1966-05-01,293.503723,311.795013,0.000000
1966-05-02,295.721252,310.015564,0.000000
1966-05-03,296.394135,306.924286,0.000000
1966-05-04,295.625122,306.446411,0.000000
1966-05-05,296.742706,306.904144,0.361269
1966-05-06,296.825134,306.928619,0.000000
1966-05-07,295.001038,306.028076,0.000000
1966-05-08,294.029510,306.604614,1.859355
1966-05-09,292.898193,303.895905,0.929389
1966-05-10,290.838501,298.815033,0.000000
1966-05-11,290.133026,297.901031,0.000000
1966-05-12,289.861053,297.823608,9.896819
1966-05-13,290.758026,296.758820,2.834308
1966-05-14,292.095825,298.846130,1.295918
1966-05-15,292.506958,297.502655,8.082840
1966-05-16,292.228149,299.687836,4.861347
1966-05-17,290.284943,298.433777,2.298734
1966-05-18,286.061584,297.478729,0.000000
1966-05-19,286.647217,301.130981,0.000000
1966-05-20,291.587433,305.124146,0.000000
1966-05-21,294.814301,306.820221,0.000000
1966-05-22,297.644501,306.858368,0.000000
1966-05-23,294.548889,305.751190,0.000000
1966-05-24,295.013580,304.977295,1.451491
1966-05-25,294.858887,305.327911,0.000000
1966-05-26,293.655609,305.051544,2.686008
1966-05-27,293.084015,302.832489,19.262152
1966-05-28,293.128937,297.174652,20.133989
1966-05-29,293.412201,299.863617,15.871351
1966-05-30,295.681244,299.916077,18.053122
1966-05-31,295.128021,302.677094,4.912802
1966-06-01,295.232971,304.127869,0.000000
1966-06-02,295.264008,304.080536,0.000000
1966-06-03,294.945038,304.231293,0.000000
1966-06-04,294.931061,303.434052,0.000000
1966-06-05,295.617035,303.319397,1.078035
1966-06-06,295.227692,302.971222,8.246457
1966-06-07,293.979767,303.457916,5.361959
1966-06-08,294.589569,302.210480,10.388021
1966-06-09,293.503448,299.093384,4.455327
1966-06-10,291.466644,298.290558,30.978043
1966-06-11,292.875549,300.963593,24.005690
1966-06-12,294.309296,300.951569,35.177906
1966-06-13,293.350647,301.003326,11.761533
1966-06-14,295.212006,302.295258,33.662239
1966-06-15,296.396240,303.551788,0.409575
1966-06-16,296.666595,303.917114,0.412123
1966-06-17,297.055054,304.790039,0.000000
1966-06-18,297.126404,304.902191,0.000000
1966-06-19,297.386017,304.787354,0.518597
1966-06-20,296.164124,304.505554,1.177938
1966-06-21,296.035919,304.325287,0.000000
1966-06-22,295.646271,304.731567,0.547776
1966-06-23,295.036072,304.265686,1.280764
1966-06-24,294.905457,305.307465,6.526843
1966-06-25,294.241516,306.322021,0.000000
1966-06-26,295.048096,306.070343,2.404494
1966-06-27,296.683624,305.253479,3.383110
1966-06-28,297.139404,305.424561,6.191738
1966-06-29,296.406799,303.597198,15.669981
1966-06-30,295.852814,304.155914,11.879279
1966-07-01,296.300110,305.774231,0.000000
1966-07-02,295.644531,305.491425,0.000000
1966-07-03,295.297333,304.890320,0.000000
1966-07-04,295.420410,305.142365,0.000000
1966-07-05,295.500854,304.502014,3.864492
1966-07-06,295.258331,303.924652,2.444880
1966-07-07,295.510406,304.718994,0.593019
1966-07-08,294.830963,305.617798,0.000000
1966-07-09,294.009857,305.615143,0.000000
1966-07-10,294.110840,305.693909,0.000000
1966-07-11,293.926910,305.996796,0.000000
1966-07-12,294.133606,306.371704,0.000000
1966-07-13,294.620361,306.742065,0.000000
1966-07-14,294.712433,307.131226,0.000000
1966-07-15,295.557404,307.718353,0.000000
1966-07-16,295.506775,308.049774,0.000000
1966-07-17,295.662262,308.439423,0.000000
1966-07-18,295.659088,308.624390,0.000000
1966-07-19,295.232330,308.627838,0.000000
1966-07-20,295.416656,309.102600,0.000000
1966-07-21,295.235840,308.719330,0.000000
1966-07-22,295.016693,308.117371,0.000000
1966-07-23,295.015472,307.785004,0.000000
1966-07-24,295.637299,308.794128,0.000000
1966-07-25,296.072388,308.894318,0.000000
1966-07-26,296.131866,309.170532,0.000000
1966-07-27,295.886566,309.223022,0.000000
1966-07-28,295.813019,309.019104,0.000000
1966-07-29,296.338684,309.083069,0.000000
1966-07-30,296.280457,309.161560,0.000000
1966-07-31,295.806488,308.854248,0.000000
1966-08-01,295.430450,308.358368,0.000000
1966-08-02,295.603424,308.883545,0.288385
1966-08-03,295.846588,308.146942,0.490609
1966-08-04,295.852875,307.745148,2.833434
1966-08-05,295.931610,306.804596,4.532662
1966-08-06,296.033051,306.512024,1.452850
1966-08-07,295.323120,307.710999,0.000000
1966-08-08,294.212524,308.170593,0.000000
1966-08-09,293.709106,308.521454,0.000000
1966-08-10,293.459290,308.628845,0.000000
1966-08-11,294.444824,308.655792,0.823196
1966-08-12,295.290131,308.836243,0.000000
1966-08-13,296.041626,309.573364,0.000000
1966-08-14,295.951660,310.074249,0.000000
1966-08-15,295.671692,310.921600,0.000000
1966-08-16,296.048767,311.201782,0.000000
1966-08-17,297.111481,309.708130,0.895932
1966-08-18,296.693359,309.977173,0.000000
1966-08-19,296.807800,310.660767,0.000000
1966-08-20,296.777405,311.171204,0.000000
1966-08-21,297.411499,311.323303,0.000000
1966-08-22,297.862122,311.432098,0.000000
1966-08-23,298.603363,310.233765,1.593549
1966-08-24,298.509796,308.554321,2.969285
1966-08-25,296.226074,309.353333,3.257219
1966-08-26,295.812622,310.019135,0.000000
1966-08-27,296.256775,309.003235,2.089038
1966-08-28,295.953003,308.170593,3.609244
1966-08-29,295.147552,305.593933,2.798331
1966-08-30,295.178833,305.481110,3.383248
1966-08-31,294.900360,306.024811,1.080166
1966-09-01,295.522949,306.645020,0.000000
1966-09-02,296.266235,306.516144,0.000000
1966-09-03,296.411163,307.005310,0.000000
1966-09-04,296.129944,307.069153,0.000000
1966-09-05,295.900421,306.606781,1.263242
1966-09-06,295.442596,305.429321,9.280685
1966-09-07,294.485565,305.505341,9.498503
1966-09-08,292.739685,304.322021,21.674240
1966-09-09,292.351257,297.600372,39.442757
1966-09-10,292.219147,297.149231,58.487717
1966-09-11,291.318359,294.806335,62.841675
1966-09-12,290.060242,295.447296,82.280930
1966-09-13,293.958679,301.593994,58.680515
1966-09-14,292.698792,303.773560,40.323391
1966-09-15,293.558502,301.541931,31.361670
1966-09-16,295.951233,301.215759,23.245520
1966-09-17,295.099670,299.762665,1.011108
1966-09-18,295.276184,299.672180,4.918521
1966-09-19,295.492004,303.651276,32.930355
1966-09-20,294.857483,304.856323,13.431478
1966-09-21,294.223389,301.556885,0.000000
1966-09-22,293.139435,299.063568,1.262184
1966-09-23,292.447235,297.968842,0.000000
1966-09-24,294.185516,299.360535,0.000000
1966-09-25,294.650330,298.944763,0.000000
1966-09-26,294.539825,299.008484,1.796141
1966-09-27,294.542328,300.993134,4.381962
1966-09-28,293.492340,300.421448,0.000000
1966-09-29,292.598541,299.348389,8.667145
1966-09-30,291.698151,296.558563,1.816747
1966-10-01,290.892639,297.588226,40.073078
1966-10-02,284.620575,292.792694,28.861584
1966-10-03,284.039917,292.889038,0.000000
1966-10-04,281.646088,293.221710,0.000000
1966-10-05,281.709320,294.910858,0.000000
1966-10-06,285.005859,295.227783,0.000000
1966-10-07,287.969208,295.275604,19.777294
1966-10-08,286.160706,296.248993,76.418549
1966-10-09,286.779449,292.907684,24.869879
1966-10-10,286.366394,290.649567,0.000000
1966-10-11,286.628815,291.887268,0.000000
1966-10-12,286.320251,294.296997,0.000000
1966-10-13,284.980652,295.456543,0.000000
1966-10-14,283.056213,295.389984,0.000000
1966-10-15,282.752045,295.636047,0.000000
1966-10-16,284.242218,294.556213,0.000000
1966-10-17,281.698486,293.919464,0.000000
1966-10-18,283.687073,294.477356,0.000000
1966-10-19,285.939148,295.694061,1.492172
1966-10-20,287.050842,296.485687,2.796144
1966-10-21,287.785095,295.276917,14.399692
1966-10-22,287.935699,298.280212,4.248372
1966-10-23,287.617706,298.534088,0.000000
1966-10-24,287.479431,297.173187,0.000000
1966-10-25,288.395630,296.365692,0.810106
1966-10-26,287.356323,297.123627,3.980412
1966-10-27,286.302185,298.784271,0.000000
1966-10-28,288.729218,299.451935,0.000000
1966-10-29,287.417725,296.917114,9.233847
1966-10-30,288.413818,295.115265,4.538199
1966-10-31,286.053375,294.170746,6.215067
1966-11-01,282.825836,295.271271,0.000000
1966-11-02,279.565460,295.379852,0.000000
1966-11-03,281.390045,295.263550,0.000000
1966-11-04,283.211334,295.627258,0.000000
1966-11-05,284.233337,296.116577,0.000000
1966-11-06,285.024261,294.161346,0.000000
1966-11-07,286.040497,292.867706,1.083068
1966-11-08,282.969208,293.714966,0.000000
1966-11-09,280.166901,294.383087,0.000000
1966-11-10,278.797394,295.323883,0.000000
1966-11-11,278.213226,295.056305,0.000000
1966-11-12,283.207214,295.741455,0.000000
1966-11-13,287.171051,297.729980,0.000000
1966-11-14,288.232300,298.362335,0.708877
1966-11-15,288.754700,298.974945,0.000000
1966-11-16,284.932709,296.580383,0.000000
1966-11-17,281.955139,290.427124,0.000000
1966-11-18,282.680115,289.119537,0.000000
1966-11-19,286.812927,294.168701,9.757409
1966-11-20,289.103943,297.389099,14.302340
1966-11-21,289.518860,297.483978,2.651740
1966-11-22,288.529449,297.712128,0.497584
1966-11-23,280.005859,292.572510,0.000000
1966-11-24,275.685669,286.057739,0.281553
1966-11-25,277.316772,284.193817,0.806609
1966-11-26,279.395172,286.244812,0.817898
1966-11-27,282.577515,288.030334,7.612171
1966-11-28,281.098267,286.377136,0.382225
1966-11-29,279.333496,284.321594,1.476779
1966-11-30,280.010803,287.960236,0.000000
1966-12-01,279.039154,291.851044,0.000000
1966-12-02,278.974854,292.345245,0.000000
1966-12-03,275.126495,287.879425,0.000000
1966-12-04,270.815491,287.387360,0.000000
1966-12-05,274.389740,288.791351,0.000000
1966-12-06,276.777039,290.361694,0.000000
1966-12-07,279.177246,291.666290,0.000000
1966-12-08,277.510498,292.488434,0.000000
1966-12-09,278.018066,293.356567,0.000000
1966-12-10,278.542358,291.259552,0.000000
1966-12-11,282.947815,290.971191,0.000000
1966-12-12,284.456085,288.584290,0.740466
1966-12-13,281.681610,288.524261,1.877341
1966-12-14,282.341949,289.682434,0.000000
1966-12-15,283.772247,292.788513,0.000000
1966-12-16,278.322540,291.510803,0.000000
1966-12-17,276.985382,292.335876,0.000000
1966-12-18,282.791779,291.266388,0.000000
1966-12-19,285.639587,289.823639,0.000000
1966-12-20,283.004425,287.499451,8.799845
1966-12-21,278.939636,285.862122,24.533451
1966-12-22,278.863953,289.266602,0.341871
1966-12-23,278.855255,287.468811,0.000000
1966-12-24,282.224670,285.579834,2.756044
1966-12-25,280.155762,285.755188,12.977960
1966-12-26,276.248138,282.668640,6.412708
1966-12-27,275.682831,281.350555,0.723293
1966-12-28,275.653656,285.050629,0.000000
1966-12-29,275.430450,290.322235,0.000000
1966-12-30,276.003845,290.432678,0.000000
1966-12-31,281.203308,290.747406,0.000000
1967-01-01,282.496460,294.247925,0.000000
1967-01-02,281.224854,293.337433,0.000000
1967-01-03,277.783234,291.054138,0.000000
1967-01-04,274.519379,291.078888,0.000000
1967-01-05,273.830170,289.920319,0.000000
1967-01-06,276.568268,290.416290,0.000000
1967-01-07,280.583374,290.903473,0.000000
1967-01-08,280.409485,292.774078,0.000000
1967-01-09,284.316559,295.763062,0.000000
1967-01-10,283.666626,294.149750,0.000000
1967-01-11,287.713806,296.825958,2.932196
1967-01-12,284.873779,294.844391,2.269662
1967-01-13,287.205475,298.267151,0.682688
1967-01-14,287.941406,299.462402,0.000000
1967-01-15,279.225494,297.727417,1.496531
1967-01-16,274.748413,283.073364,0.722472
1967-01-17,276.007538,281.879852,0.382009
1967-01-18,280.368958,285.983643,0.000000
1967-01-19,283.599518,292.340729,0.000000
1967-01-20,277.281036,289.815826,0.000000
1967-01-21,272.986298,284.459900,0.000000
1967-01-22,270.592560,283.955414,0.000000
1967-01-23,274.703461,287.168488,0.000000
1967-01-24,277.164062,289.231110,2.208085
1967-01-25,281.089905,287.204193,1.259064
1967-01-26,280.158020,284.154297,7.083342
1967-01-27,278.447113,283.103119,5.275690
1967-01-28,281.577057,284.598267,3.623015
1967-01-29,278.516785,283.506470,0.585597
1967-01-30,274.594208,282.743286,0.000000
1967-01-31,273.473907,281.255768,0.000000
1967-02-01,275.978638,280.252777,0.000000
1967-02-02,277.476166,283.441376,0.000000
1967-02-03,279.753937,287.746857,0.000000
1967-02-04,281.098755,292.650085,0.000000
1967-02-05,279.531708,293.471832,0.000000
1967-02-06,281.009094,292.290741,0.000000
1967-02-07,284.605988,293.974487,0.646549
1967-02-08,284.483582,296.839264,0.000000
1967-02-09,282.108643,296.414093,0.000000
1967-02-10,274.895111,292.237488,0.000000
1967-02-11,272.426392,289.457489,0.000000
1967-02-12,274.374329,290.321167,0.000000
1967-02-13,276.727539,289.559845,0.000000
1967-02-14,279.633575,287.665955,0.000000
1967-02-15,282.516693,292.909058,0.423198
1967-02-16,284.265076,299.196045,0.000000
1967-02-17,284.819305,299.957336,0.000000
1967-02-18,286.020325,299.725647,0.000000
1967-02-19,287.317139,300.699890,0.000000
1967-02-20,284.904480,300.007904,0.000000
1967-02-21,281.630310,295.873047,0.000000
1967-02-22,285.699097,297.374512,0.000000
1967-02-23,287.531158,298.462067,0.000000
1967-02-24,286.931885,297.464722,0.949935
1967-02-25,282.266571,294.494659,0.000000
1967-02-26,280.782867,290.884003,0.000000
1967-02-27,283.468964,294.256195,0.948303
1967-02-28,284.449768,299.755157,0.579747
1967-03-01,280.170105,297.410065,0.000000
1967-03-02,280.907532,294.714783,0.000000
1967-03-03,281.787018,291.320374,0.984081
1967-03-04,280.583344,289.249725,0.000000
1967-03-05,280.063812,287.214539,0.000000
1967-03-06,278.033142,291.604645,0.000000
1967-03-07,284.568115,293.447479,0.000000
1967-03-08,286.615479,298.961121,2.201135
1967-03-09,277.073669,292.980988,0.000000
1967-03-10,275.657349,283.580383,0.000000
1967-03-11,271.708862,288.947662,0.000000
1967-03-12,273.167084,292.424500,0.000000
1967-03-13,281.562469,291.818695,0.000000
1967-03-14,282.406586,289.646515,0.000000
1967-03-15,279.206848,286.064758,7.166594
1967-03-16,281.051270,293.249878,0.000000
1967-03-17,283.438660,295.465057,0.000000
1967-03-18,284.480530,295.760101,0.000000
1967-03-19,287.043671,293.263428,0.000000
1967-03-20,287.253418,295.137085,0.000000
1967-03-21,287.443756,298.944183,2.135142
1967-03-22,277.041321,297.009796,0.000000
1967-03-23,273.141357,284.777588,0.000000
1967-03-24,277.152924,289.802063,0.000000
1967-03-25,284.193542,290.501831,0.000000
1967-03-26,287.958405,295.593079,4.522250
1967-03-27,289.512024,298.310425,2.566496
1967-03-28,283.281006,295.807190,0.000000
1967-03-29,279.195709,293.250641,0.000000
1967-03-30,280.903198,294.398560,0.000000
1967-03-31,283.157043,296.576263,0.000000
1967-04-01,286.154785,295.955505,0.000000
1967-04-02,288.889618,299.010712,0.661641
1967-04-03,290.768494,302.090729,0.000000
1967-04-04,291.559143,303.002594,0.000000
1967-04-05,291.794159,302.919586,0.000000
1967-04-06,291.483612,300.601196,0.000000
1967-04-07,289.981995,299.236145,11.087017
1967-04-08,290.113007,299.137360,15.441216
1967-04-09,288.629974,299.609497,14.898844
1967-04-10,285.335297,299.518005,2.803967
1967-04-11,285.643646,300.883148,0.000000
1967-04-12,289.814301,302.235229,0.000000
1967-04-13,292.552765,302.113190,0.000000
1967-04-14,293.036194,300.876526,0.000000
1967-04-15,293.226166,301.551971,0.000000
1967-04-16,292.950134,301.259460,0.000000
1967-04-17,291.120117,299.132812,0.406069
1967-04-18,289.424652,296.997070,0.000000
1967-04-19,289.016815,296.589447,0.000000
1967-04-20,291.518494,298.913361,3.628780
1967-04-21,287.643890,290.175354,18.537554
1967-04-22,288.661194,297.290070,5.045845
1967-04-23,287.665222,300.024353,0.000000
1967-04-24,286.869354,301.775574,0.000000
1967-04-25,286.835968,302.663239,0.000000
1967-04-26,288.244537,301.966370,1.324529
1967-04-27,287.202393,296.789917,2.113539
1967-04-28,283.851990,294.314240,0.000000
1967-04-29,284.753876,299.687683,0.000000
1967-04-30,288.275848,301.448517,0.000000
1967-05-01,292.535126,300.181580,0.310738
1967-05-02,293.232117,303.212830,5.710565
1967-05-03,293.368835,302.594635,0.000000
1967-05-04,293.032837,303.446075,0.000000
1967-05-05,292.418091,303.427948,0.000000
1967-05-06,292.984009,303.458923,0.614068
1967-05-07,292.710968,302.978455,0.000000
1967-05-08,292.599487,302.397614,0.000000
1967-05-09,292.309296,300.353180,9.128138
1967-05-10,293.358215,299.284424,72.051704
1967-05-11,293.167938,301.324921,29.841543
1967-05-12,293.390869,297.992279,16.266579
1967-05-13,293.317017,299.340790,13.475729
1967-05-14,293.839722,301.577362,37.165867
1967-05-15,293.527466,299.038849,48.847549
1967-05-16,292.467896,301.644226,12.293873
1967-05-17,292.838440,302.222778,1.557906
1967-05-18,291.586395,302.034302,0.867722
1967-05-19,291.481598,301.080109,2.978055
1967-05-20,292.179077,300.772705,4.678839
1967-05-21,293.092499,299.535950,12.219407
1967-05-22,294.222656,297.708405,56.986458
1967-05-23,292.146240,299.693481,35.960354
1967-05-24,293.633118,299.814026,62.315544
1967-05-25,294.853546,299.784088,41.190739
1967-05-26,294.625214,299.882568,5.146910
1967-05-27,294.685669,302.011444,0.000000
1967-05-28,295.337616,301.714905,5.437256
1967-05-29,293.754364,300.714325,3.261883
1967-05-30,292.630890,301.667358,0.000000
1967-05-31,289.920624,301.325409,0.000000
1967-06-01,288.801025,300.661224,0.000000
1967-06-02,290.022308,301.161591,0.000000
1967-06-03,291.466675,301.548004,0.000000
1967-06-04,289.183533,298.278320,0.000000
1967-06-05,287.326935,298.861847,0.000000
1967-06-06,290.016235,300.175964,0.000000
1967-06-07,292.857849,300.695618,0.000000
1967-06-08,292.045685,301.684448,0.000000
1967-06-09,290.794067,301.779205,0.000000
1967-06-10,290.647888,300.547607,0.546341
1967-06-11,291.679138,301.471893,5.479686
1967-06-12,291.763489,301.903687,10.170918
1967-06-13,292.809235,302.153839,21.537119
1967-06-14,294.441254,301.548035,15.791015
