#Variables:
#tasmin_NorESM1-M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)
1969-01-11,286.068878,295.878326,0.000000
1969-01-12,287.786102,298.602081,0.516919
1969-01-13,288.377319,299.222168,1.543698
1969-01-14,288.457153,299.833344,1.854488
1969-01-15,283.538605,293.662994,2.696293
1969-01-16,282.255920,290.064209,24.389299
1969-01-17,282.089325,289.172150,11.343208
1969-01-18,278.359619,294.456360,0.000000
1969-01-19,278.237457,295.722717,0.000000
1969-01-20,281.225098,297.716522,0.000000
1969-01-21,282.963104,297.945465,0.000000
1969-01-22,282.305176,298.410309,0.000000
1969-01-23,282.015839,297.316711,0.000000
1969-01-24,282.054230,294.608734,0.000000
1969-01-25,282.252258,296.396423,0.000000
1969-01-26,282.414948,297.695709,0.000000
1969-01-27,282.529205,297.837372,0.000000
1969-01-28,282.286163,296.440186,0.000000
1969-01-29,281.442627,293.625763,0.000000
1969-01-30,272.806671,286.730499,0.000000
1969-01-31,271.638214,285.919434,0.000000
1969-02-01,276.942566,292.290741,0.000000
1969-02-02,279.818970,286.658997,0.000000
1969-02-03,277.892090,289.659668,0.000000
1969-02-04,279.526398,291.793518,0.000000
1969-02-05,281.783539,293.534180,0.000000
1969-02-06,285.122284,295.616058,0.000000
1969-02-07,285.926788,298.282379,0.000000
1969-02-08,284.539581,299.061676,0.405425
1969-02-09,285.591949,298.570801,0.000000
1969-02-10,286.980194,297.454773,0.495989
1969-02-11,288.967041,296.025482,0.828120
1969-02-12,284.318542,291.486084,0.339234
1969-02-13,284.100952,295.550201,3.775251
1969-02-14,289.149475,296.135559,3.012654
1969-02-15,288.725372,299.726929,2.704952
1969-02-16,288.565094,300.980377,1.156555
1969-02-17,288.580627,299.398224,2.523997
1969-02-18,289.347534,299.787811,3.296285
1969-02-19,287.781433,300.971283,0.000000
1969-02-20,288.650391,298.369965,0.000000
1969-02-21,287.491730,298.109619,0.000000
1969-02-22,287.028992,297.582062,0.000000
1969-02-23,286.659424,296.134277,0.000000
1969-02-24,286.587067,299.577820,0.000000
1969-02-25,287.499634,300.038971,0.000000
1969-02-26,287.275238,295.753113,8.322954
1969-02-27,284.851196,296.380249,6.289180
1969-02-28,283.432617,298.114044,0.000000
1969-03-01,280.335602,291.018463,0.000000
1969-03-02,278.693878,293.211884,0.388904
1969-03-03,279.239105,295.611145,0.000000
1969-03-04,279.819122,297.238708,0.000000
1969-03-05,280.783997,297.122650,0.000000
1969-03-06,284.233093,296.961029,0.000000
1969-03-07,286.383514,295.983490,0.000000
1969-03-08,288.223724,294.205841,0.000000
1969-03-09,287.531067,298.511200,0.000000
1969-03-10,287.498596,303.111603,0.000000
1969-03-11,287.614563,305.424774,1.233949
1969-03-12,285.942596,305.623962,0.000000
1969-03-13,284.568115,296.659027,5.766330
1969-03-14,287.707123,297.708069,34.121998
1969-03-15,286.533905,303.646576,6.128547
1969-03-16,288.410706,304.083130,1.877367
1969-03-17,290.638000,299.586792,0.000000
1969-03-18,291.794037,296.692535,1.339035
1969-03-19,288.247803,292.575745,1.591110
1969-03-20,279.493500,288.271576,0.000000
1969-03-21,277.090088,291.073059,0.000000
1969-03-22,280.748474,293.010284,0.000000
1969-03-23,283.911682,290.441498,0.000000
1969-03-24,283.853638,292.924622,0.000000
1969-03-25,287.276337,296.631866,1.453821
1969-03-26,286.474091,292.446381,2.792809
1969-03-27,281.146545,292.678772,0.000000
1969-03-28,279.692596,294.996277,0.000000
1969-03-29,281.756500,297.237701,0.000000
1969-03-30,284.473969,301.768890,0.000000
1969-03-31,288.658264,303.964508,0.000000
1969-04-01,289.500824,298.472168,0.000000
1969-04-02,287.670349,302.201813,11.228049
1969-04-03,287.294189,300.221802,0.850933
1969-04-04,282.250916,294.209198,0.000000
1969-04-05,280.145813,295.450134,0.000000
1969-04-06,280.531342,297.675293,0.000000
1969-04-07,281.651520,301.983948,0.000000
1969-04-08,285.206848,303.441620,0.000000
1969-04-09,287.845154,301.936188,0.000000
1969-04-10,288.928070,301.183838,0.000000
1969-04-11,290.881470,300.520691,0.376637
1969-04-12,290.530579,300.868011,11.087017
1969-04-13,287.704315,301.505005,0.661641
1969-04-14,289.932312,298.670227,23.615671
1969-04-15,289.560974,295.951233,26.384115
1969-04-16,286.742950,293.092621,3.840946
1969-04-17,291.486145,294.520325,52.850155
1969-04-18,290.038483,295.811737,5.665691
1969-04-19,289.549286,295.722351,8.964415
1969-04-20,290.522003,300.027618,14.276710
1969-04-21,290.285217,301.775574,0.446432
1969-04-22,289.652985,301.217682,0.000000
1969-04-23,284.008423,296.175476,27.681976
1969-04-24,289.436798,296.403046,3.319298
1969-04-25,280.775208,291.718262,0.000000
1969-04-26,283.415344,294.145538,0.000000
1969-04-27,286.236816,297.335632,0.000000
1969-04-28,289.472198,297.446320,2.433556
1969-04-29,288.662231,295.733185,0.000000
1969-04-30,290.633362,294.438324,0.000000
1969-05-01,290.712128,300.263245,2.539189
1969-05-02,291.009613,300.996674,18.058613
1969-05-03,286.007050,297.735657,0.000000
1969-05-04,281.837738,292.057587,0.000000
1969-05-05,287.146332,294.857025,5.805927
1969-05-06,288.414642,297.418701,33.778683
1969-05-07,290.254486,305.596832,0.000000
1969-05-08,289.280914,307.229034,0.709420
1969-05-09,288.690765,306.063751,0.000000
1969-05-10,292.599487,302.390381,0.000000
1969-05-11,293.120209,298.606110,8.353375
1969-05-12,292.297668,299.331635,0.430350
1969-05-13,293.508301,303.117096,0.568215
1969-05-14,295.013977,307.228302,0.000000
1969-05-15,292.227814,305.441284,1.509435
1969-05-16,288.381836,301.176941,0.000000
1969-05-17,287.794281,301.596588,0.000000
1969-05-18,288.672760,301.339783,0.000000
1969-05-19,287.746246,301.895813,0.000000
1969-05-20,291.935974,300.628845,0.000000
1969-05-21,294.002106,300.665009,24.940298
1969-05-22,294.448578,305.667236,15.871351
1969-05-23,293.979919,303.529144,13.489182
1969-05-24,287.500580,297.830994,0.000000
1969-05-25,284.299988,296.474396,0.000000
1969-05-26,285.502106,295.778107,0.000000
1969-05-27,289.826477,298.316010,0.280391
1969-05-28,292.138733,300.654297,0.000000
1969-05-29,293.622528,301.239594,5.386462
1969-05-30,294.312195,301.130981,1.142101
1969-05-31,294.999573,305.578705,0.000000
1969-06-01,292.850342,303.120209,3.927643
1969-06-02,293.632355,302.770630,0.000000
1969-06-03,291.584747,300.824738,0.000000
1969-06-04,289.598724,301.821381,0.000000
1969-06-05,291.698578,303.744598,0.000000
1969-06-06,293.837891,304.838623,0.000000
1969-06-07,294.479218,303.941956,0.000000
1969-06-08,295.291138,303.722839,0.000000
1969-06-09,295.475189,304.312622,0.000000
1969-06-10,295.467499,304.185272,0.000000
1969-06-11,294.215149,304.413910,0.000000
1969-06-12,294.480988,306.570465,0.000000
1969-06-13,295.240723,307.533203,0.000000
1969-06-14,295.697266,308.843964,0.000000
1969-06-15,295.327362,306.832947,0.000000
1969-06-16,294.931274,306.627594,0.000000
1969-06-17,295.504395,306.669708,0.000000
1969-06-18,295.621521,305.559875,0.000000
1969-06-19,295.135986,305.541382,0.776722
1969-06-20,294.610229,307.369690,0.000000
1969-06-21,295.732422,309.274567,0.000000
1969-06-22,296.615753,307.489807,0.000000
1969-06-23,296.848724,304.951019,0.000000
1969-06-24,297.241974,302.900665,1.590379
1969-06-25,297.423889,304.154602,0.000000
1969-06-26,295.899200,306.952087,0.000000
1969-06-27,294.800354,307.418701,0.000000
1969-06-28,294.255676,308.263153,0.000000
1969-06-29,295.356415,308.612671,0.000000
1969-06-30,295.736633,306.631409,0.000000
1969-07-01,295.423218,306.488953,0.000000
1969-07-02,295.199158,307.339447,0.000000
1969-07-03,295.005188,308.307251,0.000000
1969-07-04,295.504852,308.655182,0.000000
1969-07-05,295.993652,307.602295,0.000000
1969-07-06,296.476746,307.371368,0.000000
1969-07-07,297.063324,306.486481,0.832530
1969-07-08,295.910431,307.271851,0.000000
1969-07-09,295.670166,305.216278,4.649548
1969-07-10,295.192017,304.461914,8.907393
1969-07-11,295.813263,305.398071,4.017902
1969-07-12,295.843231,304.897430,0.980328
1969-07-13,296.173706,306.008698,0.000000
1969-07-14,296.361847,307.142975,0.000000
1969-07-15,297.135376,308.483948,0.000000
1969-07-16,298.735413,310.325806,0.000000
1969-07-17,297.558990,307.161285,8.918818
1969-07-18,296.154694,303.512848,16.291073
1969-07-19,296.057098,304.760254,47.927509
1969-07-20,295.008636,299.524475,33.335785
1969-07-21,294.954529,300.240143,8.577775
1969-07-22,294.857819,301.412262,7.156966
1969-07-23,294.773651,302.894043,0.000000
1969-07-24,295.174469,304.945618,0.304943
1969-07-25,295.430695,306.267273,0.000000
1969-07-26,296.092438,307.711060,0.000000
1969-07-27,296.341644,308.836304,0.000000
1969-07-28,296.196381,307.895050,0.000000
1969-07-29,295.430328,307.380157,4.342666
1969-07-30,295.371399,308.305298,0.000000
1969-07-31,295.965424,309.626892,0.000000
1969-08-01,296.050751,310.945038,0.000000
1969-08-02,297.029083,312.294678,0.000000
1969-08-03,297.630493,313.365112,0.294759
1969-08-04,295.468719,312.395111,0.000000
1969-08-05,296.025330,311.840302,0.000000
1969-08-06,298.135651,309.585510,7.249596
1969-08-07,297.196838,307.220703,3.855610
1969-08-08,296.390717,306.819031,0.662481
1969-08-09,296.306793,306.115112,4.994130
1969-08-10,296.634277,306.601074,4.200452
1969-08-11,296.762238,308.939148,0.000000
1969-08-12,297.135406,310.028473,0.000000
1969-08-13,297.136597,310.016815,0.000000
1969-08-14,297.687500,310.221283,0.000000
1969-08-15,297.411499,310.425232,0.000000
1969-08-16,296.357544,310.094147,0.000000
1969-08-17,295.902832,310.344299,0.000000
1969-08-18,296.966522,310.107758,0.000000
1969-08-19,296.405975,309.385132,0.000000
1969-08-20,296.246094,307.429047,0.403076
1969-08-21,295.839661,306.171478,0.000000
1969-08-22,295.765961,307.444214,0.000000
1969-08-23,295.619141,309.208282,0.000000
1969-08-24,295.500885,310.015991,0.000000
1969-08-25,295.280823,309.017303,0.000000
1969-08-26,295.344330,307.913300,0.795882
1969-08-27,295.413452,306.192139,0.000000
1969-08-28,294.385071,304.845123,1.194814
1969-08-29,293.483917,305.513550,0.000000
1969-08-30,294.198303,306.178864,0.000000
1969-08-31,295.194214,306.708710,3.686460
1969-09-01,295.437378,305.214417,8.198894
1969-09-02,294.694794,306.903595,3.608940
1969-09-03,297.181854,306.274567,3.386009
1969-09-04,297.553894,304.133301,7.947811
1969-09-05,296.349731,303.417725,16.246946
1969-09-06,295.872131,306.606781,0.283679
1969-09-07,295.884399,308.165741,1.328026
1969-09-08,289.104675,297.600372,58.487717
1969-09-09,289.023132,296.735992,0.000000
1969-09-10,289.407928,300.813477,0.000000
1969-09-11,291.101379,302.706573,0.000000
1969-09-12,292.960541,303.138550,0.492859
1969-09-13,293.234375,303.820801,0.000000
1969-09-14,292.421051,304.051025,0.393085
1969-09-15,291.807678,305.502716,0.000000
1969-09-16,293.722870,302.816101,8.277805
1969-09-17,294.786713,304.984497,59.383717
1969-09-18,294.303650,302.791199,35.783146
1969-09-19,293.079651,301.222382,21.729496
1969-09-20,291.566772,298.733917,9.638865
1969-09-21,290.682800,296.632355,4.442499
1969-09-22,292.118927,299.522064,0.411836
1969-09-23,289.915619,301.361969,0.000000
1969-09-24,293.113678,302.793091,1.596912
1969-09-25,292.742432,302.461823,11.365146
1969-09-26,294.250061,301.342010,3.262628
1969-09-27,293.476349,302.040466,6.550482
1969-09-28,293.278412,303.511292,1.431539
1969-09-29,286.396515,300.535828,0.000000
1969-09-30,281.604919,296.778381,0.000000
1969-10-01,283.112213,298.763245,0.000000
1969-10-02,286.665710,300.541107,0.000000
1969-10-03,287.330780,300.263367,0.000000
1969-10-04,286.547607,301.145599,0.000000
1969-10-05,288.476501,299.936798,0.000000
1969-10-06,290.012695,303.362549,0.000000
1969-10-07,291.348022,304.134338,0.000000
1969-10-08,291.437531,303.585815,13.036322
1969-10-09,288.578949,299.927917,3.224236
1969-10-10,281.250763,291.988892,0.000000
1969-10-11,282.021545,294.744904,0.000000
1969-10-12,283.854431,296.278412,0.000000
1969-10-13,283.843903,292.989777,0.000000
1969-10-14,278.732880,295.144806,0.000000
1969-10-15,279.454926,298.121002,0.000000
1969-10-16,281.369537,298.905151,0.000000
1969-10-17,286.717896,297.405823,0.000000
1969-10-18,290.005463,297.581696,0.521707
1969-10-19,288.404358,298.590485,0.000000
1969-10-20,290.071869,299.734192,0.993320
1969-10-21,289.390167,296.526581,24.656185
1969-10-22,286.365173,295.958527,36.776012
1969-10-23,287.314636,295.254456,21.017698
1969-10-24,286.414886,294.613464,24.030537
1969-10-25,284.408783,290.654968,9.750748
1969-10-26,284.053223,288.217712,8.967221
1969-10-27,281.787720,295.636047,0.000000
1969-10-28,282.444397,296.682373,0.000000
1969-10-29,286.179657,293.541687,0.000000
1969-10-30,290.124847,302.266876,4.658776
1969-10-31,284.232788,303.100311,0.000000
1969-11-01,290.143097,301.934875,6.215067
1969-11-02,287.417389,297.657837,14.081559
1969-11-03,289.592102,297.313202,3.451385
1969-11-04,288.979401,294.279480,0.964951
1969-11-05,287.391510,292.422729,0.481056
1969-11-06,289.027893,301.873505,0.000000
1969-11-07,290.435394,302.208862,0.000000
1969-11-08,288.716705,297.957458,3.878578
1969-11-09,286.186401,295.812378,19.260220
1969-11-10,286.558929,297.167450,0.000000
1969-11-11,283.521851,290.740082,19.102577
1969-11-12,284.391571,294.295685,1.188518
1969-11-13,280.595734,294.726807,0.000000
1969-11-14,281.494751,296.661957,0.000000
1969-11-15,280.778839,296.915222,0.000000
1969-11-16,282.891541,299.524139,0.000000
1969-11-17,286.436462,296.920166,0.000000
1969-11-18,279.436462,290.572266,0.453531
1969-11-19,276.784729,290.474060,0.000000
1969-11-20,277.683868,293.324280,0.000000
1969-11-21,283.000641,296.125793,0.000000
1969-11-22,288.427826,296.888580,0.281553
1969-11-23,286.403961,293.832947,20.705784
1969-11-24,289.081940,297.424927,4.350668
1969-11-25,280.951355,290.690582,12.948194
1969-11-26,282.545746,291.875275,2.203009
1969-11-27,282.790558,295.742615,0.000000
1969-11-28,287.390778,298.457458,2.907880
1969-11-29,290.130035,300.933838,2.191594
1969-11-30,286.249573,298.838715,0.407769
1969-12-01,276.067902,290.156219,0.000000
1969-12-02,274.899994,288.910736,0.000000
1969-12-03,273.963318,288.804077,0.000000
1969-12-04,275.292877,291.254608,0.000000
1969-12-05,278.695251,295.223694,0.000000
1969-12-06,283.203308,297.928680,0.000000
1969-12-07,282.574677,290.636658,0.000000
1969-12-08,275.936035,290.991455,0.000000
1969-12-09,278.901367,294.590424,0.000000
1969-12-10,280.961853,296.633850,0.000000
1969-12-11,284.806549,292.530792,0.000000
1969-12-12,283.570862,287.989594,1.514568
1969-12-13,282.608154,288.413544,0.000000
1969-12-14,279.165802,290.867035,0.000000
1969-12-15,279.947662,291.357697,0.000000
1969-12-16,278.891846,293.063385,0.000000
1969-12-17,279.676086,295.253601,0.000000
1969-12-18,282.404266,296.855896,0.000000
1969-12-19,282.583466,293.994446,0.000000
1969-12-20,281.421295,287.580048,0.000000
1969-12-21,281.510132,287.969391,0.000000
1969-12-22,280.809082,287.468811,0.000000
1969-12-23,285.572174,295.762665,1.070292
1969-12-24,286.217377,296.310028,0.000000
1969-12-25,286.657074,297.524200,0.000000
1969-12-26,287.224091,296.760620,7.417819
1969-12-27,276.926758,291.849731,20.155344
1969-12-28,276.766846,285.513824,0.000000
1969-12-29,276.791016,287.285278,0.000000
1969-12-30,273.932434,286.727448,0.000000
1969-12-31,273.490112,290.649231,0.000000
1970-01-01,276.020691,292.272003,0.000000
1970-01-02,277.353394,291.658997,0.000000
1970-01-03,277.059692,292.490906,0.000000
1970-01-04,277.572815,291.559784,0.000000
1970-01-05,276.941650,290.088715,0.000000
1970-01-06,276.422455,288.875519,0.000000
1970-01-07,275.638306,291.783600,0.000000
1970-01-08,275.868561,292.181274,0.000000
1970-01-09,277.816681,286.515076,0.000000
1970-01-10,272.724091,283.563110,2.932196
1970-01-11,268.998932,274.291626,17.054211
1970-01-12,270.359528,274.949860,3.126120
1970-01-13,273.233398,278.215973,0.000000
1970-01-14,270.668152,283.358887,0.000000
1970-01-15,271.780853,289.319763,0.000000
1970-01-16,272.776337,286.778503,0.000000
1970-01-17,273.123688,288.388763,0.000000
1970-01-18,273.975983,291.019409,0.000000
1970-01-19,274.876709,293.063873,0.000000
1970-01-20,276.599274,294.891357,0.000000
1970-01-21,276.876526,294.342102,0.000000
1970-01-22,278.504456,291.980225,0.000000
1970-01-23,275.750488,289.460205,0.000000
1970-01-24,275.581573,286.928253,0.000000
1970-01-25,277.536407,285.306824,0.000000
1970-01-26,277.856628,285.633179,0.000000
1970-01-27,276.819733,288.487976,0.000000
1970-01-28,276.175873,291.821747,0.000000
1970-01-29,278.810883,294.796387,0.000000
1970-01-30,278.489441,294.596741,0.000000
1970-01-31,275.926605,283.988007,0.000000
1970-02-01,276.036133,279.757629,7.717060
1970-02-02,274.875366,290.921326,0.000000
1970-02-03,277.100525,295.222900,0.000000
1970-02-04,277.817047,289.340363,0.000000
1970-02-05,278.452850,289.142944,0.000000
1970-02-06,280.574829,291.173615,0.000000
1970-02-07,282.617157,293.094574,0.000000
1970-02-08,284.746399,294.616730,0.802869
1970-02-09,284.130615,299.172791,2.482640
1970-02-10,280.867737,298.424866,0.331582
1970-02-11,280.251373,297.592926,0.000000
1970-02-12,283.924164,295.126770,14.220786
1970-02-13,279.778290,292.464874,1.292392
1970-02-14,276.867645,294.015411,0.000000
1970-02-15,281.048706,292.342712,0.459693
1970-02-16,283.466064,292.296936,4.882227
1970-02-17,279.785248,288.369904,1.406536
1970-02-18,274.784210,283.547089,2.643134
1970-02-19,276.546936,286.813568,0.553642
1970-02-20,274.044586,290.579193,0.000000
1970-02-21,278.061920,295.852020,0.000000
1970-02-22,281.623779,289.970001,4.293026
1970-02-23,277.819519,286.034912,5.642502
1970-02-24,272.333160,285.165985,0.000000
1970-02-25,273.424927,289.856232,0.000000
1970-02-26,278.046356,294.033936,0.000000
1970-02-27,280.133301,296.967499,0.000000
1970-02-28,282.892426,291.782196,0.000000
1970-03-01,276.159637,290.269196,0.000000
1970-03-02,274.258698,291.126984,0.000000
1970-03-03,276.159119,293.495270,0.000000
1970-03-04,277.522522,295.192230,0.000000
1970-03-05,279.206848,298.823303,0.000000
1970-03-06,280.908752,292.548859,0.000000
1970-03-07,278.578888,298.114227,0.000000
1970-03-08,283.158783,299.755859,0.000000
1970-03-09,284.176270,301.842285,1.833624
1970-03-10,286.399353,302.690918,0.000000
1970-03-11,288.024048,299.680603,0.280427
1970-03-12,287.530487,300.718933,0.524918
1970-03-13,285.183868,300.842255,6.182189
1970-03-14,282.111023,292.644226,0.000000
1970-03-15,277.139954,293.012512,0.000000
1970-03-16,282.973328,302.763977,2.029672
1970-03-17,281.035950,292.403748,0.000000
