#Variables:
#rhsmin_bcc-csm1-1_historical(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_historical(%)"
1964-07-11,28.385965
1964-07-12,28.520050
1964-07-13,28.918396
1964-07-14,29.665520
1964-07-15,27.812727
1964-07-16,28.832397
1964-07-17,26.775043
1964-07-18,24.898407
1964-07-19,24.853935
1964-07-20,22.773092
1964-07-21,20.504202
1964-07-22,22.215683
1964-07-23,29.113729
1964-07-24,36.330585
1964-07-25,34.655495
1964-07-26,33.967575
1964-07-27,32.669765
1964-07-28,30.410233
1964-07-29,33.689629
1964-07-30,33.697651
1964-07-31,36.196754
1964-08-01,38.623131
1964-08-02,40.604313
1964-08-03,39.299301
1964-08-04,39.048531
1964-08-05,39.507309
1964-08-06,41.344688
1964-08-07,42.226803
1964-08-08,48.064705
1964-08-09,49.361248
1964-08-10,45.914257
1964-08-11,39.901062
1964-08-12,36.039112
1964-08-13,36.256535
1964-08-14,34.453976
1964-08-15,32.755974
1964-08-16,33.712627
1964-08-17,34.002544
1964-08-18,33.485931
1964-08-19,33.357662
1964-08-20,32.010147
1964-08-21,29.198935
1964-08-22,27.211117
1964-08-23,28.202024
1964-08-24,28.597485
1964-08-25,29.508184
1964-08-26,29.555477
1964-08-27,35.873833
1964-08-28,36.870274
1964-08-29,36.160965
1964-08-30,33.819263
1964-08-31,34.550465
1964-09-01,40.979374
1964-09-02,51.858269
1964-09-03,47.244473
1964-09-04,44.214172
1964-09-05,38.466751
1964-09-06,37.705833
1964-09-07,41.098057
1964-09-08,42.773979
1964-09-09,48.068394
1964-09-10,54.476276
1964-09-11,57.984245
1964-09-12,63.293636
1964-09-13,54.648056
1964-09-14,47.666328
1964-09-15,49.509087
1964-09-16,46.514530
1964-09-17,46.778709
1964-09-18,45.182835
1964-09-19,42.554054
1964-09-20,36.465473
1964-09-21,34.388523
1964-09-22,34.994946
1964-09-23,38.235966
1964-09-24,42.150093
1964-09-25,44.489407
1964-09-26,42.885799
1964-09-27,42.854450
1964-09-28,43.101192
1964-09-29,35.323376
1964-09-30,31.857588
1964-10-01,30.039392
1964-10-02,29.063583
1964-10-03,28.535971
1964-10-04,29.653929
1964-10-05,24.342762
1964-10-06,20.648535
1964-10-07,20.667820
1964-10-08,22.849648
1964-10-09,23.894321
1964-10-10,26.127619
1964-10-11,29.020716
1964-10-12,30.453823
1964-10-13,27.192024
1964-10-14,26.217077
1964-10-15,28.876419
1964-10-16,28.703653
1964-10-17,22.488142
1964-10-18,20.908272
1964-10-19,22.943548
1964-10-20,20.248322
1964-10-21,18.516659
1964-10-22,19.396807
1964-10-23,22.473354
1964-10-24,26.181126
1964-10-25,29.499538
1964-10-26,36.403965
1964-10-27,53.523792
1964-10-28,50.715790
1964-10-29,44.228344
1964-10-30,34.786625
1964-10-31,34.759907
1964-11-01,41.797806
1964-11-02,42.618244
1964-11-03,43.174252
1964-11-04,43.769794
1964-11-05,56.236427
1964-11-06,43.573956
1964-11-07,38.212460
1964-11-08,42.637733
1964-11-09,52.077324
1964-11-10,37.707195
1964-11-11,27.181587
1964-11-12,10.441622
1964-11-13,10.542854
1964-11-14,13.165317
1964-11-15,14.556684
1964-11-16,16.391979
1964-11-17,20.718019
1964-11-18,21.775181
1964-11-19,23.567705
1964-11-20,15.081624
1964-11-21,17.051512
1964-11-22,15.102120
1964-11-23,12.053160
1964-11-24,16.706717
1964-11-25,22.797421
1964-11-26,24.164412
1964-11-27,15.846791
1964-11-28,17.380177
1964-11-29,23.205473
1964-11-30,20.374914
1964-12-01,24.069036
1964-12-02,50.115856
1964-12-03,57.395950
1964-12-04,56.049614
1964-12-05,43.502800
1964-12-06,46.871807
1964-12-07,36.695606
1964-12-08,30.408947
1964-12-09,39.000786
1964-12-10,55.745129
1964-12-11,50.599178
1964-12-12,46.161499
1964-12-13,50.469891
1964-12-14,57.912750
1964-12-15,58.011562
1964-12-16,29.671547
1964-12-17,30.471642
1964-12-18,28.768946
1964-12-19,28.681295
1964-12-20,37.475025
1964-12-21,27.191671
1964-12-22,20.776100
1964-12-23,11.633534
1964-12-24,18.108734
1964-12-25,18.833771
1964-12-26,16.763327
1964-12-27,17.747747
1964-12-28,18.596664
1964-12-29,17.327507
1964-12-30,9.975350
1964-12-31,8.652116
1965-01-01,11.582759
1965-01-02,21.253164
1965-01-03,22.903322
1965-01-04,27.792021
1965-01-05,31.196510
1965-01-06,27.014984
1965-01-07,24.307657
1965-01-08,27.579426
1965-01-09,44.373985
1965-01-10,33.955677
1965-01-11,40.193592
1965-01-12,48.299175
1965-01-13,64.333244
1965-01-14,66.695457
1965-01-15,49.913670
1965-01-16,38.101665
1965-01-17,27.702333
1965-01-18,47.083229
1965-01-19,73.504997
1965-01-20,61.304672
1965-01-21,45.471611
1965-01-22,39.637383
1965-01-23,31.355049
1965-01-24,31.434631
1965-01-25,49.414890
1965-01-26,48.477264
1965-01-27,53.110237
1965-01-28,55.314255
1965-01-29,52.242474
1965-01-30,38.229610
1965-01-31,34.172016
1965-02-01,52.802814
1965-02-02,72.768761
1965-02-03,45.418995
1965-02-04,31.435688
1965-02-05,38.706516
1965-02-06,44.068024
1965-02-07,56.895607
1965-02-08,63.428230
1965-02-09,44.779617
1965-02-10,52.103981
1965-02-11,56.368439
1965-02-12,38.968170
1965-02-13,44.706264
1965-02-14,43.039867
1965-02-15,36.712955
1965-02-16,46.247086
1965-02-17,42.758652
1965-02-18,50.768013
1965-02-19,63.522232
1965-02-20,63.450783
1965-02-21,68.429657
1965-02-22,77.193817
1965-02-23,75.442581
1965-02-24,71.333199
1965-02-25,67.299515
1965-02-26,61.360897
1965-02-27,65.460907
1965-02-28,63.528027
1965-03-01,56.567242
1965-03-02,52.959927
1965-03-03,52.875191
1965-03-04,64.605545
1965-03-05,48.066818
1965-03-06,50.035976
1965-03-07,46.244907
1965-03-08,37.880993
1965-03-09,41.607277
1965-03-10,37.549721
1965-03-11,33.504322
1965-03-12,32.481033
1965-03-13,31.598852
1965-03-14,28.668272
1965-03-15,28.874203
1965-03-16,30.180849
1965-03-17,27.023260
1965-03-18,26.535395
1965-03-19,28.009119
1965-03-20,28.416748
1965-03-21,13.781004
1965-03-22,10.391707
1965-03-23,11.283394
1965-03-24,25.077888
1965-03-25,22.029554
1965-03-26,17.068766
1965-03-27,17.226673
1965-03-28,12.991770
1965-03-29,14.169400
1965-03-30,19.361036
1965-03-31,23.414906
1965-04-01,28.093956
1965-04-02,19.621395
1965-04-03,19.582407
1965-04-04,18.866434
1965-04-05,18.283590
1965-04-06,17.475821
1965-04-07,16.876390
1965-04-08,14.370625
1965-04-09,15.534766
1965-04-10,19.799093
1965-04-11,10.528506
1965-04-12,11.810547
1965-04-13,28.395601
1965-04-14,41.935265
1965-04-15,47.757130
1965-04-16,53.669136
1965-04-17,27.047127
1965-04-18,28.099606
1965-04-19,37.088902
1965-04-20,52.667038
1965-04-21,45.600605
1965-04-22,34.627472
1965-04-23,31.278370
1965-04-24,32.360569
1965-04-25,34.300419
1965-04-26,21.924387
1965-04-27,22.683733
1965-04-28,46.608379
1965-04-29,69.373230
1965-04-30,73.376938
1965-05-01,63.867596
1965-05-02,53.455105
1965-05-03,48.272465
1965-05-04,46.808758
1965-05-05,44.362602
1965-05-06,45.130459
1965-05-07,43.174850
1965-05-08,43.165440
1965-05-09,41.724758
1965-05-10,45.309551
1965-05-11,36.039375
1965-05-12,30.439383
1965-05-13,31.511904
1965-05-14,33.797630
1965-05-15,31.343868
1965-05-16,30.065987
1965-05-17,28.898970
1965-05-18,29.877132
1965-05-19,30.016531
1965-05-20,30.004942
1965-05-21,33.864277
1965-05-22,36.680786
1965-05-23,49.356369
1965-05-24,59.501450
1965-05-25,54.309212
1965-05-26,52.663467
1965-05-27,48.937798
1965-05-28,37.714359
1965-05-29,36.429626
1965-05-30,38.504150
1965-05-31,34.500504
1965-06-01,30.167231
1965-06-02,27.388010
1965-06-03,22.696432
1965-06-04,21.746788
1965-06-05,21.975559
1965-06-06,28.484785
1965-06-07,27.829451
1965-06-08,28.910587
1965-06-09,28.751585
1965-06-10,44.792660
1965-06-11,41.130138
1965-06-12,41.115929
1965-06-13,40.672413
1965-06-14,43.142670
1965-06-15,50.587154
1965-06-16,46.847355
1965-06-17,47.134258
1965-06-18,50.324886
1965-06-19,54.129414
1965-06-20,56.047138
1965-06-21,52.810036
1965-06-22,52.672123
1965-06-23,52.206501
1965-06-24,46.992783
1965-06-25,41.389717
1965-06-26,40.950981
1965-06-27,40.878201
1965-06-28,49.374912
1965-06-29,51.739380
1965-06-30,54.244022
1965-07-01,54.362293
1965-07-02,55.201210
1965-07-03,52.573235
1965-07-04,48.665806
1965-07-05,43.104008
1965-07-06,40.014568
1965-07-07,41.832981
1965-07-08,38.786026
1965-07-09,39.163628
1965-07-10,40.323574
1965-07-11,43.345402
1965-07-12,42.619419
1965-07-13,39.825172
1965-07-14,32.805138
1965-07-15,32.796257
1965-07-16,31.514938
1965-07-17,27.271021
1965-07-18,24.879927
1965-07-19,23.513830
1965-07-20,20.618519
1965-07-21,19.853249
1965-07-22,20.029457
1965-07-23,18.511929
1965-07-24,17.845261
1965-07-25,17.807930
1965-07-26,13.246712
1965-07-27,14.040538
1965-07-28,20.710346
1965-07-29,28.627060
1965-07-30,29.137325
1965-07-31,33.274254
1965-08-01,34.603027
1965-08-02,34.684265
1965-08-03,30.311525
1965-08-04,26.005226
1965-08-05,25.276913
1965-08-06,24.857430
1965-08-07,24.108988
1965-08-08,21.790474
1965-08-09,21.255844
1965-08-10,21.914635
1965-08-11,22.484190
1965-08-12,26.612865
1965-08-13,29.199818
1965-08-14,28.656626
1965-08-15,28.042168
1965-08-16,28.033823
1965-08-17,33.943108
1965-08-18,33.989769
1965-08-19,32.345539
1965-08-20,29.751690
1965-08-21,29.871367
1965-08-22,34.874725
1965-08-23,33.353622
1965-08-24,33.563713
1965-08-25,30.722738
1965-08-26,28.596817
1965-08-27,26.464140
1965-08-28,24.134800
1965-08-29,20.581409
1965-08-30,22.491529
1965-08-31,29.742741
1965-09-01,39.659210
1965-09-02,43.380093
1965-09-03,31.139364
1965-09-04,24.709923
1965-09-05,24.933907
1965-09-06,25.697330
1965-09-07,25.953209
1965-09-08,26.124361
1965-09-09,26.814690
1965-09-10,28.708317
1965-09-11,29.904749
1965-09-12,30.499983
1965-09-13,34.158257
1965-09-14,31.565067
1965-09-15,29.198051
1965-09-16,25.197277
1965-09-17,20.241486
1965-09-18,18.438578
1965-09-19,17.136158
1965-09-20,15.259225
1965-09-21,15.571563
1965-09-22,17.781942
1965-09-23,35.863132
1965-09-24,52.544941
1965-09-25,51.515079
1965-09-26,52.683666
1965-09-27,51.300148
1965-09-28,57.630600
1965-09-29,57.328308
1965-09-30,39.151936
1965-10-01,36.946774
1965-10-02,31.893896
1965-10-03,32.165367
1965-10-04,28.357384
1965-10-05,32.349976
1965-10-06,30.587267
1965-10-07,30.868362
1965-10-08,29.792437
1965-10-09,31.944693
1965-10-10,37.825249
1965-10-11,60.986221
1965-10-12,52.211105
1965-10-13,46.912926
1965-10-14,45.395058
1965-10-15,42.517960
1965-10-16,42.719482
1965-10-17,44.925438
1965-10-18,45.919441
1965-10-19,46.017189
1965-10-20,44.001213
1965-10-21,37.130722
1965-10-22,32.850220
1965-10-23,33.597900
1965-10-24,19.227575
1965-10-25,18.841600
1965-10-26,21.665276
1965-10-27,22.652283
1965-10-28,31.173931
1965-10-29,40.137859
1965-10-30,43.227268
1965-10-31,49.356232
1965-11-01,51.818317
1965-11-02,41.978069
1965-11-03,41.208221
1965-11-04,48.613529
1965-11-05,35.504292
1965-11-06,35.156467
1965-11-07,29.408693
1965-11-08,36.997723
1965-11-09,61.899357
1965-11-10,62.966080
1965-11-11,74.515930
1965-11-12,73.235168
1965-11-13,46.871742
1965-11-14,38.531128
1965-11-15,48.138683
1965-11-16,43.830841
1965-11-17,41.512650
1965-11-18,36.902287
1965-11-19,31.536245
1965-11-20,17.934120
1965-11-21,18.651390
1965-11-22,25.777700
1965-11-23,35.383972
1965-11-24,38.299824
1965-11-25,38.456520
1965-11-26,33.818222
1965-11-27,24.129211
1965-11-28,20.017712
1965-11-29,20.324053
1965-11-30,19.139645
1965-12-01,20.852627
1965-12-02,15.483873
1965-12-03,10.793056
1965-12-04,11.697322
1965-12-05,13.513580
1965-12-06,10.528476
1965-12-07,7.108311
1965-12-08,9.456194
1965-12-09,16.429321
1965-12-10,22.274750
1965-12-11,32.025555
1965-12-12,36.556477
1965-12-13,30.521605
1965-12-14,19.376863
1965-12-15,21.656359
1965-12-16,9.605111
1965-12-17,15.044086
1965-12-18,29.430746
1965-12-19,20.142544
1965-12-20,7.721856
1965-12-21,6.680632
1965-12-22,8.306196
1965-12-23,18.342323
1965-12-24,8.892266
1965-12-25,8.729731
1965-12-26,15.139334
1965-12-27,13.948869
1965-12-28,12.717277
1965-12-29,16.356716
1965-12-30,19.125433
1965-12-31,18.651031
1966-01-01,19.207047
1966-01-02,12.782934
1966-01-03,14.984660
1966-01-04,12.827754
1966-01-05,11.977920
1966-01-06,12.597784
1966-01-07,22.287582
1966-01-08,44.314903
1966-01-09,28.382599
1966-01-10,14.366385
1966-01-11,15.005342
1966-01-12,18.565916
1966-01-13,22.143436
1966-01-14,21.978916
1966-01-15,17.680176
1966-01-16,16.493425
1966-01-17,17.223579
1966-01-18,17.552971
1966-01-19,17.176846
1966-01-20,18.536545
1966-01-21,21.708149
1966-01-22,23.719809
1966-01-23,20.819727
1966-01-24,23.117510
1966-01-25,29.772936
1966-01-26,19.561993
1966-01-27,24.390202
1966-01-28,43.140564
1966-01-29,47.257065
1966-01-30,40.367443
1966-01-31,43.975754
1966-02-01,27.880043
1966-02-02,17.753807
1966-02-03,12.241991
1966-02-04,11.399294
1966-02-05,12.929279
1966-02-06,17.106163
1966-02-07,44.170811
1966-02-08,38.459557
1966-02-09,45.084179
1966-02-10,56.028530
1966-02-11,61.612545
1966-02-12,41.990646
1966-02-13,45.688362
1966-02-14,50.970486
1966-02-15,52.823147
1966-02-16,47.880562
1966-02-17,40.324860
1966-02-18,39.527645
1966-02-19,51.548058
1966-02-20,54.868603
1966-02-21,36.629482
1966-02-22,29.932840
1966-02-23,41.669132
1966-02-24,51.340389
1966-02-25,51.011635
1966-02-26,35.803726
1966-02-27,23.631752
1966-02-28,34.185593
1966-03-01,29.541224
1966-03-02,39.033905
1966-03-03,31.306902
1966-03-04,36.974270
1966-03-05,35.864254
1966-03-06,36.230724
1966-03-07,46.058060
1966-03-08,34.186138
1966-03-09,26.719074
1966-03-10,27.378235
1966-03-11,49.261337
1966-03-12,50.290665
1966-03-13,40.813103
1966-03-14,42.577164
1966-03-15,42.231560
1966-03-16,45.887012
1966-03-17,47.961632
1966-03-18,43.348610
1966-03-19,31.853464
1966-03-20,14.761661
1966-03-21,16.795200
1966-03-22,18.188877
1966-03-23,21.484730
1966-03-24,47.813839
1966-03-25,32.411194
1966-03-26,28.505114
1966-03-27,18.441372
1966-03-28,13.281575
1966-03-29,10.542044
1966-03-30,14.307952
1966-03-31,31.421877
1966-04-01,38.652008
1966-04-02,31.049397
1966-04-03,28.162119
1966-04-04,28.081619
1966-04-05,20.458672
1966-04-06,20.732819
1966-04-07,27.840734
1966-04-08,27.104567
1966-04-09,29.330956
1966-04-10,50.048340
1966-04-11,44.650505
1966-04-12,39.263344
1966-04-13,39.257679
1966-04-14,38.876278
1966-04-15,29.399807
1966-04-16,29.520149
1966-04-17,24.104372
1966-04-18,20.860498
1966-04-19,21.571108
1966-04-20,22.942007
1966-04-21,25.250626
1966-04-22,32.647095
1966-04-23,31.482542
1966-04-24,32.883751
1966-04-25,37.635593
1966-04-26,44.965557
1966-04-27,47.918030
1966-04-28,53.434128
1966-04-29,52.461540
1966-04-30,42.051411
1966-05-01,44.918320
1966-05-02,42.539165
1966-05-03,44.885647
1966-05-04,44.878181
1966-05-05,33.828331
1966-05-06,28.574530
1966-05-07,32.205090
1966-05-08,26.727154
1966-05-09,23.035751
1966-05-10,25.475925
1966-05-11,22.166512
1966-05-12,22.531647
1966-05-13,37.743347
1966-05-14,61.373158
1966-05-15,58.122505
1966-05-16,55.758930
1966-05-17,39.874653
1966-05-18,28.228258
1966-05-19,32.476078
1966-05-20,39.965927
1966-05-21,50.472839
1966-05-22,49.723331
1966-05-23,40.116585
1966-05-24,31.949268
1966-05-25,34.008793
1966-05-26,60.524082
1966-05-27,58.885475
1966-05-28,53.179913
1966-05-29,51.346870
1966-05-30,49.513119
1966-05-31,48.362663
1966-06-01,37.936085
1966-06-02,30.840933
1966-06-03,29.693853
1966-06-04,30.190941
1966-06-05,36.441429
1966-06-06,37.448914
1966-06-07,32.778870
1966-06-08,28.779125
1966-06-09,26.841660
1966-06-10,26.740774
1966-06-11,38.366703
1966-06-12,47.792763
1966-06-13,40.275356
1966-06-14,34.792770
1966-06-15,29.268156
1966-06-16,27.370159
1966-06-17,29.034155
1966-06-18,35.232128
1966-06-19,38.642883
1966-06-20,46.833691
1966-06-21,50.465778
1966-06-22,61.194645
1966-06-23,67.721550
1966-06-24,77.695992
1966-06-25,69.287476
1966-06-26,69.572891
1966-06-27,60.415283
1966-06-28,55.928596
1966-06-29,52.185760
1966-06-30,50.271702
1966-07-01,46.212582
1966-07-02,40.349628
1966-07-03,36.445023
1966-07-04,38.716946
1966-07-05,42.932533
1966-07-06,49.930447
1966-07-07,47.929653
1966-07-08,49.610470
1966-07-09,44.173000
1966-07-10,44.449688
1966-07-11,47.184978
1966-07-12,49.216934
1966-07-13,42.541046
1966-07-14,38.752628
1966-07-15,34.632900
1966-07-16,33.346634
1966-07-17,31.067947
1966-07-18,27.334034
1966-07-19,26.067741
1966-07-20,24.836620
1966-07-21,21.343416
1966-07-22,22.261587
1966-07-23,23.754433
1966-07-24,27.781717
1966-07-25,28.415176
1966-07-26,27.047972
1966-07-27,27.389338
1966-07-28,30.102785
1966-07-29,35.003475
1966-07-30,34.563942
1966-07-31,38.157990
1966-08-01,33.787560
1966-08-02,33.588242
1966-08-03,31.762714
1966-08-04,29.059586
1966-08-05,25.263058
1966-08-06,25.872728
1966-08-07,28.375948
1966-08-08,28.658413
1966-08-09,27.458645
1966-08-10,25.876179
1966-08-11,26.782640
1966-08-12,31.239878
1966-08-13,32.831169
1966-08-14,30.560955
1966-08-15,32.615566
1966-08-16,33.601547
1966-08-17,39.620911
1966-08-18,50.836178
1966-08-19,52.444763
1966-08-20,61.505260
1966-08-21,79.262970
1966-08-22,57.662613
1966-08-23,49.565453
1966-08-24,48.522034
1966-08-25,48.009384
1966-08-26,48.594482
1966-08-27,48.440025
1966-08-28,48.392609
1966-08-29,54.550232
1966-08-30,55.059383
1966-08-31,56.460800
1966-09-01,57.631119
1966-09-02,57.269360
1966-09-03,58.038326
1966-09-04,50.239269
1966-09-05,47.270241
1966-09-06,47.694851
1966-09-07,47.387665
1966-09-08,52.108410
1966-09-09,52.359146
1966-09-10,49.903244
1966-09-11,47.026840
1966-09-12,45.262749
1966-09-13,41.731831
1966-09-14,45.286034
1966-09-15,49.916775
1966-09-16,46.194660
1966-09-17,44.288319
1966-09-18,44.313931
1966-09-19,39.840622
1966-09-20,39.641613
1966-09-21,53.099358
1966-09-22,45.950058
1966-09-23,45.526070
1966-09-24,31.555037
1966-09-25,27.222013
1966-09-26,29.940012
1966-09-27,32.134140
1966-09-28,38.861393
1966-09-29,36.945137
1966-09-30,28.315195
1966-10-01,29.595079
1966-10-02,32.558754
1966-10-03,45.051643
1966-10-04,56.414001
1966-10-05,41.117207
1966-10-06,45.284332
1966-10-07,72.811859
1966-10-08,71.563263
1966-10-09,53.765232
1966-10-10,49.340248
1966-10-11,48.780563
1966-10-12,48.795410
1966-10-13,48.133575
1966-10-14,44.770096
1966-10-15,47.385021
1966-10-16,43.161720
1966-10-17,41.878117
1966-10-18,39.596886
1966-10-19,32.320274
1966-10-20,32.546017
1966-10-21,30.826591
1966-10-22,33.656597
1966-10-23,38.253197
1966-10-24,33.408611
1966-10-25,31.049417
1966-10-26,30.555796
1966-10-27,28.490789
1966-10-28,26.855291
1966-10-29,30.661570
1966-10-30,33.249859
1966-10-31,36.551521
1966-11-01,33.242851
1966-11-02,31.324041
1966-11-03,34.397205
1966-11-04,28.585087
1966-11-05,27.272055
1966-11-06,34.033657
1966-11-07,64.084175
1966-11-08,57.259918
1966-11-09,52.118031
1966-11-10,49.123730
1966-11-11,49.154243
1966-11-12,43.558399
1966-11-13,37.078026
1966-11-14,37.707584
1966-11-15,40.801712
1966-11-16,32.696289
1966-11-17,32.492371
1966-11-18,29.629812
1966-11-19,32.385136
1966-11-20,34.212852
1966-11-21,29.006992
1966-11-22,27.341135
1966-11-23,27.055544
1966-11-24,31.167084
1966-11-25,35.050797
1966-11-26,38.611477
1966-11-27,51.787106
1966-11-28,35.790791
1966-11-29,29.953039
1966-11-30,45.337738
1966-12-01,52.492683
1966-12-02,49.391945
1966-12-03,51.526772
1966-12-04,41.723450
1966-12-05,37.094955
1966-12-06,39.707096
1966-12-07,38.047733
1966-12-08,35.380650
1966-12-09,26.339247
1966-12-10,26.201141
1966-12-11,16.932812
1966-12-12,15.486201
1966-12-13,17.717760
1966-12-14,22.788855
1966-12-15,29.954123
1966-12-16,36.757008
1966-12-17,29.535709
1966-12-18,45.121414
1966-12-19,26.871178
1966-12-20,26.843922
1966-12-21,27.098404
1966-12-22,29.688652
1966-12-23,41.392853
1966-12-24,49.444336
1966-12-25,36.104874
1966-12-26,39.469490
