#Variables:
#rhsmax_bcc-csm1-1_rcp45(%):Surface Daily Maximum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmax_bcc-csm1-1_rcp45(%)"
2019-03-09,78.620903
2019-03-10,74.813988
2019-03-11,99.733414
2019-03-12,100.000000
2019-03-13,99.999687
2019-03-14,99.204094
2019-03-15,86.053497
2019-03-16,76.694878
2019-03-17,76.082771
2019-03-18,70.668449
2019-03-19,63.554008
2019-03-20,57.681477
2019-03-21,35.654041
2019-03-22,53.655296
2019-03-23,94.290199
2019-03-24,97.774208
2019-03-25,98.674149
2019-03-26,99.972015
2019-03-27,99.561951
2019-03-28,83.571396
2019-03-29,79.978790
2019-03-30,99.338081
2019-03-31,66.386620
2019-04-01,98.700867
2019-04-02,99.700790
2019-04-03,99.601707
2019-04-04,99.664970
2019-04-05,99.579781
2019-04-06,99.354500
2019-04-07,99.447357
2019-04-08,99.588135
2019-04-09,99.590736
2019-04-10,99.194557
2019-04-11,99.462250
2019-04-12,99.689262
2019-04-13,99.049591
2019-04-14,98.801926
2019-04-15,99.586380
2019-04-16,99.492813
2019-04-17,99.203796
2019-04-18,96.012329
2019-04-19,98.890434
2019-04-20,99.370895
2019-04-21,98.511978
2019-04-22,99.266083
2019-04-23,99.477486
2019-04-24,99.660431
2019-04-25,99.525841
2019-04-26,99.499191
2019-04-27,99.613068
2019-04-28,99.615250
2019-04-29,99.574409
2019-04-30,99.644577
2019-05-01,99.653038
2019-05-02,98.423370
2019-05-03,87.815796
2019-05-04,99.519241
2019-05-05,99.661377
2019-05-06,99.664505
2019-05-07,99.531715
2019-05-08,99.651550
2019-05-09,99.540924
2019-05-10,99.728943
2019-05-11,99.481468
2019-05-12,99.614578
2019-05-13,99.585907
2019-05-14,99.535698
2019-05-15,99.662651
2019-05-16,99.561707
2019-05-17,99.303688
2019-05-18,99.538086
2019-05-19,99.219765
2019-05-20,98.338303
2019-05-21,99.182541
2019-05-22,99.178436
2019-05-23,99.216164
2019-05-24,99.180870
2019-05-25,99.321411
2019-05-26,99.219193
2019-05-27,99.289917
2019-05-28,99.199997
2019-05-29,99.375114
2019-05-30,99.338013
2019-05-31,98.679001
2019-06-01,98.539513
2019-06-02,99.224800
2019-06-03,99.227364
2019-06-04,99.034630
2019-06-05,98.707901
2019-06-06,97.955338
2019-06-07,99.043266
2019-06-08,99.188751
2019-06-09,98.126610
2019-06-10,98.658638
2019-06-11,98.048965
2019-06-12,97.773659
2019-06-13,98.209686
2019-06-14,98.314384
2019-06-15,95.679771
2019-06-16,96.601028
2019-06-17,96.571449
2019-06-18,96.549408
2019-06-19,98.035980
2019-06-20,98.717972
2019-06-21,96.596848
2019-06-22,96.163994
2019-06-23,96.552475
2019-06-24,96.554298
2019-06-25,97.257797
2019-06-26,96.555191
2019-06-27,96.563622
2019-06-28,95.325302
2019-06-29,81.379669
2019-06-30,89.949402
2019-07-01,92.443306
2019-07-02,91.759331
2019-07-03,93.268211
2019-07-04,96.000336
2019-07-05,95.837090
2019-07-06,94.482925
2019-07-07,91.902367
2019-07-08,94.644440
2019-07-09,95.016251
2019-07-10,94.644432
2019-07-11,90.791336
2019-07-12,82.477135
2019-07-13,63.598206
2019-07-14,60.611935
2019-07-15,82.443649
2019-07-16,93.793060
2019-07-17,95.470726
2019-07-18,96.074158
2019-07-19,95.558678
2019-07-20,95.427780
2019-07-21,92.836632
2019-07-22,95.375244
2019-07-23,95.495171
2019-07-24,95.891655
2019-07-25,96.968430
2019-07-26,96.709114
2019-07-27,91.036293
2019-07-28,83.636047
2019-07-29,85.062492
2019-07-30,87.106384
2019-07-31,81.842018
2019-08-01,93.834236
2019-08-02,94.092102
2019-08-03,98.076164
2019-08-04,98.610443
2019-08-05,97.729164
2019-08-06,97.581947
2019-08-07,95.174980
2019-08-08,97.158218
2019-08-09,98.567795
2019-08-10,98.885330
2019-08-11,98.543289
2019-08-12,98.573128
2019-08-13,98.605957
2019-08-14,98.836967
2019-08-15,96.019981
2019-08-16,97.553062
2019-08-17,98.960762
2019-08-18,98.777397
2019-08-19,98.873497
2019-08-20,98.683830
2019-08-21,98.320213
2019-08-22,98.657166
2019-08-23,98.725502
2019-08-24,97.949371
2019-08-25,98.447952
2019-08-26,98.878784
2019-08-27,98.539780
2019-08-28,98.902962
2019-08-29,99.151039
2019-08-30,99.200745
2019-08-31,99.198334
2019-09-01,98.087845
2019-09-02,96.107994
2019-09-03,96.033630
2019-09-04,94.468994
2019-09-05,92.071045
2019-09-06,94.104614
2019-09-07,95.056160
2019-09-08,90.519012
2019-09-09,95.490852
2019-09-10,98.793343
2019-09-11,99.146210
2019-09-12,99.158470
2019-09-13,99.577454
2019-09-14,99.496178
2019-09-15,99.549942
2019-09-16,99.245644
2019-09-17,99.493820
2019-09-18,98.930550
2019-09-19,99.469528
2019-09-20,99.347977
2019-09-21,99.549789
2019-09-22,99.561508
2019-09-23,99.425598
2019-09-24,99.327133
2019-09-25,99.547180
2019-09-26,98.078110
2019-09-27,97.309364
2019-09-28,95.066422
2019-09-29,94.851997
2019-09-30,88.294891
2019-10-01,71.414261
2019-10-02,66.232788
2019-10-03,75.856964
2019-10-04,71.617554
2019-10-05,95.916466
2019-10-06,93.529640
2019-10-07,79.975677
2019-10-08,99.312996
2019-10-09,99.949799
2019-10-10,99.968246
2019-10-11,99.915848
2019-10-12,99.895996
2019-10-13,100.000000
2019-10-14,100.000000
2019-10-15,100.000000
2019-10-16,100.000000
2019-10-17,100.000000
2019-10-18,100.000000
2019-10-19,100.000000
2019-10-20,100.000000
2019-10-21,100.000000
2019-10-22,100.000000
2019-10-23,100.000000
2019-10-24,100.000000
2019-10-25,100.000000
2019-10-26,100.000000
2019-10-27,100.000000
2019-10-28,100.000000
2019-10-29,100.000000
2019-10-30,99.609901
2019-10-31,99.921951
2019-11-01,100.000000
2019-11-02,92.734512
2019-11-03,99.610840
2019-11-04,99.412987
2019-11-05,97.657555
2019-11-06,99.789841
2019-11-07,99.995880
2019-11-08,99.371948
2019-11-09,99.958344
2019-11-10,99.273232
2019-11-11,99.985168
2019-11-12,100.000000
2019-11-13,99.861633
2019-11-14,100.000000
2019-11-15,100.000000
2019-11-16,99.959244
2019-11-17,100.000000
2019-11-18,100.000000
2019-11-19,99.963158
2019-11-20,100.000000
2019-11-21,100.000000
2019-11-22,100.000000
2019-11-23,100.000000
2019-11-24,99.953682
2019-11-25,100.000000
2019-11-26,100.000000
2019-11-27,99.999954
2019-11-28,99.945038
2019-11-29,100.000000
2019-11-30,78.435074
2019-12-01,89.622299
2019-12-02,99.886383
2019-12-03,99.370781
2019-12-04,99.652626
2019-12-05,99.890678
2019-12-06,95.176453
2019-12-07,97.852264
2019-12-08,99.326874
2019-12-09,99.892441
2019-12-10,100.000000
2019-12-11,100.000000
2019-12-12,99.689957
2019-12-13,100.000000
2019-12-14,100.000000
2019-12-15,100.000000
2019-12-16,79.901085
2019-12-17,86.902191
2019-12-18,99.295288
2019-12-19,100.000000
2019-12-20,90.792709
2019-12-21,99.983482
2019-12-22,100.000000
2019-12-23,59.584526
2019-12-24,66.022758
2019-12-25,65.231049
2019-12-26,60.148994
2019-12-27,68.416908
2019-12-28,100.000000
2019-12-29,100.000000
2019-12-30,84.350807
2019-12-31,99.967300
2020-01-01,99.957466
2020-01-02,97.296967
2020-01-03,70.368370
2020-01-04,91.068092
2020-01-05,99.577621
2020-01-06,99.014244
2020-01-07,99.529930
2020-01-08,76.884369
2020-01-09,83.384109
2020-01-10,84.603470
2020-01-11,82.371185
2020-01-12,67.526215
2020-01-13,75.043381
2020-01-14,93.467171
2020-01-15,71.856995
2020-01-16,86.690849
2020-01-17,79.574066
2020-01-18,75.821686
2020-01-19,68.388275
2020-01-20,70.985222
2020-01-21,67.194511
2020-01-22,95.541069
2020-01-23,100.000000
2020-01-24,73.789543
2020-01-25,68.547409
2020-01-26,71.658134
2020-01-27,74.108276
2020-01-28,75.278015
2020-01-29,100.000000
2020-01-30,73.257629
2020-01-31,99.946480
2020-02-01,99.590233
2020-02-02,99.601456
2020-02-03,97.900505
2020-02-04,99.468742
2020-02-05,99.616127
2020-02-06,99.867920
2020-02-07,99.937202
2020-02-08,99.546120
2020-02-09,89.991005
2020-02-10,83.923683
2020-02-11,99.815910
2020-02-12,99.899605
2020-02-13,99.968292
2020-02-14,99.982262
2020-02-15,100.000000
2020-02-16,100.000000
2020-02-17,100.000000
2020-02-18,99.995384
2020-02-19,100.000000
2020-02-20,100.000000
2020-02-21,69.898209
2020-02-22,72.854462
2020-02-23,68.139938
2020-02-24,75.232201
2020-02-25,60.945259
2020-02-26,69.776787
2020-02-27,57.951057
2020-02-28,59.642345
2020-02-29,74.787270
2020-03-01,89.932198
2020-03-02,100.000000
2020-03-03,98.620094
2020-03-04,97.395073
2020-03-05,95.758011
2020-03-06,100.000000
2020-03-07,99.939583
2020-03-08,100.000000
2020-03-09,99.732552
2020-03-10,99.263863
2020-03-11,99.620834
2020-03-12,99.262016
2020-03-13,98.745117
2020-03-14,95.051445
2020-03-15,88.868759
2020-03-16,78.549644
2020-03-17,79.147842
2020-03-18,77.757156
2020-03-19,82.887680
2020-03-20,71.560898
2020-03-21,71.371887
2020-03-22,66.756691
2020-03-23,72.539566
2020-03-24,65.617706
2020-03-25,91.240265
2020-03-26,99.945168
2020-03-27,89.973076
2020-03-28,56.354145
2020-03-29,87.479355
2020-03-30,94.483978
2020-03-31,76.439423
2020-04-01,67.988068
2020-04-02,88.249908
2020-04-03,96.774063
2020-04-04,92.581581
2020-04-05,96.148842
2020-04-06,99.668526
2020-04-07,99.728439
2020-04-08,94.183952
2020-04-09,97.006546
2020-04-10,98.574165
2020-04-11,88.814224
2020-04-12,67.393089
2020-04-13,83.843254
2020-04-14,87.453346
2020-04-15,87.509018
2020-04-16,44.171654
2020-04-17,59.758202
2020-04-18,67.689903
2020-04-19,91.567772
2020-04-20,99.137642
2020-04-21,89.967529
2020-04-22,49.436867
2020-04-23,64.700592
2020-04-24,82.466850
2020-04-25,75.434166
2020-04-26,96.741188
2020-04-27,50.646488
2020-04-28,85.222816
2020-04-29,71.996170
2020-04-30,99.149010
2020-05-01,99.419258
2020-05-02,99.602577
2020-05-03,92.852798
2020-05-04,84.965523
2020-05-05,87.351479
2020-05-06,95.477440
2020-05-07,98.928696
2020-05-08,99.255302
2020-05-09,99.659813
2020-05-10,99.676041
2020-05-11,99.794456
2020-05-12,99.634956
2020-05-13,99.681198
2020-05-14,99.342827
2020-05-15,91.835983
2020-05-16,87.421860
2020-05-17,78.187813
2020-05-18,90.744629
2020-05-19,86.454086
2020-05-20,97.734978
2020-05-21,98.901237
2020-05-22,85.750504
2020-05-23,83.502098
2020-05-24,94.849358
2020-05-25,99.224030
2020-05-26,99.204826
2020-05-27,99.260254
2020-05-28,99.205376
2020-05-29,99.301147
2020-05-30,73.711708
2020-05-31,93.540337
2020-06-01,97.780869
2020-06-02,91.685600
2020-06-03,75.978081
2020-06-04,82.818314
2020-06-05,98.641052
2020-06-06,98.880684
2020-06-07,98.768776
2020-06-08,98.056808
2020-06-09,98.270851
2020-06-10,98.236641
2020-06-11,98.666389
2020-06-12,97.820236
2020-06-13,89.937988
2020-06-14,84.311096
2020-06-15,87.593964
2020-06-16,86.081238
2020-06-17,96.433617
2020-06-18,96.601471
2020-06-19,96.551277
2020-06-20,96.594360
2020-06-21,91.013313
2020-06-22,92.898247
2020-06-23,94.553741
2020-06-24,96.478836
2020-06-25,96.581612
2020-06-26,96.562370
2020-06-27,96.684250
2020-06-28,96.527565
2020-06-29,96.566902
2020-06-30,95.074921
2020-07-01,95.266197
2020-07-02,96.158348
2020-07-03,95.834709
2020-07-04,96.221786
2020-07-05,75.875443
2020-07-06,64.879898
2020-07-07,70.453697
2020-07-08,70.486176
2020-07-09,76.212135
2020-07-10,90.550072
2020-07-11,96.161316
2020-07-12,95.856087
2020-07-13,92.008118
2020-07-14,95.845474
2020-07-15,95.594894
2020-07-16,95.163040
2020-07-17,94.915794
2020-07-18,96.649918
2020-07-19,97.041435
2020-07-20,94.849625
2020-07-21,95.452599
2020-07-22,87.595459
2020-07-23,89.513687
2020-07-24,88.314850
2020-07-25,80.864105
2020-07-26,82.277397
2020-07-27,93.424805
2020-07-28,86.903641
2020-07-29,82.324936
2020-07-30,80.084602
2020-07-31,84.049843
2020-08-01,84.576187
2020-08-02,90.215538
2020-08-03,88.019676
2020-08-04,83.575203
2020-08-05,80.376602
2020-08-06,81.695488
2020-08-07,88.995605
2020-08-08,95.227661
2020-08-09,94.931763
2020-08-10,84.068230
2020-08-11,70.401932
2020-08-12,59.553532
2020-08-13,59.673393
2020-08-14,51.727119
2020-08-15,74.367043
2020-08-16,84.708298
2020-08-17,93.275826
2020-08-18,91.353340
2020-08-19,92.002281
2020-08-20,93.283707
2020-08-21,90.361115
2020-08-22,91.548004
2020-08-23,83.372978
2020-08-24,75.845963
2020-08-25,82.652260
2020-08-26,93.991234
2020-08-27,94.751022
2020-08-28,94.284653
2020-08-29,88.072968
2020-08-30,77.390434
2020-08-31,81.277275
2020-09-01,93.789169
2020-09-02,93.159836
2020-09-03,88.352013
2020-09-04,89.772087
2020-09-05,95.105896
2020-09-06,94.090599
2020-09-07,95.052475
2020-09-08,97.496613
2020-09-09,96.197990
2020-09-10,93.703056
2020-09-11,93.172745
2020-09-12,90.287086
2020-09-13,98.951698
2020-09-14,81.677696
2020-09-15,89.158447
2020-09-16,91.209969
2020-09-17,99.510223
2020-09-18,99.560753
2020-09-19,99.564461
2020-09-20,99.467819
2020-09-21,99.507545
2020-09-22,99.544983
2020-09-23,99.154182
2020-09-24,98.681450
2020-09-25,99.225327
2020-09-26,99.521774
2020-09-27,99.034660
2020-09-28,99.755371
2020-09-29,99.966354
2020-09-30,99.771355
2020-10-01,99.801300
2020-10-02,99.399803
2020-10-03,99.970100
2020-10-04,99.911934
2020-10-05,99.909737
2020-10-06,99.963791
2020-10-07,99.963364
2020-10-08,99.972794
2020-10-09,99.954140
2020-10-10,99.787758
2020-10-11,97.587273
2020-10-12,95.741165
2020-10-13,82.435799
2020-10-14,90.900658
2020-10-15,94.083290
2020-10-16,90.107231
2020-10-17,82.853256
2020-10-18,90.355751
2020-10-19,100.000000
2020-10-20,100.000000
2020-10-21,100.000000
2020-10-22,91.489372
2020-10-23,81.513306
2020-10-24,100.000000
2020-10-25,91.801491
2020-10-26,77.757027
2020-10-27,67.134491
2020-10-28,68.347534
2020-10-29,77.170998
2020-10-30,99.961662
2020-10-31,100.000000
2020-11-01,100.000000
2020-11-02,100.000000
2020-11-03,100.000000
2020-11-04,100.000000
2020-11-05,94.132698
2020-11-06,73.227486
2020-11-07,78.555283
2020-11-08,76.611465
2020-11-09,78.229263
2020-11-10,75.990730
2020-11-11,73.474304
2020-11-12,47.472630
2020-11-13,61.018612
2020-11-14,66.534920
2020-11-15,73.978371
2020-11-16,74.995766
2020-11-17,68.236115
2020-11-18,61.506729
2020-11-19,53.731243
2020-11-20,59.485264
2020-11-21,54.058289
2020-11-22,35.468891
2020-11-23,78.127243
2020-11-24,99.994751
2020-11-25,100.000000
2020-11-26,99.966003
2020-11-27,95.215004
2020-11-28,73.030159
2020-11-29,76.504005
2020-11-30,79.678497
2020-12-01,92.114975
2020-12-02,90.671593
2020-12-03,99.809677
2020-12-04,100.000000
2020-12-05,99.834206
2020-12-06,99.874107
2020-12-07,99.651474
2020-12-08,99.375771
2020-12-09,94.999031
2020-12-10,99.768478
2020-12-11,99.907761
2020-12-12,100.000000
2020-12-13,100.000000
2020-12-14,99.092834
2020-12-15,99.599487
2020-12-16,100.000000
2020-12-17,100.000000
2020-12-18,72.268967
2020-12-19,65.396698
2020-12-20,68.922638
2020-12-21,74.478951
2020-12-22,65.316681
2020-12-23,59.495216
2020-12-24,64.620239
2020-12-25,84.946686
2020-12-26,96.000725
2020-12-27,96.017822
2020-12-28,80.438591
2020-12-29,70.485703
2020-12-30,67.575523
2020-12-31,63.573071
2021-01-01,69.731842
2021-01-02,46.390644
2021-01-03,46.366539
2021-01-04,46.154774
2021-01-05,50.656757
2021-01-06,58.900204
2021-01-07,63.377056
2021-01-08,55.204288
2021-01-09,48.624779
2021-01-10,55.706055
2021-01-11,51.687069
2021-01-12,52.667568
2021-01-13,96.255501
2021-01-14,71.723694
2021-01-15,71.556915
2021-01-16,87.452751
2021-01-17,99.907867
2021-01-18,100.000000
2021-01-19,100.000000
2021-01-20,98.647797
2021-01-21,100.000000
2021-01-22,97.431236
2021-01-23,99.904945
2021-01-24,99.911682
2021-01-25,96.501640
2021-01-26,99.914345
2021-01-27,99.909096
2021-01-28,99.903755
2021-01-29,99.891777
2021-01-30,99.988426
2021-01-31,99.796547
2021-02-01,99.653374
2021-02-02,99.739639
2021-02-03,99.774284
2021-02-04,99.949677
2021-02-05,99.967682
2021-02-06,99.493118
2021-02-07,96.104797
2021-02-08,73.609261
2021-02-09,73.337456
2021-02-10,82.727791
2021-02-11,93.130882
2021-02-12,89.427711
2021-02-13,85.583138
2021-02-14,89.380150
2021-02-15,84.149376
2021-02-16,72.502670
2021-02-17,68.288155
2021-02-18,58.577152
2021-02-19,72.452896
2021-02-20,87.849396
2021-02-21,98.637962
2021-02-22,99.914619
2021-02-23,100.000000
2021-02-24,99.587547
2021-02-25,82.174187
2021-02-26,92.624741
2021-02-27,79.981255
2021-02-28,95.426956
2021-03-01,82.150787
2021-03-02,75.481216
2021-03-03,81.451904
2021-03-04,89.613892
2021-03-05,99.991318
2021-03-06,99.820099
2021-03-07,99.324387
2021-03-08,100.000000
2021-03-09,100.000000
2021-03-10,99.975151
2021-03-11,99.240051
2021-03-12,100.000000
2021-03-13,99.289322
2021-03-14,99.505478
2021-03-15,89.713097
2021-03-16,99.172981
2021-03-17,99.914413
2021-03-18,99.974213
2021-03-19,99.437401
2021-03-20,99.949577
2021-03-21,99.748962
2021-03-22,92.297943
2021-03-23,99.437073
2021-03-24,99.042618
2021-03-25,98.730309
2021-03-26,98.302147
2021-03-27,97.597794
2021-03-28,95.311371
2021-03-29,95.785812
2021-03-30,81.814217
2021-03-31,73.466881
2021-04-01,84.984329
2021-04-02,87.856674
2021-04-03,83.743126
2021-04-04,86.048859
2021-04-05,94.782776
2021-04-06,79.327545
2021-04-07,67.962570
2021-04-08,90.196472
2021-04-09,99.307007
2021-04-10,99.342133
2021-04-11,98.174088
2021-04-12,98.669159
2021-04-13,86.630707
2021-04-14,98.623978
2021-04-15,99.581696
2021-04-16,96.177261
2021-04-17,98.726028
2021-04-18,84.272224
2021-04-19,89.526825
2021-04-20,99.622742
2021-04-21,99.649155
2021-04-22,99.658028
2021-04-23,99.130051
2021-04-24,99.441742
2021-04-25,99.601341
2021-04-26,99.640182
2021-04-27,99.670036
2021-04-28,99.511429
2021-04-29,99.217880
2021-04-30,98.039604
2021-05-01,98.112640
2021-05-02,99.515564
2021-05-03,94.032600
2021-05-04,73.978561
2021-05-05,74.268761
2021-05-06,69.391121
2021-05-07,81.693565
2021-05-08,91.171501
2021-05-09,91.447891
2021-05-10,93.176758
2021-05-11,88.459282
2021-05-12,68.159203
2021-05-13,63.044102
2021-05-14,69.739487
2021-05-15,91.336098
2021-05-16,99.293106
2021-05-17,98.336472
2021-05-18,99.218643
2021-05-19,99.292618
2021-05-20,99.200722
2021-05-21,99.574722
2021-05-22,99.214546
2021-05-23,96.831299
2021-05-24,99.439484
2021-05-25,99.550720
2021-05-26,99.392151
2021-05-27,96.996269
2021-05-28,99.263451
2021-05-29,98.931725
2021-05-30,94.838966
2021-05-31,96.982460
2021-06-01,97.808418
2021-06-02,94.265427
2021-06-03,90.273117
2021-06-04,92.375084
2021-06-05,97.769310
2021-06-06,97.796135
2021-06-07,95.177666
2021-06-08,98.417412
2021-06-09,98.985115
2021-06-10,99.193008
2021-06-11,98.978455
2021-06-12,98.158699
2021-06-13,94.802940
2021-06-14,89.707993
2021-06-15,96.536171
2021-06-16,96.530884
2021-06-17,94.637634
2021-06-18,94.024666
2021-06-19,94.621033
2021-06-20,96.537567
2021-06-21,96.566933
2021-06-22,96.549675
2021-06-23,94.887863
2021-06-24,91.742744
2021-06-25,93.771461
2021-06-26,94.561951
2021-06-27,96.458931
2021-06-28,95.754982
2021-06-29,93.050919
2021-06-30,96.006325
2021-07-01,97.503563
2021-07-02,97.931343
2021-07-03,95.916374
2021-07-04,96.652267
2021-07-05,96.346100
2021-07-06,95.203339
2021-07-07,95.293289
2021-07-08,95.895256
2021-07-09,95.883186
2021-07-10,96.003418
2021-07-11,95.902184
2021-07-12,95.455437
2021-07-13,94.675552
2021-07-14,95.854004
2021-07-15,95.616959
2021-07-16,85.161827
2021-07-17,81.212364
2021-07-18,85.956482
2021-07-19,91.023651
2021-07-20,91.024086
2021-07-21,83.728317
2021-07-22,78.918495
2021-07-23,77.477150
2021-07-24,95.503929
2021-07-25,97.910912
2021-07-26,97.057602
2021-07-27,95.567322
2021-07-28,94.694649
2021-07-29,78.042381
2021-07-30,69.676109
2021-07-31,76.328201
2021-08-01,94.918991
2021-08-02,97.261925
2021-08-03,95.183182
2021-08-04,94.922485
2021-08-05,94.947739
2021-08-06,90.036987
2021-08-07,87.980858
2021-08-08,88.990074
2021-08-09,90.892693
2021-08-10,94.646378
2021-08-11,98.850311
2021-08-12,98.375984
2021-08-13,98.887627
2021-08-14,98.966286
