#Variables:
#uas_bcc-csm1-1_historical(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_historical(ms-1)"
1963-03-05,-1.533832
1963-03-06,-1.347983
1963-03-07,-0.665899
1963-03-08,-1.635115
1963-03-09,-3.038086
1963-03-10,1.016289
1963-03-11,4.718091
1963-03-12,3.632142
1963-03-13,-1.810787
1963-03-14,-4.751419
1963-03-15,-4.549143
1963-03-16,-0.152930
1963-03-17,3.779054
1963-03-18,1.033382
1963-03-19,-1.175636
1963-03-20,1.319414
1963-03-21,-0.826471
1963-03-22,1.339229
1963-03-23,2.305771
1963-03-24,0.700593
1963-03-25,2.047691
1963-03-26,5.082197
1963-03-27,5.670887
1963-03-28,6.505425
1963-03-29,2.181730
1963-03-30,-1.468444
1963-03-31,3.440927
1963-04-01,5.314641
1963-04-02,1.372081
1963-04-03,1.895837
1963-04-04,2.528846
1963-04-05,-0.760315
1963-04-06,-2.611211
1963-04-07,0.606820
1963-04-08,5.140211
1963-04-09,4.067804
1963-04-10,-2.680268
1963-04-11,3.047636
1963-04-12,-2.336838
1963-04-13,-6.044915
1963-04-14,-3.270475
1963-04-15,0.486243
1963-04-16,-0.194852
1963-04-17,-1.527724
1963-04-18,-0.776246
1963-04-19,-5.271348
1963-04-20,-5.210660
1963-04-21,-1.806875
1963-04-22,-1.705500
1963-04-23,0.812037
1963-04-24,-0.688552
1963-04-25,0.545159
1963-04-26,0.922000
1963-04-27,3.849385
1963-04-28,-1.806012
1963-04-29,-3.610148
1963-04-30,-2.116721
1963-05-01,-0.775868
1963-05-02,3.902013
1963-05-03,1.472577
1963-05-04,-3.865533
1963-05-05,-4.540986
1963-05-06,-0.992671
1963-05-07,0.197332
1963-05-08,0.637782
1963-05-09,2.070283
1963-05-10,0.710951
1963-05-11,0.256490
1963-05-12,2.251114
1963-05-13,2.760121
1963-05-14,-4.573257
1963-05-15,-4.809016
1963-05-16,-0.840436
1963-05-17,0.109299
1963-05-18,-0.230759
1963-05-19,-3.726612
1963-05-20,-2.414607
1963-05-21,-1.332368
1963-05-22,-0.122148
1963-05-23,0.596467
1963-05-24,-0.214391
1963-05-25,-0.105208
1963-05-26,-0.438501
1963-05-27,-0.999984
1963-05-28,-1.386514
1963-05-29,-2.853517
1963-05-30,-3.036303
1963-05-31,-2.856646
1963-06-01,-2.601814
1963-06-02,-1.469047
1963-06-03,-1.007043
1963-06-04,-0.218394
1963-06-05,-2.245943
1963-06-06,-4.505651
1963-06-07,-2.432176
1963-06-08,-1.327393
1963-06-09,-1.202067
1963-06-10,-0.935109
1963-06-11,-0.954112
1963-06-12,-2.293241
1963-06-13,-2.658427
1963-06-14,-1.510351
1963-06-15,-0.970616
1963-06-16,-1.643753
1963-06-17,-2.227031
1963-06-18,-1.719106
1963-06-19,-2.409774
1963-06-20,-3.584287
1963-06-21,-4.512517
1963-06-22,-4.192878
1963-06-23,-4.260462
1963-06-24,-2.475490
1963-06-25,-2.817978
1963-06-26,-1.421591
1963-06-27,-2.255944
1963-06-28,-2.146803
1963-06-29,-2.133892
1963-06-30,-1.550942
1963-07-01,-1.560308
1963-07-02,-2.424199
1963-07-03,-3.089777
1963-07-04,-3.497349
1963-07-05,-3.472444
1963-07-06,-3.724720
1963-07-07,-1.438604
1963-07-08,0.803478
1963-07-09,0.551529
1963-07-10,0.251903
1963-07-11,-0.279260
1963-07-12,0.093110
1963-07-13,1.107241
1963-07-14,1.876473
1963-07-15,1.198057
1963-07-16,0.794389
1963-07-17,-0.195208
1963-07-18,-1.975999
1963-07-19,-3.561025
1963-07-20,-3.835594
1963-07-21,-3.291523
1963-07-22,-1.929623
1963-07-23,0.067518
1963-07-24,0.070493
1963-07-25,0.382537
1963-07-26,0.483985
1963-07-27,-0.139054
1963-07-28,-1.403299
1963-07-29,-2.144331
1963-07-30,-2.074706
1963-07-31,-0.970871
1963-08-01,0.186107
1963-08-02,0.302731
1963-08-03,-0.333302
1963-08-04,-0.922025
1963-08-05,-1.808838
1963-08-06,-2.059777
1963-08-07,-1.446766
1963-08-08,-1.178144
1963-08-09,-1.623100
1963-08-10,-1.796581
1963-08-11,-2.400098
1963-08-12,-2.728333
1963-08-13,-2.761751
1963-08-14,-1.692183
1963-08-15,-1.636440
1963-08-16,-2.483540
1963-08-17,-2.547522
1963-08-18,-3.467218
1963-08-19,-3.965706
1963-08-20,-3.836251
1963-08-21,-2.955081
1963-08-22,-2.137299
1963-08-23,-1.695966
1963-08-24,-0.709464
1963-08-25,1.286017
1963-08-26,1.539632
1963-08-27,0.489995
1963-08-28,-0.272080
1963-08-29,-0.404204
1963-08-30,-0.390352
1963-08-31,-0.000012
1963-09-01,-1.170572
1963-09-02,-1.726397
1963-09-03,-1.414625
1963-09-04,-1.084300
1963-09-05,-0.956039
1963-09-06,-0.653266
1963-09-07,-0.414586
1963-09-08,-0.652901
1963-09-09,-1.334494
1963-09-10,-1.855449
1963-09-11,-1.511840
1963-09-12,-1.128490
1963-09-13,-2.528559
1963-09-14,-2.587923
1963-09-15,-1.989507
1963-09-16,-3.013270
1963-09-17,-2.838536
1963-09-18,-2.155023
1963-09-19,-2.505178
1963-09-20,-2.514551
1963-09-21,-2.261216
1963-09-22,-0.457162
1963-09-23,-0.498217
1963-09-24,0.232536
1963-09-25,-2.230702
1963-09-26,-1.447546
1963-09-27,-1.726238
1963-09-28,-1.848567
1963-09-29,-1.056066
1963-09-30,0.182915
1963-10-01,0.890554
1963-10-02,-0.925026
1963-10-03,-2.298582
1963-10-04,-3.175832
1963-10-05,-2.191918
1963-10-06,-1.177110
1963-10-07,-0.962783
1963-10-08,-1.476477
1963-10-09,-0.436407
1963-10-10,-1.677320
1963-10-11,-3.863129
1963-10-12,-3.741811
1963-10-13,-1.904278
1963-10-14,-1.481066
1963-10-15,-0.000006
1963-10-16,-0.438943
1963-10-17,1.616602
1963-10-18,2.077919
1963-10-19,-2.443366
1963-10-20,0.292834
1963-10-21,-0.216705
1963-10-22,-2.464859
1963-10-23,-1.674206
1963-10-24,0.947615
1963-10-25,-2.400346
1963-10-26,-3.243200
1963-10-27,-0.461892
1963-10-28,0.540791
1963-10-29,-3.251579
1963-10-30,0.257361
1963-10-31,0.805820
1963-11-01,0.588005
1963-11-02,0.547066
1963-11-03,-4.547908
1963-11-04,-3.641678
1963-11-05,-2.404871
1963-11-06,-2.283322
1963-11-07,-2.103961
1963-11-08,-1.109341
1963-11-09,-2.425730
1963-11-10,-5.099185
1963-11-11,-2.858463
1963-11-12,-2.452332
1963-11-13,-0.829036
1963-11-14,0.556344
1963-11-15,-2.552943
1963-11-16,-1.971026
1963-11-17,3.297119
1963-11-18,4.161078
1963-11-19,3.666383
1963-11-20,1.299826
1963-11-21,-2.172194
1963-11-22,-0.587453
1963-11-23,-0.094583
1963-11-24,0.664204
1963-11-25,1.005462
1963-11-26,4.505690
1963-11-27,2.547915
1963-11-28,-2.151071
1963-11-29,-3.221177
1963-11-30,0.607824
1963-12-01,-2.500625
1963-12-02,-0.153987
1963-12-03,-0.990049
1963-12-04,-0.849907
1963-12-05,0.089902
1963-12-06,0.668705
1963-12-07,1.198531
1963-12-08,1.306793
1963-12-09,1.629114
1963-12-10,3.121256
1963-12-11,4.928814
1963-12-12,2.146504
1963-12-13,2.733083
1963-12-14,0.079327
1963-12-15,4.315090
1963-12-16,4.436815
1963-12-17,2.126228
1963-12-18,-0.118011
1963-12-19,-3.132904
1963-12-20,-1.644370
1963-12-21,1.718827
1963-12-22,-2.252583
1963-12-23,-4.354878
1963-12-24,-4.655083
1963-12-25,-1.744510
1963-12-26,0.680852
1963-12-27,1.813964
1963-12-28,1.190595
1963-12-29,0.244342
1963-12-30,0.222402
1963-12-31,0.983944
1964-01-01,0.830179
1964-01-02,1.129636
1964-01-03,-2.259181
1964-01-04,0.810695
1964-01-05,-0.899348
1964-01-06,-0.862979
1964-01-07,2.752909
1964-01-08,-2.353708
1964-01-09,0.540452
1964-01-10,-3.469015
1964-01-11,-5.215095
1964-01-12,-1.141924
1964-01-13,2.162975
1964-01-14,1.142167
1964-01-15,4.176920
1964-01-16,2.577818
1964-01-17,-2.329429
1964-01-18,-0.339914
1964-01-19,5.076986
1964-01-20,5.561788
1964-01-21,2.867520
1964-01-22,0.333864
1964-01-23,2.122142
1964-01-24,-0.000013
1964-01-25,-1.555212
1964-01-26,-0.712372
1964-01-27,-1.941030
1964-01-28,-1.595446
1964-01-29,-0.657103
1964-01-30,-3.386400
1964-01-31,-2.022093
1964-02-01,-3.792405
1964-02-02,-4.278063
1964-02-03,-3.869546
1964-02-04,-4.260946
1964-02-05,-3.199553
1964-02-06,4.501715
1964-02-07,1.716823
1964-02-08,-4.517932
1964-02-09,-4.240904
1964-02-10,-1.511495
1964-02-11,-0.535200
1964-02-12,-2.803770
1964-02-13,1.014421
1964-02-14,-1.322232
1964-02-15,-2.447314
1964-02-16,-1.814053
1964-02-17,-2.529928
1964-02-18,2.812547
1964-02-19,2.776141
1964-02-20,2.759152
1964-02-21,-0.791579
1964-02-22,0.117798
1964-02-23,0.023659
1964-02-24,0.269355
1964-02-25,-3.071335
1964-02-26,-3.703025
1964-02-27,-3.247473
1964-02-28,-1.674306
1964-02-29,-1.249287
1964-03-01,-0.824269
1964-03-02,-5.196182
1964-03-03,2.533499
1964-03-04,2.684968
1964-03-05,4.166506
1964-03-06,1.519523
1964-03-07,-3.869101
1964-03-08,-5.092628
1964-03-09,-5.262571
1964-03-10,-4.347996
1964-03-11,-3.066146
1964-03-12,-3.860189
1964-03-13,-3.530112
1964-03-14,-3.635780
1964-03-15,4.911914
1964-03-16,3.558602
1964-03-17,1.833315
1964-03-18,4.153997
1964-03-19,-0.733559
1964-03-20,-2.565599
1964-03-21,-2.033506
1964-03-22,1.659645
1964-03-23,-2.722191
1964-03-24,-3.224221
1964-03-25,1.629260
1964-03-26,5.021505
1964-03-27,0.652480
1964-03-28,-0.601504
1964-03-29,0.351228
1964-03-30,-4.530373
1964-03-31,-4.437672
1964-04-01,-2.131242
1964-04-02,-0.987791
1964-04-03,-0.917551
1964-04-04,-3.628558
1964-04-05,-3.153967
1964-04-06,1.010895
1964-04-07,-0.622397
1964-04-08,-4.081276
1964-04-09,-1.450064
1964-04-10,-1.341623
1964-04-11,-3.577675
1964-04-12,0.190689
1964-04-13,0.386538
1964-04-14,0.052418
1964-04-15,1.316739
1964-04-16,2.800761
1964-04-17,0.325016
1964-04-18,-0.929016
1964-04-19,-2.062226
1964-04-20,-1.281491
1964-04-21,-0.197903
1964-04-22,-2.180095
1964-04-23,-0.338753
1964-04-24,0.938879
1964-04-25,0.817673
1964-04-26,-0.720642
1964-04-27,-0.299855
1964-04-28,-0.456055
1964-04-29,-6.538981
1964-04-30,-1.955298
1964-05-01,-0.230261
1964-05-02,-1.141825
1964-05-03,-4.885378
1964-05-04,-2.277570
1964-05-05,-1.669638
1964-05-06,-1.228892
1964-05-07,-0.787311
1964-05-08,0.681617
1964-05-09,0.936993
1964-05-10,0.237772
1964-05-11,-4.807701
1964-05-12,-5.520120
1964-05-13,-5.864092
1964-05-14,-3.507716
1964-05-15,-1.497025
1964-05-16,-1.608786
1964-05-17,-1.876321
1964-05-18,-2.019506
1964-05-19,-0.765133
1964-05-20,-0.554160
1964-05-21,-2.108436
1964-05-22,-1.142973
1964-05-23,0.584469
1964-05-24,0.376589
1964-05-25,-2.567154
1964-05-26,-4.244134
1964-05-27,-2.815340
1964-05-28,-2.774717
1964-05-29,-3.379195
1964-05-30,-2.427812
1964-05-31,0.312260
1964-06-01,0.371114
1964-06-02,0.347965
1964-06-03,1.218475
1964-06-04,-0.000011
1964-06-05,-2.633584
1964-06-06,-3.865424
1964-06-07,-3.896437
1964-06-08,-2.715109
1964-06-09,-1.528481
1964-06-10,-0.773995
1964-06-11,-1.117033
1964-06-12,-1.766279
1964-06-13,-1.231933
1964-06-14,-0.748394
1964-06-15,-1.545800
1964-06-16,-0.941183
1964-06-17,-1.152777
1964-06-18,-1.500384
1964-06-19,-1.784597
1964-06-20,-0.936263
1964-06-21,-0.744183
1964-06-22,-1.542057
1964-06-23,-1.926609
1964-06-24,-2.078518
1964-06-25,-1.979255
1964-06-26,-1.179571
1964-06-27,-1.082303
1964-06-28,-0.640096
1964-06-29,-1.792148
1964-06-30,-0.765390
1964-07-01,-1.138254
1964-07-02,-2.778502
1964-07-03,-2.666423
1964-07-04,-3.068327
1964-07-05,-2.662582
1964-07-06,-2.768934
1964-07-07,-2.298208
1964-07-08,-1.148588
1964-07-09,-0.574890
1964-07-10,-0.000014
1964-07-11,-0.000012
1964-07-12,-0.412823
1964-07-13,-0.147144
1964-07-14,-1.058340
1964-07-15,-1.589050
1964-07-16,-1.891467
1964-07-17,-1.032726
1964-07-18,-0.670353
1964-07-19,-0.753688
1964-07-20,-0.631189
1964-07-21,-0.706505
1964-07-22,-1.667560
1964-07-23,-2.546394
1964-07-24,-1.894469
1964-07-25,-1.505043
1964-07-26,-1.286824
1964-07-27,-0.815558
1964-07-28,-0.232090
1964-07-29,-1.050767
1964-07-30,-1.627591
1964-07-31,-1.852648
1964-08-01,-2.582121
1964-08-02,-2.212902
1964-08-03,-1.454436
1964-08-04,-1.357694
1964-08-05,-2.129466
1964-08-06,-1.947443
1964-08-07,-0.809299
1964-08-08,-1.451202
1964-08-09,-0.702918
1964-08-10,-0.615623
1964-08-11,-1.622397
1964-08-12,-1.474306
1964-08-13,-1.425703
1964-08-14,-1.313237
1964-08-15,-1.156369
1964-08-16,-0.776117
1964-08-17,-0.948859
1964-08-18,-0.874123
1964-08-19,-1.938390
1964-08-20,-2.106068
1964-08-21,-1.117796
1964-08-22,-0.385366
1964-08-23,-1.656503
1964-08-24,-1.560283
1964-08-25,-1.170717
1964-08-26,-1.547654
1964-08-27,-1.764251
1964-08-28,-2.114829
1964-08-29,-2.571072
1964-08-30,-2.788462
1964-08-31,-3.001705
1964-09-01,-3.078619
1964-09-02,-3.004819
1964-09-03,-3.585871
1964-09-04,-2.371881
1964-09-05,-0.313751
1964-09-06,1.482973
1964-09-07,0.338832
1964-09-08,-0.823625
1964-09-09,-1.725528
1964-09-10,-3.857780
1964-09-11,-4.803966
1964-09-12,-3.542559
1964-09-13,-2.565396
1964-09-14,-1.962975
1964-09-15,-3.807900
1964-09-16,-3.589064
1964-09-17,-0.903473
1964-09-18,1.303514
1964-09-19,0.625743
1964-09-20,-0.645823
1964-09-21,-2.671250
1964-09-22,0.358203
1964-09-23,1.398343
1964-09-24,-0.839749
1964-09-25,-1.455705
1964-09-26,-1.203169
1964-09-27,-0.368987
1964-09-28,-0.000008
1964-09-29,-1.694358
1964-09-30,-3.107243
1964-10-01,-0.236995
1964-10-02,0.636497
1964-10-03,0.810866
1964-10-04,-1.977719
1964-10-05,-2.995908
1964-10-06,-2.199605
1964-10-07,-0.195164
1964-10-08,1.193956
1964-10-09,1.519171
1964-10-10,0.246740
1964-10-11,-0.737834
1964-10-12,-1.865588
1964-10-13,-0.546302
1964-10-14,0.245429
1964-10-15,-2.690792
1964-10-16,-3.803896
1964-10-17,-2.555766
1964-10-18,-2.639195
1964-10-19,-2.003240
1964-10-20,-0.210096
1964-10-21,0.785508
1964-10-22,1.109464
1964-10-23,-0.000012
1964-10-24,-0.617115
1964-10-25,-1.187207
1964-10-26,-2.543787
1964-10-27,-3.885936
1964-10-28,0.586667
1964-10-29,0.711396
1964-10-30,0.782888
1964-10-31,-0.604816
1964-11-01,-0.756316
1964-11-02,0.803353
1964-11-03,-0.997984
1964-11-04,-1.232451
1964-11-05,-4.312111
1964-11-06,-1.212335
1964-11-07,0.699018
1964-11-08,1.411812
1964-11-09,0.657331
1964-11-10,-0.609326
1964-11-11,0.299785
1964-11-12,-0.434461
1964-11-13,3.835397
1964-11-14,-2.255847
1964-11-15,-0.204956
1964-11-16,3.112896
1964-11-17,2.957240
1964-11-18,5.418850
1964-11-19,5.191157
1964-11-20,5.232785
1964-11-21,0.068924
1964-11-22,-0.092786
1964-11-23,2.462310
1964-11-24,-2.478465
1964-11-25,0.907843
1964-11-26,-3.301342
1964-11-27,2.129499
1964-11-28,-2.613174
1964-11-29,-1.680584
1964-11-30,1.206916
1964-12-01,-4.631176
1964-12-02,-1.387521
1964-12-03,-3.859708
1964-12-04,-2.153042
1964-12-05,-1.414911
1964-12-06,-2.397562
1964-12-07,-0.126300
1964-12-08,0.171949
1964-12-09,0.765017
1964-12-10,-1.033019
1964-12-11,1.468879
1964-12-12,-0.175465
1964-12-13,1.667933
1964-12-14,1.833095
1964-12-15,1.500742
1964-12-16,2.701549
1964-12-17,0.277129
1964-12-18,2.488445
1964-12-19,2.844676
1964-12-20,0.625513
1964-12-21,-0.199452
1964-12-22,2.710891
1964-12-23,2.452856
1964-12-24,3.777945
1964-12-25,-1.211876
1964-12-26,0.050772
1964-12-27,-0.953920
1964-12-28,0.405856
1964-12-29,2.058681
1964-12-30,1.922297
1964-12-31,2.131574
1965-01-01,2.153630
1965-01-02,1.464693
1965-01-03,2.896757
1965-01-04,1.848720
1965-01-05,1.826285
1965-01-06,2.527642
1965-01-07,-1.500615
1965-01-08,-2.121660
1965-01-09,-3.254830
1965-01-10,-2.999066
1965-01-11,0.388632
1965-01-12,-1.172970
1965-01-13,-4.238863
1965-01-14,-3.361676
1965-01-15,-0.678117
1965-01-16,2.329840
1965-01-17,-0.226678
1965-01-18,-2.179664
1965-01-19,-2.838629
1965-01-20,-1.112937
1965-01-21,-1.946791
1965-01-22,1.793748
1965-01-23,-1.693558
1965-01-24,-1.417694
1965-01-25,-2.409593
1965-01-26,-0.269139
1965-01-27,-1.664829
1965-01-28,-4.819850
1965-01-29,-1.315804
1965-01-30,1.303179
1965-01-31,-1.261683
1965-02-01,-1.713778
1965-02-02,-3.674223
1965-02-03,-1.890688
1965-02-04,-0.841400
1965-02-05,-2.726289
1965-02-06,-2.958938
1965-02-07,-3.192484
1965-02-08,-2.648261
1965-02-09,-0.073548
1965-02-10,1.189484
1965-02-11,0.083255
1965-02-12,2.910676
1965-02-13,3.411832
1965-02-14,1.239258
1965-02-15,2.137972
1965-02-16,0.829103
1965-02-17,-0.333536
1965-02-18,0.089412
1965-02-19,-5.192278
1965-02-20,-5.440741
1965-02-21,-1.980428
1965-02-22,-2.965631
1965-02-23,-3.583277
1965-02-24,-4.478088
1965-02-25,-2.861265
1965-02-26,-1.330580
1965-02-27,-3.193412
1965-02-28,-3.955732
1965-03-01,-2.415657
1965-03-02,-2.567084
1965-03-03,-4.580653
1965-03-04,-5.691452
1965-03-05,-0.450109
1965-03-06,-1.249377
1965-03-07,-3.178587
1965-03-08,-1.226256
1965-03-09,-0.221006
1965-03-10,0.682335
1965-03-11,0.242898
1965-03-12,2.647043
1965-03-13,2.453016
1965-03-14,-0.534107
1965-03-15,1.017380
1965-03-16,1.440508
1965-03-17,1.455366
1965-03-18,1.572993
1965-03-19,4.731664
1965-03-20,5.236265
1965-03-21,1.805209
1965-03-22,1.288916
1965-03-23,3.635128
1965-03-24,2.457609
1965-03-25,5.208982
1965-03-26,3.970953
1965-03-27,6.220287
1965-03-28,0.634958
1965-03-29,3.052601
1965-03-30,-0.176618
1965-03-31,2.889319
1965-04-01,1.177528
1965-04-02,1.264847
1965-04-03,-0.000012
1965-04-04,0.170520
1965-04-05,1.185812
1965-04-06,0.278518
1965-04-07,0.199524
1965-04-08,0.578826
1965-04-09,1.120377
1965-04-10,4.167721
1965-04-11,5.195024
1965-04-12,-2.125455
1965-04-13,-4.815117
1965-04-14,-3.932090
1965-04-15,-6.820619
1965-04-16,-4.324521
1965-04-17,-0.229446
1965-04-18,-5.156040
1965-04-19,-6.362689
1965-04-20,-5.200984
1965-04-21,-1.270739
1965-04-22,-0.649375
1965-04-23,-3.226689
1965-04-24,0.804621
1965-04-25,0.195360
1965-04-26,1.647106
1965-04-27,-2.820450
1965-04-28,-4.644719
1965-04-29,-5.932424
1965-04-30,-7.613618
1965-05-01,-6.758060
1965-05-02,-3.092693
1965-05-03,0.125557
1965-05-04,-0.000010
1965-05-05,0.246351
1965-05-06,0.481928
1965-05-07,-0.563953
1965-05-08,-1.904991
1965-05-09,-1.659339
1965-05-10,-0.976125
1965-05-11,0.497391
1965-05-12,-0.101761
1965-05-13,-1.699638
1965-05-14,-1.609008
1965-05-15,-1.324101
1965-05-16,-0.637299
1965-05-17,-0.337803
1965-05-18,0.615208
1965-05-19,1.018550
1965-05-20,-0.302944
1965-05-21,-1.320830
1965-05-22,-2.331836
1965-05-23,-4.274256
1965-05-24,-4.219624
1965-05-25,-3.797143
1965-05-26,-2.871958
1965-05-27,-3.320924
1965-05-28,-2.197756
1965-05-29,-1.669317
1965-05-30,-2.362627
1965-05-31,-1.761939
1965-06-01,-0.949094
1965-06-02,-0.377133
1965-06-03,0.479232
1965-06-04,0.561604
1965-06-05,-1.920689
1965-06-06,-0.890607
1965-06-07,0.121593
1965-06-08,-0.807624
1965-06-09,-3.969513
1965-06-10,-4.874013
1965-06-11,-2.027490
1965-06-12,-1.548248
1965-06-13,-0.836711
1965-06-14,-2.142854
1965-06-15,-3.481043
1965-06-16,-2.220664
1965-06-17,-2.039372
1965-06-18,-3.858255
1965-06-19,-4.364297
1965-06-20,-2.891488
1965-06-21,-2.040173
1965-06-22,-2.369902
1965-06-23,-2.465142
1965-06-24,-1.343141
1965-06-25,-0.111557
1965-06-26,-0.197764
1965-06-27,-1.403238
1965-06-28,-2.260412
1965-06-29,-2.156155
1965-06-30,-1.832619
1965-07-01,-2.464856
1965-07-02,-2.580997
1965-07-03,-2.119090
1965-07-04,-1.529643
1965-07-05,-0.444031
1965-07-06,-1.057692
1965-07-07,-1.945534
1965-07-08,-2.283188
1965-07-09,-1.825544
1965-07-10,-1.912076
1965-07-11,-1.345493
1965-07-12,-1.390728
1965-07-13,-1.654952
1965-07-14,-0.915522
1965-07-15,-0.892363
1965-07-16,-1.144287
1965-07-17,-0.606710
1965-07-18,0.697006
1965-07-19,1.342215
1965-07-20,0.940259
1965-07-21,0.733707
1965-07-22,-0.076191
1965-07-23,-0.551801
1965-07-24,-0.251500
1965-07-25,0.837790
1965-07-26,2.041381
1965-07-27,-0.521525
1965-07-28,-1.806185
1965-07-29,-0.807538
1965-07-30,-1.365083
1965-07-31,-2.118788
1965-08-01,-1.539108
1965-08-02,-1.084522
1965-08-03,0.270725
1965-08-04,0.813579
1965-08-05,0.766636
1965-08-06,0.156390
1965-08-07,0.531660
1965-08-08,0.180694
1965-08-09,-0.687188
1965-08-10,-0.707632
1965-08-11,-1.833542
1965-08-12,-3.067656
1965-08-13,-1.361200
1965-08-14,-0.911350
1965-08-15,-1.446398
1965-08-16,-2.036415
1965-08-17,-2.377223
1965-08-18,-2.212600
1965-08-19,-1.916415
1965-08-20,-1.219773
1965-08-21,-1.333681
1965-08-22,-2.110856
1965-08-23,-1.092712
1965-08-24,-1.339816
1965-08-25,-0.891632
1965-08-26,0.351770
1965-08-27,-0.000005
1965-08-28,0.759994
1965-08-29,-0.000009
1965-08-30,-2.656549
1965-08-31,-3.690282
1965-09-01,-5.466739
1965-09-02,-4.989687
1965-09-03,-1.543775
1965-09-04,-1.263341
1965-09-05,-1.185649
1965-09-06,0.945524
1965-09-07,0.722439
1965-09-08,-0.472507
1965-09-09,-0.990851
1965-09-10,-0.193929
1965-09-11,-0.666427
1965-09-12,-2.921729
1965-09-13,-3.909936
1965-09-14,-1.888413
1965-09-15,-2.332573
1965-09-16,-2.742655
1965-09-17,-0.978717
1965-09-18,0.312869
1965-09-19,0.900308
1965-09-20,2.941798
1965-09-21,-1.022520
1965-09-22,-4.694661
1965-09-23,-1.782419
1965-09-24,1.005260
1965-09-25,0.151375
1965-09-26,-1.721018
1965-09-27,-2.985416
1965-09-28,-4.941977
1965-09-29,-4.411467
1965-09-30,-0.420299
1965-10-01,-1.128319
1965-10-02,4.075809
1965-10-03,0.767115
1965-10-04,0.673839
1965-10-05,-1.161956
1965-10-06,-1.422822
1965-10-07,0.366139
1965-10-08,1.147048
1965-10-09,-0.217618
1965-10-10,-3.501708
1965-10-11,-6.905597
1965-10-12,-1.275578
1965-10-13,1.140410
1965-10-14,4.206315
1965-10-15,1.593171
1965-10-16,0.828732
1965-10-17,-0.596189
1965-10-18,-1.890453
1965-10-19,-1.790073
1965-10-20,0.209198
1965-10-21,0.861746
1965-10-22,0.218547
1965-10-23,-0.410650
1965-10-24,6.989106
1965-10-25,1.831943
1965-10-26,4.108937
1965-10-27,2.173005
1965-10-28,-1.665003
1965-10-29,0.807130
1965-10-30,2.201674
1965-10-31,0.660016
1965-11-01,0.732941
1965-11-02,-0.203863
1965-11-03,-0.673062
1965-11-04,1.111565
1965-11-05,2.488693
1965-11-06,-1.918563
1965-11-07,1.850016
1965-11-08,-3.637688
1965-11-09,-5.593917
1965-11-10,-5.219864
1965-11-11,-4.118649
1965-11-12,-1.722539
1965-11-13,1.317208
1965-11-14,1.455068
1965-11-15,1.031016
1965-11-16,1.077247
1965-11-17,2.247157
1965-11-18,3.102994
