#Variables:
#vas_bcc-csm1-1_historical(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_historical(ms-1)"
1964-06-26,2.621655
1964-06-27,2.737418
1964-06-28,2.649345
1964-06-29,-1.447612
1964-06-30,2.492768
1964-07-01,4.054864
1964-07-02,6.271824
1964-07-03,5.639612
1964-07-04,5.306231
1964-07-05,5.858134
1964-07-06,5.025610
1964-07-07,2.665303
1964-07-08,2.734592
1964-07-09,3.232021
1964-07-10,4.413588
1964-07-11,5.028622
1964-07-12,5.061978
1964-07-13,5.185902
1964-07-14,6.140628
1964-07-15,6.196156
1964-07-16,5.834543
1964-07-17,4.826524
1964-07-18,4.578665
1964-07-19,4.381743
1964-07-20,4.513257
1964-07-21,4.579929
1964-07-22,5.237628
1964-07-23,3.322457
1964-07-24,3.489915
1964-07-25,2.844260
1964-07-26,2.308784
1964-07-27,2.037521
1964-07-28,1.169047
1964-07-29,2.619668
1964-07-30,4.857175
1964-07-31,6.180866
1964-08-01,5.498105
1964-08-02,5.528592
1964-08-03,5.902443
1964-08-04,5.830208
1964-08-05,6.181856
1964-08-06,6.242391
1964-08-07,5.159346
1964-08-08,4.593658
1964-08-09,4.419549
1964-08-10,4.348873
1964-08-11,5.205909
1964-08-12,4.636927
1964-08-13,3.889362
1964-08-14,4.150284
1964-08-15,4.597076
1964-08-16,4.571468
1964-08-17,4.952054
1964-08-18,4.267823
1964-08-19,1.950561
1964-08-20,0.669766
1964-08-21,0.958858
1964-08-22,0.076628
1964-08-23,-0.480079
1964-08-24,2.297771
1964-08-25,5.030072
1964-08-26,5.901532
1964-08-27,5.204842
1964-08-28,2.971298
1964-08-29,2.705451
1964-08-30,1.018882
1964-08-31,-1.300611
1964-09-01,-2.545106
1964-09-02,0.385991
1964-09-03,4.690003
1964-09-04,3.081968
1964-09-05,2.512778
1964-09-06,3.434182
1964-09-07,4.596823
1964-09-08,4.749013
1964-09-09,3.797334
1964-09-10,3.203006
1964-09-11,3.860764
1964-09-12,2.873393
1964-09-13,3.627037
1964-09-14,4.011230
1964-09-15,-1.273648
1964-09-16,-3.608014
1964-09-17,-3.668749
1964-09-18,-1.082611
1964-09-19,-0.640983
1964-09-20,-2.704946
1964-09-21,-1.584972
1964-09-22,1.049357
1964-09-23,3.129732
1964-09-24,4.366497
1964-09-25,3.656759
1964-09-26,3.856002
1964-09-27,3.915900
1964-09-28,2.885615
1964-09-29,-1.701481
1964-09-30,-2.568759
1964-10-01,-3.038374
1964-10-02,3.810747
1964-10-03,2.998940
1964-10-04,-4.057878
1964-10-05,-3.931851
1964-10-06,1.315555
1964-10-07,3.396073
1964-10-08,4.313490
1964-10-09,4.167692
1964-10-10,3.143480
1964-10-11,3.070509
1964-10-12,3.393842
1964-10-13,3.712702
1964-10-14,3.478969
1964-10-15,1.594321
1964-10-16,1.335787
1964-10-17,1.351706
1964-10-18,1.925318
1964-10-19,2.299167
1964-10-20,2.821742
1964-10-21,3.108439
1964-10-22,3.529058
1964-10-23,3.713596
1964-10-24,5.286918
1964-10-25,6.378015
1964-10-26,1.352502
1964-10-27,0.173629
1964-10-28,5.158135
1964-10-29,3.120710
1964-10-30,-0.259423
1964-10-31,3.388353
1964-11-01,5.008352
1964-11-02,4.408700
1964-11-03,-4.199869
1964-11-04,4.059432
1964-11-05,-2.118844
1964-11-06,-2.428226
1964-11-07,2.014626
1964-11-08,3.037918
1964-11-09,2.821461
1964-11-10,-3.274996
1964-11-11,-5.753351
1964-11-12,-6.709770
1964-11-13,-0.972146
1964-11-14,-2.728288
1964-11-15,-2.222310
1964-11-16,-4.080903
1964-11-17,-3.409165
1964-11-18,-0.201647
1964-11-19,-2.282204
1964-11-20,-2.174858
1964-11-21,-5.615175
1964-11-22,3.914072
1964-11-23,3.706176
1964-11-24,1.158173
1964-11-25,3.999067
1964-11-26,0.975820
1964-11-27,4.131447
1964-11-28,1.320398
1964-11-29,5.118571
1964-11-30,2.739788
1964-12-01,-6.433888
1964-12-02,-3.673678
1964-12-03,-0.538546
1964-12-04,-0.558394
1964-12-05,-4.642245
1964-12-06,-3.411211
1964-12-07,-5.215362
1964-12-08,-0.485695
1964-12-09,3.600702
1964-12-10,4.917266
1964-12-11,2.790909
1964-12-12,-4.230230
1964-12-13,2.188255
1964-12-14,3.785536
1964-12-15,4.271033
1964-12-16,-4.741999
1964-12-17,-3.731829
1964-12-18,2.483217
1964-12-19,3.724964
1964-12-20,-3.683782
1964-12-21,-3.454792
1964-12-22,-4.187796
1964-12-23,-4.504034
1964-12-24,-0.777694
1964-12-25,-4.478335
1964-12-26,3.382359
1964-12-27,1.091821
1964-12-28,3.043942
1964-12-29,3.648424
1964-12-30,0.304817
1964-12-31,-3.573498
1965-01-01,1.652423
1965-01-02,5.530049
1965-01-03,0.858275
1965-01-04,3.294696
1965-01-05,4.920229
1965-01-06,4.503968
1965-01-07,-2.425061
1965-01-08,2.632906
1965-01-09,-2.608686
1965-01-10,-4.074618
1965-01-11,4.111508
1965-01-12,4.559385
1965-01-13,1.830466
1965-01-14,2.318618
1965-01-15,4.818711
1965-01-16,3.560415
1965-01-17,3.029462
1965-01-18,2.635963
1965-01-19,2.959261
1965-01-20,6.832880
1965-01-21,5.904521
1965-01-22,4.411427
1965-01-23,-4.752800
1965-01-24,-2.613966
1965-01-25,3.568056
1965-01-26,6.299595
1965-01-27,1.939051
1965-01-28,-5.598496
1965-01-29,-7.036447
1965-01-30,-0.269965
1965-01-31,1.786164
1965-02-01,3.877274
1965-02-02,1.458376
1965-02-03,-7.096416
1965-02-04,-3.674144
1965-02-05,-2.981418
1965-02-06,-2.314330
1965-02-07,-2.325800
1965-02-08,-3.182230
1965-02-09,0.809624
1965-02-10,4.411982
1965-02-11,4.211129
1965-02-12,3.799094
1965-02-13,-2.886562
1965-02-14,-6.806857
1965-02-15,3.734977
1965-02-16,3.391359
1965-02-17,1.498201
1965-02-18,5.879561
1965-02-19,0.246382
1965-02-20,2.568428
1965-02-21,2.513272
1965-02-22,2.004089
1965-02-23,1.562763
1965-02-24,5.119307
1965-02-25,6.736385
1965-02-26,4.026973
1965-02-27,-1.017777
1965-02-28,-4.468909
1965-03-01,-4.668535
1965-03-02,-2.943369
1965-03-03,-1.435157
1965-03-04,0.475090
1965-03-05,0.140492
1965-03-06,2.558274
1965-03-07,-4.286997
1965-03-08,2.543821
1965-03-09,4.493307
1965-03-10,4.256612
1965-03-11,3.620326
1965-03-12,3.216492
1965-03-13,1.376612
1965-03-14,3.445955
1965-03-15,6.308241
1965-03-16,5.221960
1965-03-17,-5.203352
1965-03-18,4.529854
1965-03-19,-0.633300
1965-03-20,-1.037728
1965-03-21,-7.372283
1965-03-22,-1.227266
1965-03-23,-0.489638
1965-03-24,-9.528853
1965-03-25,0.494054
1965-03-26,6.088682
1965-03-27,-0.843628
1965-03-28,-0.293382
1965-03-29,4.847483
1965-03-30,6.963867
1965-03-31,6.390569
1965-04-01,-7.379506
1965-04-02,-5.657639
1965-04-03,-3.790860
1965-04-04,3.783885
1965-04-05,5.018521
1965-04-06,4.138375
1965-04-07,5.644726
1965-04-08,4.756067
1965-04-09,6.298968
1965-04-10,3.796722
1965-04-11,-2.217171
1965-04-12,1.697709
1965-04-13,2.085953
1965-04-14,2.885519
1965-04-15,-1.936833
1965-04-16,3.099675
1965-04-17,2.464378
1965-04-18,-1.099649
1965-04-19,3.928997
1965-04-20,4.970281
1965-04-21,4.835305
1965-04-22,-4.086831
1965-04-23,1.443767
1965-04-24,7.409155
1965-04-25,6.769288
1965-04-26,4.458047
1965-04-27,-1.834440
1965-04-28,1.170783
1965-04-29,3.082510
1965-04-30,1.348704
1965-05-01,-5.866850
1965-05-02,-2.032710
1965-05-03,0.112544
1965-05-04,2.353074
1965-05-05,3.105407
1965-05-06,3.928565
1965-05-07,6.187899
1965-05-08,5.641726
1965-05-09,5.558929
1965-05-10,4.677269
1965-05-11,5.595973
1965-05-12,3.424939
1965-05-13,-4.793564
1965-05-14,-5.728509
1965-05-15,-2.600732
1965-05-16,2.803933
1965-05-17,5.821226
1965-05-18,7.930216
1965-05-19,7.033082
1965-05-20,6.313234
1965-05-21,7.955515
1965-05-22,8.732327
1965-05-23,7.080586
1965-05-24,7.062341
1965-05-25,6.857181
1965-05-26,6.094493
1965-05-27,4.154929
1965-05-28,4.258685
1965-05-29,4.692870
1965-05-30,5.720243
1965-05-31,4.162893
1965-06-01,3.544802
1965-06-02,3.726128
1965-06-03,5.054614
1965-06-04,4.110749
1965-06-05,1.767555
1965-06-06,6.453854
1965-06-07,4.760402
1965-06-08,2.718695
1965-06-09,1.277338
1965-06-10,0.421389
1965-06-11,3.984797
1965-06-12,6.095495
1965-06-13,7.091720
1965-06-14,6.298810
1965-06-15,3.752918
1965-06-16,4.590123
1965-06-17,6.211893
1965-06-18,6.496025
1965-06-19,6.338007
1965-06-20,5.041032
1965-06-21,4.990407
1965-06-22,4.931376
1965-06-23,4.375609
1965-06-24,3.373810
1965-06-25,3.626200
1965-06-26,3.998282
1965-06-27,4.429101
1965-06-28,3.235678
1965-06-29,3.390960
1965-06-30,3.179135
1965-07-01,3.010071
1965-07-02,3.354721
1965-07-03,4.869758
1965-07-04,5.017918
1965-07-05,5.025005
1965-07-06,5.074233
1965-07-07,4.522154
1965-07-08,5.254296
1965-07-09,5.402796
1965-07-10,5.058459
1965-07-11,4.704595
1965-07-12,4.043391
1965-07-13,3.630933
1965-07-14,3.099523
1965-07-15,1.804369
1965-07-16,2.526736
1965-07-17,3.821618
1965-07-18,3.032841
1965-07-19,2.812003
1965-07-20,2.518034
1965-07-21,2.724326
1965-07-22,2.702143
1965-07-23,3.389805
1965-07-24,3.737209
1965-07-25,2.922429
1965-07-26,-0.000003
1965-07-27,0.807148
1965-07-28,4.092861
1965-07-29,5.860581
1965-07-30,5.577273
1965-07-31,5.561358
1965-08-01,5.734719
1965-08-02,5.139999
1965-08-03,4.220270
1965-08-04,2.762470
1965-08-05,1.713640
1965-08-06,2.286432
1965-08-07,3.197668
1965-08-08,4.096494
1965-08-09,4.452048
1965-08-10,4.273082
1965-08-11,-0.127303
1965-08-12,-3.444663
1965-08-13,1.840225
1965-08-14,2.587823
1965-08-15,3.976258
1965-08-16,4.962287
1965-08-17,4.813878
1965-08-18,2.900910
1965-08-19,2.172461
1965-08-20,2.322806
1965-08-21,2.857154
1965-08-22,2.533584
1965-08-23,3.381491
1965-08-24,3.626228
1965-08-25,2.824928
1965-08-26,2.237623
1965-08-27,2.267068
1965-08-28,3.143905
1965-08-29,3.283694
1965-08-30,2.699767
1965-08-31,2.398146
1965-09-01,2.004791
1965-09-02,2.482504
1965-09-03,2.115086
1965-09-04,0.337354
1965-09-05,2.364702
1965-09-06,3.414250
1965-09-07,3.203989
1965-09-08,3.576374
1965-09-09,2.021355
1965-09-10,2.695791
1965-09-11,2.980198
1965-09-12,0.918951
1965-09-13,0.281745
1965-09-14,2.366206
1965-09-15,2.671527
1965-09-16,0.781431
1965-09-17,2.023639
1965-09-18,3.149074
1965-09-19,2.171637
1965-09-20,2.469252
1965-09-21,1.040299
1965-09-22,-4.826614
1965-09-23,-4.155772
1965-09-24,-1.996914
1965-09-25,0.608878
1965-09-26,1.243643
1965-09-27,-1.223373
1965-09-28,-1.934088
1965-09-29,-1.382983
1965-09-30,-3.490579
1965-10-01,-4.328134
1965-10-02,-1.646080
1965-10-03,2.554687
1965-10-04,6.079910
1965-10-05,-0.605031
1965-10-06,-4.719538
1965-10-07,0.991266
1965-10-08,4.130004
1965-10-09,4.750610
1965-10-10,4.387172
1965-10-11,-2.520118
1965-10-12,-5.825648
1965-10-13,-3.999510
1965-10-14,1.331040
1965-10-15,3.130814
1965-10-16,4.126625
1965-10-17,4.927112
1965-10-18,5.729236
1965-10-19,5.557178
1965-10-20,6.408136
1965-10-21,1.371257
1965-10-22,1.905684
1965-10-23,6.542969
1965-10-24,2.886954
1965-10-25,1.111366
1965-10-26,-3.489482
1965-10-27,4.387582
1965-10-28,3.129232
1965-10-29,3.081734
1965-10-30,4.481641
1965-10-31,5.029759
1965-11-01,4.711872
1965-11-02,-5.545544
1965-11-03,3.974862
1965-11-04,5.294786
1965-11-05,3.252192
1965-11-06,1.588613
1965-11-07,2.757079
1965-11-08,-1.223388
1965-11-09,-2.215159
1965-11-10,-1.684801
1965-11-11,-1.152269
1965-11-12,3.608384
1965-11-13,2.250158
1965-11-14,2.234521
1965-11-15,4.616754
1965-11-16,4.764572
1965-11-17,4.777453
1965-11-18,3.419689
1965-11-19,-5.675317
1965-11-20,-5.975090
1965-11-21,1.682822
1965-11-22,3.531221
1965-11-23,1.668376
1965-11-24,2.935899
1965-11-25,-0.825808
1965-11-26,-4.320168
1965-11-27,-4.351012
1965-11-28,-2.879659
1965-11-29,-5.763876
1965-11-30,1.868556
1965-12-01,-1.236435
1965-12-02,-5.759203
1965-12-03,-3.748817
1965-12-04,-1.842703
1965-12-05,-1.930423
1965-12-06,-7.627506
1965-12-07,2.543864
1965-12-08,5.468367
1965-12-09,2.060805
1965-12-10,-7.587657
1965-12-11,-1.663549
1965-12-12,4.064147
1965-12-13,3.686579
1965-12-14,0.033265
1965-12-15,-0.330879
1965-12-16,-5.594485
1965-12-17,4.389148
1965-12-18,4.329038
1965-12-19,3.263216
1965-12-20,-6.152848
1965-12-21,1.009186
1965-12-22,4.339027
1965-12-23,4.382321
1965-12-24,-4.799073
1965-12-25,-3.291966
1965-12-26,-3.643048
1965-12-27,3.632764
1965-12-28,2.995117
1965-12-29,-2.351108
1965-12-30,-1.730125
1965-12-31,1.990616
1966-01-01,-5.096803
1966-01-02,-4.692241
1966-01-03,-4.557883
1966-01-04,-6.622396
1966-01-05,-4.093100
1966-01-06,2.597472
1966-01-07,3.285704
1966-01-08,3.571033
1966-01-09,5.073229
1966-01-10,-2.700060
1966-01-11,1.645945
1966-01-12,2.993393
1966-01-13,-0.776638
1966-01-14,-4.321124
1966-01-15,2.611885
1966-01-16,2.273074
1966-01-17,3.316616
1966-01-18,-0.266811
1966-01-19,2.438449
1966-01-20,2.830485
1966-01-21,5.072554
1966-01-22,3.420146
1966-01-23,0.462167
1966-01-24,1.648231
1966-01-25,4.246873
1966-01-26,0.238317
1966-01-27,2.540267
1966-01-28,0.748952
1966-01-29,-2.419258
1966-01-30,2.025753
1966-01-31,4.061166
1966-02-01,4.144042
1966-02-02,-0.454238
1966-02-03,-4.416446
1966-02-04,-0.263725
1966-02-05,4.137460
1966-02-06,8.072978
1966-02-07,6.238771
1966-02-08,3.310276
1966-02-09,-1.687693
1966-02-10,-1.958539
1966-02-11,3.134265
1966-02-12,2.570094
1966-02-13,3.143582
1966-02-14,5.439909
1966-02-15,7.586084
1966-02-16,5.149515
1966-02-17,1.364879
1966-02-18,1.983375
1966-02-19,1.487737
1966-02-20,-8.067811
1966-02-21,-3.879663
1966-02-22,4.042750
1966-02-23,6.352531
1966-02-24,4.707589
1966-02-25,4.942774
1966-02-26,4.059447
1966-02-27,-3.212087
1966-02-28,5.630399
1966-03-01,3.147893
1966-03-02,1.948781
1966-03-03,3.167579
1966-03-04,-0.907082
1966-03-05,-4.098880
1966-03-06,2.530792
1966-03-07,3.469742
1966-03-08,1.917487
1966-03-09,-2.191183
1966-03-10,4.112703
1966-03-11,3.074301
1966-03-12,3.650780
1966-03-13,4.764754
1966-03-14,4.451427
1966-03-15,5.956785
1966-03-16,2.547438
1966-03-17,4.743975
1966-03-18,4.423586
1966-03-19,4.991371
1966-03-20,-4.802440
1966-03-21,-3.890106
1966-03-22,-0.511083
1966-03-23,3.618564
1966-03-24,-4.136828
1966-03-25,-1.666300
1966-03-26,-2.309664
1966-03-27,2.220774
1966-03-28,-0.862714
1966-03-29,3.452414
1966-03-30,4.308118
1966-03-31,8.190279
1966-04-01,6.768610
1966-04-02,3.426073
1966-04-03,3.286096
1966-04-04,-4.098670
1966-04-05,-3.103519
1966-04-06,5.827276
1966-04-07,5.903841
1966-04-08,2.846726
1966-04-09,-2.945075
1966-04-10,-3.337698
1966-04-11,3.647597
1966-04-12,6.145679
1966-04-13,5.650543
1966-04-14,5.063482
1966-04-15,6.035921
1966-04-16,5.995011
1966-04-17,4.250319
1966-04-18,-2.707319
1966-04-19,-5.886343
1966-04-20,3.470438
1966-04-21,4.854387
1966-04-22,2.804735
1966-04-23,5.131693
1966-04-24,6.414785
1966-04-25,5.813547
1966-04-26,7.722193
1966-04-27,5.826729
1966-04-28,5.355064
1966-04-29,6.056190
1966-04-30,4.896272
1966-05-01,6.109634
1966-05-02,6.488544
1966-05-03,6.649578
1966-05-04,5.518126
1966-05-05,4.811794
1966-05-06,3.723515
1966-05-07,2.549351
1966-05-08,8.655072
1966-05-09,5.624251
1966-05-10,6.214478
1966-05-11,4.488778
1966-05-12,0.098941
1966-05-13,0.980072
1966-05-14,2.105335
1966-05-15,5.395819
1966-05-16,5.985921
1966-05-17,4.314168
1966-05-18,3.255831
1966-05-19,-0.524662
1966-05-20,3.842777
1966-05-21,1.934875
1966-05-22,-0.537853
1966-05-23,4.420321
1966-05-24,7.834394
1966-05-25,1.863157
1966-05-26,-0.765408
1966-05-27,3.551031
1966-05-28,5.768255
1966-05-29,5.373714
1966-05-30,5.037591
1966-05-31,5.536834
1966-06-01,5.039968
1966-06-02,4.419024
1966-06-03,5.059775
1966-06-04,4.737208
1966-06-05,5.961829
1966-06-06,7.222727
1966-06-07,10.740964
1966-06-08,8.251616
1966-06-09,8.684044
1966-06-10,6.770452
1966-06-11,4.131660
1966-06-12,5.531326
1966-06-13,5.232907
1966-06-14,4.708456
1966-06-15,4.977408
1966-06-16,5.708225
1966-06-17,4.617937
1966-06-18,3.838042
1966-06-19,3.924935
1966-06-20,4.185362
1966-06-21,1.893994
1966-06-22,0.944135
1966-06-23,0.903217
1966-06-24,-0.446622
1966-06-25,-1.705702
1966-06-26,-1.950406
1966-06-27,-1.421121
1966-06-28,0.565691
1966-06-29,2.269754
1966-06-30,2.563939
1966-07-01,2.864368
1966-07-02,2.818224
1966-07-03,3.310886
1966-07-04,2.321564
1966-07-05,2.073628
1966-07-06,2.210944
1966-07-07,2.986959
1966-07-08,4.024228
1966-07-09,5.314828
1966-07-10,7.245546
1966-07-11,7.404945
1966-07-12,7.025438
1966-07-13,5.716808
1966-07-14,4.728675
1966-07-15,4.221950
1966-07-16,4.656233
1966-07-17,3.922811
1966-07-18,3.835899
1966-07-19,3.685140
1966-07-20,4.176131
1966-07-21,4.467078
1966-07-22,4.815326
1966-07-23,5.784219
1966-07-24,5.137188
1966-07-25,4.902864
1966-07-26,4.571239
1966-07-27,4.211457
1966-07-28,3.911430
1966-07-29,4.252576
1966-07-30,5.089973
1966-07-31,5.659389
1966-08-01,4.927535
1966-08-02,3.507986
1966-08-03,2.829859
1966-08-04,3.309521
1966-08-05,3.491884
1966-08-06,3.906913
1966-08-07,4.542857
1966-08-08,4.506503
1966-08-09,4.451467
1966-08-10,3.418341
1966-08-11,2.747167
1966-08-12,2.526452
1966-08-13,2.139394
1966-08-14,2.239013
1966-08-15,2.821626
1966-08-16,4.145342
1966-08-17,2.855837
1966-08-18,0.217052
1966-08-19,0.745923
1966-08-20,-0.274545
1966-08-21,0.878367
1966-08-22,6.075810
1966-08-23,6.557120
1966-08-24,5.593125
1966-08-25,2.745512
1966-08-26,2.146147
1966-08-27,2.308545
1966-08-28,1.214276
1966-08-29,0.612471
1966-08-30,-0.532877
1966-08-31,0.192511
1966-09-01,0.514462
1966-09-02,0.524813
1966-09-03,1.119460
1966-09-04,2.335515
1966-09-05,3.184166
1966-09-06,4.213095
1966-09-07,4.811588
1966-09-08,4.321963
1966-09-09,5.056994
1966-09-10,4.803799
1966-09-11,5.050360
1966-09-12,3.869821
1966-09-13,3.830948
1966-09-14,1.808609
1966-09-15,-1.053777
1966-09-16,1.974104
1966-09-17,1.789637
1966-09-18,2.472587
1966-09-19,4.978046
1966-09-20,3.058644
1966-09-21,-4.332747
1966-09-22,-1.655374
1966-09-23,1.158997
1966-09-24,-3.760871
1966-09-25,2.114046
1966-09-26,6.407768
1966-09-27,4.740104
1966-09-28,-1.634920
1966-09-29,-0.329178
1966-09-30,1.466440
1966-10-01,4.298887
1966-10-02,5.593093
1966-10-03,4.699933
1966-10-04,3.451200
1966-10-05,3.906196
1966-10-06,1.780052
1966-10-07,-5.514660
1966-10-08,-5.689139
1966-10-09,-4.206752
1966-10-10,0.517545
1966-10-11,2.707631
1966-10-12,3.168844
1966-10-13,3.818136
1966-10-14,4.648794
1966-10-15,-5.299867
1966-10-16,-6.633121
1966-10-17,-5.100943
1966-10-18,-0.052968
1966-10-19,-2.302504
1966-10-20,2.546734
1966-10-21,5.292157
1966-10-22,4.197855
1966-10-23,-3.607194
1966-10-24,2.187287
1966-10-25,3.272151
1966-10-26,1.190028
1966-10-27,3.268382
1966-10-28,3.677776
1966-10-29,1.394836
1966-10-30,4.367994
1966-10-31,5.073900
1966-11-01,5.326251
1966-11-02,4.545883
1966-11-03,5.084953
1966-11-04,3.208638
1966-11-05,-2.952249
1966-11-06,2.421918
1966-11-07,6.399791
1966-11-08,4.237693
1966-11-09,-3.428031
1966-11-10,-2.501009
1966-11-11,1.281305
1966-11-12,2.332624
1966-11-13,3.265595
1966-11-14,3.155405
1966-11-15,4.525516
1966-11-16,4.483689
1966-11-17,5.766982
1966-11-18,6.370772
1966-11-19,3.939450
1966-11-20,2.514166
1966-11-21,-3.196483
1966-11-22,-0.431047
1966-11-23,2.788462
1966-11-24,4.340834
1966-11-25,4.452026
1966-11-26,2.451260
1966-11-27,0.168335
1966-11-28,4.952700
1966-11-29,5.057206
1966-11-30,2.685102
1966-12-01,5.187670
1966-12-02,4.064407
1966-12-03,3.579497
1966-12-04,3.804297
1966-12-05,2.678250
1966-12-06,3.469389
1966-12-07,4.484822
1966-12-08,4.606527
1966-12-09,-4.270982
1966-12-10,4.966164
1966-12-11,-6.330797
1966-12-12,-0.367725
1966-12-13,-1.449363
1966-12-14,5.645093
1966-12-15,0.822760
1966-12-16,3.762533
1966-12-17,-2.186234
1966-12-18,4.620434
1966-12-19,-7.507625
1966-12-20,-5.806878
1966-12-21,3.065309
1966-12-22,5.427972
1966-12-23,5.089111
1966-12-24,5.433063
1966-12-25,2.274032
1966-12-26,-1.967048
1966-12-27,4.052435
1966-12-28,5.793456
1966-12-29,3.662982
1966-12-30,2.216270
1966-12-31,0.654427
1967-01-01,3.864046
1967-01-02,1.445643
1967-01-03,0.238805
1967-01-04,3.399860
1967-01-05,-3.388125
1967-01-06,-5.794020
1967-01-07,-2.263456
1967-01-08,4.107647
1967-01-09,6.874816
1967-01-10,4.455176
1967-01-11,-2.587202
1967-01-12,-2.518169
1967-01-13,0.422531
1967-01-14,0.347179
1967-01-15,-5.573678
1967-01-16,4.303742
1967-01-17,3.752329
1967-01-18,5.057296
1967-01-19,5.227168
1967-01-20,6.490776
1967-01-21,-2.668357
1967-01-22,-2.229162
1967-01-23,-2.114434
1967-01-24,-0.110641
1967-01-25,6.315627
1967-01-26,0.825805
1967-01-27,2.895510
1967-01-28,2.744124
1967-01-29,3.336452
1967-01-30,0.445559
1967-01-31,-2.088334
1967-02-01,3.642303
1967-02-02,3.911556
1967-02-03,-4.279414
1967-02-04,-3.953876
1967-02-05,-0.867289
1967-02-06,0.369336
1967-02-07,-4.333874
1967-02-08,-0.000003
1967-02-09,2.940635
1967-02-10,-2.982749
1967-02-11,3.638715
1967-02-12,4.664983
1967-02-13,5.718765
1967-02-14,-3.483297
1967-02-15,-2.784145
1967-02-16,3.925825
1967-02-17,5.502370
1967-02-18,4.837173
1967-02-19,1.406756
1967-02-20,4.480309
1967-02-21,-1.340658
1967-02-22,4.097370
1967-02-23,-0.889803
1967-02-24,-0.725003
1967-02-25,-3.140298
1967-02-26,2.894318
1967-02-27,-2.607660
1967-02-28,-2.660332
1967-03-01,5.069874
1967-03-02,4.986235
1967-03-03,1.727714
1967-03-04,3.345863
1967-03-05,2.132047
1967-03-06,7.247994
1967-03-07,0.870571
1967-03-08,1.986841
1967-03-09,4.423632
1967-03-10,-1.436723
1967-03-11,3.846451
1967-03-12,-0.540352
1967-03-13,5.763652
1967-03-14,1.320338
1967-03-15,-0.217566
