#Variables:
#tasmin_IPSL-CM5A-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)
1954-08-10,298.804138,311.818512,0.000000
1954-08-11,298.438995,310.816406,0.000000
1954-08-12,296.835754,306.513855,0.000000
1954-08-13,296.637238,304.743713,0.282543
1954-08-14,296.746643,306.580505,0.000000
1954-08-15,297.312500,308.252319,0.000000
1954-08-16,296.121674,309.228699,0.000000
1954-08-17,296.414581,309.258087,0.000000
1954-08-18,296.960907,307.337952,0.000000
1954-08-19,297.724640,306.411865,0.895932
1954-08-20,297.331268,305.430450,1.149817
1954-08-21,296.302216,304.592407,6.278615
1954-08-22,295.139008,304.187012,0.905519
1954-08-23,293.905518,305.151428,0.743426
1954-08-24,294.184174,307.693359,0.000000
1954-08-25,295.642761,308.801605,0.406699
1954-08-26,296.196960,309.318054,0.000000
1954-08-27,295.951660,309.510376,0.000000
1954-08-28,295.965698,309.794952,0.000000
1954-08-29,295.875885,308.589417,0.000000
1954-08-30,297.576569,306.018066,0.000000
1954-08-31,296.640381,305.634308,2.795771
1954-09-01,295.935974,307.444946,0.696185
1954-09-02,296.005096,306.703949,0.000000
1954-09-03,296.688507,305.868835,2.405382
1954-09-04,296.142426,305.699463,7.424602
1954-09-05,295.409698,307.478333,7.139570
1954-09-06,294.280579,304.981781,0.000000
1954-09-07,292.169708,306.150940,0.000000
1954-09-08,293.689209,306.645020,0.000000
1954-09-09,294.148315,306.105804,0.000000
1954-09-10,294.747498,305.998047,2.046638
1954-09-11,294.850098,305.310455,3.570520
1954-09-12,294.617767,301.184418,1.183498
1954-09-13,290.072052,300.224304,0.000000
1954-09-14,291.407745,301.519165,0.000000
1954-09-15,292.485321,303.232880,0.000000
1954-09-16,290.286652,304.201477,0.000000
1954-09-17,290.396606,303.612549,0.000000
1954-09-18,290.522186,301.648773,0.000000
1954-09-19,291.764160,301.824219,0.000000
1954-09-20,291.088257,303.776855,0.000000
1954-09-21,293.096039,303.936859,2.484241
1954-09-22,293.113678,304.033356,0.000000
1954-09-23,292.373016,303.451935,0.000000
1954-09-24,292.711731,302.486389,0.000000
1954-09-25,293.550598,302.678436,0.328241
1954-09-26,293.001221,302.595337,4.263505
1954-09-27,292.918274,303.584442,0.000000
1954-09-28,292.034302,303.774841,3.195557
1954-09-29,291.407318,303.284241,0.000000
1954-09-30,290.805939,303.757111,0.000000
1954-10-01,291.340027,303.496368,0.000000
1954-10-02,291.400543,302.805481,0.775404
1954-10-03,291.939911,302.084442,0.000000
1954-10-04,291.040924,302.605194,0.000000
1954-10-05,290.290466,303.346832,0.000000
1954-10-06,292.211151,302.931244,1.816747
1954-10-07,291.315125,302.949554,0.683709
1954-10-08,289.395691,301.364532,20.285631
1954-10-09,290.783600,301.222443,4.261764
1954-10-10,290.735382,302.120178,0.000000
1954-10-11,290.156494,303.886230,0.000000
1954-10-12,290.757233,304.443970,0.000000
1954-10-13,289.712555,302.057953,0.000000
1954-10-14,286.564240,296.937714,0.000000
1954-10-15,283.214905,293.226135,0.000000
1954-10-16,283.111298,293.111755,0.000000
1954-10-17,284.976349,297.681519,0.000000
1954-10-18,288.658203,296.385468,13.183010
1954-10-19,285.142456,295.609589,7.085492
1954-10-20,281.567352,295.181183,0.000000
1954-10-21,283.217468,292.373718,0.000000
1954-10-22,282.189026,293.656799,1.061105
1954-10-23,284.242218,293.730042,0.000000
1954-10-24,289.193298,302.571350,4.936520
1954-10-25,288.622162,299.467316,0.000000
1954-10-26,288.226562,299.186432,13.289309
1954-10-27,278.426758,290.390961,0.000000
1954-10-28,283.394379,299.568512,0.000000
1954-10-29,285.237701,301.617584,0.000000
1954-10-30,287.028381,304.012909,0.000000
1954-10-31,288.221466,298.201721,0.000000
1954-11-01,280.557343,297.414093,0.000000
1954-11-02,285.808960,299.120117,0.000000
1954-11-03,290.205841,302.775360,0.476436
1954-11-04,291.323303,302.653656,0.576786
1954-11-05,289.022125,298.248566,0.000000
1954-11-06,284.064941,294.752747,0.000000
1954-11-07,284.241425,299.229431,0.000000
1954-11-08,287.671051,299.937775,0.000000
1954-11-09,288.423950,301.738068,0.000000
1954-11-10,283.874878,297.587219,0.503424
1954-11-11,280.776550,291.699463,0.000000
1954-11-12,284.156067,294.996857,0.000000
1954-11-13,288.279785,298.484497,0.361878
1954-11-14,290.743652,300.947815,0.457509
1954-11-15,290.477417,303.367737,0.000000
1954-11-16,290.515503,302.677094,1.940074
1954-11-17,290.876617,303.471558,2.529074
1954-11-18,287.400208,298.049408,0.000000
1954-11-19,284.155365,297.701111,0.000000
1954-11-20,286.763855,302.196472,0.000000
1954-11-21,284.862122,297.862183,0.000000
1954-11-22,282.364960,294.304993,0.606437
1954-11-23,283.242645,291.661163,11.213419
1954-11-24,270.742950,280.232239,0.000000
1954-11-25,270.852081,280.216064,0.000000
1954-11-26,270.819305,289.449677,0.000000
1954-11-27,276.659637,296.076202,0.000000
1954-11-28,286.764557,297.495514,0.000000
1954-11-29,284.517944,292.685577,0.000000
1954-11-30,277.448700,286.639191,3.508152
1954-12-01,275.554749,280.788208,17.937899
1954-12-02,271.487579,285.722046,0.000000
1954-12-03,274.346100,290.651031,0.000000
1954-12-04,280.200378,289.942291,0.284261
1954-12-05,272.475189,286.056274,0.000000
1954-12-06,269.177826,287.099121,0.000000
1954-12-07,275.875275,289.640411,0.000000
1954-12-08,279.890533,290.643311,0.000000
1954-12-09,283.263611,295.031006,0.496291
1954-12-10,287.780487,298.272156,1.202361
1954-12-11,286.731049,297.749268,0.887028
1954-12-12,276.376434,293.641632,2.880457
1954-12-13,275.349060,280.088989,7.264144
1954-12-14,271.491180,285.489380,0.000000
1954-12-15,270.560822,289.932709,0.000000
1954-12-16,275.636261,292.998627,0.000000
1954-12-17,278.349823,295.684998,0.000000
1954-12-18,279.301483,297.065552,0.638442
1954-12-19,282.417450,297.406708,0.000000
1954-12-20,281.758270,293.000916,0.000000
1954-12-21,277.024719,288.879669,0.000000
1954-12-22,275.267731,291.508301,0.000000
1954-12-23,282.570099,294.796112,0.000000
1954-12-24,283.968475,295.721100,0.402117
1954-12-25,268.549042,289.452606,0.000000
1954-12-26,269.314331,274.834076,0.000000
1954-12-27,270.899811,280.085785,0.000000
1954-12-28,271.467133,282.749756,0.000000
1954-12-29,272.172791,290.787201,0.000000
1954-12-30,280.477203,295.508545,0.000000
1954-12-31,278.098511,292.918091,0.000000
1955-01-01,276.756226,297.658966,0.000000
1955-01-02,282.262756,294.759338,0.000000
1955-01-03,276.503357,295.067688,0.000000
1955-01-04,281.347473,297.289734,0.000000
1955-01-05,281.824127,297.642548,0.000000
1955-01-06,280.233459,292.745209,0.000000
1955-01-07,276.264252,286.966064,0.000000
1955-01-08,276.397003,289.305542,0.000000
1955-01-09,279.187195,295.293884,0.000000
1955-01-10,284.821564,300.532440,0.000000
1955-01-11,286.649170,303.240051,0.000000
1955-01-12,287.574249,298.041534,1.376890
1955-01-13,285.734131,291.966797,9.446182
1955-01-14,275.994141,288.862152,4.586602
1955-01-15,274.542175,280.391724,2.914898
1955-01-16,273.928802,282.460693,0.000000
1955-01-17,271.782104,286.196198,0.000000
1955-01-18,273.691040,283.113739,0.000000
1955-01-19,276.032745,284.399567,8.111467
1955-01-20,281.761169,287.773956,24.620556
1955-01-21,280.484344,288.950409,2.535748
1955-01-22,277.049591,291.229523,0.000000
1955-01-23,277.580078,293.063873,0.000000
1955-01-24,281.660156,297.700867,0.000000
1955-01-25,282.875183,298.996460,0.000000
1955-01-26,282.979828,299.262390,0.000000
1955-01-27,273.345276,295.450470,1.467829
1955-01-28,270.063385,278.115662,2.826306
1955-01-29,270.905884,281.095184,0.605613
1955-01-30,274.414764,286.730499,0.000000
1955-01-31,273.278900,280.157837,0.000000
1955-02-01,265.586151,275.310211,0.000000
1955-02-02,271.186157,287.970612,0.000000
1955-02-03,277.367615,292.474731,0.000000
1955-02-04,280.947083,289.620911,0.930204
1955-02-05,283.590698,294.737030,4.262529
1955-02-06,266.450897,284.492157,3.563509
1955-02-07,267.220764,271.868988,2.277765
1955-02-08,274.667847,279.629089,27.344868
1955-02-09,274.561340,279.455444,14.220786
1955-02-10,272.170441,272.966980,4.779978
1955-02-11,272.742920,275.320129,3.731820
1955-02-12,277.246307,286.514069,4.721269
1955-02-13,273.557526,281.105408,0.560192
1955-02-14,276.129944,282.556244,3.627059
1955-02-15,280.010712,288.388306,1.831090
1955-02-16,279.785248,287.745087,1.638791
1955-02-17,272.096802,283.393524,0.000000
1955-02-18,277.488037,296.790985,0.000000
1955-02-19,285.890930,299.937866,0.000000
1955-02-20,288.955811,301.595123,0.000000
1955-02-21,286.259827,298.445801,0.000000
1955-02-22,288.014252,298.625916,0.000000
1955-02-23,285.274170,294.763519,1.162830
1955-02-24,275.865997,287.069336,0.563653
1955-02-25,274.040436,281.976837,0.000000
1955-02-26,274.129852,283.587067,0.000000
1955-02-27,273.716003,285.359833,0.000000
1955-02-28,275.640442,287.763824,0.000000
1955-03-01,278.349457,290.717529,0.000000
1955-03-02,279.407867,291.288025,0.000000
1955-03-03,280.223022,291.321198,3.683830
1955-03-04,282.660339,296.899780,1.346734
1955-03-05,287.473206,299.744476,0.633776
1955-03-06,287.825165,296.903412,0.000000
1955-03-07,284.981201,294.421753,3.895599
1955-03-08,283.236847,290.517944,4.058715
1955-03-09,278.232758,289.986755,6.247176
1955-03-10,271.708862,281.564972,0.000000
1955-03-11,273.278839,281.614624,0.000000
1955-03-12,273.999817,289.714752,0.000000
1955-03-13,279.485504,294.436768,0.000000
1955-03-14,284.989288,297.421844,6.128547
1955-03-15,283.450317,297.839600,0.848157
1955-03-16,283.401093,302.442963,0.000000
1955-03-17,288.439117,301.807587,0.000000
1955-03-18,280.740448,295.834473,0.000000
1955-03-19,275.710052,284.019928,0.000000
1955-03-20,277.951202,287.248230,0.000000
1955-03-21,283.810211,291.873474,0.000000
1955-03-22,286.049683,295.876495,0.000000
1955-03-23,289.090820,296.541412,7.890335
1955-03-24,285.394257,293.476654,4.787995
1955-03-25,280.592010,292.753021,1.818886
1955-03-26,283.483948,297.503662,0.000000
1955-03-27,287.667145,298.945374,0.000000
1955-03-28,289.565704,297.234680,4.413228
1955-03-29,288.662262,297.801819,0.324547
1955-03-30,288.830841,303.695160,0.000000
1955-03-31,289.837646,302.971649,0.303154
1955-04-01,283.907196,296.850250,0.000000
1955-04-02,280.229248,298.992706,0.000000
1955-04-03,283.049805,300.187683,0.000000
1955-04-04,286.792023,301.269653,0.000000
1955-04-05,288.245972,304.410736,0.000000
1955-04-06,290.944122,303.043335,0.000000
1955-04-07,290.185150,303.355988,0.000000
1955-04-08,290.199249,306.597717,0.000000
1955-04-09,291.931763,302.496246,0.000000
1955-04-10,281.229248,293.004791,0.000000
1955-04-11,283.392822,298.381958,0.000000
1955-04-12,286.293457,301.449768,0.000000
1955-04-13,287.778778,302.797821,0.000000
1955-04-14,288.236053,298.586578,0.000000
1955-04-15,285.641602,302.966583,0.000000
1955-04-16,290.011261,302.432831,0.000000
1955-04-17,290.030823,301.854645,0.000000
1955-04-18,290.939606,304.488739,0.000000
1955-04-19,292.403809,307.886261,0.000000
1955-04-20,292.881256,303.976074,0.000000
1955-04-21,289.300385,302.595367,0.000000
1955-04-22,291.771332,304.529816,0.000000
1955-04-23,293.909515,305.060913,0.000000
1955-04-24,293.833984,306.456116,0.000000
1955-04-25,291.619293,306.468872,0.000000
1955-04-26,294.642487,303.077972,0.000000
1955-04-27,293.961212,301.373016,0.000000
1955-04-28,293.159302,303.928711,1.213657
1955-04-29,293.335205,299.697723,14.117461
1955-04-30,292.160004,298.145325,14.555561
1955-05-01,281.681427,292.324005,0.607206
1955-05-02,281.957794,294.594513,0.000000
1955-05-03,285.690094,295.328857,0.000000
1955-05-04,290.417297,300.997131,0.000000
1955-05-05,292.199432,303.318298,0.000000
1955-05-06,289.957764,300.351227,2.492140
1955-05-07,284.826508,294.898895,0.000000
1955-05-08,285.160828,296.011505,0.000000
1955-05-09,286.382080,300.148651,0.000000
1955-05-10,290.291534,304.263733,0.000000
1955-05-11,293.247040,305.921661,0.000000
1955-05-12,292.902039,307.227692,0.000000
1955-05-13,293.578308,305.633636,0.000000
1955-05-14,294.906403,302.461670,0.000000
1955-05-15,291.037140,299.224762,0.000000
1955-05-16,288.040283,300.028534,0.000000
1955-05-17,292.160767,305.112244,0.000000
1955-05-18,294.572815,305.897461,0.000000
1955-05-19,295.429565,302.935516,0.000000
1955-05-20,293.775543,304.297211,0.460896
1955-05-21,292.495605,300.156036,0.000000
1955-05-22,292.488007,303.293549,0.000000
1955-05-23,293.828735,305.711731,0.000000
1955-05-24,295.812958,308.412964,0.000000
1955-05-25,296.003571,307.895874,0.000000
1955-05-26,295.209381,307.607941,0.000000
1955-05-27,293.970428,306.553467,0.000000
1955-05-28,295.131470,306.675812,0.561866
1955-05-29,296.509918,306.826752,0.000000
1955-05-30,295.418823,306.953979,0.000000
1955-05-31,296.116730,307.812042,0.652528
1955-06-01,295.741364,303.936157,0.000000
1955-06-02,294.651550,303.643768,0.000000
1955-06-03,294.170105,303.523346,0.544526
1955-06-04,294.910309,304.279327,1.440940
1955-06-05,295.861053,301.905151,3.148892
1955-06-06,296.574158,301.638885,9.638823
1955-06-07,295.632935,297.211609,17.651440
1955-06-08,293.693878,300.033020,7.433370
1955-06-09,292.342926,301.256165,8.665658
1955-06-10,295.591583,303.199890,5.755162
1955-06-11,295.751312,302.406616,5.214706
1955-06-12,294.496338,305.937439,1.345305
1955-06-13,294.216827,306.658356,2.632406
1955-06-14,295.386108,304.286530,11.379688
1955-06-15,295.059631,302.068024,4.693666
1955-06-16,294.900299,300.287201,2.657236
1955-06-17,294.408966,302.407349,6.080095
1955-06-18,293.523590,297.213104,14.391256
1955-06-19,293.203400,297.867340,9.548493
1955-06-20,293.504517,299.931976,5.555065
1955-06-21,291.717285,301.904083,5.218719
1955-06-22,293.697235,305.332642,2.404494
1955-06-23,294.576599,306.314392,0.491460
1955-06-24,295.015656,308.034882,0.000000
1955-06-25,295.861786,309.363037,0.000000
1955-06-26,296.135498,309.458588,1.643075
1955-06-27,295.348999,308.718628,1.272896
1955-06-28,295.593475,307.597382,1.434872
1955-06-29,295.676758,305.508453,3.383110
1955-06-30,295.743042,304.901947,1.948143
1955-07-01,295.644379,306.589539,0.000000
1955-07-02,295.952271,308.539215,1.178202
1955-07-03,296.143921,308.689667,0.000000
1955-07-04,296.422699,306.929932,0.556434
1955-07-05,296.033051,304.284515,15.347898
1955-07-06,295.746735,305.615143,8.194307
1955-07-07,295.799835,304.958832,0.000000
1955-07-08,295.391602,304.804077,1.323334
1955-07-09,295.485535,304.071075,2.995988
1955-07-10,295.327087,303.265930,3.085274
1955-07-11,294.924866,304.218781,1.569506
1955-07-12,294.933868,304.048126,1.205336
1955-07-13,294.800049,303.255890,0.000000
1955-07-14,294.650116,306.011383,0.520277
1955-07-15,295.750488,307.789795,0.000000
1955-07-16,296.896515,309.378082,0.000000
1955-07-17,297.584869,308.704865,0.000000
1955-07-18,297.186127,303.478119,5.745645
1955-07-19,296.235229,304.480835,0.000000
1955-07-20,295.634064,305.371246,0.000000
1955-07-21,295.867523,303.503387,2.149541
1955-07-22,295.897797,303.306671,0.944137
1955-07-23,295.732239,303.512848,0.000000
1955-07-24,295.964783,304.365845,0.000000
1955-07-25,296.254791,307.035522,0.000000
1955-07-26,296.646881,308.556213,0.000000
1955-07-27,297.351685,309.517578,0.000000
1955-07-28,297.784424,308.978607,0.000000
1955-07-29,298.027161,308.063995,0.000000
1955-07-30,297.323242,306.590759,4.381487
1955-07-31,296.606628,306.295776,5.384347
1955-08-01,296.542877,307.314026,0.452915
1955-08-02,296.222626,309.394104,0.000000
1955-08-03,296.374084,309.425568,0.000000
1955-08-04,296.156982,309.359924,0.000000
1955-08-05,296.531555,309.652283,0.000000
1955-08-06,297.133057,308.672028,0.000000
1955-08-07,296.886841,307.405945,0.000000
1955-08-08,296.323761,306.348236,0.846858
1955-08-09,296.296936,304.806641,0.604334
1955-08-10,296.427582,306.401001,0.000000
1955-08-11,296.054535,308.417023,0.000000
1955-08-12,296.430481,309.428314,0.000000
1955-08-13,297.400208,307.767670,0.739583
1955-08-14,297.135712,305.980316,1.654695
1955-08-15,297.569794,307.093964,0.000000
1955-08-16,296.115143,310.233765,0.000000
1955-08-17,296.711151,310.835419,0.000000
1955-08-18,297.561523,308.094696,0.446286
1955-08-19,297.078735,305.918976,2.854950
1955-08-20,297.513000,305.175812,1.837850
1955-08-21,296.467957,306.903839,0.000000
1955-08-22,296.939789,306.372772,2.410949
1955-08-23,296.371948,305.994141,4.318012
1955-08-24,295.926392,306.113525,1.632609
1955-08-25,296.143707,307.568848,0.000000
1955-08-26,296.921265,308.710297,0.521965
1955-08-27,297.647186,308.897369,1.463000
1955-08-28,297.966583,308.146271,4.394776
1955-08-29,297.936951,306.223755,19.655689
1955-08-30,295.531342,304.654785,0.594053
1955-08-31,292.801270,305.143616,0.000000
1955-09-01,295.812225,306.612457,0.000000
1955-09-02,294.157410,306.260712,0.366231
1955-09-03,295.444916,306.864349,0.000000
1955-09-04,296.408661,308.290222,0.000000
1955-09-05,296.532135,304.673035,0.849728
1955-09-06,293.140442,301.672607,0.625013
1955-09-07,293.971497,305.473694,0.422514
1955-09-08,294.408783,307.093597,0.000000
1955-09-09,295.377747,307.489655,0.000000
1955-09-10,295.884399,306.723450,4.436817
1955-09-11,295.780823,304.380585,0.000000
1955-09-12,294.209869,306.022766,0.000000
1955-09-13,293.879272,306.332245,0.000000
1955-09-14,294.641968,306.092712,0.000000
1955-09-15,295.124664,305.306458,0.000000
1955-09-16,294.753754,305.463928,0.000000
1955-09-17,294.551636,305.544464,0.000000
1955-09-18,295.107452,304.796997,4.194940
1955-09-19,294.688049,301.655334,1.811706
1955-09-20,292.169739,302.515045,0.000000
1955-09-21,292.554260,303.268402,0.000000
1955-09-22,292.121185,302.843079,0.000000
1955-09-23,291.071136,300.723114,0.721352
1955-09-24,290.137299,300.365051,0.000000
1955-09-25,290.361176,301.285522,0.000000
1955-09-26,290.422363,299.788147,0.000000
1955-09-27,290.239258,300.545746,0.000000
1955-09-28,291.714142,303.198669,0.000000
1955-09-29,293.358704,303.788086,0.000000
1955-09-30,293.127533,303.386475,0.000000
1955-10-01,290.646423,303.531677,0.000000
1955-10-02,289.402100,303.579590,0.000000
1955-10-03,291.673248,304.371307,0.000000
1955-10-04,291.038422,304.319794,0.000000
1955-10-05,291.763885,304.835754,0.000000
1955-10-06,291.378082,305.319244,0.000000
1955-10-07,292.476654,305.013947,0.000000
1955-10-08,291.381592,304.282471,0.000000
1955-10-09,292.004730,305.003387,0.000000
1955-10-10,291.939087,305.911163,0.000000
1955-10-11,294.722839,305.223297,0.000000
1955-10-12,292.800873,304.852509,0.000000
1955-10-13,293.287140,304.715881,0.000000
1955-10-14,292.916931,300.984009,0.000000
1955-10-15,287.168518,297.368286,0.000000
1955-10-16,288.105621,303.664368,0.000000
1955-10-17,290.490723,304.670563,0.000000
1955-10-18,290.594208,302.434448,0.000000
