#Variables:
#tasmin_CanESM2_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)
1966-04-20,286.864258,299.022064,0.000000
1966-04-21,290.691864,301.158905,3.057320
1966-04-22,290.030823,298.461456,0.303401
1966-04-23,291.740784,297.303741,25.451059
1966-04-24,287.779938,300.165375,5.432114
1966-04-25,287.232971,301.463776,0.000000
1966-04-26,290.239410,299.510620,0.000000
1966-04-27,282.914154,301.195007,0.708861
1966-04-28,286.019806,302.946106,0.000000
1966-04-29,287.096710,300.770630,0.000000
1966-04-30,289.354095,298.067993,0.000000
1966-05-01,288.362610,294.783966,23.372021
1966-05-02,290.892700,295.153748,19.995899
1966-05-03,291.222626,292.964844,0.677453
1966-05-04,291.945801,296.740509,0.504412
1966-05-05,292.245972,298.003418,1.594948
1966-05-06,292.895477,300.745758,0.000000
1966-05-07,293.584656,298.914581,0.335011
1966-05-08,291.790649,296.356842,0.000000
1966-05-09,289.771606,296.081940,0.000000
1966-05-10,287.310516,299.889893,0.000000
1966-05-11,284.999084,301.818481,0.000000
1966-05-12,285.628021,302.762146,0.000000
1966-05-13,286.371979,305.410675,0.000000
1966-05-14,289.350342,304.658813,0.000000
1966-05-15,292.129364,304.446594,0.000000
1966-05-16,291.931519,300.897339,0.000000
1966-05-17,291.514740,303.665344,6.035552
1966-05-18,293.409058,305.211578,10.399241
1966-05-19,292.582550,303.942474,3.893255
1966-05-20,291.557587,303.536499,1.653009
1966-05-21,291.242767,303.351379,0.296389
1966-05-22,293.953247,299.637299,0.315054
1966-05-23,294.828796,302.753784,4.888812
1966-05-24,295.129761,302.135498,4.724295
1966-05-25,294.894196,301.822113,4.923913
1966-05-26,294.947723,304.303864,0.624679
1966-05-27,292.661957,309.422241,0.627823
1966-05-28,286.867065,307.439453,0.000000
1966-05-29,293.562805,309.827759,0.000000
1966-05-30,294.604370,303.586761,35.960354
1966-05-31,294.109161,301.704712,75.373466
1966-06-01,292.947266,303.547089,5.479686
1966-06-02,295.168701,304.003815,5.065337
1966-06-03,295.703247,304.609009,0.000000
1966-06-04,294.704651,304.900635,0.000000
1966-06-05,294.507904,305.585236,0.000000
1966-06-06,291.711945,304.826324,0.697861
1966-06-07,292.816284,306.231445,0.000000
1966-06-08,295.238770,308.618378,0.000000
1966-06-09,295.064880,309.658813,1.850222
1966-06-10,295.960327,311.412872,0.000000
1966-06-11,297.356354,311.146301,0.000000
1966-06-12,297.212830,311.318970,0.000000
1966-06-13,295.426300,309.395935,0.000000
1966-06-14,294.533691,309.004822,0.000000
1966-06-15,295.388428,309.799103,0.000000
1966-06-16,295.812866,310.588379,0.000000
1966-06-17,296.236359,308.032867,0.000000
1966-06-18,294.174103,307.359894,0.000000
1966-06-19,295.201324,308.892212,0.000000
1966-06-20,294.450775,311.332642,0.000000
1966-06-21,297.702362,312.857544,0.000000
1966-06-22,297.748718,313.477783,0.000000
1966-06-23,297.063782,312.071533,1.310432
1966-06-24,297.858307,311.024689,0.000000
1966-06-25,296.752563,308.780457,0.000000
1966-06-26,296.152985,306.720184,0.000000
1966-06-27,295.630585,307.469513,0.545622
1966-06-28,295.222961,307.654480,0.000000
1966-06-29,295.697144,307.590515,0.000000
1966-06-30,295.128021,307.769562,0.000000
1966-07-01,295.589752,306.290894,5.447937
1966-07-02,295.982971,307.299377,0.000000
1966-07-03,295.902588,307.360291,0.000000
1966-07-04,296.156830,308.169617,0.000000
1966-07-05,296.007935,309.298859,0.000000
1966-07-06,296.391022,309.463379,0.000000
1966-07-07,296.496368,308.031647,4.114511
1966-07-08,295.394104,307.301422,0.000000
1966-07-09,295.357330,307.505402,0.000000
1966-07-10,295.869904,308.982819,0.000000
1966-07-11,295.854095,309.643066,0.000000
1966-07-12,295.874542,308.981567,0.000000
1966-07-13,295.698029,308.802887,0.000000
1966-07-14,295.709198,308.674530,0.000000
1966-07-15,296.540436,307.709351,0.000000
1966-07-16,296.354095,309.378082,0.000000
1966-07-17,296.494934,309.380615,0.000000
1966-07-18,295.670868,309.617249,0.000000
1966-07-19,297.453491,308.198029,0.837403
1966-07-20,295.998566,308.941711,2.235964
1966-07-21,296.465149,309.721436,0.000000
1966-07-22,297.095642,308.820831,9.276567
1966-07-23,295.262268,302.840515,40.679150
1966-07-24,295.261017,304.565430,5.192167
1966-07-25,293.967529,306.149628,0.681769
1966-07-26,295.185333,306.517090,4.606785
1966-07-27,294.667816,305.946503,6.029332
1966-07-28,294.675385,305.619110,6.307343
1966-07-29,294.614197,307.259094,0.000000
1966-07-30,295.693726,309.224152,0.000000
1966-07-31,296.526642,309.818634,0.000000
1966-08-01,296.208252,310.426300,0.283075
1966-08-02,296.392242,309.838623,0.366240
1966-08-03,296.395599,309.267792,0.709302
1966-08-04,296.536072,308.305298,0.000000
1966-08-05,297.990814,308.153625,0.289448
1966-08-06,294.721771,307.391632,0.000000
1966-08-07,294.477203,311.082336,0.477533
1966-08-08,297.199554,312.643707,3.506327
1966-08-09,296.590424,309.852661,6.460650
1966-08-10,297.111694,306.232300,5.847656
1966-08-11,294.755463,303.537231,18.810070
1966-08-12,295.958160,301.132416,28.360332
1966-08-13,295.024597,304.261414,0.000000
1966-08-14,295.946289,304.954926,3.138237
1966-08-15,293.728149,305.249084,1.691017
1966-08-16,294.346405,304.144165,2.055133
1966-08-17,294.696320,305.884125,0.000000
1966-08-18,294.991882,306.990906,0.000000
1966-08-19,294.397217,304.975281,2.854950
1966-08-20,295.919464,305.072540,3.004411
1966-08-21,295.246918,305.314026,0.000000
1966-08-22,295.705444,304.225067,3.924714
1966-08-23,295.789612,303.300903,7.424623
1966-08-24,296.041016,303.637085,5.921509
1966-08-25,294.777191,303.256165,0.000000
1966-08-26,291.895630,305.509796,0.450721
1966-08-27,294.636414,304.855621,0.000000
1966-08-28,294.239349,305.378571,0.000000
1966-08-29,289.717773,302.396881,11.538018
1966-08-30,292.472046,303.479828,0.000000
1966-08-31,291.303467,305.009064,0.000000
1966-09-01,291.740906,305.535400,0.000000
1966-09-02,292.071594,305.843231,0.000000
1966-09-03,294.275513,306.314301,0.000000
1966-09-04,294.457336,307.786011,0.000000
1966-09-05,295.070984,309.346954,0.000000
1966-09-06,294.424438,309.906372,0.000000
1966-09-07,295.260498,310.003265,0.000000
1966-09-08,295.528839,309.567932,0.000000
1966-09-09,295.453308,309.031036,0.000000
1966-09-10,294.377258,307.260712,0.000000
1966-09-11,295.959412,306.238403,1.328026
1966-09-12,293.602081,305.836517,0.000000
1966-09-13,293.455322,306.058502,0.000000
1966-09-14,295.020477,306.322418,0.541245
1966-09-15,294.651276,305.834625,2.741212
1966-09-16,295.764465,301.170105,2.138896
1966-09-17,295.081543,301.756042,4.664475
1966-09-18,294.983398,302.823761,15.613603
1966-09-19,293.881226,299.944092,20.526434
1966-09-20,291.435394,300.262939,0.000000
1966-09-21,292.064484,301.824219,0.000000
1966-09-22,287.329865,303.635376,0.000000
1966-09-23,286.720459,305.571136,0.000000
1966-09-24,281.107025,306.772461,0.000000
1966-09-25,285.285828,307.797882,0.000000
1966-09-26,287.924683,307.095459,0.000000
1966-09-27,288.253723,304.598724,0.000000
1966-09-28,290.602234,304.001007,0.000000
1966-09-29,290.682281,304.263275,4.576459
1966-09-30,293.338715,300.433472,23.807438
1966-10-01,289.875519,298.939209,38.442745
1966-10-02,288.338837,299.437347,18.872009
1966-10-03,288.995697,300.075806,3.848089
1966-10-04,288.638611,304.910095,0.000000
1966-10-05,286.600189,306.044464,0.000000
1966-10-06,289.186707,304.892426,0.000000
1966-10-07,288.597748,304.505432,0.000000
1966-10-08,288.166901,305.555176,0.000000
1966-10-09,287.212982,306.103271,0.000000
1966-10-10,284.561523,305.580872,0.000000
1966-10-11,286.047455,306.860809,0.000000
1966-10-12,287.618561,300.413086,0.000000
1966-10-13,280.856079,294.132385,0.000000
1966-10-14,279.688751,295.266724,0.000000
1966-10-15,281.482880,297.952271,0.000000
1966-10-16,286.412476,299.620361,0.000000
1966-10-17,284.206543,300.220581,0.000000
1966-10-18,285.240845,299.838226,0.000000
1966-10-19,284.090424,298.449432,0.000000
1966-10-20,280.852234,298.402466,0.000000
1966-10-21,280.735779,296.171631,0.000000
1966-10-22,286.534637,298.324280,7.278142
1966-10-23,285.446777,298.494446,1.500295
1966-10-24,285.711731,299.485565,0.000000
1966-10-25,289.445129,301.333984,1.233647
1966-10-26,291.171387,301.544312,0.000000
1966-10-27,288.905090,299.498657,0.000000
1966-10-28,288.016724,304.977875,0.000000
1966-10-29,291.278534,303.706573,1.627904
1966-10-30,288.590088,302.867584,0.613822
1966-10-31,284.627411,303.919647,0.000000
1966-11-01,284.777161,304.043549,0.000000
1966-11-02,286.694305,304.909210,0.000000
1966-11-03,285.925079,299.518036,0.000000
1966-11-04,280.184998,300.630371,0.000000
1966-11-05,283.239838,301.572418,0.000000
1966-11-06,283.765381,300.877502,0.000000
1966-11-07,287.593628,297.256653,0.000000
1966-11-08,287.908966,300.334961,0.426342
1966-11-09,289.203979,299.670288,0.000000
1966-11-10,290.164825,299.473785,0.000000
1966-11-11,289.030792,298.888824,1.196828
1966-11-12,290.118805,297.622559,3.425713
1966-11-13,288.843079,300.477173,0.403542
1966-11-14,290.064514,301.465698,0.351804
1966-11-15,286.203308,294.099518,90.898712
1966-11-16,287.497284,294.984863,37.056908
1966-11-17,288.245575,295.507446,47.005863
1966-11-18,285.305267,293.630035,12.543939
1966-11-19,287.755463,294.466492,5.039813
1966-11-20,287.737915,295.167603,3.307612
1966-11-21,287.222321,294.082672,8.550254
1966-11-22,279.011017,290.754089,0.000000
1966-11-23,282.954407,292.714905,0.000000
1966-11-24,279.588745,290.035431,0.000000
1966-11-25,284.510193,292.490173,0.980184
1966-11-26,287.701569,291.891327,2.113477
1966-11-27,284.353088,289.999969,0.000000
1966-11-28,285.167023,291.764343,1.348652
1966-11-29,287.634552,293.716248,3.460148
1966-11-30,279.935028,290.156219,0.000000
1966-12-01,275.508606,289.311279,0.000000
1966-12-02,273.696350,288.283783,0.000000
1966-12-03,278.666260,292.065918,0.000000
1966-12-04,284.142487,297.408417,2.661310
1966-12-05,279.397552,290.379028,1.434373
1966-12-06,273.228577,287.247131,0.000000
1966-12-07,273.660248,286.169922,0.000000
1966-12-08,273.449402,288.504608,0.000000
1966-12-09,274.451569,291.255798,0.000000
1966-12-10,276.992249,293.587555,0.000000
1966-12-11,276.960419,295.425140,0.000000
1966-12-12,272.928711,293.239410,0.000000
1966-12-13,275.560974,294.591736,0.000000
1966-12-14,274.850891,295.825439,0.000000
1966-12-15,281.257629,286.056610,0.000000
1966-12-16,273.262909,285.855743,0.000000
1966-12-17,271.727264,290.143280,0.000000
1966-12-18,275.756256,293.588501,0.000000
1966-12-19,276.555206,291.992401,0.000000
1966-12-20,276.196991,293.641632,0.000000
1966-12-21,275.837311,290.540222,0.000000
1966-12-22,280.741364,292.844788,0.784125
1966-12-23,283.622833,297.405396,0.000000
1966-12-24,283.371460,293.913452,0.000000
1966-12-25,267.535126,289.466187,0.000000
1966-12-26,275.949127,291.703125,0.000000
1966-12-27,275.935883,296.855896,0.000000
1966-12-28,282.209045,298.345886,0.000000
1966-12-29,280.155762,290.301178,0.997759
1966-12-30,266.226410,288.057556,0.000000
1966-12-31,270.787170,289.244141,0.000000
1967-01-01,274.180481,290.089722,0.000000
1967-01-02,272.469025,293.242249,0.000000
1967-01-03,274.530884,295.846069,0.000000
1967-01-04,274.431274,294.330383,0.000000
1967-01-05,277.812408,292.725006,0.000000
1967-01-06,276.860840,286.583252,0.000000
1967-01-07,272.514404,291.350311,0.000000
1967-01-08,277.334320,298.818909,0.000000
1967-01-09,276.354187,289.547302,0.000000
1967-01-10,273.075317,289.594452,0.000000
1967-01-11,282.523987,292.875183,0.000000
1967-01-12,271.448486,290.266663,2.466365
1967-01-13,266.809418,274.840240,12.433454
1967-01-14,266.143616,273.241058,0.000000
1967-01-15,270.885406,278.864838,0.396165
1967-01-16,268.973602,288.829987,0.000000
1967-01-17,282.350006,292.016907,0.000000
1967-01-18,272.177063,285.589661,0.000000
1967-01-19,267.996857,285.308899,0.000000
1967-01-20,271.066193,284.683929,0.000000
1967-01-21,269.455353,280.173859,0.000000
1967-01-22,273.723785,281.436523,0.330338
1967-01-23,281.005920,292.103821,0.000000
1967-01-24,282.613159,291.003601,0.000000
1967-01-25,285.106506,294.291504,2.208085
1967-01-26,287.169830,292.928314,2.826306
1967-01-27,276.489532,288.746490,13.368135
1967-01-28,273.242401,279.158813,2.239547
1967-01-29,273.997040,278.356110,1.880901
1967-01-30,272.943207,283.150085,0.000000
1967-01-31,271.502502,280.357910,0.000000
1967-02-01,274.027374,278.312714,4.105438
1967-02-02,274.588287,281.202148,2.866485
1967-02-03,275.047516,292.290741,0.000000
1967-02-04,274.533905,291.346191,0.000000
1967-02-05,277.573730,286.199768,0.000000
1967-02-06,278.395264,283.940918,4.562883
1967-02-07,278.805634,293.642731,0.590141
1967-02-08,280.928314,294.410492,0.000000
1967-02-09,286.876038,299.037537,1.550387
1967-02-10,281.003845,293.176147,0.000000
1967-02-11,274.327209,287.130951,0.000000
1967-02-12,280.810760,289.373016,0.000000
1967-02-13,286.630096,296.194458,1.114635
1967-02-14,284.024506,297.005310,0.000000
1967-02-15,281.012848,291.179718,0.000000
1967-02-16,282.421906,291.544922,7.759676
1967-02-17,281.604828,286.727692,1.579139
1967-02-18,280.900848,287.714935,4.674700
1967-02-19,274.665680,284.909668,0.886538
1967-02-20,275.685547,289.735260,0.000000
1967-02-21,278.225525,288.109009,0.000000
1967-02-22,275.298584,289.075348,0.000000
1967-02-23,278.242889,287.332214,0.000000
1967-02-24,273.166687,291.189392,0.000000
1967-02-25,276.682587,292.331635,0.000000
1967-02-26,277.194092,292.844757,0.000000
1967-02-27,273.703491,292.922516,0.000000
1967-02-28,279.131500,293.957214,0.000000
1967-03-01,283.710052,292.997406,4.763502
1967-03-02,283.092712,297.465607,0.000000
1967-03-03,285.698303,295.020264,6.975529
1967-03-04,283.212921,293.251709,26.903870
1967-03-05,286.391541,294.714783,13.830958
1967-03-06,282.209045,294.856781,0.000000
1967-03-07,282.660339,295.058990,0.000000
1967-03-08,280.716919,296.534973,0.000000
1967-03-09,285.172150,292.416534,0.000000
1967-03-10,285.510071,291.603516,7.335793
1967-03-11,288.903198,298.379181,5.362047
1967-03-12,285.147522,298.717102,5.146575
1967-03-13,283.020752,302.211487,0.334417
1967-03-14,284.890259,299.680603,0.000000
1967-03-15,281.009613,292.689972,1.818394
1967-03-16,277.166077,290.835571,0.000000
1967-03-17,277.381714,289.631561,0.000000
1967-03-18,276.759155,292.087036,0.000000
1967-03-19,279.872040,298.088257,0.000000
1967-03-20,279.789703,301.317566,0.000000
1967-03-21,281.076050,303.404541,0.000000
1967-03-22,285.225342,305.098389,0.000000
1967-03-23,282.613800,306.179657,0.000000
1967-03-24,288.040649,305.323456,0.000000
1967-03-25,287.308075,303.930054,0.000000
1967-03-26,286.924347,301.190979,0.000000
1967-03-27,287.881195,299.114105,0.000000
1967-03-28,289.343475,296.417419,3.101880
1967-03-29,289.165527,298.193939,8.928944
1967-03-30,289.146484,299.756378,23.089981
1967-03-31,284.491333,294.236694,4.971220
1967-04-01,281.057373,288.111359,0.000000
1967-04-02,278.910828,294.007080,0.000000
1967-04-03,281.217163,298.622192,0.000000
1967-04-04,286.445953,293.875671,5.637618
1967-04-05,285.761261,295.129486,0.785983
1967-04-06,284.989441,297.176971,0.000000
1967-04-07,287.777649,295.055450,0.000000
1967-04-08,290.668304,297.743561,2.017112
1967-04-09,290.275604,295.418427,0.000000
1967-04-10,291.325745,293.864807,0.000000
1967-04-11,290.459198,293.347778,0.000000
1967-04-12,288.939697,295.427124,24.240385
1967-04-13,286.048187,295.362366,1.290104
1967-04-14,285.391174,298.367645,0.000000
1967-04-15,287.389832,298.617859,0.000000
1967-04-16,287.829651,297.861115,0.000000
1967-04-17,290.889313,303.073761,2.466130
1967-04-18,287.736572,304.488068,0.000000
1967-04-19,293.660278,305.179260,0.000000
1967-04-20,287.793182,304.276489,0.000000
1967-04-21,285.893188,307.324768,0.000000
1967-04-22,284.695801,304.267181,0.000000
1967-04-23,288.669312,306.900360,0.000000
1967-04-24,281.477112,299.729340,0.743923
1967-04-25,290.632324,296.481720,32.809288
1967-04-26,289.689667,296.118713,23.641069
1967-04-27,291.869537,298.876007,7.712872
1967-04-28,286.011597,294.199005,9.615543
1967-04-29,283.175201,295.411560,0.000000
1967-04-30,282.921692,298.422119,0.000000
1967-05-01,287.919800,299.253113,0.000000
1967-05-02,288.633850,297.828461,0.000000
1967-05-03,289.655182,300.960693,0.000000
1967-05-04,291.471130,301.522308,0.000000
1967-05-05,292.497192,299.340790,0.000000
1967-05-06,290.922546,297.159210,1.276335
1967-05-07,291.078278,298.982574,1.553946
1967-05-08,293.756195,305.046173,8.239606
1967-05-09,293.431122,302.050476,0.000000
1967-05-10,293.223022,304.707733,0.000000
1967-05-11,293.461975,306.063751,0.000000
1967-05-12,292.592163,303.648560,0.000000
1967-05-13,293.459351,304.273010,0.000000
1967-05-14,286.859680,307.108154,0.000000
1967-05-15,290.982666,302.406769,0.310738
1967-05-16,286.626007,302.185974,0.000000
1967-05-17,288.979126,302.556152,0.000000
1967-05-18,288.143311,299.446198,0.000000
1967-05-19,291.587616,300.657684,0.359507
1967-05-20,294.500092,302.968872,19.753017
1967-05-21,288.904816,303.884369,1.345978
1967-05-22,290.269684,306.825592,0.000000
1967-05-23,292.454559,305.926178,0.000000
1967-05-24,292.715668,304.032074,0.000000
1967-05-25,292.932831,300.332428,6.137971
1967-05-26,293.635773,299.851898,9.237408
1967-05-27,293.961151,300.028534,0.298803
1967-05-28,291.707581,302.597687,0.000000
1967-05-29,290.366425,302.770386,0.000000
1967-05-30,293.036285,301.010254,0.501581
1967-05-31,292.281586,303.495819,0.599907
1967-06-01,292.688232,304.149139,0.000000
1967-06-02,292.006653,305.034119,0.000000
1967-06-03,292.796021,305.385101,0.000000
1967-06-04,293.827179,305.544952,0.000000
1967-06-05,293.771332,306.080780,4.056308
1967-06-06,296.080200,303.039368,29.760225
1967-06-07,293.198761,299.586609,60.384415
1967-06-08,293.680420,302.008179,10.489079
1967-06-09,294.745758,301.695312,0.436978
1967-06-10,293.345673,302.508850,0.000000
1967-06-11,293.359955,302.818848,10.388021
1967-06-12,292.228851,298.352966,65.837479
1967-06-13,291.466675,297.301208,33.662239
1967-06-14,292.648834,300.247589,0.719451
1967-06-15,292.764374,303.113678,0.360408
1967-06-16,292.008179,302.885254,0.000000
1967-06-17,291.411316,303.201538,0.000000
1967-06-18,293.052490,303.699280,2.857435
1967-06-19,293.215454,302.408813,6.362382
1967-06-20,295.479889,299.153778,32.059082
1967-06-21,294.704529,299.452423,6.032731
1967-06-22,293.642853,303.494049,1.505957
1967-06-23,292.970642,303.834625,3.067028
