#Variables:
#tasmin_CCSM4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)
1964-06-18,295.297943,306.723206,1.780721
1964-06-19,295.397034,307.032898,0.000000
1964-06-20,294.928558,307.258728,0.000000
1964-06-21,295.015289,306.730011,0.000000
1964-06-22,295.457336,306.912567,0.000000
1964-06-23,294.562500,307.094391,0.000000
1964-06-24,296.124176,306.453796,2.694369
1964-06-25,296.831573,303.577148,10.119621
1964-06-26,296.123169,304.880798,3.829821
1964-06-27,297.253937,304.051910,2.031204
1964-06-28,295.931976,306.138794,5.408211
1964-06-29,295.911652,309.919250,0.000000
1964-06-30,295.139740,309.458130,1.027788
1964-07-01,295.245270,307.159393,0.330263
1964-07-02,295.963562,306.917938,0.795516
1964-07-03,294.483459,305.879578,18.684198
1964-07-04,295.033112,302.691315,11.879279
1964-07-05,294.827576,303.900299,0.729157
1964-07-06,295.261169,305.186462,3.346439
1964-07-07,297.253815,306.217072,1.966119
1964-07-08,295.504303,305.476868,6.062371
1964-07-09,296.739410,307.601685,3.527184
1964-07-10,296.636566,306.865845,3.565366
1964-07-11,296.125519,305.948975,7.644094
1964-07-12,295.733734,306.351318,6.400492
1964-07-13,295.196808,304.764526,12.071384
1964-07-14,295.212738,306.200806,9.784608
1964-07-15,295.101471,306.050476,0.504454
1964-07-16,296.070679,306.284515,0.000000
1964-07-17,296.155518,307.195435,0.000000
1964-07-18,295.398895,306.548828,0.000000
1964-07-19,295.732239,305.737823,0.000000
1964-07-20,295.943939,305.418884,0.000000
1964-07-21,295.403473,305.197845,3.118011
1964-07-22,295.811798,305.648926,0.000000
1964-07-23,294.434692,304.483612,2.061383
1964-07-24,294.853546,301.771545,17.902416
1964-07-25,295.350220,297.481110,11.048053
1964-07-26,295.235199,300.601074,14.544631
1964-07-27,295.158600,302.396271,0.415642
1964-07-28,295.312683,303.763580,0.000000
1964-07-29,295.234192,305.273682,0.000000
1964-07-30,295.286255,305.252075,1.939080
1964-07-31,295.908386,304.991455,3.716066
1964-08-01,295.788025,304.269440,6.619169
1964-08-02,295.190643,304.803497,0.000000
1964-08-03,294.947296,306.865540,0.000000
1964-08-04,295.573395,309.694153,0.290510
1964-08-05,298.439636,311.716309,1.811062
1964-08-06,299.011047,308.881409,6.865475
1964-08-07,297.417725,306.775848,4.381487
1964-08-08,296.596954,305.499115,1.272163
1964-08-09,296.640350,305.798126,0.000000
1964-08-10,296.020142,308.459290,0.000000
1964-08-11,294.007355,311.152344,0.000000
1964-08-12,293.697479,310.811462,0.000000
1964-08-13,293.069977,308.683563,0.000000
1964-08-14,296.160858,308.786041,0.000000
1964-08-15,296.311676,308.541199,0.000000
1964-08-16,295.532562,307.818817,1.837850
1964-08-17,295.704651,309.507996,0.000000
1964-08-18,296.318024,309.701385,0.000000
1964-08-19,297.933716,308.556152,0.000000
1964-08-20,295.952209,307.145233,0.855942
1964-08-21,295.687408,306.106201,0.450721
1964-08-22,295.695740,305.965759,0.439085
1964-08-23,296.270447,306.684845,0.000000
1964-08-24,297.111786,306.944641,0.000000
1964-08-25,296.753174,305.980316,1.270809
1964-08-26,296.193512,305.059967,3.257219
1964-08-27,295.436188,303.488037,0.000000
1964-08-28,295.272217,305.350708,7.281322
1964-08-29,293.247742,305.650726,1.932406
1964-08-30,294.618835,305.664551,4.915376
1964-08-31,294.541595,305.467743,2.626627
1964-09-01,294.559509,307.436951,0.000000
1964-09-02,295.244324,307.041931,0.000000
1964-09-03,295.076324,307.223083,0.000000
1964-09-04,295.385590,306.728149,0.000000
1964-09-05,294.970276,306.035645,3.004768
1964-09-06,294.903748,306.142090,0.000000
1964-09-07,294.632355,306.740448,0.000000
1964-09-08,294.376709,306.185699,0.000000
1964-09-09,293.562653,307.613739,0.000000
1964-09-10,294.377258,307.034393,0.000000
1964-09-11,296.117554,306.661621,0.000000
1964-09-12,296.059052,306.212891,0.000000
1964-09-13,295.438934,309.290192,0.000000
1964-09-14,295.545776,309.186554,0.000000
1964-09-15,296.569092,308.428345,5.940197
1964-09-16,296.668823,306.258240,0.337403
1964-09-17,296.634064,306.685394,0.000000
1964-09-18,295.240662,306.195862,13.656417
1964-09-19,295.587250,305.671875,20.096558
1964-09-20,293.120575,304.125580,12.652747
1964-09-21,288.917389,299.494324,0.000000
1964-09-22,286.054688,300.179352,0.000000
1964-09-23,286.100189,302.937744,0.000000
1964-09-24,288.585632,304.977875,0.000000
1964-09-25,292.906464,304.757324,0.000000
1964-09-26,289.875153,302.861725,0.000000
1964-09-27,287.631134,308.086487,0.000000
1964-09-28,290.829620,306.931213,0.000000
1964-09-29,288.627289,303.179169,0.000000
1964-09-30,289.819733,305.857574,0.000000
1964-10-01,291.913605,305.575989,0.000000
1964-10-02,291.035431,306.714935,0.000000
1964-10-03,290.611206,306.300598,0.000000
1964-10-04,289.567963,305.542694,1.447649
1964-10-05,287.581299,304.354523,0.000000
1964-10-06,287.662628,305.332916,0.000000
1964-10-07,288.320129,304.780884,0.000000
1964-10-08,292.313568,303.379639,0.000000
1964-10-09,293.099762,305.869659,0.000000
1964-10-10,291.548157,306.726257,0.000000
1964-10-11,290.222076,305.144684,0.000000
1964-10-12,288.597748,306.002930,0.000000
1964-10-13,291.018158,305.612427,0.000000
1964-10-14,290.763733,306.115112,0.000000
1964-10-15,287.016998,303.949341,0.000000
1964-10-16,287.307220,297.770966,0.000000
1964-10-17,285.733551,299.526245,0.000000
1964-10-18,287.218658,302.288116,0.000000
1964-10-19,290.906342,297.939819,8.967221
1964-10-20,289.706360,295.706482,21.703781
1964-10-21,285.966064,297.308868,0.000000
1964-10-22,283.678558,294.921387,0.000000
1964-10-23,284.574554,293.015594,0.000000
1964-10-24,284.887329,294.119019,0.000000
1964-10-25,286.053101,300.274689,0.000000
1964-10-26,288.995636,301.867279,0.000000
1964-10-27,289.650604,297.087189,7.278142
1964-10-28,288.088928,295.883301,18.641945
1964-10-29,284.685699,296.386444,5.766134
1964-10-30,282.853577,289.599335,18.156231
1964-10-31,283.224976,291.365173,11.017423
1964-11-01,278.933655,287.267090,0.916363
1964-11-02,280.918549,294.781708,0.000000
1964-11-03,282.650208,288.623535,0.000000
1964-11-04,281.486267,289.202362,4.836959
1964-11-05,277.420898,286.542236,0.000000
1964-11-06,273.961273,280.493164,0.468518
1964-11-07,275.967102,288.276794,0.000000
1964-11-08,277.762054,289.871887,0.000000
1964-11-09,280.846619,287.393616,0.000000
1964-11-10,281.837921,287.155792,0.000000
1964-11-11,282.831451,291.081787,0.000000
1964-11-12,282.025330,293.495422,0.000000
1964-11-13,283.329193,292.479034,0.000000
1964-11-14,279.039124,294.634552,0.000000
1964-11-15,280.335632,295.862579,0.000000
1964-11-16,283.131104,290.670441,0.000000
1964-11-17,276.982330,289.282959,0.000000
1964-11-18,275.126709,291.130188,0.000000
1964-11-19,277.167725,294.382080,0.000000
1964-11-20,278.175354,294.830078,0.000000
1964-11-21,278.779785,295.691498,0.000000
1964-11-22,280.580139,298.062622,0.000000
1964-11-23,280.082092,293.836670,0.000000
1964-11-24,280.556549,297.098877,0.000000
1964-11-25,286.359283,295.908661,0.606437
1964-11-26,276.515869,290.017273,0.000000
1964-11-27,272.426392,287.936981,0.000000
1964-11-28,276.147217,286.098755,0.000000
1964-11-29,272.168365,291.205902,0.000000
1964-11-30,274.520264,295.334686,0.000000
1964-12-01,278.643860,298.600616,0.000000
1964-12-02,276.297119,295.869690,0.000000
1964-12-03,279.947205,299.813019,0.000000
1964-12-04,281.242401,300.651459,0.000000
1964-12-05,280.631012,300.137329,0.529563
1964-12-06,283.069153,297.954620,0.000000
1964-12-07,283.213226,296.600769,0.000000
1964-12-08,278.226929,298.933319,0.000000
1964-12-09,279.733002,297.878998,0.000000
1964-12-10,282.256073,294.447937,1.999328
1964-12-11,288.130676,300.468109,2.127469
1964-12-12,279.441345,293.794312,0.000000
1964-12-13,282.256744,293.019806,0.000000
1964-12-14,282.828156,298.156799,0.000000
1964-12-15,280.541321,295.816345,0.000000
1964-12-16,278.151245,290.056885,0.000000
1964-12-17,274.078247,289.697266,0.000000
1964-12-18,277.448761,294.370361,0.000000
1964-12-19,283.938782,297.647339,4.576915
1964-12-20,281.304474,296.476685,0.000000
1964-12-21,278.853455,292.704773,0.000000
1964-12-22,281.507080,298.629944,0.000000
1964-12-23,277.749695,295.402527,0.000000
1964-12-24,280.771332,297.016754,0.000000
1964-12-25,285.732361,297.935516,0.903222
1964-12-26,279.898468,295.330994,0.000000
1964-12-27,278.763092,289.259857,8.473417
1964-12-28,273.028564,285.698120,0.000000
1964-12-29,280.695618,288.405121,3.418464
1964-12-30,278.419220,284.280518,35.232414
1964-12-31,271.734375,286.158966,0.000000
1965-01-01,274.083435,289.299469,0.000000
1965-01-02,278.050751,285.129852,30.675701
1965-01-03,281.413177,285.309967,5.860646
1965-01-04,280.393616,284.883453,1.151941
1965-01-05,275.812592,286.887360,0.000000
1965-01-06,278.476776,293.377533,0.000000
1965-01-07,281.418060,298.718506,2.528877
1965-01-08,281.627075,294.049561,0.000000
1965-01-09,279.139069,290.615234,0.000000
1965-01-10,275.831146,286.567078,0.535632
1965-01-11,271.186401,282.784882,0.000000
1965-01-12,267.532074,275.055756,0.000000
1965-01-13,268.826324,276.662354,0.000000
1965-01-14,267.730133,281.248413,0.000000
1965-01-15,270.932068,287.566284,0.000000
1965-01-16,274.697266,289.205383,0.000000
1965-01-17,281.382324,291.529327,0.000000
1965-01-18,282.305664,291.150543,13.566074
1965-01-19,280.144531,291.722717,4.945464
1965-01-20,277.775208,294.280426,0.000000
1965-01-21,279.298920,298.127777,0.000000
1965-01-22,280.455688,292.340729,0.000000
1965-01-23,275.407745,286.527222,0.000000
1965-01-24,274.038452,286.591309,0.000000
1965-01-25,275.331390,293.118866,0.000000
1965-01-26,275.479431,286.501160,0.000000
1965-01-27,275.456787,281.555817,6.957202
1965-01-28,277.592896,291.206970,6.828671
1965-01-29,279.688385,297.991486,0.000000
1965-01-30,282.988464,299.951752,0.559450
1965-01-31,272.356354,290.011810,0.427299
1965-02-01,266.290009,276.420654,0.000000
1965-02-02,266.391815,274.383972,0.000000
1965-02-03,264.839813,277.160370,0.000000
1965-02-04,271.768616,277.008972,5.210354
1965-02-05,270.783722,286.561462,1.338188
1965-02-06,273.783569,285.459351,0.000000
1965-02-07,271.369598,287.785767,0.000000
1965-02-08,273.272308,286.616241,0.000000
1965-02-09,273.717010,291.397125,0.000000
1965-02-10,277.830200,292.097931,0.000000
1965-02-11,280.810760,294.157959,0.000000
1965-02-12,282.418518,297.346466,1.169040
1965-02-13,271.882507,289.410400,0.000000
1965-02-14,267.493896,279.472626,0.000000
1965-02-15,273.145813,282.771881,0.000000
1965-02-16,272.540955,286.950317,0.000000
1965-02-17,272.577393,289.833160,0.000000
1965-02-18,275.850281,294.672516,0.000000
1965-02-19,277.261353,287.837952,0.000000
1965-02-20,272.404907,283.674530,1.635129
1965-02-21,272.713898,287.034058,0.834486
1965-02-22,275.679108,286.418304,0.000000
1965-02-23,279.778381,287.732239,27.602209
1965-02-24,276.548431,284.131042,3.640548
1965-02-25,276.375031,287.910004,0.000000
1965-02-26,275.126678,290.289551,0.000000
1965-02-27,275.350922,289.999847,0.000000
1965-02-28,274.808929,289.928894,0.000000
1965-03-01,275.343079,292.174438,0.000000
1965-03-02,278.706329,293.251709,0.000000
1965-03-03,280.907532,295.747437,0.000000
1965-03-04,280.433960,292.249329,0.000000
1965-03-05,279.635620,296.571045,0.280427
1965-03-06,284.140045,296.094360,0.000000
1965-03-07,281.379059,292.264282,0.424588
1965-03-08,283.020752,291.498169,32.254738
1965-03-09,285.675781,298.252380,0.404576
1965-03-10,279.732452,285.707184,13.830958
1965-03-11,277.551819,284.914551,1.857186
1965-03-12,271.888153,286.880524,0.000000
1965-03-13,274.803070,293.878571,0.392086
1965-03-14,277.976715,302.306488,0.000000
1965-03-15,283.856476,303.941956,0.000000
1965-03-16,285.621094,296.807526,0.000000
1965-03-17,279.152954,295.028931,0.000000
1965-03-18,280.863403,301.341675,0.000000
1965-03-19,280.255463,295.588745,0.000000
1965-03-20,280.455505,298.299438,0.000000
1965-03-21,281.705963,301.096832,0.000000
1965-03-22,285.178558,302.494995,0.000000
1965-03-23,285.757446,299.079407,0.000000
1965-03-24,287.889343,303.440796,1.136099
1965-03-25,283.224915,300.756470,0.000000
1965-03-26,285.615021,303.247131,0.000000
1965-03-27,286.647461,300.610168,0.000000
1965-03-28,284.558716,296.622406,0.000000
1965-03-29,281.907562,291.724518,0.000000
1965-03-30,281.358582,289.117981,23.089981
1965-03-31,278.310852,291.813690,0.000000
1965-04-01,279.221100,291.492920,0.000000
1965-04-02,279.754669,293.450653,0.000000
1965-04-03,281.759674,298.416046,0.452391
1965-04-04,286.696075,294.966156,0.000000
1965-04-05,279.604187,293.439148,0.000000
1965-04-06,281.807465,299.321350,0.000000
1965-04-07,285.346771,295.076050,0.566499
1965-04-08,279.686340,299.977631,0.000000
1965-04-09,284.905029,297.211517,0.000000
1965-04-10,287.972565,303.709381,0.000000
1965-04-11,287.155945,301.492035,4.208571
1965-04-12,280.461121,294.478699,0.000000
1965-04-13,279.647949,301.361877,0.000000
1965-04-14,284.510651,305.431366,0.000000
1965-04-15,286.804810,307.079102,0.471264
1965-04-16,286.992706,304.287292,0.000000
1965-04-17,286.167725,305.721649,2.314048
1965-04-18,286.446808,305.673889,0.000000
1965-04-19,286.404907,307.234100,0.000000
1965-04-20,286.280609,308.047150,0.000000
1965-04-21,286.059570,304.390533,0.000000
1965-04-22,283.642761,302.136475,0.559386
1965-04-23,287.492218,305.853119,0.000000
1965-04-24,288.568787,307.227356,0.000000
1965-04-25,290.020782,299.846008,19.802700
1965-04-26,289.652985,299.124207,39.162243
1965-04-27,285.998230,295.533356,3.432557
1965-04-28,285.426727,295.836945,0.000000
1965-04-29,281.612885,296.159485,0.000000
1965-04-30,282.226135,297.517090,0.000000
1965-05-01,284.761871,298.549835,0.000000
1965-05-02,285.946381,297.615082,0.000000
1965-05-03,290.930359,296.596130,13.426140
1965-05-04,288.489685,304.617218,17.508804
1965-05-05,289.721039,301.346802,12.139633
1965-05-06,292.154877,298.719269,38.706730
1965-05-07,293.451843,300.612732,9.128138
1965-05-08,292.452606,300.745758,4.420771
1965-05-09,291.745148,299.659943,16.111139
1965-05-10,291.587555,300.965607,8.314044
1965-05-11,293.023468,302.089722,0.000000
1965-05-12,292.230286,301.216278,0.926261
1965-05-13,291.521027,301.820740,0.000000
1965-05-14,290.839478,299.288055,0.000000
1965-05-15,292.341125,301.510559,0.816346
1965-05-16,292.466400,296.789337,4.834207
1965-05-17,292.614075,299.906921,15.922894
1965-05-18,292.234528,298.578217,3.261883
1965-05-19,286.754425,302.586029,0.000000
1965-05-20,287.711182,303.795654,0.000000
1965-05-21,288.730682,301.160339,0.000000
1965-05-22,292.023682,300.807495,12.161847
1965-05-23,295.313843,298.949554,0.000000
1965-05-24,294.097534,299.351746,9.760111
1965-05-25,294.769135,301.808990,10.384920
1965-05-26,293.692291,298.885376,15.871351
1965-05-27,287.404449,295.144440,1.738739
1965-05-28,290.811493,296.031403,25.896618
1965-05-29,290.563385,299.219238,26.011255
1965-05-30,290.138092,297.234985,18.723518
1965-05-31,290.694641,297.281311,29.104994
1965-06-01,290.643524,296.849091,66.044235
1965-06-02,291.488586,300.824738,32.950275
1965-06-03,294.349579,306.122437,6.089977
1965-06-04,296.188843,306.493805,6.055026
1965-06-05,293.311371,304.480774,4.455327
1965-06-06,294.978546,305.958740,9.786844
1965-06-07,290.850983,304.462860,23.543278
1965-06-08,295.733032,303.923187,6.358964
1965-06-09,292.675781,304.597321,0.360155
1965-06-10,295.187714,305.694977,0.000000
1965-06-11,294.556885,306.029999,0.000000
1965-06-12,295.504425,305.673767,0.000000
1965-06-13,296.486664,305.213287,0.000000
1965-06-14,296.888428,306.670410,2.906965
1965-06-15,296.752563,308.214111,0.360408
1965-06-16,295.867523,308.330688,0.000000
1965-06-17,295.992554,307.731934,0.000000
1965-06-18,295.800415,307.161621,0.000000
1965-06-19,295.896881,306.498474,0.000000
1965-06-20,295.503998,307.481201,0.000000
1965-06-21,295.556061,306.484192,2.279046
1965-06-22,295.205383,306.749512,0.000000
1965-06-23,294.241699,306.259460,0.000000
1965-06-24,294.869720,305.815460,0.000000
1965-06-25,294.102753,304.839020,0.000000
1965-06-26,293.562347,303.943939,0.000000
1965-06-27,293.510376,303.113678,0.000000
1965-06-28,294.340546,302.977783,0.000000
1965-06-29,293.527466,303.597198,0.000000
1965-06-30,294.005371,303.484161,1.981304
1965-07-01,295.510406,302.213470,11.670447
1965-07-02,294.739349,300.892578,11.345181
1965-07-03,293.546722,301.775208,3.080805
1965-07-04,292.558350,300.405487,0.000000
1965-07-05,294.848358,302.186554,11.486116
1965-07-06,295.463165,302.822998,0.000000
1965-07-07,296.244415,304.452057,3.962117
1965-07-08,296.123016,306.176239,0.000000
1965-07-09,294.771210,306.830536,0.000000
1965-07-10,294.607422,308.618561,0.000000
1965-07-11,294.948639,309.259216,0.000000
1965-07-12,295.776733,308.274506,0.000000
1965-07-13,295.951355,307.738007,0.000000
1965-07-14,296.188080,309.357758,0.000000
1965-07-15,296.262115,309.643951,0.000000
1965-07-16,295.679382,307.894257,0.000000
1965-07-17,295.503601,306.753357,5.857298
1965-07-18,295.582001,306.463043,4.448428
1965-07-19,294.954529,305.559845,0.679281
1965-07-20,295.028839,305.542450,0.000000
1965-07-21,294.940247,304.760254,0.000000
1965-07-22,295.030731,304.977020,0.000000
1965-07-23,295.232330,304.542664,1.724583
1965-07-24,296.057098,305.128540,0.000000
1965-07-25,295.742859,304.453827,4.476498
1965-07-26,295.394135,302.954346,1.026347
1965-07-27,294.757111,304.030701,2.149541
1965-07-28,294.418915,299.710175,23.019823
1965-07-29,295.844208,299.845154,9.641078
1965-07-30,294.988373,303.677246,4.296885
1965-07-31,293.611145,305.121368,0.811917
1965-08-01,293.919403,305.893280,0.000000
1965-08-02,293.964661,306.778564,0.000000
1965-08-03,294.959412,307.449738,0.000000
1965-08-04,294.872894,308.917938,1.614676
1965-08-05,295.020782,307.249756,0.289979
1965-08-06,294.275970,306.941711,1.491591
1965-08-07,294.928925,306.422882,4.072162
1965-08-08,294.890808,307.176697,0.000000
1965-08-09,294.696991,306.773834,0.000000
1965-08-10,294.599945,307.225281,0.000000
1965-08-11,294.862152,306.860718,0.313843
1965-08-12,294.827545,306.694183,2.417297
1965-08-13,294.402222,307.193176,2.244445
1965-08-14,295.414093,308.960724,0.895932
1965-08-15,296.881104,306.483398,0.827952
1965-08-16,295.902832,308.729218,0.000000
1965-08-17,295.371338,306.917664,0.000000
1965-08-18,295.116821,308.010162,0.000000
1965-08-19,295.642761,309.063232,0.000000
1965-08-20,296.264740,310.340088,1.338992
1965-08-21,295.107330,307.443848,8.190191
