#Variables:
#tasmin_CSIRO-Mk3-6-0_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)
1960-10-03,294.618988,305.046936,0.000000
1960-10-04,292.481750,306.263428,0.000000
1960-10-05,291.934723,307.045074,0.000000
1960-10-06,292.162170,307.286835,0.000000
1960-10-07,294.505371,306.457947,0.000000
1960-10-08,289.270386,306.988831,0.609212
1960-10-09,287.431427,306.186646,0.000000
1960-10-10,289.318909,297.453247,0.000000
1960-10-11,286.047455,301.665222,0.000000
1960-10-12,290.359924,305.363403,0.000000
1960-10-13,293.633362,305.533600,5.341782
1960-10-14,293.295074,303.414459,13.356058
1960-10-15,285.398010,302.372314,0.000000
1960-10-16,282.794678,299.186432,0.000000
1960-10-17,284.279694,299.568420,0.000000
1960-10-18,283.621582,299.296387,0.000000
1960-10-19,284.360382,299.592865,0.000000
1960-10-20,284.978455,300.629913,0.000000
1960-10-21,288.933136,303.109497,0.000000
1960-10-22,288.757812,305.324310,0.000000
1960-10-23,286.246765,303.643188,0.000000
1960-10-24,287.431091,302.343628,0.774490
1960-10-25,286.619293,300.442169,0.000000
1960-10-26,286.804474,301.727844,0.000000
1960-10-27,288.740967,302.783234,0.000000
1960-10-28,287.119995,302.373474,0.000000
1960-10-29,287.417725,303.567719,0.000000
1960-10-30,288.088928,301.271973,0.000000
1960-10-31,277.931854,296.517853,0.000000
1960-11-01,278.731628,299.522522,0.000000
1960-11-02,284.155304,301.024200,0.000000
1960-11-03,285.710663,300.312775,0.000000
1960-11-04,286.913879,298.076813,0.000000
1960-11-05,280.767517,298.121063,0.000000
1960-11-06,284.305145,299.717010,0.000000
1960-11-07,284.512268,299.387268,0.000000
1960-11-08,284.574585,298.590454,0.000000
1960-11-09,282.717712,300.630371,0.000000
1960-11-10,283.282623,300.851044,0.000000
1960-11-11,286.943298,298.473328,0.000000
1960-11-12,281.946442,298.297760,0.000000
1960-11-13,276.940460,297.540527,0.000000
1960-11-14,279.415955,294.895447,0.000000
1960-11-15,277.306183,296.527252,0.000000
1960-11-16,280.082092,297.959839,0.000000
1960-11-17,280.282410,297.537567,0.000000
1960-11-18,280.211609,297.676880,0.000000
1960-11-19,279.195129,299.391357,0.000000
1960-11-20,281.259705,294.824677,0.000000
1960-11-21,275.813324,295.613495,0.000000
1960-11-22,278.509033,298.152924,0.000000
1960-11-23,278.723816,298.898254,0.000000
1960-11-24,279.696106,297.467407,0.000000
1960-11-25,279.733856,295.929077,0.000000
1960-11-26,279.463654,296.895142,0.000000
1960-11-27,281.168396,297.722321,0.000000
1960-11-28,276.594574,299.671906,0.000000
1960-11-29,280.161041,299.127716,0.000000
1960-11-30,278.550476,297.210632,0.000000
1960-12-01,279.686249,299.218445,0.000000
1960-12-02,285.011597,300.947723,0.000000
1960-12-03,284.293976,299.963867,0.000000
1960-12-04,283.195465,296.285889,0.000000
1960-12-05,276.722015,292.429016,0.000000
1960-12-06,277.939026,295.735138,0.000000
1960-12-07,285.913452,300.890594,0.000000
1960-12-08,288.437988,301.606812,0.000000
1960-12-09,282.936981,299.329498,0.000000
1960-12-10,280.700012,298.149658,0.000000
1960-12-11,284.945282,294.168365,0.406495
1960-12-12,285.587280,297.930237,0.000000
1960-12-13,286.065643,299.351044,0.000000
1960-12-14,283.205109,300.611572,0.000000
1960-12-15,281.736633,298.755554,0.000000
1960-12-16,280.422302,300.642303,0.000000
1960-12-17,280.512970,300.057007,0.998921
1960-12-18,280.881958,298.936096,0.000000
1960-12-19,285.639587,300.614197,0.000000
1960-12-20,285.732361,300.875732,1.642991
1960-12-21,288.630402,300.331268,0.363531
1960-12-22,278.512085,296.489166,0.000000
1960-12-23,277.354889,298.032684,0.000000
1960-12-24,280.112610,299.807526,0.000000
1960-12-25,281.937714,299.400116,0.000000
1960-12-26,284.292267,300.712219,0.000000
1960-12-27,284.812378,300.636261,0.000000
1960-12-28,279.873779,297.669281,0.000000
1960-12-29,285.225159,300.399841,0.000000
1960-12-30,286.748810,301.612823,0.000000
1960-12-31,287.431702,300.716705,0.000000
1961-01-01,281.663300,299.222168,0.000000
1961-01-02,277.541199,297.337616,0.000000
1961-01-03,280.841125,296.396362,0.000000
1961-01-04,279.497559,292.751770,0.000000
1961-01-05,272.776672,293.934570,0.000000
1961-01-06,276.122192,291.085846,0.000000
1961-01-07,273.434357,288.395782,0.000000
1961-01-08,270.283905,290.296936,0.000000
1961-01-09,275.362732,294.717621,0.000000
1961-01-10,276.327118,291.665955,0.000000
1961-01-11,274.384369,293.775360,0.000000
1961-01-12,280.163757,299.931274,0.000000
1961-01-13,282.141968,303.352783,0.000000
1961-01-14,284.104645,303.498383,0.000000
1961-01-15,284.637268,302.326569,0.000000
1961-01-16,281.376465,301.998138,0.000000
1961-01-17,285.209167,300.372070,0.000000
1961-01-18,273.135742,289.925262,0.000000
1961-01-19,273.680695,295.614227,0.000000
1961-01-20,280.877960,300.233124,0.000000
1961-01-21,285.578583,301.043610,0.000000
1961-01-22,285.816681,301.537384,0.000000
1961-01-23,281.092316,301.473541,0.000000
1961-01-24,287.045532,299.845947,0.000000
1961-01-25,276.844025,297.346039,0.000000
1961-01-26,282.365417,298.918457,0.000000
1961-01-27,276.384521,296.217529,0.000000
1961-01-28,276.365356,290.810974,0.000000
1961-01-29,278.001373,289.231110,0.000000
1961-01-30,274.487946,292.084656,0.000000
1961-01-31,273.218872,294.858612,0.000000
1961-02-01,274.497528,297.980011,0.000000
1961-02-02,276.551514,299.171051,0.000000
1961-02-03,276.294250,298.884857,0.000000
1961-02-04,281.732239,302.110504,0.000000
1961-02-05,284.322205,303.932373,0.000000
1961-02-06,286.335083,303.404602,0.000000
1961-02-07,288.360931,300.890320,1.139277
1961-02-08,287.749084,298.782318,1.051428
1961-02-09,280.222473,299.525391,0.000000
1961-02-10,276.892090,300.456360,0.000000
1961-02-11,286.140961,298.995392,0.000000
1961-02-12,285.309845,300.022339,0.526410
1961-02-13,280.844452,298.400909,0.000000
1961-02-14,279.249207,296.468811,0.000000
1961-02-15,288.295715,299.726929,0.000000
1961-02-16,290.402985,305.633636,0.000000
1961-02-17,288.661255,307.294189,0.000000
1961-02-18,290.535919,305.710052,0.000000
1961-02-19,288.986511,300.315002,2.684423
1961-02-20,289.507233,303.280884,0.000000
1961-02-21,289.729340,303.899017,3.183455
1961-02-22,290.168030,303.117950,0.963334
1961-02-23,287.741821,303.601776,0.292668
1961-02-24,282.045868,300.288971,0.000000
1961-02-25,286.614105,296.971283,0.000000
1961-02-26,287.238556,296.967499,4.444082
1961-02-27,282.901917,301.055359,0.000000
1961-02-28,287.361847,309.088379,0.000000
1961-03-01,289.325653,309.331085,0.000000
1961-03-02,290.456085,303.891602,0.000000
1961-03-03,286.834076,303.457977,0.000000
1961-03-04,283.779724,300.044006,0.632338
1961-03-05,277.852661,297.836090,0.000000
1961-03-06,280.576324,300.319183,0.000000
1961-03-07,286.477295,299.248444,0.000000
1961-03-08,288.916412,296.802429,2.035749
1961-03-09,280.787750,289.804749,13.830958
1961-03-10,280.572113,287.166687,0.359874
1961-03-11,283.924591,291.264587,31.649340
1961-03-12,285.017883,291.250153,13.975164
1961-03-13,283.033478,292.643677,0.000000
1961-03-14,283.212921,301.591064,0.000000
1961-03-15,284.949463,298.961121,0.000000
1961-03-16,286.686462,297.270996,0.000000
1961-03-17,289.949799,300.543640,5.681130
1961-03-18,289.538422,300.090820,14.537622
1961-03-19,285.658142,299.902161,3.930269
1961-03-20,284.179443,297.861420,0.000000
1961-03-21,283.584869,295.902496,0.000000
1961-03-22,286.712860,291.894257,6.797272
1961-03-23,283.439697,291.117249,0.705822
1961-03-24,281.429077,289.853973,0.000000
1961-03-25,282.811371,286.156647,0.000000
1961-03-26,286.013977,292.687408,1.835385
1961-03-27,291.401733,300.619476,0.953454
1961-03-28,283.350647,298.694183,0.000000
1961-03-29,280.792419,296.417175,0.000000
1961-03-30,283.411163,298.114319,0.000000
1961-03-31,288.070862,296.807678,0.368590
1961-04-01,281.768280,294.909271,0.000000
1961-04-02,283.159210,299.116425,0.000000
1961-04-03,285.072174,302.482025,0.000000
1961-04-04,287.510651,304.563019,0.000000
1961-04-05,289.766449,304.831085,0.000000
1961-04-06,289.607819,305.243317,0.000000
1961-04-07,288.285645,304.568054,0.000000
1961-04-08,288.248169,302.499969,0.000000
1961-04-09,287.024750,299.835541,0.000000
1961-04-10,290.882202,301.473328,0.000000
1961-04-11,290.658691,303.882874,0.000000
1961-04-12,290.456329,303.998169,0.000000
1961-04-13,290.079773,304.075928,0.000000
1961-04-14,290.484070,303.493774,0.000000
1961-04-15,289.732452,304.279114,0.000000
1961-04-16,289.187592,303.192200,0.000000
1961-04-17,289.524475,303.674622,0.000000
1961-04-18,289.970673,303.020111,0.000000
1961-04-19,291.547119,302.592072,0.000000
1961-04-20,291.264648,300.403778,17.212627
1961-04-21,290.489746,298.740326,7.588148
1961-04-22,291.902039,299.952118,0.000000
1961-04-23,290.769592,302.671356,0.000000
1961-04-24,292.791077,301.410614,0.446432
1961-04-25,291.850769,303.665253,16.254911
1961-04-26,291.114624,304.437408,0.000000
1961-04-27,291.839691,303.313629,0.000000
1961-04-28,291.611145,304.137115,0.000000
1961-04-29,289.861572,303.760193,0.445064
1961-04-30,286.702240,296.308929,2.993509
1961-05-01,280.864624,292.798492,0.000000
1961-05-02,283.806427,298.914581,0.000000
1961-05-03,288.747406,301.394653,0.000000
1961-05-04,292.743683,299.831573,0.000000
1961-05-05,293.447540,300.590698,5.454357
1961-05-06,292.461670,301.876770,2.119794
1961-05-07,292.642639,303.797485,0.000000
1961-05-08,291.521027,303.678802,0.000000
1961-05-09,292.579651,305.843414,0.904597
1961-05-10,293.034607,307.117889,0.000000
1961-05-11,294.283691,306.607483,0.000000
1961-05-12,294.743347,303.563690,26.245296
1961-05-13,294.025909,303.801392,18.467611
1961-05-14,294.194733,303.449432,0.000000
1961-05-15,293.252319,305.148071,0.000000
1961-05-16,291.844421,305.519592,0.000000
1961-05-17,293.283783,309.020233,0.000000
1961-05-18,290.789612,308.420746,0.000000
1961-05-19,293.415558,307.706818,0.000000
1961-05-20,291.238068,303.704285,0.000000
1961-05-21,292.751007,305.685516,0.000000
1961-05-22,293.625427,307.037720,0.000000
1961-05-23,293.419708,307.913849,0.000000
1961-05-24,294.288361,307.510223,0.000000
1961-05-25,293.519562,306.823639,0.000000
1961-05-26,293.700653,307.229614,0.000000
1961-05-27,293.526825,308.135193,0.000000
1961-05-28,293.705963,307.071228,0.000000
1961-05-29,293.995331,307.074738,0.395995
1961-05-30,293.257263,306.864166,0.000000
1961-05-31,292.406189,305.560577,0.000000
1961-06-01,293.057861,305.773834,0.000000
1961-06-02,293.953735,306.157623,0.000000
1961-06-03,294.564972,307.456329,0.000000
1961-06-04,295.587341,310.248108,0.434966
1961-06-05,296.522064,311.401672,0.000000
1961-06-06,297.149170,311.481110,0.000000
1961-06-07,295.103882,310.116699,0.000000
1961-06-08,294.710571,306.527069,0.000000
1961-06-09,295.394867,303.651245,5.502598
1961-06-10,295.388824,303.112640,12.509688
1961-06-11,295.077545,301.811157,12.424230
1961-06-12,294.841461,300.957550,10.534440
1961-06-13,294.572571,299.895325,18.935503
1961-06-14,291.691132,297.423370,31.461071
1961-06-15,291.466675,301.666138,0.000000
1961-06-16,291.572693,304.888458,0.000000
1961-06-17,291.966827,306.248016,0.000000
1961-06-18,292.458557,305.536285,0.000000
1961-06-19,292.302032,305.603180,0.547776
1961-06-20,290.826477,305.966980,0.000000
1961-06-21,293.567505,306.752167,0.000000
1961-06-22,296.021423,307.459412,0.000000
1961-06-23,297.450195,308.037720,1.746234
1961-06-24,297.521088,305.667755,2.782602
1961-06-25,297.311096,306.647919,1.030232
1961-06-26,296.801758,307.804810,0.000000
1961-06-27,296.960876,308.935089,0.000000
1961-06-28,295.893250,307.495087,1.040134
1961-06-29,295.328033,305.112549,2.632318
1961-06-30,295.348450,303.355103,4.350790
1961-07-01,294.757263,304.858337,0.734501
1961-07-02,295.802277,307.603760,5.207652
1961-07-03,295.588226,308.906921,0.000000
1961-07-04,295.754913,308.961060,0.309194
1961-07-05,296.259155,308.719299,0.000000
1961-07-06,296.286133,308.711761,0.000000
1961-07-07,296.079041,308.794037,0.000000
1961-07-08,296.540771,308.643127,0.000000
1961-07-09,295.977814,310.584076,0.000000
1961-07-10,297.041931,309.563110,0.617380
1961-07-11,297.381378,309.367676,0.000000
1961-07-12,297.786011,309.459930,0.000000
1961-07-13,297.476166,311.178314,0.000000
1961-07-14,298.715424,311.403107,0.348598
1961-07-15,298.201752,307.706360,13.030844
1961-07-16,295.978027,304.893494,9.276567
1961-07-17,296.502258,307.029144,0.000000
1961-07-18,296.427277,306.780121,0.000000
1961-07-19,295.527130,306.380188,0.000000
1961-07-20,296.113678,307.521393,0.000000
1961-07-21,297.702881,309.961182,0.000000
1961-07-22,298.658722,310.072601,5.221197
1961-07-23,297.322418,307.452148,3.047785
1961-07-24,296.866119,307.146729,2.230530
1961-07-25,297.908997,305.617737,5.745645
1961-07-26,297.253845,307.981415,0.000000
1961-07-27,297.115845,308.158417,0.000000
1961-07-28,297.937408,309.561096,0.000000
1961-07-29,297.482117,309.032227,0.000000
1961-07-30,295.381134,310.170959,0.000000
1961-07-31,296.306793,311.158447,0.000000
1961-08-01,297.737640,312.261230,0.000000
1961-08-02,299.877899,313.243256,3.463389
1961-08-03,298.826172,311.515625,5.896471
1961-08-04,298.466125,309.056244,7.183612
1961-08-05,296.977783,306.365112,2.524687
1961-08-06,295.684631,305.893280,1.414742
1961-08-07,294.830414,304.920044,0.823196
1961-08-08,294.704803,305.260895,0.000000
1961-08-09,295.541870,305.757751,0.295821
1961-08-10,296.432648,308.569977,0.288385
1961-08-11,296.157257,311.089844,3.358035
1961-08-12,296.116760,310.760895,0.331923
1961-08-13,296.571472,310.535187,0.000000
1961-08-14,296.640442,309.690460,0.000000
1961-08-15,296.097076,308.191589,0.000000
1961-08-16,295.676727,309.804169,0.000000
1961-08-17,296.726410,311.815399,1.415634
1961-08-18,298.698120,313.625916,0.000000
1961-08-19,298.677094,313.613556,0.000000
1961-08-20,297.581055,310.975922,0.000000
1961-08-21,296.716553,308.729218,0.000000
1961-08-22,295.281677,308.251068,0.000000
1961-08-23,295.590881,306.943207,3.257219
1961-08-24,296.159149,306.758301,18.913319
1961-08-25,290.678741,302.542450,65.043091
1961-08-26,294.022156,300.015411,122.647949
1961-08-27,295.924347,300.352509,91.676476
1961-08-28,294.952118,301.583527,15.413708
1961-08-29,294.773285,302.337280,6.142288
1961-08-30,294.515106,302.938873,0.000000
1961-08-31,293.732178,303.778290,0.000000
1961-09-01,293.055328,303.733582,0.000000
1961-09-02,293.651550,303.188629,0.000000
1961-09-03,293.370392,303.128967,2.856577
1961-09-04,294.905365,304.116364,1.959214
1961-09-05,294.365204,304.256134,1.783382
1961-09-06,294.170227,304.263550,0.325714
1961-09-07,293.494751,304.989349,0.000000
1961-09-08,292.723755,304.367004,0.000000
1961-09-09,291.856567,304.184265,0.000000
1961-09-10,292.450409,302.852966,1.736334
1961-09-11,292.899384,303.123260,4.851220
1961-09-12,293.243286,303.922638,2.057339
1961-09-13,294.797089,305.308777,0.280399
1961-09-14,295.260529,305.332306,0.000000
1961-09-15,293.655853,305.757965,0.000000
1961-09-16,292.980347,306.264435,0.000000
1961-09-17,293.955322,306.294189,8.115458
1961-09-18,293.977783,306.218994,8.183611
1961-09-19,294.636475,305.862915,9.638865
1961-09-20,295.013367,304.456421,6.993914
1961-09-21,294.722870,301.549530,0.000000
1961-09-22,294.439819,301.707764,1.657885
1961-09-23,293.538330,303.326080,0.000000
1961-09-24,291.379517,303.581268,0.000000
1961-09-25,291.024109,303.344635,0.000000
1961-09-26,291.082001,303.627838,0.900534
1961-09-27,288.934875,302.492584,0.000000
1961-09-28,291.378082,304.295380,0.000000
1961-09-29,292.164673,302.220520,0.000000
1961-09-30,285.694092,297.912323,0.000000
1961-10-01,284.988800,299.675171,0.000000
1961-10-02,285.284058,300.016022,0.000000
1961-10-03,285.612732,300.812195,0.000000
1961-10-04,286.330536,301.562500,0.000000
1961-10-05,286.142731,300.957123,0.000000
1961-10-06,286.717773,300.614075,8.626395
1961-10-07,288.004517,293.489471,13.774090
1961-10-08,288.646576,301.389801,0.000000
1961-10-09,288.096252,302.006622,0.000000
1961-10-10,287.774963,302.471527,0.000000
1961-10-11,289.343628,302.277100,0.000000
1961-10-12,290.022949,302.594666,0.000000
1961-10-13,291.693939,303.902985,0.000000
1961-10-14,292.512604,303.857697,0.000000
1961-10-15,290.149811,301.748566,2.597004
1961-10-16,291.471527,301.567566,9.497359
1961-10-17,292.565704,299.341339,8.605730
1961-10-18,294.260773,304.249390,6.752261
1961-10-19,290.162628,301.519714,34.057621
1961-10-20,285.278290,297.379303,0.000000
1961-10-21,284.753693,299.352448,0.000000
1961-10-22,285.418243,298.866791,0.000000
1961-10-23,289.868042,299.897430,0.654637
1961-10-24,291.381409,294.125366,1.501430
1961-10-25,291.083191,298.326416,2.568650
1961-10-26,290.518524,298.238464,0.000000
1961-10-27,288.332794,298.874115,0.000000
1961-10-28,287.982117,299.508759,0.000000
1961-10-29,287.331635,298.165436,0.000000
1961-10-30,286.113129,300.023438,0.000000
1961-10-31,289.349091,302.825928,0.000000
1961-11-01,290.728088,301.760071,3.821471
1961-11-02,282.426666,298.348175,9.338367
1961-11-03,279.173706,282.896240,0.000000
1961-11-04,275.949280,289.414673,0.000000
1961-11-05,276.425446,291.647430,0.000000
1961-11-06,277.270752,293.776825,0.000000
1961-11-07,280.980530,297.629486,0.000000
1961-11-08,285.944855,296.664124,0.000000
1961-11-09,286.282715,296.431885,0.000000
1961-11-10,286.040497,297.487091,0.000000
1961-11-11,286.430084,295.696320,0.000000
1961-11-12,280.906799,295.735443,0.000000
1961-11-13,279.733673,296.731171,0.000000
1961-11-14,280.657654,298.181458,0.000000
1961-11-15,281.833557,299.345520,0.000000
1961-11-16,284.917511,301.771515,0.000000
1961-11-17,286.561554,301.573334,0.000000
1961-11-18,282.133606,296.702820,0.000000
1961-11-19,282.929047,298.318756,0.000000
1961-11-20,288.739136,300.052612,0.000000
1961-11-21,283.762726,297.505585,0.000000
1961-11-22,281.239594,289.328094,4.729615
1961-11-23,276.050293,290.707733,0.000000
1961-11-24,275.630188,294.447235,0.000000
1961-11-25,284.315338,298.394806,0.000000
1961-11-26,286.700195,298.237244,6.645541
1961-11-27,279.015533,293.701508,0.000000
1961-11-28,279.280121,285.977936,0.000000
1961-11-29,283.939789,294.543671,2.188539
1961-11-30,278.569214,293.254211,2.127469
1961-12-01,278.039703,280.731293,3.114987
1961-12-02,277.172546,282.062073,1.214558
1961-12-03,278.781219,287.144440,0.000000
1961-12-04,274.418213,289.276825,0.000000
1961-12-05,273.953857,285.639038,0.000000
1961-12-06,270.266022,283.188538,0.000000
1961-12-07,269.177826,286.061310,0.000000
1961-12-08,273.113922,291.947601,0.000000
1961-12-09,274.842163,294.530457,0.000000
1961-12-10,277.484161,292.107758,0.000000
1961-12-11,279.636353,292.511505,0.000000
