#Variables:
#tasmin_GFDL-ESM2G_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)
1964-12-27,275.512878,292.016266,0.000000
1964-12-28,282.158966,295.591431,0.000000
1964-12-29,283.504974,294.457001,0.000000
1964-12-30,278.005463,292.445404,0.414983
1964-12-31,283.036438,298.065674,0.000000
1965-01-01,283.199738,298.184143,0.000000
1965-01-02,286.769318,297.684021,0.344188
1965-01-03,287.727631,298.048279,0.336502
1965-01-04,277.677032,295.691010,0.000000
1965-01-05,274.355774,286.951477,0.000000
1965-01-06,276.842346,292.006775,0.000000
1965-01-07,280.375641,291.322357,3.283933
1965-01-08,282.305298,292.886871,16.320356
1965-01-09,278.299316,292.389465,0.459984
1965-01-10,277.783234,293.867554,0.000000
1965-01-11,281.466980,295.075012,0.000000
1965-01-12,278.788910,293.023041,0.000000
1965-01-13,275.494080,288.634644,0.000000
1965-01-14,276.372070,291.447937,0.000000
1965-01-15,278.062225,293.242249,0.000000
1965-01-16,280.205292,295.198456,0.000000
1965-01-17,281.433044,296.052185,0.000000
1965-01-18,284.157196,296.670685,0.000000
1965-01-19,287.060760,296.918579,0.726228
1965-01-20,282.377502,295.928558,2.268935
1965-01-21,282.949585,293.287506,4.532762
1965-01-22,284.582001,293.647003,7.069212
1965-01-23,286.665558,297.083618,5.163314
1965-01-24,280.019165,295.327332,0.000000
1965-01-25,276.575836,285.346954,0.000000
1965-01-26,279.180603,296.029846,0.000000
1965-01-27,275.894958,294.006409,0.000000
1965-01-28,276.944092,285.690125,0.000000
1965-01-29,273.302856,283.275757,0.000000
1965-01-30,272.571198,286.113281,0.000000
1965-01-31,277.737274,293.200287,0.000000
1965-02-01,282.286987,297.189301,0.000000
1965-02-02,281.130341,296.561707,0.000000
1965-02-03,281.221649,296.361542,0.000000
1965-02-04,283.787384,298.017883,0.000000
1965-02-05,283.825439,297.662994,0.000000
1965-02-06,281.244995,295.467072,0.000000
1965-02-07,279.427399,295.906250,0.000000
1965-02-08,284.353119,295.192291,0.000000
1965-02-09,277.965912,292.237488,0.000000
1965-02-10,272.438629,286.025665,5.655085
1965-02-11,271.678864,279.528931,3.775251
1965-02-12,274.268219,285.354645,0.000000
1965-02-13,276.100067,292.146820,0.000000
1965-02-14,279.769379,295.267059,0.000000
1965-02-15,284.796112,296.106445,0.000000
1965-02-16,273.694000,290.946442,0.000000
1965-02-17,277.575714,287.732239,0.000000
1965-02-18,284.039062,291.363281,19.299303
1965-02-19,278.297577,288.095398,0.376118
1965-02-20,275.658325,287.884491,0.000000
1965-02-21,273.739716,284.914398,0.000000
1965-02-22,274.356995,286.822723,0.000000
1965-02-23,276.903168,286.769073,0.000000
1965-02-24,281.018402,286.547394,10.583993
1965-02-25,278.677246,289.318176,18.583727
1965-02-26,270.881104,283.238190,0.402832
1965-02-27,273.649139,285.619263,0.000000
1965-02-28,277.402588,285.109528,0.000000
1965-03-01,278.372101,289.856995,0.000000
1965-03-02,285.063019,295.216187,0.817553
1965-03-03,288.290192,298.517578,2.843920
1965-03-04,281.320404,294.679138,0.000000
1965-03-05,284.815704,298.369171,0.000000
1965-03-06,287.401337,298.103271,0.000000
1965-03-07,282.219543,293.643799,0.000000
1965-03-08,271.778046,292.785614,0.000000
1965-03-09,275.349182,286.419922,0.000000
1965-03-10,277.171783,289.196289,0.000000
1965-03-11,277.862976,290.896637,0.000000
1965-03-12,279.778412,291.104218,1.857186
1965-03-13,284.047638,289.422699,30.593166
1965-03-14,286.379852,293.018311,32.254738
1965-03-15,280.380493,288.283020,8.262534
1965-03-16,280.779266,291.426697,0.563272
1965-03-17,279.681061,289.820679,0.319536
1965-03-18,279.482147,289.509613,0.000000
1965-03-19,281.808228,290.647430,0.000000
1965-03-20,283.404053,293.502319,1.938307
1965-03-21,281.606110,292.206970,0.000000
1965-03-22,284.642395,295.889984,3.315313
1965-03-23,286.471741,296.217163,2.272887
1965-03-24,283.574402,297.248779,0.000000
1965-03-25,285.232208,299.268036,0.000000
1965-03-26,286.389221,301.338745,0.000000
1965-03-27,287.777679,300.521698,0.000000
1965-03-28,289.149628,303.083771,1.376050
1965-03-29,290.363403,303.116058,0.515264
1965-03-30,284.668091,296.334839,0.000000
1965-03-31,280.957947,294.185211,0.000000
1965-04-01,281.072327,298.588959,0.000000
1965-04-02,284.182831,298.717957,0.000000
1965-04-03,286.157837,302.214233,0.000000
1965-04-04,290.134613,302.769592,0.000000
1965-04-05,288.652252,301.008118,0.000000
1965-04-06,285.488800,296.377625,0.000000
1965-04-07,279.604187,291.512024,0.000000
1965-04-08,282.883331,291.484528,0.000000
1965-04-09,285.330383,294.322571,1.954294
1965-04-10,289.303345,296.857941,25.865887
1965-04-11,282.722656,295.929932,0.000000
1965-04-12,283.338104,293.004791,0.356432
1965-04-13,284.934998,293.992920,0.535890
1965-04-14,283.156219,296.939484,8.435796
1965-04-15,283.620789,294.909271,0.000000
1965-04-16,286.101868,293.878418,0.000000
1965-04-17,287.312531,299.688324,0.000000
1965-04-18,284.950104,300.308990,1.811427
1965-04-19,284.331360,300.633453,0.000000
1965-04-20,287.721680,298.598602,0.000000
1965-04-21,287.227783,297.828522,6.322337
1965-04-22,290.408264,301.599274,14.555561
1965-04-23,287.327362,302.495850,1.301800
1965-04-24,287.813110,301.212280,3.595148
1965-04-25,284.274567,296.942871,0.000000
1965-04-26,283.992432,295.046448,0.000000
1965-04-27,283.990723,296.167908,0.000000
1965-04-28,283.874512,299.124207,0.000000
1965-04-29,286.864258,301.559937,0.000000
1965-04-30,288.605255,304.488068,0.000000
1965-05-01,291.228912,305.270142,0.000000
1965-05-02,291.909546,306.810181,0.000000
1965-05-03,293.247040,306.814362,0.000000
1965-05-04,292.491699,305.766785,0.587878
1965-05-05,290.560791,305.897491,0.000000
1965-05-06,291.741119,306.812683,0.000000
1965-05-07,291.611206,305.769623,0.000000
1965-05-08,291.003052,300.668488,0.000000
1965-05-09,291.347168,304.615326,0.000000
1965-05-10,292.753082,307.941528,0.000000
1965-05-11,292.356049,309.008850,0.000000
1965-05-12,294.491486,308.010681,0.297087
1965-05-13,293.153473,305.392181,0.911852
1965-05-14,292.577698,304.717987,0.676900
1965-05-15,292.978119,304.361359,1.314800
1965-05-16,292.930573,305.549408,0.000000
1965-05-17,293.013489,304.493500,0.000000
1965-05-18,293.899658,303.427765,4.834207
1965-05-19,291.665405,296.214966,35.717224
1965-05-20,292.191376,300.995209,0.533415
1965-05-21,292.269653,300.508209,1.079719
1965-05-22,292.283295,299.747742,15.922894
1965-05-23,292.701111,302.108276,4.137435
1965-05-24,292.967194,301.367859,0.460896
1965-05-25,292.816956,301.472504,1.557906
1965-05-26,293.473511,301.004791,0.000000
1965-05-27,291.341156,300.955170,0.000000
1965-05-28,291.910767,302.251312,0.000000
1965-05-29,292.713257,305.389587,0.000000
1965-05-30,295.338989,306.147400,0.000000
1965-05-31,295.696655,308.299072,0.000000
1965-06-01,297.233582,307.844025,3.845830
1965-06-02,296.393341,304.345520,12.424230
1965-06-03,294.731903,307.416321,0.556240
1965-06-04,294.857422,308.520538,0.000000
1965-06-05,295.695984,309.658813,0.000000
1965-06-06,296.722961,310.369995,0.000000
1965-06-07,296.722809,310.323486,1.920238
1965-06-08,295.155212,307.054077,22.515223
1965-06-09,293.574402,303.561951,1.597175
1965-06-10,292.536621,304.359009,0.000000
1965-06-11,292.937073,306.570465,0.554325
1965-06-12,292.907318,300.963593,23.810886
1965-06-13,293.616577,303.139984,0.000000
1965-06-14,292.393738,304.788940,0.000000
1965-06-15,293.770294,303.308350,1.692400
1965-06-16,295.048096,302.823914,30.402786
1965-06-17,294.540192,305.028351,28.220043
1965-06-18,294.130341,305.007324,25.944210
1965-06-19,294.840424,303.084564,6.526843
1965-06-20,294.704620,302.615875,1.668266
1965-06-21,293.907074,303.104675,0.491460
1965-06-22,293.527466,304.822845,0.000000
1965-06-23,293.961426,305.619751,0.000000
1965-06-24,294.503540,306.200409,5.520146
1965-06-25,294.925659,306.032837,10.217567
1965-06-26,296.593933,305.526093,32.059082
1965-06-27,297.867310,300.953461,32.725021
1965-06-28,295.823975,304.272919,0.000000
1965-06-29,295.377380,304.781494,0.000000
1965-06-30,294.706879,304.226715,0.000000
1965-07-01,293.734528,305.058319,0.000000
1965-07-02,294.570679,305.269653,0.000000
1965-07-03,294.970703,305.493652,0.000000
1965-07-04,295.257599,305.679352,0.000000
1965-07-05,295.572662,306.033417,1.882500
1965-07-06,294.826111,305.973236,0.000000
1965-07-07,294.994781,306.172150,0.000000
1965-07-08,295.057159,307.306976,0.000000
1965-07-09,295.374115,308.888947,0.000000
1965-07-10,296.017609,308.780426,0.000000
1965-07-11,295.716492,308.557159,0.000000
1965-07-12,296.074646,308.625824,0.000000
1965-07-13,295.935699,308.036682,0.832530
1965-07-14,295.946136,307.262268,0.000000
1965-07-15,295.391296,305.709686,0.944137
1965-07-16,295.664886,306.621643,0.000000
1965-07-17,295.514343,308.082428,0.000000
1965-07-18,295.998566,309.398956,0.000000
1965-07-19,295.891174,307.886963,0.899000
1965-07-20,295.503601,306.197784,5.221197
1965-07-21,295.726990,307.658630,0.992774
1965-07-22,296.669983,308.347778,1.915225
1965-07-23,296.070679,307.191254,0.000000
1965-07-24,295.860596,306.768890,0.680088
1965-07-25,296.304535,308.304626,0.000000
1965-07-26,296.411774,309.030975,0.000000
1965-07-27,296.992950,310.780334,0.000000
1965-07-28,298.261078,312.546906,0.000000
1965-07-29,297.697815,311.696320,0.000000
1965-07-30,297.069122,311.325562,0.000000
1965-07-31,296.762238,311.424927,0.000000
1965-08-01,295.703613,309.785248,0.000000
1965-08-02,295.643097,309.685974,0.000000
1965-08-03,295.217834,310.206726,0.302725
1965-08-04,296.383789,311.145325,0.000000
1965-08-05,297.235382,310.485687,0.000000
1965-08-06,297.316559,310.667358,0.000000
1965-08-07,297.501465,310.070984,0.295821
1965-08-08,297.080475,308.815643,1.869761
1965-08-09,296.434570,308.168732,0.000000
1965-08-10,295.717102,308.212341,0.000000
1965-08-11,295.413727,309.061157,0.000000
1965-08-12,296.573181,310.219543,0.000000
1965-08-13,297.155640,310.472382,0.000000
1965-08-14,298.002472,311.066040,0.000000
1965-08-15,297.501007,311.059204,0.401042
1965-08-16,296.750977,311.083740,0.000000
1965-08-17,297.252686,310.738037,0.000000
1965-08-18,296.966522,309.967957,0.000000
1965-08-19,297.109711,309.810669,0.000000
1965-08-20,296.984894,309.826538,0.000000
1965-08-21,296.599579,309.708130,1.691017
1965-08-22,297.192322,308.290222,5.921509
1965-08-23,296.359131,307.713989,18.046026
1965-08-24,296.852173,304.819946,22.594561
1965-08-25,295.447144,303.451904,3.281300
1965-08-26,294.915131,304.693207,2.854950
1965-08-27,294.905426,304.681763,3.100566
1965-08-28,294.835022,305.094055,0.000000
1965-08-29,294.485565,305.214417,2.535489
1965-08-30,294.689697,305.154572,0.818778
1965-08-31,294.309052,305.276398,0.000000
1965-09-01,294.330841,305.949646,0.000000
1965-09-02,295.397705,307.107849,0.000000
1965-09-03,295.887360,307.034393,5.598549
1965-09-04,294.559509,304.507141,53.199497
1965-09-05,291.902832,297.161133,109.698692
1965-09-06,290.837891,297.541931,53.312351
1965-09-07,291.797668,297.600372,38.138157
1965-09-08,290.641113,298.245880,29.445036
1965-09-09,293.423615,302.413666,9.280685
1965-09-10,293.677185,302.790405,0.000000
1965-09-11,293.904449,303.917328,0.000000
1965-09-12,293.928101,304.433746,0.567451
1965-09-13,294.087158,303.898285,10.475983
1965-09-14,294.352081,303.326080,3.267034
1965-09-15,293.582123,303.608063,0.000000
1965-09-16,290.676208,302.969116,0.000000
1965-09-17,292.469208,303.851288,0.000000
1965-09-18,294.541138,302.931824,4.381962
1965-09-19,292.790527,302.110413,2.137005
1965-09-20,295.822998,305.048553,25.772383
1965-09-21,295.079895,306.235565,16.033169
1965-09-22,294.491486,302.324829,9.332212
1965-09-23,292.408539,299.915588,18.791119
1965-09-24,289.985199,297.865417,10.635406
1965-09-25,289.217865,296.279602,0.413623
1965-09-26,287.907959,298.952972,0.000000
1965-09-27,287.542694,296.282867,0.000000
1965-09-28,286.725128,296.769318,4.903172
1965-09-29,287.539490,294.317169,22.355589
1965-09-30,285.057251,289.002350,0.000000
1965-10-01,287.878601,296.742493,1.058303
1965-10-02,287.567902,300.773651,0.348369
1965-10-03,291.984253,298.719727,11.879045
1965-10-04,293.794281,300.643890,57.393734
1965-10-05,291.750458,300.541107,1.344138
1965-10-06,288.578949,299.437347,0.000000
1965-10-07,287.497711,298.427643,0.000000
1965-10-08,285.963501,296.656982,0.000000
1965-10-09,285.279541,295.183014,0.000000
1965-10-10,284.191498,299.224396,0.000000
1965-10-11,284.607635,300.148621,0.000000
1965-10-12,289.715393,298.583923,0.645455
1965-10-13,288.111450,297.398651,0.000000
1965-10-14,288.434265,298.203979,0.753081
1965-10-15,289.587036,296.171631,24.367088
1965-10-16,287.225433,295.534058,5.769296
1965-10-17,287.058594,292.420685,2.582155
1965-10-18,287.061279,292.763580,1.473527
1965-10-19,287.396240,297.325348,0.000000
1965-10-20,287.878082,295.870911,1.507439
1965-10-21,287.332550,300.716949,0.000000
1965-10-22,289.043640,301.163391,0.000000
1965-10-23,281.161865,298.894867,0.000000
1965-10-24,276.488373,293.301239,0.000000
1965-10-25,282.330933,290.573639,0.000000
1965-10-26,278.642670,288.491974,0.000000
1965-10-27,277.408325,291.521942,0.000000
1965-10-28,278.066681,291.605927,0.000000
1965-10-29,283.255432,294.254852,0.000000
1965-10-30,280.046753,297.971497,0.000000
1965-10-31,283.663330,295.499695,0.000000
1965-11-01,282.154938,295.512085,0.000000
1965-11-02,284.232788,295.890778,0.000000
1965-11-03,284.294250,297.393921,0.000000
1965-11-04,286.003815,297.938782,0.000000
1965-11-05,278.679230,292.855469,0.000000
1965-11-06,276.627319,287.245422,0.000000
1965-11-07,270.301361,290.708282,0.000000
1965-11-08,280.596832,299.897797,0.000000
1965-11-09,283.547333,297.513641,0.000000
1965-11-10,275.967102,292.497437,0.000000
1965-11-11,273.467743,291.728210,0.000000
1965-11-12,279.928650,295.543915,0.000000
1965-11-13,284.505890,299.031097,0.000000
1965-11-14,285.010986,296.407867,0.000000
1965-11-15,287.633087,299.972137,0.959239
1965-11-16,275.846741,296.617249,0.000000
1965-11-17,271.054871,286.801147,0.000000
1965-11-18,279.893036,294.506775,0.000000
1965-11-19,280.182800,291.751434,0.000000
1965-11-20,278.166412,288.367889,0.000000
1965-11-21,283.383698,291.231018,0.865740
1965-11-22,282.708282,290.050018,2.665091
1965-11-23,282.116638,289.396362,0.000000
1965-11-24,282.472626,297.769196,0.000000
1965-11-25,286.085052,298.501617,1.358810
1965-11-26,277.916809,295.048431,4.338246
1965-11-27,273.167053,286.643036,0.000000
1965-11-28,270.664459,289.466370,0.000000
1965-11-29,274.538666,291.640503,0.000000
1965-11-30,274.816010,295.043274,0.000000
1965-12-01,279.039124,295.560608,0.000000
1965-12-02,281.334229,293.666809,0.000000
1965-12-03,276.223450,288.219238,0.000000
1965-12-04,275.422791,288.081207,0.000000
1965-12-05,276.459290,288.400726,0.000000
1965-12-06,276.603363,291.882141,0.000000
1965-12-07,278.980621,295.885406,0.000000
1965-12-08,284.217651,297.537384,0.000000
1965-12-09,283.934143,298.133423,0.000000
1965-12-10,283.392059,296.663910,0.000000
1965-12-11,277.071533,290.651031,0.000000
1965-12-12,278.763489,288.890930,0.000000
1965-12-13,281.769073,290.584534,0.000000
1965-12-14,284.811096,297.710022,0.000000
1965-12-15,286.525696,299.257172,0.000000
1965-12-16,286.384796,298.266754,0.483802
1965-12-17,279.050690,295.167664,0.000000
1965-12-18,276.374481,286.311249,0.000000
1965-12-19,281.712189,291.380035,4.576915
1965-12-20,272.530731,289.614502,1.800799
1965-12-21,274.747894,283.606049,0.000000
1965-12-22,277.080475,287.160370,0.000000
1965-12-23,278.960693,292.183929,0.000000
1965-12-24,282.823975,296.622803,0.000000
1965-12-25,283.818909,295.762665,0.529500
1965-12-26,287.229279,296.395813,5.616219
1965-12-27,288.408478,297.657135,2.524965
1965-12-28,276.711060,296.647827,0.000000
1965-12-29,273.374359,283.553589,0.000000
1965-12-30,274.572205,289.126038,0.000000
1965-12-31,278.280457,290.620636,0.000000
1966-01-01,278.992889,288.363403,0.000000
1966-01-02,275.593689,285.072205,0.354943
1966-01-03,275.875061,283.424377,2.852388
1966-01-04,279.339783,287.237030,45.015217
1966-01-05,273.042755,285.199036,18.101032
1966-01-06,269.571564,275.027161,0.816898
1966-01-07,271.322388,279.918884,3.503169
1966-01-08,271.787506,280.029114,1.358056
1966-01-09,272.066467,278.873810,4.537100
1966-01-10,272.686127,280.717712,2.914898
1966-01-11,273.776855,284.050476,0.000000
1966-01-12,274.709198,286.723053,0.000000
1966-01-13,274.902557,287.445709,0.000000
1966-01-14,276.395111,286.744843,0.000000
1966-01-15,275.955933,289.788239,0.000000
1966-01-16,275.696594,288.464294,0.000000
1966-01-17,278.763367,288.599823,0.000000
1966-01-18,279.755432,291.298035,0.000000
1966-01-19,280.220947,290.264099,0.000000
1966-01-20,272.297577,285.390289,0.000000
1966-01-21,275.939819,289.142639,0.000000
1966-01-22,283.252686,292.832092,3.795449
1966-01-23,277.017822,290.291992,0.000000
1966-01-24,272.055389,287.230011,0.000000
1966-01-25,275.770691,289.445435,0.000000
1966-01-26,281.322449,292.061493,2.559870
1966-01-27,284.811829,295.106537,0.772638
1966-01-28,285.381287,297.157471,0.000000
1966-01-29,277.086456,293.366974,0.000000
1966-01-30,274.310181,290.003632,0.000000
1966-01-31,279.249207,295.764313,0.000000
1966-02-01,284.130615,298.060730,0.401438
1966-02-02,286.182770,298.375092,0.000000
1966-02-03,286.230042,300.217163,0.000000
1966-02-04,286.771057,300.728027,0.000000
1966-02-05,285.576111,300.058289,0.000000
1966-02-06,281.985474,297.443604,0.000000
1966-02-07,283.891022,296.445343,0.000000
1966-02-08,286.145782,297.499390,0.000000
1966-02-09,285.085510,299.840057,0.000000
1966-02-10,287.265381,299.235016,0.901287
1966-02-11,283.659668,298.004974,0.000000
1966-02-12,284.678894,300.304108,0.000000
1966-02-13,286.660889,300.328156,0.000000
1966-02-14,281.369415,298.080719,0.000000
1966-02-15,279.333893,294.333282,0.000000
1966-02-16,283.831879,301.582062,0.000000
1966-02-17,285.460602,300.805756,0.000000
1966-02-18,275.874664,291.677795,2.684423
1966-02-19,281.430328,289.940277,8.322954
1966-02-20,277.390533,288.093140,0.724764
1966-02-21,281.208893,293.224609,2.947873
1966-02-22,284.727112,293.639771,2.119103
1966-02-23,278.965240,295.074738,0.000000
1966-02-24,282.457703,296.005371,1.156555
1966-02-25,286.379425,295.640106,2.448847
1966-02-26,280.789307,294.739899,0.000000
1966-02-27,281.068512,295.840057,0.000000
1966-02-28,282.554230,298.348175,0.000000
1966-03-01,283.134827,297.971008,0.000000
1966-03-02,284.674530,298.636688,0.000000
1966-03-03,285.956665,297.729065,0.000000
1966-03-04,285.435852,295.277313,1.454748
