#Variables:
#tasmin_inmcm4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)
1957-09-10,291.126801,304.738342,0.000000
1957-09-11,292.219147,304.846527,0.000000
1957-09-12,291.008423,305.740204,0.000000
1957-09-13,289.344635,305.159576,0.000000
1957-09-14,289.951202,305.392761,1.262184
1957-09-15,293.850250,306.131104,0.000000
1957-09-16,286.494629,306.015442,0.416707
1957-09-17,283.467957,305.520996,0.000000
1957-09-18,287.568176,307.184753,0.000000
1957-09-19,291.345734,306.930206,0.000000
1957-09-20,291.162140,306.163574,0.000000
1957-09-21,292.733887,306.322418,0.000000
1957-09-22,292.108643,309.254425,0.000000
1957-09-23,292.799866,309.597382,0.541245
1957-09-24,294.181763,310.820618,1.392497
1957-09-25,291.071136,313.623016,0.000000
1957-09-26,291.719299,312.991150,3.351034
1957-09-27,294.613281,308.311768,0.778590
1957-09-28,285.049713,299.870850,0.000000
1957-09-29,284.239502,305.207092,0.000000
1957-09-30,287.431427,307.628815,0.000000
1957-10-01,290.019379,307.888855,0.000000
1957-10-02,290.892883,306.340088,0.000000
1957-10-03,288.641205,305.478790,0.000000
1957-10-04,289.880371,304.857239,0.000000
1957-10-05,295.521118,304.445160,0.000000
1957-10-06,293.137543,302.061066,1.750655
1957-10-07,291.548157,300.421448,2.976915
1957-10-08,289.981903,297.989471,6.637913
1957-10-09,290.536316,297.262543,21.492449
1957-10-10,292.925446,296.896088,15.361337
1957-10-11,293.728088,299.636963,1.951088
1957-10-12,293.422241,300.214447,2.122998
1957-10-13,294.116913,300.088715,0.000000
1957-10-14,294.349182,300.282227,0.000000
1957-10-15,293.448669,300.907745,0.000000
1957-10-16,292.161011,299.293793,4.591256
1957-10-17,291.087219,300.695312,28.194572
1957-10-18,292.270111,297.617279,3.921918
1957-10-19,291.937561,297.912872,3.257231
1957-10-20,292.004517,297.678833,13.183010
1957-10-21,289.706360,296.185577,18.676153
1957-10-22,287.367889,290.425537,0.349757
1957-10-23,286.555084,288.642365,0.000000
1957-10-24,282.732452,289.433868,0.000000
1957-10-25,281.415894,292.011658,0.000000
1957-10-26,284.631561,292.862244,0.000000
1957-10-27,288.235535,295.376221,0.000000
1957-10-28,289.250183,297.020172,1.299229
1957-10-29,290.379761,297.129578,0.438672
1957-10-30,290.220825,296.935211,1.442777
1957-10-31,290.205841,297.429443,0.000000
1957-11-01,290.138000,297.469269,0.000000
1957-11-02,290.851227,298.138611,1.092795
1957-11-03,290.631622,300.119812,2.755286
1957-11-04,285.211426,299.813538,0.000000
1957-11-05,280.171326,294.938232,0.297216
1957-11-06,290.429718,297.611298,28.230429
1957-11-07,286.535645,292.918182,1.022511
1957-11-08,282.539459,294.781708,0.000000
1957-11-09,285.354370,294.907593,0.000000
1957-11-10,278.705109,292.157501,0.000000
1957-11-11,278.933655,294.357910,0.000000
1957-11-12,281.816040,294.736664,0.000000
1957-11-13,282.943176,293.726685,0.000000
1957-11-14,280.013885,295.175720,0.000000
1957-11-15,281.879700,296.921143,0.000000
1957-11-16,287.321899,297.571014,0.000000
1957-11-17,289.170380,297.029785,0.000000
1957-11-18,286.532227,297.818878,0.000000
1957-11-19,280.631744,297.701111,0.000000
1957-11-20,279.233948,298.860046,0.000000
1957-11-21,287.315735,300.247894,0.000000
1957-11-22,282.133759,300.265472,0.000000
1957-11-23,277.079742,294.610992,0.000000
1957-11-24,276.522278,298.045074,0.000000
1957-11-25,286.305695,299.351807,0.000000
1957-11-26,275.641785,297.368317,0.000000
1957-11-27,272.169006,296.321320,0.000000
1957-11-28,276.606812,301.106384,0.000000
1957-11-29,278.589478,301.193268,0.000000
1957-11-30,268.720551,290.918823,0.000000
1957-12-01,274.132843,297.362061,0.000000
1957-12-02,275.973999,299.354340,0.000000
1957-12-03,274.969910,299.219757,0.000000
1957-12-04,277.667633,299.744324,0.000000
1957-12-05,286.390594,299.365967,0.847051
1957-12-06,278.926849,290.440338,0.406495
1957-12-07,273.884552,290.784180,0.000000
1957-12-08,272.652985,295.853455,0.000000
1957-12-09,278.660095,298.651367,0.000000
1957-12-10,278.315796,301.759491,0.000000
1957-12-11,278.564667,301.649445,0.000000
1957-12-12,269.762268,297.545410,0.000000
1957-12-13,275.710785,297.461212,0.000000
1957-12-14,270.191559,293.930023,0.000000
1957-12-15,274.430237,296.885651,0.000000
1957-12-16,276.549286,298.927399,0.000000
1957-12-17,275.839081,299.555756,0.000000
1957-12-18,269.860840,297.930237,0.000000
1957-12-19,270.951782,296.981720,0.000000
1957-12-20,277.419922,297.130737,0.000000
1957-12-21,280.544098,296.959534,0.000000
1957-12-22,275.341919,281.020538,0.000000
1957-12-23,268.084778,283.811859,0.000000
1957-12-24,271.174011,286.057556,0.000000
1957-12-25,271.286163,289.666382,0.000000
1957-12-26,269.429169,292.354370,0.614965
1957-12-27,266.226410,294.638397,0.000000
1957-12-28,274.033966,296.350647,0.000000
1957-12-29,280.674866,296.777832,1.288688
1957-12-30,287.006561,296.514191,2.840657
1957-12-31,262.968567,292.925171,0.000000
1958-01-01,279.397491,294.057098,0.529192
1958-01-02,273.365814,298.033783,0.000000
1958-01-03,270.666229,298.498230,0.000000
1958-01-04,269.154114,295.361969,0.000000
1958-01-05,270.876312,295.930450,0.000000
1958-01-06,276.327179,298.071198,0.000000
1958-01-07,285.379242,297.074341,0.000000
1958-01-08,286.861664,297.855621,0.000000
1958-01-09,282.410889,300.165833,0.000000
1958-01-10,287.441162,300.283691,0.000000
1958-01-11,283.893372,298.415161,2.466365
1958-01-12,286.769318,290.051544,30.675701
1958-01-13,282.364288,289.200775,9.446182
1958-01-14,279.933105,290.872253,0.883354
1958-01-15,280.749695,290.978180,0.000000
1958-01-16,275.685699,288.068726,0.000000
1958-01-17,278.089508,287.739899,0.000000
1958-01-18,271.683258,285.500702,0.000000
1958-01-19,273.114960,285.212738,0.000000
1958-01-20,272.260620,284.593811,0.000000
1958-01-21,270.551514,286.788818,0.000000
1958-01-22,271.782104,288.023712,0.000000
1958-01-23,279.977753,289.727600,0.000000
1958-01-24,277.721741,287.044006,0.000000
1958-01-25,275.593689,283.953674,0.000000
1958-01-26,282.257568,292.920441,0.000000
1958-01-27,285.216431,296.350922,0.000000
1958-01-28,282.365417,294.944183,0.000000
1958-01-29,279.445709,279.445709,4.366556
1958-01-30,281.006897,284.445160,0.618309
1958-01-31,281.304443,285.504852,0.341043
1958-02-01,281.091705,291.325684,0.000000
1958-02-02,286.830017,293.988770,1.550387
1958-02-03,273.261475,292.642303,0.000000
1958-02-04,273.712463,287.744598,0.000000
1958-02-05,273.117065,287.840149,0.000000
1958-02-06,277.282806,287.901459,0.000000
1958-02-07,283.147797,287.212555,0.441078
1958-02-08,282.130951,286.598358,3.922181
1958-02-09,279.494659,283.250061,35.185963
1958-02-10,281.121460,287.606476,47.022743
1958-02-11,281.409241,286.821228,3.138895
1958-02-12,277.921387,285.194336,0.000000
1958-02-13,280.210022,293.255798,0.000000
1958-02-14,284.366638,294.012482,0.000000
1958-02-15,285.609344,297.117706,14.367348
1958-02-16,286.286560,298.991425,0.000000
1958-02-17,278.521851,289.856567,0.000000
1958-02-18,282.356720,291.497070,0.520756
1958-02-19,278.044312,290.698547,0.000000
1958-02-20,279.483582,285.785614,0.000000
1958-02-21,285.106628,295.266052,3.521973
1958-02-22,284.106628,295.256561,14.053374
1958-02-23,276.874146,285.228943,2.721478
1958-02-24,277.061493,281.661285,10.702502
1958-02-25,277.006409,277.165466,1.909878
1958-02-26,278.353882,280.436768,3.118290
1958-02-27,280.711548,286.896820,2.681979
1958-02-28,276.694458,291.520935,0.000000
1958-03-01,282.040497,291.319916,0.000000
1958-03-02,280.177307,288.485138,0.000000
1958-03-03,283.349335,292.210358,0.000000
1958-03-04,283.534729,292.073151,15.643853
1958-03-05,279.332916,290.013123,0.000000
1958-03-06,279.491760,288.712830,11.881166
1958-03-07,282.493713,292.916138,11.077553
1958-03-08,287.531067,294.059448,6.182189
1958-03-09,280.934601,289.936279,0.639447
1958-03-10,279.821259,284.547943,0.000000
1958-03-11,277.545776,287.686523,0.000000
1958-03-12,287.376556,295.979645,0.000000
1958-03-13,285.530273,296.116730,0.000000
1958-03-14,286.135071,295.747437,11.064574
1958-03-15,283.612854,291.407959,30.593166
1958-03-16,284.767639,292.579468,12.015036
1958-03-17,286.845917,289.041382,0.317469
1958-03-18,283.439240,289.820679,0.000000
1958-03-19,284.689606,291.604767,0.000000
1958-03-20,289.408264,296.919586,0.563918
1958-03-21,287.409363,298.177124,0.000000
1958-03-22,286.482300,298.759888,0.000000
1958-03-23,283.879059,298.414368,0.000000
1958-03-24,284.819305,293.514099,0.000000
1958-03-25,278.491638,287.582184,0.000000
1958-03-26,283.930634,293.486755,5.822309
1958-03-27,288.635620,294.713562,3.443215
1958-03-28,288.163544,298.038513,19.091743
1958-03-29,287.819061,295.583527,17.883724
1958-03-30,287.533539,293.751862,3.078456
1958-03-31,285.547455,296.151642,0.000000
1958-04-01,288.548584,296.904388,0.000000
1958-04-02,284.131622,295.269318,0.000000
1958-04-03,286.582245,298.911163,0.000000
1958-04-04,287.531067,298.234283,0.000000
1958-04-05,287.317535,294.113312,0.000000
1958-04-06,288.784271,295.719177,10.902386
1958-04-07,291.530975,294.837769,13.473749
1958-04-08,289.751556,297.190948,20.713854
1958-04-09,287.529724,294.773346,0.000000
1958-04-10,286.319641,296.453094,0.000000
1958-04-11,287.254974,299.235413,0.000000
1958-04-12,287.656097,297.606628,0.900423
1958-04-13,286.476990,289.513733,0.743373
1958-04-14,284.316681,289.153534,0.000000
1958-04-15,281.528168,292.741119,0.000000
1958-04-16,285.807098,299.076233,0.000000
1958-04-17,287.617706,300.148193,0.000000
1958-04-18,292.192352,300.845856,1.330939
1958-04-19,286.493744,296.712524,0.000000
1958-04-20,282.881165,295.774994,0.000000
1958-04-21,286.049164,297.056274,0.000000
1958-04-22,287.082428,298.203247,0.000000
1958-04-23,290.196533,299.488770,0.000000
1958-04-24,290.991028,300.020569,0.000000
1958-04-25,288.654755,301.486755,0.743923
1958-04-26,292.190277,300.922302,0.000000
1958-04-27,290.640900,300.614471,6.164380
1958-04-28,293.335205,302.639130,3.057320
1958-04-29,290.408264,303.013672,0.000000
1958-04-30,287.685394,302.371979,0.000000
1958-05-01,290.660034,300.948151,9.195839
1958-05-02,290.099182,297.494202,17.592480
1958-05-03,292.592163,299.094360,16.111139
1958-05-04,293.075562,302.762146,9.078564
1958-05-05,292.579651,302.793060,0.000000
1958-05-06,290.283173,302.978455,0.000000
1958-05-07,288.989441,303.016205,0.000000
1958-05-08,290.068390,303.384216,0.816346
1958-05-09,291.661011,302.512054,0.643814
1958-05-10,288.509277,297.067780,0.000000
1958-05-11,289.368652,300.031891,0.000000
1958-05-12,292.467712,301.756348,1.913958
1958-05-13,292.804962,301.813354,0.000000
1958-05-14,292.480194,301.494995,5.044757
1958-05-15,292.585297,300.550751,10.426743
1958-05-16,293.778625,300.180237,11.587223
1958-05-17,294.308289,299.237518,26.163450
1958-05-18,292.230499,299.747742,12.933045
1958-05-19,291.561615,298.187073,5.888383
1958-05-20,290.350983,297.390228,4.600308
1958-05-21,290.563385,299.101227,13.118615
1958-05-22,293.974121,300.427765,19.753017
1958-05-23,294.163269,302.126221,0.961048
1958-05-24,294.498657,302.135498,8.804590
1958-05-25,293.591614,302.777222,2.672546
1958-05-26,295.131714,302.594116,2.978055
1958-05-27,292.096558,299.713593,15.979954
1958-05-28,291.607483,299.480560,13.604212
1958-05-29,291.870819,299.357239,6.990079
1958-05-30,291.793060,299.211334,5.017320
1958-05-31,290.722992,298.877502,3.089888
1958-06-01,292.346832,299.218994,10.523173
1958-06-02,292.223053,302.520020,9.997839
1958-06-03,292.006653,301.655273,1.034376
1958-06-04,292.699524,303.164124,5.838141
1958-06-05,294.282806,303.561951,11.761533
1958-06-06,294.201660,302.508850,11.858631
1958-06-07,293.985596,302.725128,5.237420
1958-06-08,293.005096,303.469208,3.996296
1958-06-09,292.581970,303.203186,0.000000
1958-06-10,293.680420,303.402283,5.188069
1958-06-11,293.576782,304.359863,0.000000
1958-06-12,294.938049,305.252411,0.000000
1958-06-13,293.817474,305.859436,0.000000
1958-06-14,293.383148,306.570465,0.000000
1958-06-15,293.227783,306.536407,0.000000
1958-06-16,292.230804,307.373138,0.000000
1958-06-17,294.587555,307.950745,0.000000
1958-06-18,295.157043,308.470276,0.000000
1958-06-19,295.025177,309.402832,0.000000
1958-06-20,293.813080,308.472015,0.000000
1958-06-21,296.086395,308.705383,0.000000
1958-06-22,297.484192,308.993134,2.219970
1958-06-23,296.289093,308.037720,0.545622
1958-06-24,297.135498,308.969788,0.000000
1958-06-25,296.655731,309.657715,0.000000
1958-06-26,296.861328,310.597229,0.000000
1958-06-27,298.122253,310.833984,0.000000
1958-06-28,298.207153,311.066559,1.272896
1958-06-29,296.497009,307.727661,5.318528
1958-06-30,295.033112,305.897186,9.107306
1958-07-01,295.148468,305.815765,8.280269
1958-07-02,294.621643,304.561127,3.137859
1958-07-03,294.419678,303.967285,13.940484
1958-07-04,294.713745,304.258667,13.471603
1958-07-05,295.712860,304.692169,10.536699
1958-07-06,294.222992,302.203705,33.368351
1958-07-07,296.021851,302.890198,17.055735
1958-07-08,295.768646,303.597168,5.684842
1958-07-09,294.120514,302.348541,0.883799
1958-07-10,294.241150,301.843506,5.828057
1958-07-11,294.690704,301.105713,8.295038
1958-07-12,297.178345,297.594788,23.288927
1958-07-13,296.645447,299.150208,18.163908
1958-07-14,295.743042,301.396973,3.122106
1958-07-15,294.595123,300.364258,1.239514
1958-07-16,294.754272,302.594208,3.729700
1958-07-17,295.256958,303.549438,0.000000
1958-07-18,295.416656,303.621094,0.000000
1958-07-19,296.814606,303.945374,0.000000
1958-07-20,296.099640,305.619690,0.000000
1958-07-21,297.742645,306.486237,0.000000
1958-07-22,296.146057,306.765717,0.000000
1958-07-23,295.446045,308.496704,0.000000
1958-07-24,297.606873,309.182617,0.000000
1958-07-25,298.110748,309.911896,0.000000
1958-07-26,297.608398,310.748077,0.000000
1958-07-27,297.979980,311.157898,0.000000
1958-07-28,298.175629,311.466156,0.000000
1958-07-29,297.187714,310.397430,0.000000
1958-07-30,296.863312,309.635681,0.000000
1958-07-31,297.300323,308.980682,1.847371
1958-08-01,296.317230,308.348297,0.000000
1958-08-02,294.691711,308.367157,0.000000
1958-08-03,294.369385,308.544098,0.000000
1958-08-04,295.502472,309.788300,0.000000
1958-08-05,298.124725,309.928833,0.443509
1958-08-06,297.040222,309.644928,0.396442
1958-08-07,296.481567,308.969025,0.000000
1958-08-08,295.394196,309.034485,0.000000
1958-08-09,296.102112,309.451599,0.000000
1958-08-10,296.374298,308.453186,3.273634
1958-08-11,296.248230,307.069519,0.000000
1958-08-12,296.502960,307.466217,0.567046
1958-08-13,297.272034,307.170471,0.000000
1958-08-14,297.692413,309.487701,0.000000
1958-08-15,297.308014,309.690460,0.000000
1958-08-16,296.890198,309.692993,0.000000
1958-08-17,297.177155,310.287140,0.000000
1958-08-18,295.121521,310.568390,2.762281
1958-08-19,296.295807,310.535034,0.427709
1958-08-20,296.066620,310.501923,2.796853
1958-08-21,296.259003,309.503571,3.237019
1958-08-22,296.203339,307.396912,1.733521
1958-08-23,294.846283,307.712402,0.000000
1958-08-24,294.821350,309.794952,0.000000
1958-08-25,295.509430,309.788361,0.000000
1958-08-26,295.031860,310.134705,0.000000
1958-08-27,295.034698,310.508514,0.000000
1958-08-28,294.402710,310.535156,0.000000
1958-08-29,298.763489,311.145355,8.222589
1958-08-30,297.483765,306.994843,7.139570
1958-08-31,297.090668,307.832855,0.000000
1958-09-01,296.997162,308.017670,0.000000
1958-09-02,296.435883,307.613739,0.000000
1958-09-03,295.383850,307.002258,0.000000
1958-09-04,293.123413,306.340210,0.000000
1958-09-05,292.510193,308.655029,0.000000
1958-09-06,294.273529,311.516968,0.000000
1958-09-07,295.127502,311.750854,4.420580
1958-09-08,294.769012,310.685150,0.000000
1958-09-09,293.098541,307.816040,0.000000
1958-09-10,292.965027,307.491821,0.000000
1958-09-11,293.691345,307.053955,0.000000
1958-09-12,293.001251,306.789307,0.529709
1958-09-13,292.081055,306.409576,0.000000
1958-09-14,291.097473,306.717896,0.000000
1958-09-15,290.298248,307.373810,0.000000
1958-09-16,292.004059,310.873932,0.000000
1958-09-17,295.519348,311.874878,1.135090
1958-09-18,296.569092,308.668884,6.278610
1958-09-19,293.782104,305.634613,29.459856
1958-09-20,290.041748,298.506775,31.361670
1958-09-21,291.982910,297.171448,32.930355
1958-09-22,290.760254,299.316589,23.245520
1958-09-23,291.685608,298.830994,20.071079
1958-09-24,292.678131,297.754608,11.087408
1958-09-25,292.914856,296.256226,1.796141
1958-09-26,291.005707,295.405060,0.000000
1958-09-27,289.474579,295.065063,0.000000
1958-09-28,289.339203,298.009796,0.000000
1958-09-29,289.819733,298.558411,0.000000
1958-09-30,291.437531,299.184967,0.000000
1958-10-01,292.421539,298.853119,0.000000
1958-10-02,291.934723,298.988892,0.000000
1958-10-03,290.675476,298.585938,4.090628
1958-10-04,291.422668,299.003845,25.434168
1958-10-05,291.725220,298.786621,3.224236
1958-10-06,291.757019,298.897278,4.576459
1958-10-07,291.487091,299.156555,0.993963
1958-10-08,290.570648,300.704834,0.920134
1958-10-09,293.278412,300.399536,1.484747
1958-10-10,284.666138,294.296997,0.000000
1958-10-11,279.583466,295.393768,0.000000
1958-10-12,280.895142,299.261353,0.000000
1958-10-13,283.218048,301.591064,0.000000
1958-10-14,283.806030,302.331940,0.000000
1958-10-15,287.215363,301.825867,0.000000
1958-10-16,286.564240,300.828247,0.000000
1958-10-17,291.943268,299.921356,4.994418
1958-10-18,289.422821,297.903778,5.075544
1958-10-19,289.899475,299.356659,0.000000
1958-10-20,286.329773,300.253082,0.000000
1958-10-21,279.803192,303.577606,0.000000
1958-10-22,283.221100,304.785675,0.000000
1958-10-23,284.511780,305.127716,0.000000
1958-10-24,285.148926,305.692108,0.000000
1958-10-25,284.329651,305.144440,0.000000
1958-10-26,286.962433,304.906586,0.000000
1958-10-27,291.803314,303.451294,0.753081
1958-10-28,291.087158,304.773285,0.000000
1958-10-29,291.758148,305.170593,0.000000
1958-10-30,290.986816,304.273743,1.840537
1958-10-31,282.736115,291.524445,1.125891
1958-11-01,279.067596,291.409515,0.000000
1958-11-02,288.709412,296.126709,35.903652
1958-11-03,288.467712,296.283630,14.081559
1958-11-04,290.630737,294.262909,2.518735
1958-11-05,288.461365,292.422485,5.809014
1958-11-06,287.702545,293.380798,0.000000
1958-11-07,286.240295,293.797150,0.000000
1958-11-08,284.314148,295.937164,0.000000
1958-11-09,283.762421,297.216766,0.000000
1958-11-10,284.134796,297.444855,0.000000
1958-11-11,282.592041,296.901245,0.000000
1958-11-12,284.338379,296.012817,0.398109
1958-11-13,285.997131,294.445282,0.000000
