#Variables:,
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K)",
2/6/2020,279.557465
2/7/2020,281.859772
2/8/2020,283.848053
2/9/2020,284.701233
2/10/2020,285.349243
2/11/2020,283.142731
2/12/2020,280.806305
2/13/2020,286.020172
2/14/2020,286.678741
2/15/2020,287.482147
2/16/2020,286.11734
2/17/2020,282.657623
2/18/2020,289.000397
2/19/2020,289.114136
2/20/2020,289.026611
2/21/2020,284.481903
2/22/2020,280.575867
2/23/2020,285.544434
2/24/2020,283.469513
2/25/2020,287.483521
2/26/2020,283.652344
2/27/2020,287.985321
2/28/2020,289.053009
2/29/2020,288.837646
3/1/2020,288.622253
3/2/2020,290.193878
3/3/2020,288.235199
3/4/2020,290.605743
3/5/2020,287.221802
3/6/2020,287.328857
3/7/2020,291.206421
3/8/2020,293.134094
3/9/2020,279.06073
3/10/2020,276.085632
3/11/2020,278.161713
3/12/2020,283.803131
3/13/2020,281.875793
3/14/2020,280.043915
3/15/2020,283.385284
3/16/2020,287.561035
3/17/2020,282.529175
3/18/2020,277.761353
3/19/2020,282.641205
3/20/2020,289.003418
3/21/2020,290.520325
3/22/2020,290.60083
3/23/2020,283.8013
3/24/2020,277.334564
3/25/2020,283.24649
3/26/2020,288.756989
3/27/2020,288.193359
3/28/2020,283.336151
3/29/2020,279.237183
3/30/2020,279.518646
3/31/2020,284.677094
4/1/2020,285.274933
4/2/2020,280.091705
4/3/2020,282.099884
4/4/2020,284.668274
4/5/2020,287.711639
4/6/2020,287.799438
4/7/2020,287.724976
4/8/2020,287.383545
4/9/2020,289.047791
4/10/2020,290.940125
4/11/2020,286.556366
4/12/2020,286.64093
4/13/2020,289.666077
4/14/2020,292.854095
4/15/2020,290.348511
4/16/2020,288.879272
4/17/2020,287.442749
4/18/2020,288.679321
4/19/2020,292.690613
4/20/2020,293.136353
4/21/2020,292.940094
4/22/2020,288.761993
4/23/2020,286.486633
4/24/2020,280.527466
4/25/2020,282.82077
4/26/2020,285.402802
4/27/2020,288.470856
4/28/2020,292.214417
4/29/2020,293.412048
4/30/2020,294.574371
5/1/2020,294.844696
5/2/2020,295.435059
5/3/2020,292.566223
5/4/2020,290.889526
5/5/2020,292.348602
5/6/2020,294.290833
5/7/2020,294.989532
5/8/2020,294.442383
5/9/2020,293.373535
5/10/2020,291.617493
5/11/2020,286.597015
5/12/2020,290.685364
5/13/2020,292.965607
5/14/2020,294.330719
5/15/2020,295.230774
5/16/2020,295.281647
5/17/2020,295.528595
5/18/2020,287.006683
5/19/2020,284.923798
5/20/2020,287.732849
5/21/2020,292.928802
5/22/2020,294.274475
5/23/2020,289.405243
5/24/2020,291.868134
5/25/2020,293.668427
5/26/2020,294.781433
5/27/2020,295.231384
5/28/2020,295.329773
5/29/2020,295.960785
5/30/2020,296.047119
5/31/2020,296.606537
6/1/2020,296.800415
6/2/2020,297.296356
6/3/2020,296.075073
6/4/2020,297.10318
6/5/2020,296.798981
6/6/2020,297.112762
6/7/2020,297.515442
6/8/2020,297.589813
6/9/2020,297.554108
6/10/2020,296.908142
6/11/2020,296.839111
6/12/2020,297.336884
6/13/2020,297.791077
6/14/2020,296.84848
6/15/2020,295.410461
6/16/2020,296.018799
6/17/2020,296.685913
6/18/2020,297.008057
6/19/2020,296.735352
6/20/2020,296.985229
6/21/2020,297.62735
6/22/2020,297.153534
6/23/2020,296.41095
6/24/2020,297.789093
6/25/2020,296.212036
6/26/2020,296.723358
6/27/2020,295.218842
6/28/2020,295.035767
6/29/2020,295.89386
6/30/2020,296.233093
7/1/2020,295.813263
7/2/2020,296.124786
7/3/2020,296.71817
7/4/2020,296.839905
7/5/2020,297.271698
7/6/2020,296.883148
7/7/2020,297.670685
7/8/2020,297.470917
7/9/2020,297.339783
7/10/2020,297.175201
7/11/2020,297.219086
7/12/2020,297.327393
7/13/2020,296.62851
7/14/2020,296.182312
7/15/2020,296.698303
7/16/2020,296.778625
7/17/2020,297.186035
7/18/2020,297.013977
7/19/2020,297.314941
7/20/2020,295.90802
7/21/2020,296.431
7/22/2020,296.535217
7/23/2020,297.221008
7/24/2020,297.193726
7/25/2020,296.897705
7/26/2020,296.615692
7/27/2020,296.563354
7/28/2020,296.175018
7/29/2020,296.074585
7/30/2020,295.785583
7/31/2020,297.068451
8/1/2020,296.478455
8/2/2020,296.291718
8/3/2020,297.420837
8/4/2020,302.015045
8/5/2020,297.228699
8/6/2020,297.155029
8/7/2020,295.554016
8/8/2020,296.445007
8/9/2020,296.213409
8/10/2020,297.300964
8/11/2020,296.688507
8/12/2020,296.88858
8/13/2020,297.031647
8/14/2020,297.299347
8/15/2020,297.465118
8/16/2020,296.867004
8/17/2020,296.947632
8/18/2020,296.441895
8/19/2020,297.147461
8/20/2020,297.704163
8/21/2020,297.885742
8/22/2020,297.382965
8/23/2020,297.370758
8/24/2020,297.316681
8/25/2020,298.050964
8/26/2020,297.460388
8/27/2020,297.281372
8/28/2020,297.64682
8/29/2020,299.501953
8/30/2020,298.923737
8/31/2020,297.455963
9/1/2020,297.23056
9/2/2020,297.101288
9/3/2020,297.001404
9/4/2020,297.042755
9/5/2020,298.439026
9/6/2020,296.715179
9/7/2020,295.789246
9/8/2020,296.321472
9/9/2020,296.102875
9/10/2020,296.404755
9/11/2020,295.847534
9/12/2020,295.515747
9/13/2020,295.387482
9/14/2020,294.785736
9/15/2020,291.083374
9/16/2020,292.709839
9/17/2020,291.628357
9/18/2020,292.949615
9/19/2020,292.808746
9/20/2020,293.193176
9/21/2020,292.008331
9/22/2020,292.891296
9/23/2020,293.10907
9/24/2020,293.556274
9/25/2020,292.794403
9/26/2020,292.271118
9/27/2020,293.551422
9/28/2020,294.022156
9/29/2020,294.487823
9/30/2020,296.291901
10/1/2020,295.965179
10/2/2020,296.051483
10/3/2020,292.695404
10/4/2020,289.518677
10/5/2020,294.076569
10/6/2020,295.77597
10/7/2020,295.704132
10/8/2020,289.868896
10/9/2020,288.367004
10/10/2020,295.004517
10/11/2020,288.598572
10/12/2020,286.576691
10/13/2020,287.176147
10/14/2020,287.557648
10/15/2020,288.547485
10/16/2020,290.358398
10/17/2020,288.249847
10/18/2020,287.631683
10/19/2020,288.953644
10/20/2020,290.938629
10/21/2020,285.714447
10/22/2020,284.267639
10/23/2020,285.959534
10/24/2020,289.038849
10/25/2020,292.083557
10/26/2020,290.438263
10/27/2020,289.36734
10/28/2020,287.601837
10/29/2020,289.009857
10/30/2020,287.068726
10/31/2020,284.852478
11/1/2020,286.537903
11/2/2020,291.642151
11/3/2020,291.697968
11/4/2020,290.328156
11/5/2020,290.425262
11/6/2020,292.092468
11/7/2020,292.024231
11/8/2020,290.000122
11/9/2020,283.180176
11/10/2020,279.049866
11/11/2020,284.539154
11/12/2020,278.753204
11/13/2020,280.663025
11/14/2020,279.111359
11/15/2020,280.85257
11/16/2020,283.026764
11/17/2020,279.993958
11/18/2020,281.045959
11/19/2020,282.250702
11/20/2020,282.945862
11/21/2020,284.775421
11/22/2020,285.842072
11/23/2020,287.074493
11/24/2020,286.878174
11/25/2020,286.459686
11/26/2020,279.135803
11/27/2020,285.383362
11/28/2020,277.894989
11/29/2020,276.878113
11/30/2020,274.527435
12/1/2020,277.174835
12/2/2020,277.083588
12/3/2020,281.517517
12/4/2020,275.857941
12/5/2020,276.450287
12/6/2020,282.798798
12/7/2020,279.08786
12/8/2020,285.366974
12/9/2020,269.722473
12/10/2020,270.155334
12/11/2020,271.540405
12/12/2020,271.650269
12/13/2020,279.446075
12/14/2020,279.753235
12/15/2020,276.322876
12/16/2020,282.68808
12/17/2020,284.018555
12/18/2020,281.494781
12/19/2020,283.041199
12/20/2020,283.738678
12/21/2020,281.517761
12/22/2020,280.673279
12/23/2020,283.978912
12/24/2020,274.865295
12/25/2020,279.987244
12/26/2020,276.997894
12/27/2020,277.368439
12/28/2020,280.744263
12/29/2020,286.736542
12/30/2020,289.275818
12/31/2020,289.698181
1/1/2021,290.033875
1/2/2021,289.184692
1/3/2021,288.696228
1/4/2021,285.598877
1/5/2021,282.324219
1/6/2021,278.375031
1/7/2021,277.698303
1/8/2021,276.91272
1/9/2021,280.656128
1/10/2021,285.720703
1/11/2021,288.594879
1/12/2021,287.968475
1/13/2021,282.161896
1/14/2021,288.795044
1/15/2021,279.773743
1/16/2021,276.919434
1/17/2021,279.581055
1/18/2021,282.315094
1/19/2021,286.263153
1/20/2021,285.920898
1/21/2021,286.527924
1/22/2021,286.55658
1/23/2021,283.325378
1/24/2021,281.704254
1/25/2021,282.433624
1/26/2021,280.645813
1/27/2021,285.778839
1/28/2021,290.885376
1/29/2021,283.929382
1/30/2021,280.910126
1/31/2021,279.399231
2/1/2021,267.686859
2/2/2021,270.589325
2/3/2021,279.199585
2/4/2021,279.335449
2/5/2021,285.81073
2/6/2021,273.339813
2/7/2021,271.226868
2/8/2021,273.942902
2/9/2021,276.656738
2/10/2021,280.852509
2/11/2021,286.778595
2/12/2021,286.03952
2/13/2021,276.522736
2/14/2021,276.12558
2/15/2021,281.587646
2/16/2021,283.204315
2/17/2021,286.560089
2/18/2021,286.960907
2/19/2021,287.331604
2/20/2021,287.662323
2/21/2021,288.668396
2/22/2021,280.158264
2/23/2021,279.192017
2/24/2021,281.362701
2/25/2021,282.728882
2/26/2021,283.857178
2/27/2021,289.004303
2/28/2021,288.796295
3/1/2021,290.0289
3/2/2021,290.08432
3/3/2021,290.988251
3/4/2021,284.803101
3/5/2021,273.167511
3/6/2021,280.701111
3/7/2021,283.170227
3/8/2021,286.239838
3/9/2021,285.709229
3/10/2021,287.299316
3/11/2021,288.089661
3/12/2021,288.879608
3/13/2021,290.273315
3/14/2021,284.992554
3/15/2021,287.739807
3/16/2021,288.279541
3/17/2021,288.063202
3/18/2021,289.742096
3/19/2021,290.590332
3/20/2021,288.437164
3/21/2021,288.978088
3/22/2021,288.908783
3/23/2021,289.403656
3/24/2021,288.188293
3/25/2021,286.266083
3/26/2021,284.731323
3/27/2021,283.216949
3/28/2021,286.386749
3/29/2021,287.190765
3/30/2021,288.462769
3/31/2021,289.06955
4/1/2021,290.068115
4/2/2021,291.054016
4/3/2021,291.934967
4/4/2021,292.39447
4/5/2021,291.431061
4/6/2021,292.738464
4/7/2021,292.218475
4/8/2021,292.446014
4/9/2021,292.935272
4/10/2021,290.814545
4/11/2021,290.075043
4/12/2021,290.093475
4/13/2021,293.244751
4/14/2021,293.886658
4/15/2021,293.900787
4/16/2021,293.492584
4/17/2021,295.061768
4/18/2021,293.815216
4/19/2021,295.596039
4/20/2021,295.852325
4/21/2021,295.522339
4/22/2021,293.634796
4/23/2021,292.773132
4/24/2021,292.311676
4/25/2021,292.366425
4/26/2021,294.782471
4/27/2021,295.562195
4/28/2021,289.301483
4/29/2021,286.782318
4/30/2021,289.173523
5/1/2021,293.897095
5/2/2021,294.666809
5/3/2021,294.141846
5/4/2021,293.056091
5/5/2021,291.267395
5/6/2021,292.428619
5/7/2021,295.633972
5/8/2021,296.590088
5/9/2021,296.200775
5/10/2021,296.568573
5/11/2021,296.525574
5/12/2021,296.515778
5/13/2021,296.558868
5/14/2021,297.539917
5/15/2021,296.356659
5/16/2021,294.626495
5/17/2021,294.196564
5/18/2021,294.606506
5/19/2021,297.246552
5/20/2021,297.498871
5/21/2021,297.863159
5/22/2021,298.13089
5/23/2021,298.739288
5/24/2021,297.881805
5/25/2021,297.747528
5/26/2021,300.839539
5/27/2021,299.863525
5/28/2021,298.840179
5/29/2021,298.870056
5/30/2021,297.188232
5/31/2021,296.098297
6/1/2021,296.069702
6/2/2021,295.798828
6/3/2021,294.140137
6/4/2021,292.372803
6/5/2021,296.293488
6/6/2021,294.344543
6/7/2021,295.924072
6/8/2021,299.019379
6/9/2021,299.546661
6/10/2021,298.886383
6/11/2021,299.532135
6/12/2021,299.416931
6/13/2021,299.944092
6/14/2021,298.955536
6/15/2021,299.316711
6/16/2021,299.296631
6/17/2021,297.774048
6/18/2021,297.66156
6/19/2021,297.286743
6/20/2021,296.375305
6/21/2021,296.727844
6/22/2021,297.112946
6/23/2021,296.503723
6/24/2021,297.280304
6/25/2021,297.551727
6/26/2021,297.762787
6/27/2021,299.241638
6/28/2021,299.446045
6/29/2021,299.237885
6/30/2021,296.824646
7/1/2021,299.3396
7/2/2021,298.037811
7/3/2021,294.256104
7/4/2021,293.33847
7/5/2021,295.460571
7/6/2021,296.186737
7/7/2021,295.093079
7/8/2021,296.44635
7/9/2021,296.30249
7/10/2021,296.370239
7/11/2021,296.293091
7/12/2021,296.469727
7/13/2021,296.981506
7/14/2021,297.394745
7/15/2021,297.455139
7/16/2021,298.183197
7/17/2021,298.493286
7/18/2021,298.080536
7/19/2021,297.927612
7/20/2021,298.063721
7/21/2021,297.475555
7/22/2021,298.160156
7/23/2021,297.218689
7/24/2021,296.998993
7/25/2021,296.901154
7/26/2021,296.452148
7/27/2021,297.314636
7/28/2021,298.459351
7/29/2021,298.03891
7/30/2021,297.235474
7/31/2021,297.998932
8/1/2021,298.977356
8/2/2021,298.906525
8/3/2021,299.675568
8/4/2021,298.988708
8/5/2021,298.79068
8/6/2021,297.787872
8/7/2021,297.105377
8/8/2021,296.635254
8/9/2021,295.94873
8/10/2021,296.010132
8/11/2021,298.732574
8/12/2021,297.259583
8/13/2021,297.70694
8/14/2021,297.049561
8/15/2021,298.202881
8/16/2021,300.037292
8/17/2021,299.221283
8/18/2021,298.20108
8/19/2021,298.087982
8/20/2021,298.026642
8/21/2021,298.258881
8/22/2021,297.693726
8/23/2021,296.394562
8/24/2021,297.121948
8/25/2021,296.980896
8/26/2021,297.368866
8/27/2021,298.032654
8/28/2021,299.004944
8/29/2021,296.626221
8/30/2021,297.92337
8/31/2021,297.093872
9/1/2021,297.174438
9/2/2021,296.906128
9/3/2021,297.013031
9/4/2021,296.857758
9/5/2021,297.123779
9/6/2021,297.275391
9/7/2021,297.047363
9/8/2021,297.123413
9/9/2021,296.585419
9/10/2021,297.207001
9/11/2021,297.523682
9/12/2021,297.043884
9/13/2021,298.10025
9/14/2021,296.634491
9/15/2021,297.219543
9/16/2021,295.853333
9/17/2021,291.60321
9/18/2021,294.277466
9/19/2021,294.975891
9/20/2021,294.705353
9/21/2021,291.480682
9/22/2021,290.893036
9/23/2021,294.86087
9/24/2021,292.507416
9/25/2021,291.909027
9/26/2021,291.485107
9/27/2021,292.715149
9/28/2021,295.240326
9/29/2021,295.412842
9/30/2021,296.479828
10/1/2021,296.970703
10/2/2021,295.663055
10/3/2021,295.331665
10/4/2021,295.22226
10/5/2021,294.630127
10/6/2021,294.728119
10/7/2021,295.327911
10/8/2021,287.564636
10/9/2021,287.652283
10/10/2021,287.607727
10/11/2021,287.962433
10/12/2021,288.116882
10/13/2021,292.367004
10/14/2021,291.544586
10/15/2021,292.364227
10/16/2021,291.219269
10/17/2021,291.994202
10/18/2021,294.070312
10/19/2021,283.007599
10/20/2021,284.006561
10/21/2021,287.642151
10/22/2021,288.119659
10/23/2021,288.281769
10/24/2021,289.688934
10/25/2021,289.813965
10/26/2021,292.229218
10/27/2021,292.6362
10/28/2021,287.407715
10/29/2021,283.990082
10/30/2021,278.880798
10/31/2021,280.367554
11/1/2021,280.902374
11/2/2021,287.352417
11/3/2021,290.309174
11/4/2021,291.292908
11/5/2021,285.303589
11/6/2021,282.782043
11/7/2021,283.168121
11/8/2021,289.618439
11/9/2021,283.04425
11/10/2021,278.117065
11/11/2021,275.896637
11/12/2021,279.187744
11/13/2021,284.807922
11/14/2021,283.931244
11/15/2021,285.236176
11/16/2021,286.297211
11/17/2021,278.912994
11/18/2021,280.177765
11/19/2021,278.91925
11/20/2021,284.085815
11/21/2021,285.622162
11/22/2021,285.490387
11/23/2021,277.564545
11/24/2021,277.022339
11/25/2021,278.225464
11/26/2021,279.619995
11/27/2021,283.196991
11/28/2021,286.615173
11/29/2021,285.870239
11/30/2021,285.370056
12/1/2021,286.824249
12/2/2021,288.012299
12/3/2021,289.049988
12/4/2021,288.695618
12/5/2021,285.918823
12/6/2021,276.794861
12/7/2021,276.943085
12/8/2021,277.90271
12/9/2021,282.502563
12/10/2021,283.348297
12/11/2021,283.365112
12/12/2021,282.918579
12/13/2021,283.848999
12/14/2021,278.501648
12/15/2021,279.197662
12/16/2021,280.921326
12/17/2021,284.320831
12/18/2021,283.90036
12/19/2021,283.904175
12/20/2021,285.349487
12/21/2021,284.508453
12/22/2021,285.117706
12/23/2021,287.523193
12/24/2021,286.698792
12/25/2021,281.174622
12/26/2021,279.058014
12/27/2021,284.742462
12/28/2021,276.911377
12/29/2021,274.184601
12/30/2021,278.007812
12/31/2021,281.129364
1/1/2022,282.751923
1/2/2022,284.10321
1/3/2022,284.002258
1/4/2022,283.633209
1/5/2022,281.822662
1/6/2022,281.24762
1/7/2022,273.256134
1/8/2022,274.441132
1/9/2022,278.306061
1/10/2022,277.899445
1/11/2022,273.237488
1/12/2022,278.378265
1/13/2022,276.238556
1/14/2022,276.007996
1/15/2022,275.021912
1/16/2022,278.228821
1/17/2022,283.190399
1/18/2022,281.505768
1/19/2022,279.018219
1/20/2022,282.069824
1/21/2022,283.037476
1/22/2022,284.948883
1/23/2022,283.53714
1/24/2022,279.830902
1/25/2022,280.975586
1/26/2022,277.440399
1/27/2022,277.841675
1/28/2022,282.450684
1/29/2022,277.702881
1/30/2022,275.355469
1/31/2022,273.355103
2/1/2022,275.93457
2/2/2022,277.817261
2/3/2022,280.066711
2/4/2022,281.961853
2/5/2022,284.171692
2/6/2022,284.668854
2/7/2022,277.452271
2/8/2022,271.312134
2/9/2022,272.295959
2/10/2022,271.968872
2/11/2022,272.281586
2/12/2022,275.626953
2/13/2022,277.749329
2/14/2022,279.24173
2/15/2022,283.301697
2/16/2022,278.791595
2/17/2022,278.915833
2/18/2022,275.631409
2/19/2022,273.566193
2/20/2022,272.435211
2/21/2022,276.087982
2/22/2022,280.500153
2/23/2022,289.158936
2/24/2022,285.55484
2/25/2022,281.588959
2/26/2022,280.601349
2/27/2022,283.456085
2/28/2022,285.60434
3/1/2022,285.246765
3/2/2022,280.159454
3/3/2022,283.627808
3/4/2022,281.060089
3/5/2022,278.956085
3/6/2022,280.015198
3/7/2022,273.746735
3/8/2022,279.60257
3/9/2022,284.094604
3/10/2022,287.747437
3/11/2022,284.988312
3/12/2022,288.565796
3/13/2022,282.892639
3/14/2022,282.379608
3/15/2022,282.434784
3/16/2022,281.045166
3/17/2022,277.637726
3/18/2022,277.530426
3/19/2022,281.734863
3/20/2022,284.131226
3/21/2022,286.907349
3/22/2022,285.633331
3/23/2022,281.552155
3/24/2022,286.242249
3/25/2022,289.330994
3/26/2022,288.981293
3/27/2022,289.470764
3/28/2022,290.217712
3/29/2022,281.422546
3/30/2022,280.217987
3/31/2022,284.246216
4/1/2022,286.525269
4/2/2022,289.023621
4/3/2022,292.080078
4/4/2022,291.945404
4/5/2022,291.800476
4/6/2022,292.62973
4/7/2022,287.776428
4/8/2022,289.135559
4/9/2022,290.582794
4/10/2022,291.255157
4/11/2022,288.233215
4/12/2022,287.524506
4/13/2022,287.618378
4/14/2022,287.825073
4/15/2022,290.233795
4/16/2022,290.248352
4/17/2022,288.276093
4/18/2022,290.488892
4/19/2022,291.716827
4/20/2022,290.681335
4/21/2022,290.970703
4/22/2022,291.536743
4/23/2022,293.470947
4/24/2022,292.569885
4/25/2022,294.479095
4/26/2022,293.145844
4/27/2022,293.313019
4/28/2022,295.127167
4/29/2022,290.790405
4/30/2022,291.149902
5/1/2022,294.857086
5/2/2022,295.996704
5/3/2022,294.937225
5/4/2022,296.024414
5/5/2022,296.507996
5/6/2022,295.644989
5/7/2022,295.518066
5/8/2022,295.10376
5/9/2022,294.007599
5/10/2022,293.567535
5/11/2022,293.313171
5/12/2022,290.7229
5/13/2022,292.11908
5/14/2022,292.323761
5/15/2022,293.374542
5/16/2022,294.950073
5/17/2022,292.002075
5/18/2022,291.211426
5/19/2022,295.334869
5/20/2022,297.370697
5/21/2022,298.271729
5/22/2022,297.667389
5/23/2022,297.004272
5/24/2022,295.491455
5/25/2022,294.1586
5/26/2022,296.09729
5/27/2022,294.276733
5/28/2022,295.902924
5/29/2022,296.046021
5/30/2022,295.498016
5/31/2022,296.121277
6/1/2022,294.814209
6/2/2022,294.801941
6/3/2022,296.286255
6/4/2022,297.840302
6/5/2022,297.510498
6/6/2022,297.191589
6/7/2022,297.096436
6/8/2022,296.437073
6/9/2022,296.259369
6/10/2022,297.470123
6/11/2022,298.502258
6/12/2022,299.11496
6/13/2022,297.395996
6/14/2022,297.027466
6/15/2022,297.15863
6/16/2022,297.607697
6/17/2022,297.064301
6/18/2022,297.559143
6/19/2022,297.433685
6/20/2022,296.117615
6/21/2022,296.563507
6/22/2022,297.419708
6/23/2022,298.131409
6/24/2022,298.574707
6/25/2022,297.701324
6/26/2022,298.364807
6/27/2022,300.72937
6/28/2022,302.561554
6/29/2022,303.07428
6/30/2022,299.245819
7/1/2022,299.328369
7/2/2022,300.497253
7/3/2022,298.684662
7/4/2022,299.378357
7/5/2022,299.225616
7/6/2022,299.542694
7/7/2022,299.101746
7/8/2022,299.310333
7/9/2022,298.619904
7/10/2022,298.33493
7/11/2022,298.00119
7/12/2022,298.251251
7/13/2022,297.89389
7/14/2022,298.316345
7/15/2022,298.918549
7/16/2022,298.493103
7/17/2022,297.783142
7/18/2022,297.520477
7/19/2022,297.519806
7/20/2022,297.336517
7/21/2022,296.051727
7/22/2022,296.645416
7/23/2022,297.447174
7/24/2022,300.611542
7/25/2022,301.593994
7/26/2022,300.677734
7/27/2022,301.029022
7/28/2022,301.247742
7/29/2022,300.507538
7/30/2022,298.260284
7/31/2022,298.265991
8/1/2022,299.33374
8/2/2022,298.85672
8/3/2022,298.328217
8/4/2022,298.867035
8/5/2022,298.053284
8/6/2022,298.851471
8/7/2022,298.22168
8/8/2022,299.14682
