#Variables:,,,
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature,,,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,,,
#pr_bcc-csm1-1_historical(mm):Precipitation,,,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) ",,,
#Original Data File(s):,,,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#===============================================,,,
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)",,,
,,,
yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)
8/10/1967,293.869232,304.19986,1.791625
8/11/1967,293.870056,304.270111,0
8/12/1967,294.806427,303.066833,4.200452
8/13/1967,295.937592,303.257111,2.245776
8/14/1967,294.321106,305.600952,0.406699
8/15/1967,290.092346,306.460358,0
8/16/1967,288.75296,306.599121,0
8/17/1967,292.172852,308.809448,0
8/18/1967,293.705444,309.879608,0
8/19/1967,295.60788,310.121674,0
8/20/1967,295.839661,310.154358,0
8/21/1967,294.903656,308.938782,0.398974
8/22/1967,295.774933,309.294464,0
8/23/1967,294.654541,310.055359,0.468493
8/24/1967,297.774384,308.912872,0
8/25/1967,297.277374,308.456421,0
8/26/1967,296.256775,307.19812,0
8/27/1967,296.309998,303.649109,7.218549
8/28/1967,295.769897,300.343933,91.676476
8/29/1967,292.912537,300.33902,38.138157
8/30/1967,292.895142,301.593018,17.42313
8/31/1967,293.769104,303.824097,6.861803
9/1/1967,294.542725,305.391205,4.246841
9/2/1967,292.80011,304.433746,2.791259
9/3/1967,292.691101,305.906128,0.463715
9/4/1967,292.711273,306.289001,0.676468
9/5/1967,292.014343,306.785645,0
9/6/1967,294.085022,307.600708,0
9/7/1967,295.053284,307.079102,0
9/8/1967,294.455139,306.389648,0
9/9/1967,293.796753,306.303284,2.463043
9/10/1967,292.414368,304.778351,0.704993
9/11/1967,293.239807,304.159302,0.535913
9/12/1967,293.192871,304.56546,3.112461
9/13/1967,289.970947,303.438171,3.126703
9/14/1967,293.054932,303.011932,4.719813
9/15/1967,293.72287,301.590363,10.536962
9/16/1967,292.425934,303.771698,2.994777
9/17/1967,290.793152,301.630463,3.453084
9/18/1967,289.920685,303.830109,0
9/19/1967,290.084839,305.725281,0
9/20/1967,292.108002,307.854889,0
9/21/1967,294.312866,310.211761,0.393085
9/22/1967,293.242554,308.954742,0
9/23/1967,292.373016,306.310913,0
9/24/1967,292.006592,305.411774,0.41053
9/25/1967,292.452881,306.139832,0
9/26/1967,293.909698,307.490875,0
9/27/1967,296.637421,309.536652,0
9/28/1967,295.901215,312.344208,0
9/29/1967,295.521118,309.031952,0
9/30/1967,293.588165,307.905609,3.660147
10/1/1967,292.789703,300.636444,4.576459
10/2/1967,294.247467,297.587677,11.742946
10/3/1967,291.998505,297.967529,5.908441
10/4/1967,292.817657,298.909515,2.456666
10/5/1967,292.449646,298.505646,1.016485
10/6/1967,291.435242,298.940948,1.750655
10/7/1967,290.066925,298.544403,0
10/8/1967,289.212891,299.462189,0
10/9/1967,290.249115,299.932037,1.125282
10/10/1967,288.354614,301.217468,4.158353
10/11/1967,290.17157,300.814301,0
10/12/1967,292.001495,301.473175,0
10/13/1967,293.805908,302.679871,0.743923
10/14/1967,294.430115,303.809814,0.5089
10/15/1967,291.106415,302.828583,7.813384
10/16/1967,285.94516,292.720184,0
10/17/1967,283.157104,290.714508,3.64815
10/18/1967,286.957581,297.237396,6.294591
10/19/1967,292.007324,298.385529,31.864925
10/20/1967,288.330017,298.007843,5.04825
10/21/1967,287.517395,299.62262,0.593217
10/22/1967,292.68924,299.291595,9.814416
10/23/1967,287.75174,299.176117,0.996819
10/24/1967,287.625122,300.708557,0
10/25/1967,288.488342,298.612732,6.984689
10/26/1967,285.763,297.089935,10.17184
10/27/1967,281.298035,294.269287,0
10/28/1967,282.663147,294.830017,0
10/29/1967,283.759888,297.373749,0
10/30/1967,286.888885,296.714142,0
10/31/1967,287.049622,297.713135,1.854745
11/1/1967,280.455078,295.791534,0
11/2/1967,282.956573,299.593475,0
11/3/1967,285.329559,300.66983,0
11/4/1967,286.558929,302.218719,0
11/5/1967,286.016052,300.598572,0
11/6/1967,280.950745,297.370178,0
11/7/1967,282.62973,298.080017,0
11/8/1967,285.309204,300.884186,0
11/9/1967,285.972504,299.98175,0
11/10/1967,275.546082,292.286926,0
11/11/1967,275.378906,290.590454,0
11/12/1967,276.868195,294.45105,0
11/13/1967,279.15744,297.955017,0
11/14/1967,282.194,298.643494,0
11/15/1967,285.392792,295.93576,0
11/16/1967,280.772278,291.642731,4.975634
11/17/1967,275.559235,286.738922,0
11/18/1967,279.446899,292.259827,0
11/19/1967,279.563141,296.70874,0
11/20/1967,284.924072,299.959686,0
11/21/1967,283.921356,299.650909,0
11/22/1967,285.808868,298.125977,0
11/23/1967,288.882446,297.126862,9.757409
11/24/1967,289.084137,296.365387,3.692482
11/25/1967,285.64505,293.146881,3.425713
11/26/1967,279.065704,289.113556,2.672194
11/27/1967,275.429321,290.680969,0
11/28/1967,276.305786,293.412476,0
11/29/1967,279.855988,293.542297,0
11/30/1967,278.580475,291.092468,0
12/1/1967,277.265991,289.104065,3.5181
12/2/1967,277.484161,284.448792,1.384261
12/3/1967,276.970367,286.505005,0
12/4/1967,280.485596,290.952087,29.946863
12/5/1967,275.230225,289.577942,4.770656
12/6/1967,273.333984,287.96347,0
12/7/1967,276.697144,293.716248,0
12/8/1967,278.203217,290.465637,0
12/9/1967,274.662415,290.305389,0
12/10/1967,274.741211,292.063446,0
12/11/1967,277.485535,292.440216,0
12/12/1967,277.818512,294.034241,0
12/13/1967,278.661072,291.901001,0
12/14/1967,283.116089,291.419464,0
12/15/1967,282.545532,294.151489,0.80764
12/16/1967,283.570862,287.51297,15.763343
12/17/1967,285.221649,291.585571,4.996433
12/18/1967,286.377716,291.887573,69.055443
12/19/1967,282.948029,292.706421,13.187422
12/20/1967,275.912659,287.542786,0
12/21/1967,276.75946,288.666687,0
12/22/1967,272.9664,285.460358,0
12/23/1967,275.665009,282.053009,3.031669
12/24/1967,274.193115,282.27301,3.151634
12/25/1967,277.283966,286.956085,3.757307
12/26/1967,275.502838,289.370697,0
12/27/1967,277.811798,291.590851,0
12/28/1967,279.96048,293.160675,0
12/29/1967,279.595917,289.458984,0
12/30/1967,274.55307,286.289886,0
12/31/1967,258.222931,282.132019,1.070292
1/1/1968,263.278412,272.794006,0
1/2/1968,263.518188,273.029816,0
1/3/1968,264.877075,274.833618,0
1/4/1968,267.206787,281.714844,0
1/5/1968,270.659912,286.483612,0
1/6/1968,273.243042,284.263519,0
1/7/1968,270.546173,280.70343,0
1/8/1968,271.904297,278.15564,5.839946
1/9/1968,273.250488,282.558167,4.436474
1/10/1968,277.048584,283.119019,14.285247
1/11/1968,274.368164,280.624847,3.210114
1/12/1968,274.411102,289.363464,1.073011
1/13/1968,281.961914,295.885437,3.045079
1/14/1968,282.671051,295.669861,0
1/15/1968,279.199371,292.175598,0
1/16/1968,281.382324,291.334045,0
1/17/1968,282.970245,290.650696,0
1/18/1968,281.316528,289.426483,1.355531
1/19/1968,281.913025,286.914856,8.030148
1/20/1968,281.535278,289.411377,6.19731
1/21/1968,278.294159,290.66568,0
1/22/1968,277.123749,292.832092,0
1/23/1968,276.819733,294.356934,0
1/24/1968,281.251129,292.568878,0
1/25/1968,283.621582,292.218292,5.178043
1/26/1968,276.912811,290.896393,0.307706
1/27/1968,276.032745,286.680603,0
1/28/1968,277.493561,285.690125,0
1/29/1968,278.878082,286.723145,1.110954
1/30/1968,277.721741,288.487976,0
1/31/1968,276.379639,290.03186,0
2/1/1968,279.611938,293.298553,0
2/2/1968,284.764587,294.620728,3.681057
2/3/1968,278.266113,292.921509,0
2/4/1968,277.76825,295.238312,0
2/5/1968,280.225128,294.836426,0
2/6/1968,276.443268,291.508179,0
2/7/1968,274.835114,293.477966,0
2/8/1968,278.379425,297.99054,0
2/9/1968,281.009094,295.416016,0
2/10/1968,279.950623,291.87265,0
2/11/1968,275.350403,291.938721,0
2/12/1968,277.146698,291.161987,0
2/13/1968,274.601532,290.062714,0
2/14/1968,277.037262,295.592133,0
2/15/1968,278.398773,294.01416,0
2/16/1968,274.553497,290.894409,0
2/17/1968,273.792297,291.350494,0
2/18/1968,277.140228,294.612244,0
2/19/1968,276.062195,292.585999,0
2/20/1968,276.998199,296.458679,0
2/21/1968,279.818848,299.679108,0
2/22/1968,285.817047,298.497803,0
2/23/1968,286.355103,296.107513,0
2/24/1968,282.418793,298.368378,0.502004
2/25/1968,281.725586,295.349884,0
2/26/1968,280.170105,295.446564,0
2/27/1968,283.177795,297.578674,0
2/28/1968,274.098022,294.669434,0
2/29/1968,273.840149,294.342896,0
3/1/1968,273.582275,294.016357,0
3/2/1968,279.632721,292.192139,0
3/3/1968,285.04541,291.975311,7.817552
3/4/1968,282.907349,289.920746,15.852619
3/5/1968,284.753906,291.350281,13.805632
3/6/1968,280.948914,298.853851,0
3/7/1968,283.887604,296.203339,0
3/8/1968,280.856293,298.423187,0
3/9/1968,283.191895,300.881439,0
3/10/1968,284.664154,299.212128,0
3/11/1968,286.371735,300.846741,3.97506
3/12/1968,282.696655,299.256744,0
3/13/1968,280.783325,299.155548,0
3/14/1968,284.31958,299.556122,0
3/15/1968,282.520477,298.3284,0
3/16/1968,279.766968,294.492584,0.404576
3/17/1968,285.288788,295.281921,3.725923
3/18/1968,286.312744,294.563904,13.192898
3/19/1968,280.087067,294.774261,0.510427
3/20/1968,281.227814,299.830139,0
3/21/1968,283.367249,297.541382,0
3/22/1968,284.427582,294.126984,0
3/23/1968,278.713226,295.110687,0
3/24/1968,282.042999,296.931244,0
3/25/1968,286.13092,301.987549,0
3/26/1968,285.668274,301.208313,0
3/27/1968,283.911682,296.983307,0
3/28/1968,284.338135,294.595001,0
3/29/1968,282.110138,293.477905,3.443215
3/30/1968,286.980103,295.443573,39.986843
3/31/1968,284.017151,292.575745,5.563695
4/1/1968,279.604187,289.495941,0
4/2/1968,278.666901,290.114258,0
4/3/1968,281.569458,295.05545,0
4/4/1968,287.103943,297.430725,0
4/5/1968,289.840698,299.506073,1.500193
4/6/1968,288.258331,298.873566,0
4/7/1968,282.895996,294.515961,0
4/8/1968,287.461578,301.355652,0.691316
4/9/1968,288.384644,301.449768,2.403901
4/10/1968,277.994751,296.945038,0
4/11/1968,278.106873,293.375305,0
4/12/1968,288.12326,292.393066,0.430462
4/13/1968,289.060181,300.771027,1.954294
4/14/1968,283.858429,301.172729,0
4/15/1968,286.160034,302.663605,0
4/16/1968,287.09671,302.131165,4.154074
4/17/1968,283.941406,296.770416,0
4/18/1968,284.946411,304.216949,0
4/19/1968,292.121307,308.106934,0
4/20/1968,293.60202,307.589996,0
4/21/1968,291.215546,304.216125,0
4/22/1968,287.591644,301.176331,1.2483
4/23/1968,285.227386,300.157593,0
4/24/1968,286.634644,300.369507,0
4/25/1968,288.278564,303.112946,0
4/26/1968,291.211487,305.742493,0
4/27/1968,288.518494,305.792664,0
4/28/1968,291.212799,305.53009,2.809253
4/29/1968,293.04776,304.095062,0
4/30/1968,290.436157,299.235352,0
5/1/1968,291.700592,300.633636,3.424526
5/2/1968,292.491699,301.818695,12.887179
5/3/1968,291.087219,302.558655,1.551215
5/4/1968,290.684418,303.319672,0.516005
5/5/1968,290.224152,304.267487,0
5/6/1968,293.663849,302.51593,4.695984
5/7/1968,293.731598,300.768127,8.407222
5/8/1968,291.377594,301.447906,9.412734
5/9/1968,292.506958,301.298096,0.934296
5/10/1968,293.092316,299.695984,7.61379
5/11/1968,292.875488,299.523621,0
5/12/1968,292.957245,303.774353,0
5/13/1968,292.960815,304.267029,0.571204
5/14/1968,294.468567,305.813232,0.593745
5/15/1968,293.569214,307.635315,0
5/16/1968,294.395264,305.815033,0
5/17/1968,293.74939,307.439453,0
5/18/1968,292.746643,309.006866,0
5/19/1968,292.581757,309.858612,0
5/20/1968,292.816956,310.061096,0
5/21/1968,294.680573,308.899384,0
5/22/1968,288.025085,300.608215,0
5/23/1968,288.16864,301.667358,0
5/24/1968,288.617371,303.298676,0
5/25/1968,290.092285,302.899261,0
5/26/1968,292.138733,302.53772,1.10337
5/27/1968,292.447723,302.279938,1.243713
5/28/1968,292.953857,303.717468,0
5/29/1968,292.681763,305.581146,0
5/30/1968,294.699402,304.960846,0
5/31/1968,294.240631,305.662201,0
6/1/1968,295.009918,309.36319,0
6/2/1968,295.709656,311.22406,0
6/3/1968,295.232788,312.85318,0
6/4/1968,296.336731,312.165649,0
6/5/1968,296.164398,308.188568,0
6/6/1968,297.433563,309.113037,0.559069
6/7/1968,296.316711,307.069916,8.990553
6/8/1968,295.045807,305.784729,0
6/9/1968,294.858673,306.94165,0
6/10/1968,294.426575,305.747375,2.050577
6/11/1968,293.372009,303.47818,18.935503
6/12/1968,294.78714,301.457855,0.38424
6/13/1968,294.65213,303.20224,6.345325
6/14/1968,294.933899,307.033661,1.174133
6/15/1968,295.701538,307.202728,0
6/16/1968,296.321594,307.681183,3.067028
6/17/1968,296.507202,306.744324,5.555065
6/18/1968,295.843933,306.266663,0.578768
6/19/1968,296.253754,305.948639,3.144363
6/20/1968,295.926086,306.878174,2.404494
6/21/1968,295.820557,307.053436,0.806392
6/22/1968,295.896027,306.270172,0
6/23/1968,295.604401,305.355194,0
6/24/1968,294.93573,305.427551,0
6/25/1968,294.703613,305.469055,0
6/26/1968,294.379852,305.393097,0
6/27/1968,294.154083,306.577728,0
6/28/1968,294.451385,307.296326,0
6/29/1968,295.049866,307.406036,0
6/30/1968,295.884857,308.003296,0
7/1/1968,295.861816,307.502686,0
7/2/1968,295.447357,307.284851,0
7/3/1968,296.552124,308.471161,0
7/4/1968,297.858154,309.744019,0
7/5/1968,297.196045,309.789001,0.433096
7/6/1968,297.984985,309.574402,0
7/7/1968,297.235565,309.079742,0
7/8/1968,295.976807,308.232697,0
7/9/1968,295.603973,307.267365,1.669468
7/10/1968,295.335541,306.547821,0.402033
7/11/1968,296.264465,306.563446,0
7/12/1968,294.769409,306.128326,3.670815
7/13/1968,295.407013,305.096649,4.017902
7/14/1968,294.755127,303.364288,0.309063
7/15/1968,296.062805,304.53183,0
7/16/1968,295.671204,306.097198,0
7/17/1968,295.493469,308.228363,0
7/18/1968,295.495636,309.760864,0
7/19/1968,296.374084,310.596802,0
7/20/1968,297.121216,311.251221,0
7/21/1968,296.506561,310.897095,0
7/22/1968,295.960754,308.940796,0
7/23/1968,295.94519,307.676727,0
7/24/1968,295.886566,307.365295,0
7/25/1968,295.938232,308.133728,0
7/26/1968,296.486938,309.630157,0
7/27/1968,297.021606,311.277771,0
7/28/1968,296.857727,311.765961,0
7/29/1968,297.582336,311.648315,0
7/30/1968,298.673615,311.813171,0
7/31/1968,297.890045,310.895721,0
8/1/1968,297.924469,311.346161,0
8/2/1968,297.94519,311.459839,0
8/3/1968,297.531006,312.096375,0
8/4/1968,297.399536,311.697693,0
8/5/1968,297.316437,311.758606,0
8/6/1968,296.871338,312.231018,0
8/7/1968,297.606445,311.804077,0
8/8/1968,297.693085,311.095703,0
8/9/1968,298.281219,311.757782,0
8/10/1968,298.177551,311.42099,0
8/11/1968,297.72113,310.768097,0
8/12/1968,296.469147,307.984039,0
8/13/1968,296.098297,307.092438,0
8/14/1968,296.526215,310.041656,0
8/15/1968,296.616058,310.944977,0
8/16/1968,296.633881,310.468536,0.443189
8/17/1968,298.22995,310.094147,1.144957
8/18/1968,298.359222,310.660767,0
8/19/1968,298.177399,311.961212,0
8/20/1968,298.656097,313.116577,0
8/21/1968,299.091217,312.387482,0
8/22/1968,298.771667,311.375244,0.672806
8/23/1968,298.055298,310.235748,0
8/24/1968,298.207245,309.817139,0
8/25/1968,298.101257,309.596771,0
8/26/1968,297.592377,310.106934,0
8/27/1968,297.718048,310.828491,0
8/28/1968,297.690308,310.941284,0
8/29/1968,297.322754,310.450592,0
8/30/1968,297.086151,310.535492,0
8/31/1968,296.778168,311.063049,0
9/1/1968,298.363007,311.954254,0
9/2/1968,298.638214,312.555084,0
9/3/1968,298.667938,311.400726,0
9/4/1968,298.220062,310.919098,0
9/5/1968,298.730865,314.438507,0
9/6/1968,298.504761,314.493683,0
9/7/1968,299.020782,312.718018,0
9/8/1968,298.005615,309.922913,0.665326
9/9/1968,297.076569,309.508453,0.625013
9/10/1968,298.04007,308.320587,0
9/11/1968,297.715942,308.81662,0
9/12/1968,298.09491,309.642792,0
9/13/1968,296.039032,309.027405,0
9/14/1968,295.869415,309.031006,0
9/15/1968,295.193054,308.871857,0
9/16/1968,293.735229,307.09259,0
9/17/1968,295.605042,305.84494,0
9/18/1968,296.454529,305.342682,0
9/19/1968,295.404266,306.038635,0
9/20/1968,295.734283,306.33078,0
9/21/1968,294.822083,306.319885,4.299888
9/22/1968,294.657471,307.278412,3.163111
9/23/1968,290.265808,305.926697,14.509531
9/24/1968,279.598907,289.874634,4.328304
9/25/1968,283.472046,295.071533,0
9/26/1968,283.627136,296.860046,0
9/27/1968,284.02713,299.573883,0
9/28/1968,285.71228,299.145813,0
9/29/1968,289.265564,302.504486,0
9/30/1968,292.143219,302.210938,4.709198
10/1/1968,293.337677,300.644226,0
10/2/1968,290.691711,301.777496,0
10/3/1968,290.826233,302.606232,0.833553
10/4/1968,289.153015,304.199493,0
10/5/1968,290.716858,304.002991,0
10/6/1968,291.369202,302.815094,0
10/7/1968,294.046661,302.628693,4.146354
10/8/1968,296.510406,301.222443,3.179698
10/9/1968,290.720825,303.014618,19.777294
10/10/1968,288.674164,296.753113,0
10/11/1968,287.387756,298.585938,0
10/12/1968,287.355103,297.900421,0
10/13/1968,286.722656,297.686401,0
10/14/1968,284.203003,297.673828,0
10/15/1968,284.650208,298.866791,0
10/16/1968,287.4245,297.752197,0
10/17/1968,289.647461,297.900879,0
10/18/1968,289.920776,300.345642,0
10/19/1968,287.785095,302.524017,0
10/20/1968,287.863434,302.810333,0
10/21/1968,287.303345,302.347412,0
10/22/1968,286.673737,303.414886,0
10/23/1968,290.594208,305.317383,0
10/24/1968,289.67453,305.366302,0
10/25/1968,292.180237,305.145844,0
10/26/1968,289.406006,303.884155,0
10/27/1968,285.962555,301.042938,0
10/28/1968,286.500183,300.888367,0
10/29/1968,286.266815,301.635895,0
10/30/1968,287.159241,303.054382,0
10/31/1968,289.006348,305.660919,0
11/1/1968,289.766083,305.393494,0
11/2/1968,290.925934,304.834045,0
11/3/1968,290.151306,304.500885,0
11/4/1968,289.983582,304.357422,0
11/5/1968,289.906128,305.378937,0
11/6/1968,289.016846,303.386749,0
11/7/1968,287.073883,303.025757,0
11/8/1968,290.147461,306.004791,0
11/9/1968,289.550079,303.067596,0
11/10/1968,286.040497,294.587494,0
11/11/1968,288.240173,295.693481,5.08272
11/12/1968,289.76889,298.062622,6.315443
11/13/1968,280.649017,294.722229,0
11/14/1968,277.70108,284.494019,23.41547
11/15/1968,276.302246,284.275757,0
11/16/1968,279.593964,287.931519,0
11/17/1968,283.906616,294.109039,0
11/18/1968,285.937714,297.797729,0
11/19/1968,289.324097,298.436249,0
11/20/1968,289.734528,300.315857,0
11/21/1968,289.412842,301.149933,0
11/22/1968,289.770325,302.403473,2.65174
11/23/1968,290.55307,301.221375,0.918484
11/24/1968,286.977112,298.398041,4.338246
11/25/1968,280.507507,292.98172,0
11/26/1968,287.496826,297.39444,1.137575
11/27/1968,286.461975,297.367523,1.752738
11/28/1968,274.899994,292.481293,0
11/29/1968,270.468842,281.591919,0
11/30/1968,271.733398,280.883606,3.517106
12/1/1968,272.917145,286.212982,0
12/2/1968,276.470734,290.914337,0
12/3/1968,275.173798,290.510498,0
12/4/1968,270.320587,282.074951,0
12/5/1968,271.383636,286.265625,0
12/6/1968,277.332581,287.867889,0
12/7/1968,280.595001,288.065552,0.888193
12/8/1968,281.889069,292.016663,0.297421
12/9/1968,285.64502,294.860413,0
12/10/1968,287.519623,295.565094,0.8132
12/11/1968,288.012268,299.219757,0
12/12/1968,278.478119,296.22403,7.995359
12/13/1968,273.767273,286.745087,4.922984
12/14/1968,272.888855,284.301086,0
12/15/1968,273.17691,289.015869,0
12/16/1968,276.783447,286.722168,0
12/17/1968,275.784058,285.317657,0.340623
12/18/1968,274.917023,286.484131,0
12/19/1968,278.813354,287.671997,0
12/20/1968,284.411438,294.761444,7.083078
12/21/1968,287.426208,296.23111,0
12/22/1968,280.05954,294.262024,1.74773
12/23/1968,268.488617,285.312073,0
12/24/1968,269.003021,281.350555,1.598751
12/25/1968,276.756989,287.454285,4.925217
12/26/1968,282.551453,291.751984,1.827859
12/27/1968,287.006561,293.570892,12.888721
12/28/1968,270.861816,291.839142,13.852005
12/29/1968,267.535126,283.328674,0
12/30/1968,274.705505,285.53064,0
12/31/1968,270.066772,283.144714,0
1/1/1969,271.246979,282.746582,0.349744
1/2/1969,278.622162,287.475037,12.433454
1/3/1969,278.708862,285.856506,15.255465
1/4/1969,275.649323,288.90451,0
1/5/1969,276.378601,291.627563,0
1/6/1969,281.72171,297.408203,0
1/7/1969,278.525574,292.770599,0.293352
1/8/1969,282.041321,298.048279,0
1/9/1969,282.105957,298.748901,0
1/10/1969,284.932312,297.023102,0
1/11/1969,279.29837,293.650543,0
1/12/1969,273.783478,287.40921,0
1/13/1969,275.051392,292.112946,0
1/14/1969,277.958435,293.431305,0
1/15/1969,278.325012,292.038666,0
1/16/1969,278.70874,297.504517,0
1/17/1969,279.224274,297.773346,0
1/18/1969,280.013367,298.918457,0
1/19/1969,282.627625,298.250671,0
1/20/1969,285.918457,296.359802,2.747816
1/21/1969,285.928375,294.084259,5.153152
1/22/1969,281.311646,293.980743,0
1/23/1969,275.485474,290.862885,0
1/24/1969,278.854675,297.265503,0
1/25/1969,281.733887,297.858612,0
1/26/1969,270.096985,296.534607,0
1/27/1969,268.756165,281.770874,0
1/28/1969,271.892517,288.740295,0
1/29/1969,272.715759,294.169678,0
1/30/1969,277.881012,296.801636,0
