#Variables:
#tasmin_IPSL-CM5B-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)
1961-01-05,273.115143,277.557556,7.653754
1961-01-06,274.734894,276.662354,0.910495
1961-01-07,274.594116,282.654236,0.000000
1961-01-08,272.976746,279.453735,0.000000
1961-01-09,266.867401,280.996979,0.000000
1961-01-10,268.449921,287.691284,0.000000
1961-01-11,270.666107,292.485504,0.000000
1961-01-12,274.531433,294.796051,0.000000
1961-01-13,276.127045,294.800171,0.000000
1961-01-14,276.187408,294.605927,0.000000
1961-01-15,276.863708,297.700653,0.000000
1961-01-16,281.212128,294.717499,0.000000
1961-01-17,277.890045,298.985687,0.000000
1961-01-18,280.966736,299.951752,0.000000
1961-01-19,282.377502,300.395538,0.000000
1961-01-20,286.328308,299.742645,0.000000
1961-01-21,280.524963,293.586731,0.000000
1961-01-22,276.669128,288.412750,0.000000
1961-01-23,280.893036,295.442200,0.373846
1961-01-24,279.966644,293.058044,0.000000
1961-01-25,274.498566,295.046661,0.000000
1961-01-26,282.866730,296.690002,0.000000
1961-01-27,281.451752,291.845367,0.000000
1961-01-28,278.315643,291.830902,0.000000
1961-01-29,281.785339,297.664246,0.000000
1961-01-30,283.433624,296.591827,0.000000
1961-01-31,282.533051,295.887665,0.000000
1961-02-01,283.665283,297.139435,0.000000
1961-02-02,283.886810,298.399170,0.000000
1961-02-03,284.818054,301.894135,0.000000
1961-02-04,285.368774,301.928741,0.000000
1961-02-05,286.630096,299.731659,0.000000
1961-02-06,289.178680,300.897675,0.000000
1961-02-07,285.082062,300.304108,0.000000
1961-02-08,285.806274,299.235016,0.000000
1961-02-09,286.359070,295.764313,0.340420
1961-02-10,285.500946,296.964478,0.000000
1961-02-11,288.505157,297.858673,0.360238
1961-02-12,283.775238,294.238586,0.000000
1961-02-13,278.644073,294.731079,0.000000
1961-02-14,285.764404,301.849274,0.000000
1961-02-15,288.580627,302.580383,0.000000
1961-02-16,288.745697,303.409729,0.000000
1961-02-17,290.535919,301.842560,0.000000
1961-02-18,285.922394,297.126556,0.000000
1961-02-19,281.212708,291.334167,0.000000
1961-02-20,282.345856,287.034058,0.000000
1961-02-21,280.941895,292.443237,0.000000
1961-02-22,287.238556,293.472687,2.643134
1961-02-23,286.664795,294.317810,13.294326
1961-02-24,284.980011,291.975677,5.518583
1961-02-25,282.226501,296.718414,0.000000
1961-02-26,283.378754,300.679230,0.000000
1961-02-27,284.435272,303.395355,0.000000
1961-02-28,286.403625,306.166260,0.000000
1961-03-01,288.284271,304.607849,0.000000
1961-03-02,291.304291,303.398102,0.000000
1961-03-03,286.841187,299.320526,0.000000
1961-03-04,286.935028,298.219818,0.479717
1961-03-05,288.672424,299.367615,0.000000
1961-03-06,288.901703,297.491516,0.392479
1961-03-07,285.801422,296.665771,1.892519
1961-03-08,280.636932,296.632111,0.000000
1961-03-09,280.661011,296.195984,0.000000
1961-03-10,283.083832,295.426758,0.000000
1961-03-11,285.849243,292.138245,1.328963
1961-03-12,281.248932,295.045227,5.766330
1961-03-13,284.822968,296.094147,4.094100
1961-03-14,280.938171,294.492584,0.471007
1961-03-15,282.493713,295.614044,0.000000
1961-03-16,285.714478,296.953827,0.000000
1961-03-17,287.702789,299.486023,5.475922
1961-03-18,283.736450,295.635864,3.281239
1961-03-19,277.081757,288.184235,0.000000
1961-03-20,276.160919,285.379333,0.000000
1961-03-21,277.046387,288.804047,0.000000
1961-03-22,280.434296,289.194000,0.303154
1961-03-23,284.609497,296.097565,19.729000
1961-03-24,286.199371,297.741486,2.566496
1961-03-25,282.039490,296.631866,1.684766
1961-03-26,278.865387,293.588257,0.000000
1961-03-27,275.801636,290.309875,0.000000
1961-03-28,275.608612,292.419312,0.000000
1961-03-29,277.262360,289.820679,0.490302
1961-03-30,283.709991,290.606903,30.530794
1961-03-31,284.221680,292.200806,17.510281
1961-04-01,278.611877,287.204346,0.000000
1961-04-02,272.877960,287.826935,0.000000
1961-04-03,275.862091,291.873505,0.000000
1961-04-04,278.517670,288.864655,0.000000
1961-04-05,274.042847,287.907837,0.000000
1961-04-06,274.941681,297.380432,0.000000
1961-04-07,277.605804,294.760620,0.000000
1961-04-08,282.262360,294.039795,9.032990
1961-04-09,276.871307,292.416748,0.323327
1961-04-10,283.158325,302.783630,0.000000
1961-04-11,278.992737,297.346802,0.886037
1961-04-12,280.137695,288.361725,0.785983
1961-04-13,282.691254,296.114441,0.000000
1961-04-14,284.989441,300.355957,0.000000
1961-04-15,281.283569,300.411804,0.000000
1961-04-16,282.294312,300.929230,0.000000
1961-04-17,286.839691,304.216949,0.000000
1961-04-18,289.486420,305.290253,0.000000
1961-04-19,289.698639,301.787384,0.000000
1961-04-20,284.547089,297.235199,0.000000
1961-04-21,283.130219,294.294373,0.000000
1961-04-22,282.586121,296.789917,0.000000
1961-04-23,285.081207,301.166443,0.000000
1961-04-24,285.965393,298.901337,0.000000
1961-04-25,288.282288,300.433685,0.000000
1961-04-26,291.618195,301.796204,0.000000
1961-04-27,290.701843,303.896423,0.588844
1961-04-28,287.819183,300.948883,0.290737
1961-04-29,287.592194,302.937561,0.000000
1961-04-30,292.127228,301.421173,2.340724
1961-05-01,287.578278,302.793823,0.634878
1961-05-02,288.679199,303.145203,0.000000
1961-05-03,290.159485,303.565125,0.000000
1961-05-04,292.122406,304.385193,0.000000
1961-05-05,292.794647,301.964996,0.000000
1961-05-06,292.297668,298.571320,1.665168
1961-05-07,293.008057,297.728607,23.372021
1961-05-08,291.838348,304.485382,8.266386
1961-05-09,289.799774,303.481415,0.000000
1961-05-10,287.857880,304.048523,0.000000
1961-05-11,291.347168,303.816833,0.000000
1961-05-12,288.374084,303.760162,1.836725
1961-05-13,288.989441,301.666870,0.000000
1961-05-14,286.866028,299.349670,0.000000
1961-05-15,286.835602,304.892151,0.000000
1961-05-16,292.340576,302.087646,0.000000
1961-05-17,290.366425,301.904297,0.000000
1961-05-18,292.447723,303.940186,0.000000
1961-05-19,293.687103,304.131195,0.000000
1961-05-20,293.467926,304.544861,0.000000
1961-05-21,293.633118,303.332886,0.000000
1961-05-22,291.693817,305.301910,0.000000
1961-05-23,293.670441,303.234558,0.000000
1961-05-24,292.031342,305.926178,0.000000
1961-05-25,294.048309,306.494659,0.000000
1961-05-26,294.893738,307.820587,0.000000
1961-05-27,295.256409,309.130402,0.000000
1961-05-28,296.053864,310.011688,0.000000
1961-05-29,296.844086,310.098694,0.000000
1961-05-30,296.754456,308.468506,1.656221
1961-05-31,296.510010,308.307922,0.000000
1961-06-01,295.891724,307.841309,0.000000
1961-06-02,295.516418,307.445099,0.000000
1961-06-03,295.683990,308.214386,0.000000
1961-06-04,296.314209,308.164673,0.000000
1961-06-05,296.414032,308.372864,0.000000
1961-06-06,295.899414,308.064575,0.000000
1961-06-07,297.045990,308.617249,0.000000
1961-06-08,296.749573,307.722534,0.000000
1961-06-09,296.857727,308.873688,0.000000
1961-06-10,297.346710,308.991028,0.000000
1961-06-11,297.679840,307.167938,3.594944
1961-06-12,296.294250,306.773468,7.376560
1961-06-13,297.524902,303.579590,9.885026
1961-06-14,296.026917,306.714874,21.820601
1961-06-15,295.991852,307.168488,4.146979
1961-06-16,295.631622,310.860931,0.000000
1961-06-17,295.636261,312.149628,0.000000
1961-06-18,295.608337,311.720184,0.000000
1961-06-19,296.463287,309.914948,0.000000
1961-06-20,296.280518,310.450195,0.000000
1961-06-21,295.422333,311.367889,0.578768
1961-06-22,295.916260,308.844666,0.000000
1961-06-23,295.701538,308.419830,0.000000
1961-06-24,297.046051,310.187195,0.000000
1961-06-25,297.826599,311.860809,0.436136
1961-06-26,298.887512,308.440125,1.289301
1961-06-27,296.406799,302.632111,5.977065
1961-06-28,294.889465,305.021912,2.694369
1961-06-29,294.607513,304.581696,0.000000
1961-06-30,294.005371,305.834351,0.000000
1961-07-01,295.465576,306.199463,0.000000
1961-07-02,295.008759,305.216278,0.000000
1961-07-03,294.960754,305.520020,0.000000
1961-07-04,295.022552,307.922821,0.000000
1961-07-05,295.536987,310.445557,1.265338
1961-07-06,296.003357,311.490356,0.690882
1961-07-07,296.599579,312.298798,0.000000
1961-07-08,296.537048,312.056671,0.000000
1961-07-09,296.627777,311.864349,0.000000
1961-07-10,296.972321,311.309875,0.000000
1961-07-11,297.119476,306.195679,0.883799
1961-07-12,294.731720,306.511871,0.922422
1961-07-13,294.294556,308.005585,0.000000
1961-07-14,296.292297,309.422516,0.000000
1961-07-15,296.794128,310.176605,0.000000
1961-07-16,296.684418,309.617249,0.000000
1961-07-17,296.555420,308.883087,0.000000
1961-07-18,296.482178,307.296143,1.239514
1961-07-19,296.541107,303.669434,1.927875
1961-07-20,296.023590,302.368103,18.102303
1961-07-21,296.932770,299.845154,17.556000
1961-07-22,296.823578,302.852203,5.147141
1961-07-23,297.235565,308.283203,0.000000
1961-07-24,296.696625,311.232269,0.000000
1961-07-25,295.736938,312.350800,0.000000
1961-07-26,296.277405,311.963745,0.000000
1961-07-27,295.755951,308.790985,0.992774
1961-07-28,295.273071,306.266541,0.415642
1961-07-29,295.668610,306.128357,0.504454
1961-07-30,296.086121,306.664764,5.807340
1961-07-31,295.809814,309.394104,0.000000
1961-08-01,295.089569,309.836121,0.415402
1961-08-02,295.494659,309.377045,0.000000
1961-08-03,294.477203,309.643219,0.000000
1961-08-04,294.892273,309.827515,0.000000
1961-08-05,294.631378,310.140198,0.000000
1961-08-06,294.876465,310.814056,0.000000
1961-08-07,295.910431,311.141785,0.000000
1961-08-08,296.446777,311.157776,0.000000
1961-08-09,297.073578,311.338257,0.000000
1961-08-10,298.121979,311.600159,0.000000
1961-08-11,298.703278,311.631622,0.000000
1961-08-12,299.860413,311.832581,0.000000
1961-08-13,298.095123,312.045685,0.000000
1961-08-14,297.188873,309.694641,0.000000
1961-08-15,297.398529,308.904327,0.488888
1961-08-16,296.693359,309.063232,0.439085
1961-08-17,296.621490,309.549286,0.000000
1961-08-18,295.722107,309.591797,0.000000
1961-08-19,295.260590,310.377960,0.000000
1961-08-20,294.645813,310.643158,0.000000
1961-08-21,295.453217,311.648376,0.000000
1961-08-22,297.161041,312.256653,0.000000
1961-08-23,298.458893,311.080414,0.000000
1961-08-24,298.035522,308.589081,0.000000
1961-08-25,297.519287,307.235718,1.679008
1961-08-26,298.112366,306.860748,15.007010
1961-08-27,297.808197,303.951019,23.366644
1961-08-28,298.384766,301.629364,91.676476
1961-08-29,290.361572,299.480316,29.094055
1961-08-30,294.361694,301.420898,39.877312
1961-08-31,296.192535,304.332703,12.769458
1961-09-01,294.185516,304.748718,0.000000
1961-09-02,293.121094,306.376343,0.000000
1961-09-03,293.328064,307.070251,0.000000
1961-09-04,295.068237,305.787598,0.000000
1961-09-05,294.798737,304.979584,0.000000
1961-09-06,293.042206,306.133789,0.000000
1961-09-07,291.704865,308.231598,0.286869
1961-09-08,293.389496,310.493225,0.000000
1961-09-09,294.687408,309.938812,0.000000
1961-09-10,295.099701,307.891357,0.000000
1961-09-11,295.963867,306.391479,0.000000
1961-09-12,295.525085,306.416687,0.000000
1961-09-13,294.766113,306.179260,0.000000
1961-09-14,295.281708,307.204926,0.000000
1961-09-15,296.399475,308.555542,0.000000
1961-09-16,295.958923,306.440765,0.000000
1961-09-17,295.517670,302.040466,0.000000
1961-09-18,292.908936,305.132172,0.000000
1961-09-19,295.291443,306.756866,0.000000
1961-09-20,297.374603,306.799774,0.000000
1961-09-21,297.193207,308.745239,0.000000
1961-09-22,297.347595,308.224335,1.436084
1961-09-23,296.137390,304.486053,0.000000
1961-09-24,294.677734,305.671875,20.168863
1961-09-25,295.695648,302.769318,0.000000
1961-09-26,295.190582,303.373077,0.000000
1961-09-27,295.093384,305.841248,0.000000
1961-09-28,294.879700,305.758575,0.000000
1961-09-29,294.785553,303.251801,0.000000
1961-09-30,292.789703,305.157501,6.513368
1961-10-01,290.757233,306.605103,0.000000
1961-10-02,289.107483,302.677612,0.000000
1961-10-03,286.160706,303.530640,0.000000
1961-10-04,290.727905,301.284424,0.000000
1961-10-05,286.090576,298.508667,0.000000
1961-10-06,285.129120,301.498901,0.000000
1961-10-07,287.508148,302.460144,0.000000
1961-10-08,288.226593,302.526764,0.000000
1961-10-09,290.176880,300.484344,1.760674
1961-10-10,283.796234,294.910858,19.757137
1961-10-11,278.919830,281.287262,0.302516
1961-10-12,279.674591,291.092102,0.000000
1961-10-13,280.098175,294.780518,0.000000
1961-10-14,280.735779,296.428955,0.000000
1961-10-15,284.475067,297.109406,0.000000
1961-10-16,287.433044,295.389984,45.087025
1961-10-17,291.106415,298.197937,31.864925
1961-10-18,285.264771,293.183716,6.827304
1961-10-19,281.658508,292.069702,0.000000
1961-10-20,279.618622,295.099243,0.000000
1961-10-21,280.455994,297.602692,0.000000
1961-10-22,285.739655,297.612610,0.000000
1961-10-23,292.493713,297.971741,9.674832
1961-10-24,292.522827,297.400208,24.367088
1961-10-25,290.490723,297.405823,24.656185
1961-10-26,291.006348,301.599091,2.796144
1961-10-27,293.206146,304.290405,0.000000
1961-10-28,291.043427,302.464905,1.030420
1961-10-29,288.682251,300.367462,0.000000
1961-10-30,283.549103,295.302521,0.000000
1961-10-31,281.956238,290.445282,0.000000
1961-11-01,284.674500,291.834839,2.574973
1961-11-02,286.323486,290.435333,4.559246
1961-11-03,284.392731,291.695557,2.297786
1961-11-04,288.153503,296.832153,35.903652
1961-11-05,287.195160,296.879639,23.453903
1961-11-06,282.215546,291.956482,0.863642
1961-11-07,281.860199,292.610687,0.000000
1961-11-08,282.209839,293.599579,0.000000
1961-11-09,284.842773,293.612671,0.000000
1961-11-10,286.962708,292.077545,0.000000
1961-11-11,286.888885,298.341064,0.000000
1961-11-12,291.084412,303.453003,0.000000
1961-11-13,291.104309,302.763824,0.000000
1961-11-14,290.631714,303.289551,0.000000
1961-11-15,291.492432,302.249146,0.000000
1961-11-16,290.246796,300.993347,0.000000
1961-11-17,275.508026,292.717499,2.554183
1961-11-18,278.547882,282.346161,0.000000
1961-11-19,278.627197,287.132385,0.000000
1961-11-20,277.924316,289.942749,0.000000
1961-11-21,278.774719,293.056702,0.000000
1961-11-22,284.442139,294.179352,0.000000
1961-11-23,288.776550,294.686432,5.039813
1961-11-24,280.892639,293.726685,23.461981
1961-11-25,280.076080,286.062805,8.368087
1961-11-26,277.461853,284.508484,0.515733
1961-11-27,280.073242,286.943085,0.496291
1961-11-28,276.285645,285.318207,0.000000
1961-11-29,276.298004,289.233856,0.000000
1961-11-30,279.416840,293.009033,0.000000
1961-12-01,283.893585,295.381134,0.000000
1961-12-02,281.056976,291.740295,0.000000
1961-12-03,280.547180,292.012299,0.000000
1961-12-04,285.613922,292.035675,0.000000
1961-12-05,280.164124,290.504089,3.517106
1961-12-06,275.195862,283.520233,0.887028
1961-12-07,274.365387,282.458862,0.000000
1961-12-08,272.052002,283.277527,0.000000
1961-12-09,273.584320,288.117645,0.000000
1961-12-10,278.663086,289.912476,0.000000
1961-12-11,277.464691,286.833282,18.561218
1961-12-12,281.727081,285.530640,9.228693
1961-12-13,281.058350,284.914551,1.862356
1961-12-14,284.787720,287.468811,0.000000
1961-12-15,286.664825,290.507385,0.000000
1961-12-16,285.097107,288.395081,1.384684
1961-12-17,279.131409,287.632965,9.506855
1961-12-18,278.271729,284.212585,5.309469
1961-12-19,274.743774,279.101440,1.367563
1961-12-20,275.505829,284.210022,2.973125
1961-12-21,277.958099,284.700745,0.000000
1961-12-22,274.340973,286.715118,0.000000
1961-12-23,276.463745,288.058929,0.000000
1961-12-24,277.045166,290.978607,0.000000
1961-12-25,279.401489,290.531097,0.000000
1961-12-26,279.397797,294.536194,0.000000
1961-12-27,284.465698,292.782379,0.000000
1961-12-28,281.083466,288.977753,0.000000
1961-12-29,272.658203,285.309052,0.000000
1961-12-30,276.395874,289.466797,0.000000
1961-12-31,273.822601,285.351807,0.000000
1962-01-01,274.355774,289.495636,0.000000
1962-01-02,276.876312,287.238159,0.000000
1962-01-03,276.617920,289.594452,0.000000
1962-01-04,279.429718,290.063538,0.000000
1962-01-05,285.474060,292.452087,1.101731
1962-01-06,286.878662,292.990723,2.932196
1962-01-07,285.235046,292.098938,0.364125
1962-01-08,279.936981,289.485718,1.496531
1962-01-09,273.780701,281.383514,0.000000
1962-01-10,273.754822,281.180634,0.000000
1962-01-11,273.632629,281.007599,0.000000
1962-01-12,276.109375,281.763641,0.367934
1962-01-13,274.016510,286.757965,0.000000
1962-01-14,275.675903,286.889038,0.000000
1962-01-15,275.590210,283.956024,0.000000
1962-01-16,278.203735,285.684418,14.365184
1962-01-17,279.801056,287.406830,23.439920
1962-01-18,279.990540,285.215424,5.153152
1962-01-19,275.985901,282.329651,1.315175
1962-01-20,275.979004,285.501740,3.078257
1962-01-21,275.757812,289.506653,0.000000
1962-01-22,277.804016,292.464630,0.000000
1962-01-23,279.942474,295.190063,0.000000
1962-01-24,280.699829,290.415558,0.000000
1962-01-25,278.300171,286.723145,0.000000
1962-01-26,276.395081,289.390076,0.000000
1962-01-27,276.226166,286.030701,0.000000
1962-01-28,275.255188,290.368774,0.000000
1962-01-29,277.781860,291.182617,0.000000
1962-01-30,279.942200,295.224152,0.000000
1962-01-31,282.988739,295.966675,0.000000
1962-02-01,284.694946,297.801514,0.000000
1962-02-02,286.643707,296.616425,0.000000
1962-02-03,286.794220,294.845581,0.495989
1962-02-04,275.597565,288.249420,0.964268
1962-02-05,274.473022,278.603088,0.970901
1962-02-06,272.947968,284.127075,0.000000
1962-02-07,276.686707,286.207916,0.000000
1962-02-08,278.379425,284.769989,7.658544
1962-02-09,283.529724,291.529846,5.511771
1962-02-10,280.556488,289.608521,0.000000
1962-02-11,282.412476,289.319305,4.826541
1962-02-12,283.511566,288.945465,3.340069
1962-02-13,284.475708,290.249512,0.742658
1962-02-14,280.540436,287.824738,0.000000
1962-02-15,279.306366,293.196716,0.000000
1962-02-16,272.462189,289.780090,0.597537
1962-02-17,269.486664,278.265839,0.000000
1962-02-18,271.845032,284.956116,0.376118
1962-02-19,276.369110,289.833160,0.000000
1962-02-20,282.878937,290.749298,1.579139
1962-02-21,279.565979,291.210419,0.000000
1962-02-22,279.686249,294.434509,0.000000
1962-02-23,283.542389,302.540527,0.000000
1962-02-24,286.565308,298.461884,0.000000
1962-02-25,277.780823,291.235931,0.000000
1962-02-26,279.941833,296.654541,0.000000
1962-02-27,282.660583,297.578674,0.000000
1962-02-28,283.883789,300.791687,0.000000
1962-03-01,285.927734,301.493530,0.000000
1962-03-02,288.139771,300.270111,0.000000
1962-03-03,288.347626,297.657654,0.000000
1962-03-04,288.728912,297.954102,20.586363
1962-03-05,286.863708,296.214722,30.593166
1962-03-06,288.609100,297.836090,1.233949
1962-03-07,283.248840,294.014038,0.000000
1962-03-08,283.047516,292.497162,10.154862
1962-03-09,278.693878,286.541504,2.004970
1962-03-10,281.374512,288.642090,13.694610
1962-03-11,282.900330,288.141327,11.206850
1962-03-12,283.169006,289.834839,31.649340
1962-03-13,285.178436,294.212555,50.886997
1962-03-14,282.562988,292.115875,6.751053
