#Variables:
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)"
1964-02-13,289.919952
1964-02-14,289.444183
1964-02-15,288.372742
1964-02-16,289.098999
1964-02-17,290.769623
1964-02-18,295.631866
1964-02-19,294.664001
1964-02-20,296.417755
1964-02-21,294.721985
1964-02-22,287.168304
1964-02-23,291.921173
1964-02-24,295.566010
1964-02-25,294.840576
1964-02-26,295.107910
1964-02-27,289.806152
1964-02-28,292.422638
1964-02-29,294.832214
1964-03-01,297.241821
1964-03-02,293.282074
1964-03-03,290.896637
1964-03-04,293.624756
1964-03-05,299.492523
1964-03-06,301.520264
1964-03-07,299.486938
1964-03-08,293.776031
1964-03-09,292.996460
1964-03-10,294.533356
1964-03-11,295.566528
1964-03-12,294.332520
1964-03-13,292.623383
1964-03-14,292.485535
1964-03-15,293.169647
1964-03-16,298.426636
1964-03-17,296.651337
1964-03-18,295.598572
1964-03-19,296.045258
1964-03-20,296.309265
1964-03-21,295.535889
1964-03-22,299.357788
1964-03-23,299.648346
1964-03-24,300.588440
1964-03-25,301.553314
1964-03-26,299.134338
1964-03-27,295.855103
1964-03-28,296.529327
1964-03-29,301.475189
1964-03-30,301.186554
1964-03-31,297.105560
1964-04-01,301.071777
1964-04-02,302.439911
1964-04-03,300.737518
1964-04-04,296.632751
1964-04-05,300.642609
1964-04-06,300.927307
1964-04-07,300.252686
1964-04-08,293.325195
1964-04-09,301.792694
1964-04-10,301.183838
1964-04-11,300.385620
1964-04-12,303.944366
1964-04-13,304.764252
1964-04-14,304.660400
1964-04-15,304.370361
1964-04-16,305.383087
1964-04-17,305.533142
1964-04-18,304.838715
1964-04-19,298.598602
1964-04-20,297.517090
1964-04-21,299.876495
1964-04-22,299.375214
1964-04-23,302.202637
1964-04-24,305.269287
1964-04-25,306.437103
1964-04-26,306.875153
1964-04-27,309.805573
1964-04-28,309.865601
1964-04-29,306.932098
1964-04-30,307.891541
1964-05-01,309.434814
1964-05-02,310.683044
1964-05-03,306.901520
1964-05-04,293.954559
1964-05-05,294.435211
1964-05-06,299.674255
1964-05-07,303.937653
1964-05-08,306.987274
1964-05-09,308.181580
1964-05-10,310.114441
1964-05-11,308.762054
1964-05-12,301.667755
1964-05-13,297.217072
1964-05-14,296.769226
1964-05-15,294.594513
1964-05-16,298.958893
1964-05-17,300.272308
1964-05-18,299.222504
1964-05-19,296.467133
1964-05-20,298.859619
1964-05-21,298.543213
1964-05-22,300.894745
1964-05-23,299.755798
1964-05-24,304.185730
1964-05-25,304.154541
1964-05-26,303.117493
1964-05-27,304.681641
1964-05-28,303.964600
1964-05-29,304.813812
1964-05-30,305.519592
1964-05-31,307.996765
1964-06-01,309.374725
1964-06-02,309.681824
1964-06-03,308.845520
1964-06-04,307.651123
1964-06-05,303.728577
1964-06-06,303.457916
1964-06-07,302.984039
1964-06-08,303.543793
1964-06-09,304.310516
1964-06-10,305.796173
1964-06-11,305.706024
1964-06-12,305.684570
1964-06-13,307.279266
1964-06-14,307.014893
1964-06-15,306.419556
1964-06-16,305.444977
1964-06-17,306.513245
1964-06-18,307.478271
1964-06-19,306.832947
1964-06-20,307.099091
1964-06-21,307.445312
1964-06-22,306.773590
1964-06-23,305.701263
1964-06-24,303.548096
1964-06-25,305.359253
1964-06-26,307.585999
1964-06-27,308.518219
1964-06-28,309.041046
1964-06-29,310.065735
1964-06-30,310.441498
1964-07-01,311.627930
1964-07-02,310.545410
1964-07-03,309.264435
1964-07-04,309.043304
1964-07-05,308.652039
1964-07-06,307.885590
1964-07-07,306.486481
1964-07-08,306.011383
1964-07-09,307.386322
1964-07-10,309.987122
1964-07-11,310.398010
1964-07-12,311.199158
1964-07-13,311.740875
1964-07-14,311.207428
1964-07-15,310.953247
1964-07-16,310.833984
1964-07-17,310.612885
1964-07-18,311.494934
1964-07-19,311.037964
1964-07-20,312.155487
1964-07-21,312.146667
1964-07-22,310.975830
1964-07-23,308.672882
1964-07-24,307.090759
1964-07-25,307.387054
1964-07-26,307.849518
1964-07-27,309.370636
1964-07-28,309.675201
1964-07-29,308.916473
1964-07-30,309.799866
1964-07-31,308.981567
1964-08-01,308.793518
1964-08-02,307.487152
1964-08-03,307.117889
1964-08-04,307.142883
1964-08-05,307.004456
1964-08-06,306.933319
1964-08-07,305.744934
1964-08-08,302.334534
1964-08-09,302.115143
1964-08-10,305.427338
1964-08-11,306.355682
1964-08-12,306.606415
1964-08-13,306.775848
1964-08-14,307.231384
1964-08-15,307.730560
1964-08-16,308.258545
1964-08-17,308.656403
1964-08-18,309.638733
1964-08-19,309.457642
1964-08-20,309.655853
1964-08-21,310.245117
1964-08-22,310.935272
1964-08-23,311.014801
1964-08-24,310.624146
1964-08-25,310.081207
1964-08-26,308.930725
1964-08-27,308.010406
1964-08-28,307.990662
1964-08-29,307.633240
1964-08-30,306.907837
1964-08-31,306.902924
1964-09-01,308.323822
1964-09-02,302.516022
1964-09-03,306.242310
1964-09-04,305.309174
1964-09-05,306.514740
1964-09-06,306.735016
1964-09-07,306.270630
1964-09-08,305.634308
1964-09-09,304.748474
1964-09-10,303.273132
1964-09-11,297.960907
1964-09-12,298.038666
1964-09-13,300.902161
1964-09-14,303.236725
1964-09-15,303.095947
1964-09-16,296.112823
1964-09-17,293.587402
1964-09-18,296.412201
1964-09-19,300.529999
1964-09-20,302.302185
1964-09-21,300.696472
1964-09-22,300.877472
1964-09-23,302.197479
1964-09-24,302.636322
1964-09-25,302.184998
1964-09-26,303.118347
1964-09-27,303.400421
1964-09-28,303.323029
1964-09-29,302.769379
1964-09-30,300.914001
1964-10-01,298.878601
1964-10-02,304.378235
1964-10-03,306.687225
1964-10-04,305.986237
1964-10-05,301.544952
1964-10-06,298.243683
1964-10-07,300.735229
1964-10-08,303.431305
1964-10-09,304.886810
1964-10-10,304.964203
1964-10-11,303.994659
1964-10-12,304.235260
1964-10-13,305.153961
1964-10-14,305.512695
1964-10-15,306.028290
1964-10-16,305.427948
1964-10-17,305.116974
1964-10-18,305.158081
1964-10-19,304.906586
1964-10-20,305.084747
1964-10-21,305.338470
1964-10-22,305.811646
1964-10-23,306.109924
1964-10-24,305.320648
1964-10-25,305.191101
1964-10-26,303.768158
1964-10-27,299.680908
1964-10-28,301.448395
1964-10-29,301.126678
1964-10-30,299.335999
1964-10-31,300.270233
1964-11-01,299.310608
1964-11-02,300.073242
1964-11-03,297.839417
1964-11-04,291.728210
1964-11-05,296.543976
1964-11-06,294.795349
1964-11-07,296.894714
1964-11-08,297.597046
1964-11-09,297.129578
1964-11-10,297.107300
1964-11-11,294.257568
1964-11-12,287.132385
1964-11-13,295.176514
1964-11-14,291.882690
1964-11-15,295.150238
1964-11-16,298.320496
1964-11-17,298.827545
1964-11-18,300.265472
1964-11-19,301.570160
1964-11-20,302.244843
1964-11-21,299.866302
1964-11-22,299.355835
1964-11-23,301.524475
1964-11-24,298.034607
1964-11-25,300.604340
1964-11-26,297.720306
1964-11-27,302.058411
1964-11-28,299.960754
1964-11-29,300.941681
1964-11-30,300.841522
1964-12-01,296.006378
1964-12-02,279.059937
1964-12-03,279.605377
1964-12-04,286.193115
1964-12-05,287.036255
1964-12-06,281.199524
1964-12-07,282.774139
1964-12-08,287.879425
1964-12-09,289.812378
1964-12-10,292.286469
1964-12-11,292.104004
1964-12-12,288.315674
1964-12-13,286.540039
1964-12-14,288.672882
1964-12-15,290.420288
1964-12-16,290.502258
1964-12-17,285.560333
1964-12-18,289.305756
1964-12-19,292.677582
1964-12-20,288.895966
1964-12-21,286.222046
1964-12-22,284.797119
1964-12-23,286.099854
1964-12-24,291.135620
1964-12-25,287.710541
1964-12-26,289.536926
1964-12-27,290.090454
1964-12-28,291.253479
1964-12-29,291.687775
1964-12-30,291.498871
1964-12-31,292.273163
1965-01-01,291.539185
1965-01-02,292.546234
1965-01-03,298.176147
1965-01-04,296.669617
1965-01-05,300.904877
1965-01-06,303.187988
1965-01-07,299.931274
1965-01-08,295.236298
1965-01-09,293.367432
1965-01-10,285.199036
1965-01-11,287.889740
1965-01-12,292.819061
1965-01-13,290.664795
1965-01-14,291.602783
1965-01-15,297.631622
1965-01-16,297.346039
1965-01-17,292.587952
1965-01-18,292.555511
1965-01-19,294.029907
1965-01-20,297.083618
1965-01-21,299.900238
1965-01-22,298.969391
1965-01-23,295.278839
1965-01-24,287.741455
1965-01-25,288.599823
1965-01-26,294.759918
1965-01-27,293.475250
1965-01-28,291.627502
1965-01-29,280.173859
1965-01-30,282.059723
1965-01-31,283.375244
1965-02-01,283.441376
1965-02-02,285.575897
1965-02-03,284.275391
1965-02-04,282.091339
1965-02-05,280.617889
1965-02-06,281.425446
1965-02-07,280.644958
1965-02-08,281.066864
1965-02-09,284.231598
1965-02-10,286.527039
1965-02-11,290.952240
1965-02-12,295.295837
1965-02-13,292.221283
1965-02-14,277.160370
1965-02-15,289.132263
1965-02-16,291.862762
1965-02-17,292.165039
1965-02-18,291.018463
1965-02-19,290.903168
1965-02-20,292.235168
1965-02-21,293.084290
1965-02-22,293.331451
1965-02-23,293.613037
1965-02-24,294.370239
1965-02-25,295.625427
1965-02-26,295.636475
1965-02-27,294.819916
1965-02-28,293.253021
1965-03-01,286.738373
1965-03-02,284.949493
1965-03-03,284.987091
1965-03-04,292.108734
1965-03-05,289.833740
1965-03-06,291.671875
1965-03-07,290.573547
1965-03-08,290.026245
1965-03-09,291.577301
1965-03-10,295.349182
1965-03-11,297.749603
1965-03-12,299.935883
1965-03-13,300.895203
1965-03-14,301.315094
1965-03-15,301.948151
1965-03-16,300.496857
1965-03-17,294.797150
1965-03-18,299.610016
1965-03-19,300.270111
1965-03-20,302.691315
1965-03-21,301.861603
1965-03-22,293.198792
1965-03-23,293.007568
1965-03-24,290.369751
1965-03-25,294.410034
1965-03-26,302.783539
1965-03-27,301.941895
1965-03-28,295.981232
1965-03-29,303.946045
1965-03-30,305.615631
1965-03-31,304.865845
1965-04-01,301.473328
1965-04-02,291.143066
1965-04-03,293.875671
1965-04-04,298.381958
1965-04-05,300.270081
1965-04-06,302.237427
1965-04-07,303.588165
1965-04-08,304.868835
1965-04-09,305.963104
1965-04-10,304.563019
1965-04-11,304.490540
1965-04-12,302.625488
1965-04-13,299.392181
1965-04-14,298.995270
1965-04-15,297.320374
1965-04-16,295.925842
1965-04-17,303.623016
1965-04-18,302.617493
1965-04-19,299.687683
1965-04-20,294.926147
1965-04-21,303.675690
1965-04-22,305.250122
1965-04-23,304.018646
1965-04-24,305.497192
1965-04-25,304.785797
1965-04-26,305.646881
1965-04-27,305.325256
1965-04-28,298.353333
1965-04-29,293.343018
1965-04-30,294.943787
1965-05-01,296.706146
1965-05-02,294.952698
1965-05-03,295.444702
1965-05-04,299.097260
1965-05-05,300.869812
1965-05-06,301.528564
1965-05-07,301.076324
1965-05-08,299.984894
1965-05-09,302.598450
1965-05-10,303.761871
1965-05-11,305.224182
1965-05-12,305.822662
1965-05-13,304.542236
1965-05-14,299.345825
1965-05-15,298.764709
1965-05-16,299.992126
1965-05-17,303.581238
1965-05-18,304.642548
1965-05-19,305.247162
1965-05-20,304.538055
1965-05-21,304.124420
1965-05-22,302.934448
1965-05-23,302.653198
1965-05-24,302.011444
1965-05-25,299.009857
1965-05-26,299.890289
1965-05-27,303.151215
1965-05-28,305.880493
1965-05-29,306.046356
1965-05-30,305.567993
1965-05-31,307.418762
1965-06-01,308.679565
1965-06-02,310.163361
1965-06-03,311.037109
1965-06-04,313.139435
1965-06-05,311.879883
1965-06-06,311.002563
1965-06-07,311.033661
1965-06-08,311.171722
1965-06-09,310.851990
1965-06-10,307.755615
1965-06-11,307.116882
1965-06-12,307.793243
1965-06-13,308.332520
1965-06-14,307.972809
1965-06-15,306.612976
1965-06-16,303.623108
1965-06-17,303.640045
1965-06-18,303.195435
1965-06-19,302.925018
1965-06-20,302.842163
1965-06-21,304.604523
1965-06-22,304.538605
1965-06-23,302.351440
1965-06-24,303.050201
1965-06-25,303.863434
1965-06-26,304.431305
1965-06-27,303.775452
1965-06-28,302.719208
1965-06-29,302.615875
1965-06-30,303.660675
1965-07-01,304.271179
1965-07-02,304.703156
1965-07-03,305.674774
1965-07-04,306.696594
1965-07-05,308.881378
1965-07-06,309.095673
1965-07-07,308.278412
1965-07-08,307.358765
1965-07-09,306.710754
1965-07-10,305.768372
1965-07-11,305.625519
1965-07-12,305.581238
1965-07-13,305.200989
1965-07-14,306.200012
1965-07-15,307.602020
1965-07-16,308.813599
1965-07-17,309.804962
1965-07-18,310.104706
1965-07-19,309.966064
1965-07-20,310.478699
1965-07-21,311.058685
1965-07-22,311.353790
1965-07-23,311.321381
1965-07-24,311.290039
1965-07-25,312.571472
1965-07-26,314.130157
1965-07-27,313.025665
1965-07-28,312.510620
1965-07-29,310.570984
1965-07-30,311.085724
1965-07-31,310.859283
1965-08-01,308.554749
1965-08-02,308.820618
1965-08-03,310.186676
1965-08-04,311.099518
1965-08-05,312.256378
1965-08-06,311.816315
1965-08-07,311.993530
1965-08-08,311.703766
1965-08-09,311.565948
1965-08-10,311.574341
1965-08-11,312.449738
1965-08-12,311.263733
1965-08-13,310.865906
1965-08-14,310.975922
1965-08-15,311.085205
1965-08-16,310.989410
1965-08-17,310.370605
1965-08-18,309.208282
1965-08-19,308.150055
1965-08-20,308.969208
1965-08-21,308.603577
1965-08-22,308.889740
1965-08-23,309.387421
1965-08-24,308.541199
1965-08-25,310.156982
1965-08-26,310.975281
1965-08-27,311.832611
1965-08-28,312.237640
1965-08-29,312.353180
1965-08-30,311.309509
1965-08-31,309.750488
1965-09-01,306.090515
1965-09-02,305.469604
1965-09-03,309.456543
1965-09-04,311.999359
1965-09-05,310.994629
1965-09-06,309.831970
1965-09-07,310.322662
1965-09-08,310.190979
1965-09-09,309.716614
1965-09-10,309.402222
1965-09-11,309.425720
1965-09-12,309.697235
1965-09-13,307.166962
1965-09-14,305.874969
1965-09-15,306.640076
1965-09-16,307.020233
1965-09-17,307.844910
1965-09-18,308.747559
1965-09-19,310.259857
1965-09-20,312.839752
1965-09-21,311.874878
1965-09-22,310.078064
1965-09-23,297.884857
1965-09-24,295.813843
1965-09-25,296.752045
1965-09-26,297.933441
1965-09-27,297.585419
1965-09-28,292.497528
1965-09-29,294.044830
1965-09-30,301.209198
1965-10-01,300.272522
1965-10-02,303.405273
1965-10-03,304.890564
1965-10-04,305.719208
1965-10-05,304.679291
1965-10-06,296.665314
1965-10-07,296.299347
1965-10-08,300.095337
1965-10-09,301.934723
1965-10-10,304.139130
1965-10-11,297.247711
1965-10-12,290.880676
1965-10-13,295.385010
1965-10-14,299.203064
1965-10-15,301.858826
1965-10-16,302.831909
1965-10-17,301.907379
1965-10-18,300.878510
1965-10-19,300.486877
1965-10-20,301.841370
1965-10-21,299.861450
1965-10-22,297.732086
1965-10-23,301.361145
1965-10-24,300.857025
1965-10-25,296.127777
1965-10-26,295.713409
1965-10-27,299.347687
1965-10-28,301.268677
1965-10-29,301.211517
1965-10-30,300.293945
1965-10-31,298.011078
1965-11-01,297.769592
1965-11-02,295.937164
1965-11-03,292.589478
1965-11-04,298.156219
1965-11-05,299.917633
1965-11-06,298.045410
1965-11-07,297.600372
1965-11-08,298.150665
1965-11-09,286.491974
1965-11-10,289.138794
1965-11-11,291.409515
1965-11-12,290.754089
1965-11-13,294.082672
1965-11-14,295.625946
1965-11-15,299.899261
1965-11-16,300.876404
1965-11-17,300.592712
1965-11-18,298.192902
1965-11-19,293.138184
1965-11-20,279.321960
1965-11-21,280.329834
1965-11-22,281.240448
1965-11-23,284.911316
1965-11-24,290.649170
1965-11-25,291.900024
1965-11-26,291.891327
1965-11-27,295.345459
1965-11-28,299.214783
1965-11-29,296.317963
1965-11-30,297.254608
1965-12-01,298.828827
1965-12-02,295.216217
1965-12-03,295.312469
1965-12-04,298.780762
1965-12-05,299.128632
1965-12-06,296.449280
1965-12-07,289.433960
1965-12-08,297.955292
1965-12-09,295.877686
1965-12-10,289.875641
1965-12-11,281.909790
1965-12-12,285.045868
1965-12-13,291.298309
1965-12-14,292.733215
1965-12-15,295.422272
1965-12-16,290.409668
1965-12-17,292.138855
1965-12-18,294.941101
1965-12-19,297.764374
1965-12-20,293.705353
1965-12-21,286.177795
1965-12-22,292.354370
1965-12-23,296.499237
1965-12-24,293.936127
1965-12-25,291.031311
1965-12-26,291.597717
1965-12-27,296.135559
1965-12-28,298.745300
1965-12-29,296.935883
1965-12-30,292.106201
1965-12-31,290.157776
1966-01-01,287.739349
1966-01-02,289.755829
1966-01-03,293.679199
1966-01-04,289.920319
1966-01-05,287.817444
1966-01-06,288.939636
1966-01-07,290.970642
1966-01-08,293.234406
1966-01-09,293.316650
1966-01-10,290.924316
1966-01-11,290.415741
1966-01-12,293.337433
1966-01-13,297.428162
1966-01-14,295.541260
1966-01-15,294.157593
1966-01-16,295.106537
1966-01-17,298.004303
1966-01-18,296.727264
1966-01-19,296.414154
1966-01-20,294.718414
1966-01-21,299.201874
1966-01-22,299.556763
1966-01-23,298.186523
1966-01-24,296.015015
1966-01-25,294.419830
1966-01-26,295.838562
1966-01-27,292.136230
1966-01-28,290.164917
1966-01-29,289.817230
1966-01-30,290.150085
1966-01-31,290.296387
1966-02-01,293.719604
1966-02-02,293.770477
1966-02-03,292.823395
1966-02-04,292.505768
1966-02-05,295.051788
1966-02-06,293.605957
1966-02-07,292.617767
1966-02-08,291.173615
1966-02-09,288.385406
1966-02-10,282.161407
1966-02-11,284.898163
1966-02-12,290.327850
1966-02-13,289.741577
1966-02-14,290.742584
1966-02-15,300.071014
1966-02-16,299.699280
1966-02-17,296.195953
1966-02-18,289.602112
1966-02-19,289.629028
1966-02-20,283.947144
1966-02-21,282.548065
1966-02-22,288.687836
1966-02-23,289.577545
1966-02-24,296.569122
1966-02-25,300.208466
1966-02-26,300.259430
1966-02-27,297.858032
1966-02-28,295.208344
1966-03-01,299.367584
1966-03-02,294.635620
1966-03-03,292.658905
1966-03-04,291.695496
1966-03-05,289.409668
1966-03-06,286.664612
1966-03-07,289.300201
1966-03-08,292.361938
1966-03-09,291.821259
1966-03-10,291.115936
1966-03-11,287.437744
1966-03-12,292.433990
1966-03-13,296.961029
1966-03-14,299.102264
1966-03-15,299.679993
1966-03-16,299.514923
1966-03-17,300.521698
1966-03-18,300.510956
1966-03-19,301.754120
1966-03-20,300.862915
1966-03-21,291.774323
1966-03-22,295.807190
1966-03-23,295.199829
1966-03-24,289.984222
1966-03-25,291.816803
1966-03-26,294.943695
1966-03-27,300.116028
1966-03-28,303.330658
1966-03-29,306.179657
1966-03-30,304.484772
1966-03-31,303.341827
1966-04-01,301.720795
1966-04-02,301.474945
1966-04-03,299.592163
1966-04-04,299.032959
1966-04-05,295.264252
1966-04-06,295.386963
1966-04-07,302.883331
1966-04-08,303.115204
1966-04-09,301.635132
1966-04-10,286.355804
1966-04-11,295.605957
1966-04-12,302.678040
1966-04-13,303.657379
1966-04-14,303.969849
1966-04-15,308.562073
1966-04-16,306.872467
1966-04-17,304.572052
1966-04-18,300.603424
1966-04-19,297.741669
1966-04-20,298.102570
1966-04-21,300.775269
1966-04-22,302.214355
1966-04-23,302.351044
1966-04-24,302.025574
1966-04-25,302.605499
1966-04-26,302.489655
1966-04-27,301.260376
1966-04-28,300.347107
1966-04-29,301.111725
1966-04-30,305.115112
1966-05-01,303.867218
