#Variables:
#tasmin_IPSL-CM5A-MR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)
2025-03-31,288.676086,302.612061,0.000000
2025-04-01,287.897888,303.266998,0.000000
2025-04-02,287.604736,301.142029,0.000000
2025-04-03,289.729614,296.337067,0.000000
2025-04-04,289.030090,299.427032,0.741032
2025-04-05,289.402893,303.166809,0.880818
2025-04-06,290.309784,305.491974,0.000000
2025-04-07,290.745575,303.049225,0.000000
2025-04-08,288.316376,303.736420,0.000000
2025-04-09,292.993347,301.381836,0.000000
2025-04-10,290.486084,299.685974,0.000000
2025-04-11,286.750763,299.216492,0.000000
2025-04-12,285.864777,303.127228,0.000000
2025-04-13,291.552246,301.311127,0.000000
2025-04-14,291.606720,306.073456,0.000000
2025-04-15,292.325317,305.211853,0.000000
2025-04-16,291.463654,302.418793,0.000000
2025-04-17,292.639343,301.765320,6.414768
2025-04-18,290.477844,300.208954,8.258924
2025-04-19,283.721069,297.695038,0.000000
2025-04-20,284.228333,295.873871,0.000000
2025-04-21,284.023834,300.975128,0.000000
2025-04-22,287.607300,303.756592,0.000000
2025-04-23,290.167542,301.079773,0.000000
2025-04-24,292.222229,304.309570,1.453425
2025-04-25,294.215088,304.524536,7.815743
2025-04-26,290.481781,301.558533,2.102079
2025-04-27,289.787506,303.476562,0.000000
2025-04-28,294.396301,307.586731,0.000000
2025-04-29,294.952179,306.605774,0.000000
2025-04-30,295.123230,304.857025,0.000000
2025-05-01,294.524933,300.078491,2.362648
2025-05-02,289.282379,297.156647,0.000000
2025-05-03,288.504089,298.390045,0.411395
2025-05-04,287.093323,300.587341,0.000000
2025-05-05,292.780273,304.877106,0.000000
2025-05-06,292.220673,305.647797,0.000000
2025-05-07,293.176697,303.119965,0.000000
2025-05-08,293.164764,305.248871,0.000000
2025-05-09,295.408997,303.574585,7.812713
2025-05-10,293.064301,304.397430,0.500706
2025-05-11,291.454163,302.784821,0.000000
2025-05-12,293.257111,302.485657,0.000000
2025-05-13,294.179016,305.620453,0.967877
2025-05-14,295.265106,305.955475,0.707551
2025-05-15,295.435547,306.784058,5.154723
2025-05-16,295.410156,308.945038,0.000000
2025-05-17,295.433655,308.648773,0.000000
2025-05-18,295.323120,304.303680,0.000000
2025-05-19,293.322327,303.074768,0.000000
2025-05-20,294.402863,304.193878,0.452549
2025-05-21,294.472046,306.385590,0.000000
2025-05-22,294.156647,305.510773,0.000000
2025-05-23,295.008636,304.310486,0.000000
2025-05-24,294.456726,306.218140,0.000000
2025-05-25,294.936890,305.721436,0.000000
2025-05-26,293.962097,304.129028,0.000000
2025-05-27,293.469696,303.898376,0.000000
2025-05-28,293.354401,304.953033,0.000000
2025-05-29,294.650452,306.485046,0.000000
2025-05-30,294.405396,307.364197,0.000000
2025-05-31,295.917847,307.717316,0.000000
2025-06-01,296.598633,309.174316,0.000000
2025-06-02,297.286987,309.865509,0.280899
2025-06-03,297.294373,306.138000,0.426458
2025-06-04,295.682404,305.725342,0.281400
2025-06-05,293.884399,306.720276,0.000000
2025-06-06,293.760132,306.718170,0.000000
2025-06-07,293.858887,308.719269,0.000000
2025-06-08,295.927979,307.421997,0.000000
2025-06-09,295.844208,306.825775,0.000000
2025-06-10,296.373291,307.950165,0.000000
2025-06-11,296.979065,307.456207,7.712066
2025-06-12,297.367126,308.419281,6.705612
2025-06-13,297.952606,309.868195,0.480683
2025-06-14,297.850555,311.025085,0.000000
2025-06-15,299.952728,311.754272,0.000000
2025-06-16,298.415253,311.167816,0.000000
2025-06-17,299.234558,310.494843,0.000000
2025-06-18,298.676453,311.146179,0.445270
2025-06-19,299.751678,314.016571,0.000000
2025-06-20,299.219849,313.889374,0.000000
2025-06-21,298.740662,312.840363,0.000000
2025-06-22,299.105743,313.981567,0.000000
2025-06-23,300.141022,314.890656,0.000000
2025-06-24,299.242798,315.676544,0.000000
2025-06-25,299.869751,315.718872,0.000000
2025-06-26,300.416168,314.233185,0.000000
2025-06-27,298.409637,314.222626,0.000000
2025-06-28,299.110168,314.679688,0.000000
2025-06-29,300.316864,315.005585,0.000000
2025-06-30,300.437500,314.040802,0.000000
2025-07-01,300.133087,314.831512,0.000000
2025-07-02,300.098877,314.788300,0.000000
2025-07-03,299.296204,312.646759,0.000000
2025-07-04,298.790009,312.792175,0.000000
2025-07-05,298.745819,312.144745,0.000000
2025-07-06,298.378479,311.258942,0.000000
2025-07-07,298.668823,310.651245,0.000000
2025-07-08,297.824615,310.084442,0.000000
2025-07-09,297.914307,310.097656,0.000000
2025-07-10,297.906250,310.142761,0.000000
2025-07-11,298.188843,308.839508,0.000000
2025-07-12,298.089661,306.429688,1.786027
2025-07-13,296.537506,304.991028,3.231815
2025-07-14,296.872559,307.212616,0.000000
2025-07-15,297.325256,308.264069,0.000000
2025-07-16,296.915588,309.419098,0.000000
2025-07-17,297.092987,309.883026,0.000000
2025-07-18,297.574677,310.286896,0.000000
2025-07-19,298.167847,312.529816,0.000000
2025-07-20,298.228790,313.384888,0.000000
2025-07-21,298.204163,314.159821,0.000000
2025-07-22,297.717224,313.689575,0.000000
2025-07-23,297.719910,312.083496,0.000000
2025-07-24,297.589691,311.624878,0.000000
2025-07-25,298.137024,311.922394,0.000000
2025-07-26,298.361877,313.117432,0.000000
2025-07-27,299.031586,314.589783,0.000000
2025-07-28,300.281677,314.495850,0.000000
2025-07-29,300.840546,312.742889,0.000000
2025-07-30,299.107635,311.286530,0.327570
2025-07-31,298.882812,310.357208,2.454123
2025-08-01,298.321899,309.590668,1.544158
2025-08-02,299.102173,310.365021,6.754475
2025-08-03,299.191833,311.017273,8.851837
2025-08-04,298.831268,309.730621,3.792924
2025-08-05,297.225922,308.274445,5.952623
2025-08-06,297.177246,308.800110,1.230892
2025-08-07,297.376923,309.186981,0.000000
2025-08-08,297.210175,309.932526,0.000000
2025-08-09,297.227600,311.932831,0.000000
2025-08-10,297.387054,312.997009,0.000000
2025-08-11,297.676361,312.750153,0.497707
2025-08-12,297.534668,310.958954,0.613106
2025-08-13,297.488861,309.671631,3.792540
2025-08-14,297.275177,310.868896,0.000000
2025-08-15,297.596832,311.057343,0.000000
2025-08-16,297.714935,312.933319,1.466453
2025-08-17,298.246002,313.567261,0.000000
2025-08-18,298.537720,312.784760,0.279885
2025-08-19,298.760834,310.350494,6.517312
2025-08-20,298.614258,308.502655,6.659903
2025-08-21,297.888428,308.532013,1.929779
2025-08-22,297.670166,308.705597,3.556064
2025-08-23,297.326691,308.807159,0.808706
2025-08-24,297.405457,309.375458,0.000000
2025-08-25,297.304260,309.474091,2.287721
2025-08-26,297.325653,309.419342,0.000000
2025-08-27,297.444824,310.761017,0.000000
2025-08-28,298.027527,311.274750,0.000000
2025-08-29,297.285645,310.949982,0.000000
2025-08-30,297.321869,310.968719,0.000000
2025-08-31,297.133514,310.961151,0.324908
2025-09-01,296.734558,310.376770,0.000000
2025-09-02,296.449036,309.071198,0.000000
2025-09-03,296.667511,308.024475,3.635491
2025-09-04,296.024323,305.979614,0.595008
2025-09-05,296.817139,305.272797,0.505958
2025-09-06,295.533295,305.223846,1.701912
2025-09-07,295.928070,307.881287,0.474065
2025-09-08,297.142212,307.723419,2.159948
2025-09-09,298.110474,307.453033,3.991843
2025-09-10,296.856354,306.545197,9.168932
2025-09-11,294.522980,305.222717,0.484331
2025-09-12,294.501862,307.103088,0.000000
2025-09-13,295.530182,309.221161,0.000000
2025-09-14,296.670471,308.430664,0.000000
2025-09-15,295.954651,308.994873,0.000000
2025-09-16,296.099579,308.888611,0.000000
2025-09-17,296.321411,307.977997,0.000000
2025-09-18,296.150879,308.019562,0.688792
2025-09-19,295.027344,309.566620,0.000000
2025-09-20,295.853485,306.892456,0.000000
2025-09-21,295.577728,307.721161,0.000000
2025-09-22,295.922302,310.667755,0.000000
2025-09-23,295.634277,307.081604,1.128702
2025-09-24,293.533112,303.525757,2.378713
2025-09-25,291.693634,302.085388,0.631716
2025-09-26,291.416473,303.809082,0.000000
2025-09-27,287.198181,302.684631,0.000000
2025-09-28,293.173492,304.729919,0.000000
2025-09-29,294.242859,305.513763,0.000000
2025-09-30,295.312256,308.674194,0.000000
2025-10-01,296.524902,308.961456,0.000000
2025-10-02,295.801178,308.593262,0.000000
2025-10-03,296.278198,307.509369,0.000000
2025-10-04,296.236389,305.373260,0.000000
2025-10-05,296.096130,305.420563,0.000000
2025-10-06,295.563568,307.684296,0.000000
2025-10-07,296.264038,308.669678,0.000000
2025-10-08,295.474976,308.672424,0.000000
2025-10-09,294.465027,303.901093,3.580460
2025-10-10,293.465637,304.244110,0.000000
2025-10-11,291.919556,307.368774,0.000000
2025-10-12,293.802612,308.239166,0.000000
2025-10-13,290.850433,303.030853,8.788939
2025-10-14,285.867889,299.296661,0.000000
2025-10-15,285.469971,301.127991,0.000000
2025-10-16,289.703949,303.047485,0.000000
2025-10-17,292.438934,303.422028,0.000000
2025-10-18,292.903320,305.499176,0.295336
2025-10-19,293.803925,307.615143,0.000000
2025-10-20,283.763672,302.307220,0.000000
2025-10-21,283.646515,296.590790,0.000000
2025-10-22,286.978516,303.899902,0.000000
2025-10-23,289.975616,300.450256,0.000000
2025-10-24,288.200134,299.685913,0.000000
2025-10-25,289.598053,301.542328,0.000000
2025-10-26,291.411652,303.494141,0.353088
2025-10-27,289.362091,299.952850,0.000000
2025-10-28,288.859406,301.307831,0.000000
2025-10-29,288.480927,302.726685,0.000000
2025-10-30,289.356598,303.805145,0.000000
2025-10-31,289.962738,302.101593,0.000000
2025-11-01,289.947144,301.167480,0.000000
2025-11-02,293.014038,301.106232,13.914930
2025-11-03,287.662445,298.737518,0.000000
2025-11-04,285.126801,297.886200,0.000000
2025-11-05,286.478058,301.272003,0.000000
2025-11-06,288.532227,302.378204,0.000000
2025-11-07,288.631470,300.180450,0.000000
2025-11-08,287.210052,300.716370,0.000000
2025-11-09,288.450409,300.391693,0.000000
2025-11-10,289.107758,298.887299,0.000000
2025-11-11,289.131165,299.943390,0.994584
2025-11-12,291.118927,302.171051,6.871041
2025-11-13,289.260345,301.712524,0.000000
2025-11-14,294.008484,299.507751,13.127108
2025-11-15,285.562378,294.774170,25.200016
2025-11-16,279.867188,291.092438,0.000000
2025-11-17,281.339233,290.214020,0.000000
2025-11-18,279.347137,293.441742,0.000000
2025-11-19,284.124451,293.902161,5.835233
2025-11-20,289.745361,300.561310,2.179544
2025-11-21,279.333740,294.622711,0.000000
2025-11-22,278.711914,292.865112,0.301576
2025-11-23,281.801666,299.763977,0.000000
2025-11-24,288.350464,299.827087,0.000000
2025-11-25,290.396301,299.645050,0.739684
2025-11-26,291.158783,302.645599,1.903635
2025-11-27,290.275665,301.824005,0.284276
2025-11-28,278.049683,295.132080,0.503631
2025-11-29,277.900757,286.492828,3.478540
2025-11-30,276.399445,284.547943,4.727477
2025-12-01,272.289948,279.186005,2.293514
2025-12-02,274.554840,292.998383,0.000000
2025-12-03,282.659302,299.646332,0.000000
2025-12-04,278.893585,294.912323,0.355171
2025-12-05,267.419495,283.062592,0.000000
2025-12-06,267.813995,285.755554,0.000000
2025-12-07,276.370239,296.164154,0.000000
2025-12-08,287.818420,301.054535,0.000000
2025-12-09,281.711060,297.429871,1.054094
2025-12-10,275.224731,286.152252,0.742835
2025-12-11,274.496429,293.260773,0.000000
2025-12-12,270.980682,287.808319,0.000000
2025-12-13,272.456085,289.280731,0.000000
2025-12-14,276.173828,292.139954,0.000000
2025-12-15,284.944000,297.214050,0.000000
2025-12-16,286.356476,295.946289,0.000000
2025-12-17,276.832642,291.330505,0.000000
2025-12-18,278.206818,295.072571,0.000000
2025-12-19,279.443726,296.325073,0.000000
2025-12-20,279.327576,291.098114,0.000000
2025-12-21,276.309814,288.477509,0.000000
2025-12-22,275.476196,290.992584,0.000000
2025-12-23,278.138824,290.949310,0.000000
2025-12-24,280.983490,292.510773,0.000000
2025-12-25,279.649567,293.125488,0.000000
2025-12-26,282.085144,298.446930,0.000000
2025-12-27,277.368500,296.328827,27.777136
2025-12-28,270.586212,279.028503,0.891631
2025-12-29,271.591125,284.042694,0.000000
2025-12-30,270.960327,286.939392,0.000000
2025-12-31,272.684662,292.505005,0.000000
2026-01-01,279.942902,293.023743,0.000000
2026-01-02,278.637939,292.699158,0.000000
2026-01-03,279.258209,297.822723,0.000000
2026-01-04,283.134155,297.973755,0.000000
2026-01-05,282.722839,297.908997,0.000000
2026-01-06,283.512726,295.392090,0.000000
2026-01-07,282.197021,296.887207,0.000000
2026-01-08,282.264099,294.914368,0.000000
2026-01-09,281.864685,291.032623,0.000000
2026-01-10,280.324921,287.562042,0.773300
2026-01-11,275.545929,287.539551,0.000000
2026-01-12,273.874817,293.994751,0.000000
2026-01-13,277.280396,293.949524,0.000000
2026-01-14,280.634491,291.314819,0.706863
2026-01-15,276.603485,288.733185,1.366954
2026-01-16,276.159668,284.116241,0.000000
2026-01-17,276.114838,293.433990,1.065226
2026-01-18,282.143555,297.806549,0.000000
2026-01-19,278.885345,292.852966,0.000000
2026-01-20,270.003143,281.836853,0.000000
2026-01-21,274.504120,285.930847,0.000000
2026-01-22,279.827454,289.922302,3.886507
2026-01-23,273.612091,285.131714,0.000000
2026-01-24,273.060455,288.652863,0.000000
2026-01-25,285.261322,294.759125,0.428303
2026-01-26,285.435547,301.050171,1.321750
2026-01-27,286.311890,302.763184,0.693802
2026-01-28,288.581421,304.506012,0.000000
2026-01-29,289.518951,302.576904,0.000000
2026-01-30,289.496246,300.111237,0.820417
2026-01-31,288.735107,299.914001,0.000000
2026-02-01,281.323822,302.323578,0.000000
2026-02-02,287.501312,303.558838,0.000000
2026-02-03,288.818695,302.479218,0.000000
2026-02-04,290.620667,302.954956,0.000000
2026-02-05,288.946106,303.693512,0.311312
2026-02-06,289.661346,299.595306,0.330409
2026-02-07,279.415527,293.799622,4.004085
2026-02-08,277.970184,286.351166,0.000000
2026-02-09,277.955536,291.842499,0.434809
2026-02-10,288.524139,294.149384,0.410643
2026-02-11,281.762482,288.425568,0.000000
2026-02-12,282.213196,289.396790,0.000000
2026-02-13,279.359406,296.804230,0.000000
2026-02-14,282.038208,292.406219,0.000000
2026-02-15,279.095215,291.566498,0.447796
2026-02-16,284.603821,294.917694,0.462891
2026-02-17,289.171082,304.131378,0.765645
2026-02-18,288.810242,300.572693,0.389288
2026-02-19,280.470093,293.090393,0.000000
2026-02-20,285.639069,294.116577,1.126445
2026-02-21,284.119415,295.527893,15.280255
2026-02-22,281.270966,290.443695,0.395298
2026-02-23,270.970947,285.635284,0.000000
2026-02-24,272.430542,286.955536,0.000000
2026-02-25,279.320831,291.861847,0.443592
2026-02-26,276.524994,294.047668,0.000000
2026-02-27,283.146179,294.796906,0.000000
2026-02-28,283.614746,296.354340,0.000000
2026-03-01,279.146088,291.086792,0.000000
2026-03-02,279.947876,287.144409,0.000000
2026-03-03,282.937134,295.750000,0.000000
2026-03-04,282.857208,303.957520,0.000000
2026-03-05,289.896332,300.366669,0.000000
2026-03-06,279.305664,288.483704,0.483999
2026-03-07,275.616058,284.707001,2.129409
2026-03-08,270.948334,284.885437,0.000000
2026-03-09,275.836121,284.409515,0.000000
2026-03-10,279.802826,284.669983,8.467957
2026-03-11,283.078857,293.618164,14.753462
2026-03-12,289.419495,297.117950,35.001633
2026-03-13,284.863281,293.874634,13.793876
2026-03-14,281.218506,294.615448,0.000000
2026-03-15,284.372528,302.720154,0.000000
2026-03-16,285.392670,304.568726,0.000000
2026-03-17,284.882996,299.940948,0.000000
2026-03-18,279.593262,295.947876,0.000000
2026-03-19,286.569244,302.159485,0.000000
2026-03-20,289.053741,301.803253,0.000000
2026-03-21,291.304352,304.777679,0.000000
2026-03-22,288.359650,300.565186,0.000000
2026-03-23,279.979218,294.201447,0.000000
2026-03-24,279.198425,298.729767,0.000000
2026-03-25,284.420441,303.479919,0.000000
2026-03-26,285.362732,306.398376,0.000000
2026-03-27,289.440521,304.117340,0.342563
2026-03-28,288.669830,305.632263,0.000000
2026-03-29,289.603943,306.007355,0.000000
2026-03-30,291.553802,305.408356,0.822791
2026-03-31,291.015594,306.320831,0.000000
2026-04-01,290.016510,302.034637,0.000000
2026-04-02,279.566772,292.456787,0.000000
2026-04-03,281.967316,291.612274,0.720818
2026-04-04,280.893402,299.650909,0.000000
2026-04-05,286.863525,306.928375,0.000000
2026-04-06,288.685120,307.416534,0.000000
2026-04-07,292.449127,306.027740,0.000000
2026-04-08,291.653534,305.789917,0.000000
2026-04-09,292.316772,305.917847,0.804163
2026-04-10,292.572174,302.336517,0.700959
2026-04-11,287.637482,295.830444,2.029027
2026-04-12,283.468079,294.400482,0.000000
2026-04-13,285.922333,296.680206,0.000000
2026-04-14,283.764038,301.377014,0.000000
2026-04-15,287.145416,305.490692,0.000000
2026-04-16,289.989288,307.338928,0.000000
2026-04-17,292.072876,309.826385,0.000000
2026-04-18,295.766083,310.999390,0.000000
2026-04-19,293.400513,310.573242,0.000000
2026-04-20,294.592743,310.068634,0.000000
2026-04-21,293.917999,308.031342,0.000000
2026-04-22,294.294769,304.005493,0.000000
2026-04-23,291.714539,304.520935,0.000000
2026-04-24,291.695312,304.511780,0.000000
2026-04-25,292.447754,306.439270,0.000000
2026-04-26,294.509979,304.966797,0.000000
2026-04-27,294.302368,309.500244,0.000000
2026-04-28,295.520630,305.948273,0.000000
2026-04-29,295.143982,305.954987,2.107306
2026-04-30,296.042267,308.250549,0.000000
2026-05-01,295.478790,302.694336,0.709054
2026-05-02,296.242645,302.396912,11.708880
2026-05-03,294.366699,301.068298,10.341046
2026-05-04,291.287262,301.069275,0.000000
2026-05-05,291.262115,304.060638,0.000000
2026-05-06,293.660614,302.901581,0.000000
2026-05-07,295.599823,301.632629,14.814178
2026-05-08,294.765869,302.017181,8.134710
2026-05-09,291.134857,301.270691,1.508150
2026-05-10,295.333496,303.253601,13.306108
2026-05-11,296.260529,305.040375,23.989481
2026-05-12,295.607117,304.129700,30.646557
2026-05-13,294.043732,300.245453,25.178516
2026-05-14,291.957001,301.967407,10.319063
2026-05-15,293.437683,301.710999,15.205640
2026-05-16,288.892365,299.520264,0.683247
2026-05-17,288.651825,303.892212,0.935440
2026-05-18,292.771423,305.070129,7.911975
2026-05-19,293.569427,305.217773,0.000000
2026-05-20,294.405060,308.932739,3.933848
2026-05-21,293.019714,309.071777,3.170154
2026-05-22,292.554504,305.683289,7.646043
2026-05-23,292.157654,304.279846,5.993846
2026-05-24,292.678436,303.506622,0.000000
2026-05-25,294.814606,303.031738,0.885105
2026-05-26,293.887482,304.302521,6.541481
2026-05-27,294.485260,303.505554,10.277410
2026-05-28,293.311951,306.038330,0.000000
2026-05-29,295.228790,304.825134,1.355665
2026-05-30,295.793488,300.365265,13.038299
2026-05-31,293.153534,302.376587,20.124165
2026-06-01,295.122162,305.031494,16.944443
2026-06-02,295.007202,305.983734,3.159261
2026-06-03,295.022949,307.371796,0.563749
2026-06-04,295.250732,309.540527,0.545627
2026-06-05,295.995789,308.653595,0.000000
2026-06-06,295.625336,307.486298,0.000000
2026-06-07,294.321381,308.540070,0.000000
2026-06-08,294.964355,309.985016,0.000000
