#Variables:
#tasmin_MRI-CGCM3_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)
1966-10-27,286.281189,301.188629,0.000000
1966-10-28,289.469238,302.642090,0.000000
1966-10-29,290.631622,301.477997,0.749355
1966-10-30,291.227234,300.850250,2.130227
1966-10-31,282.757019,295.913147,15.294989
1966-11-01,282.844208,293.118652,34.488747
1966-11-02,281.693329,290.457092,4.559246
1966-11-03,275.040894,286.579254,0.000000
1966-11-04,271.701477,282.896240,0.000000
1966-11-05,274.245239,289.088135,0.000000
1966-11-06,281.984039,292.398651,0.000000
1966-11-07,284.693390,294.863708,3.795266
1966-11-08,280.581238,295.471436,0.000000
1966-11-09,285.746735,299.166504,0.000000
1966-11-10,281.151642,299.933594,0.000000
1966-11-11,286.006134,302.587738,0.000000
1966-11-12,285.609833,297.355042,0.000000
1966-11-13,277.933533,289.762085,0.000000
1966-11-14,275.025452,290.371948,0.000000
1966-11-15,277.019684,295.642426,0.000000
1966-11-16,284.613647,300.357422,0.000000
1966-11-17,288.810883,300.891754,0.000000
1966-11-18,287.227509,300.910400,0.000000
1966-11-19,286.532227,300.849945,0.000000
1966-11-20,287.726776,301.606995,0.000000
1966-11-21,289.827301,301.463409,0.000000
1966-11-22,289.024811,297.921448,0.585356
1966-11-23,286.375061,298.272949,0.000000
1966-11-24,280.188232,293.722076,0.000000
1966-11-25,284.216064,294.627655,23.579315
1966-11-26,275.113525,290.754120,0.457509
1966-11-27,272.259399,281.763519,0.000000
1966-11-28,272.734680,280.743591,0.000000
1966-11-29,274.051056,280.365936,0.283790
1966-11-30,275.674835,280.717285,6.213460
1966-12-01,276.565521,285.318207,2.127469
1966-12-02,280.513397,287.230103,1.059871
1966-12-03,275.207642,287.526917,0.000000
1966-12-04,276.120148,287.884369,0.000000
1966-12-05,275.337463,288.872314,0.000000
1966-12-06,275.688873,288.400726,0.000000
1966-12-07,272.978577,286.221039,0.000000
1966-12-08,278.308380,293.383514,3.545010
1966-12-09,281.776978,292.143982,0.000000
1966-12-10,275.611023,293.822845,0.000000
1966-12-11,276.446533,296.076202,0.000000
1966-12-12,280.735138,296.739960,0.000000
1966-12-13,281.174408,297.777130,0.000000
1966-12-14,284.815125,296.206329,0.382200
1966-12-15,271.047607,293.151337,0.312961
1966-12-16,269.472504,279.401672,0.000000
1966-12-17,270.199799,281.113983,0.000000
1966-12-18,273.366516,279.600647,0.000000
1966-12-19,276.327515,291.527740,0.679243
1966-12-20,275.114410,289.452179,0.000000
1966-12-21,273.741028,287.042755,0.000000
1966-12-22,276.732666,291.326141,0.000000
1966-12-23,275.014099,290.578339,0.000000
1966-12-24,275.334564,290.567963,0.000000
1966-12-25,279.945374,291.681030,0.000000
1966-12-26,279.345367,289.594269,0.000000
1966-12-27,273.049652,281.336212,0.469281
1966-12-28,276.325897,285.150909,13.081656
1966-12-29,277.458527,291.503021,1.959006
1966-12-30,278.857849,287.741577,0.000000
1966-12-31,277.299011,288.913605,0.000000
1967-01-01,277.294586,292.277710,0.000000
1967-01-02,267.161896,291.075531,2.635728
1967-01-03,262.857758,274.685364,0.000000
1967-01-04,267.590637,278.692719,0.000000
1967-01-05,268.514832,282.744232,0.000000
1967-01-06,272.514404,281.589966,1.142787
1967-01-07,276.038788,289.379181,32.271458
1967-01-08,277.334320,292.017059,0.000000
1967-01-09,275.495270,290.068634,0.000000
1967-01-10,276.913086,287.259094,0.000000
1967-01-11,274.055634,290.671600,0.000000
1967-01-12,276.670258,292.451355,0.000000
1967-01-13,276.463623,288.507111,0.000000
1967-01-14,273.504059,287.787140,0.000000
1967-01-15,272.984344,289.583466,0.000000
1967-01-16,276.185944,286.788818,0.000000
1967-01-17,276.175873,285.664795,0.000000
1967-01-18,275.825317,282.596832,0.000000
1967-01-19,275.650391,285.858490,7.702721
1967-01-20,277.721741,288.028809,0.875521
1967-01-21,277.807892,290.935791,0.000000
1967-01-22,276.994354,292.592804,0.000000
1967-01-23,270.125641,280.800171,0.000000
1967-01-24,273.522491,288.496094,0.000000
1967-01-25,272.795990,291.309662,0.000000
1967-01-26,273.767212,291.658783,0.000000
1967-01-27,279.471619,287.969513,0.000000
1967-01-28,278.483002,297.107391,0.569673
1967-01-29,282.626129,296.224304,0.000000
1967-01-30,284.851807,295.501923,0.000000
1967-01-31,287.161011,294.603180,0.000000
1967-02-01,287.554535,297.241516,1.033421
1967-02-02,282.140778,294.822876,0.000000
1967-02-03,280.027710,294.227570,0.000000
1967-02-04,278.748657,292.019257,0.000000
1967-02-05,284.475708,295.002319,5.470137
1967-02-06,286.657227,294.633240,1.638955
1967-02-07,283.632477,294.183014,0.000000
1967-02-08,283.780396,300.672607,0.000000
1967-02-09,282.321899,298.475677,0.000000
1967-02-10,280.407227,294.878510,0.000000
1967-02-11,274.958649,291.830383,0.000000
1967-02-12,278.322144,292.919220,0.000000
1967-02-13,285.319611,299.668518,0.000000
1967-02-14,286.590637,297.667297,2.584048
1967-02-15,284.412903,300.974182,0.000000
1967-02-16,285.803986,297.321167,0.000000
1967-02-17,277.006409,291.085907,0.000000
1967-02-18,276.158264,293.729401,0.000000
1967-02-19,279.514862,291.364532,0.000000
1967-02-20,283.134827,290.769623,0.000000
1967-02-21,284.830536,293.253021,1.224890
1967-02-22,284.435272,294.018494,0.436377
1967-02-23,281.428589,289.342682,14.179605
1967-02-24,283.262604,293.734253,5.729010
1967-02-25,285.808624,295.052521,0.817326
1967-02-26,286.481415,293.615967,3.521973
1967-02-27,280.700409,290.496246,0.000000
1967-02-28,277.546783,291.104797,0.000000
1967-03-01,277.163971,291.323914,0.000000
1967-03-02,280.223022,290.413269,0.000000
1967-03-03,278.457092,293.243225,0.000000
1967-03-04,279.780212,291.565552,0.000000
1967-03-05,280.779266,285.029816,11.232586
1967-03-06,280.687012,289.616486,7.513386
1967-03-07,279.768524,292.741028,0.000000
1967-03-08,277.522522,294.596619,0.000000
1967-03-09,281.746063,294.445801,0.668934
1967-03-10,285.207520,293.498322,4.265766
1967-03-11,281.068573,298.429871,0.000000
1967-03-12,285.838745,301.554535,0.000000
1967-03-13,288.602844,303.952179,0.000000
1967-03-14,284.489624,301.591064,0.000000
1967-03-15,276.164734,288.460571,2.435426
1967-03-16,272.343079,289.681152,0.000000
1967-03-17,277.564117,287.528656,0.000000
1967-03-18,281.111938,290.405182,0.529405
1967-03-19,283.447906,298.298462,0.000000
1967-03-20,281.583496,301.673065,0.000000
1967-03-21,288.827698,299.622192,0.000000
1967-03-22,290.983826,302.121124,3.392760
1967-03-23,287.964630,298.827026,5.563695
1967-03-24,280.531128,296.156067,1.684766
1967-03-25,284.702667,298.778748,3.347762
1967-03-26,288.364380,297.261871,6.619176
1967-03-27,279.411224,294.634064,1.835385
1967-03-28,275.230133,285.103333,0.000000
1967-03-29,275.008850,287.858002,0.000000
1967-03-30,277.390198,293.767120,0.000000
1967-03-31,276.728363,292.089844,0.000000
1967-04-01,279.163574,300.270905,0.000000
1967-04-02,290.391052,303.870789,0.000000
1967-04-03,290.365601,305.220123,0.000000
1967-04-04,291.582977,306.302185,0.000000
1967-04-05,288.864899,303.961456,0.000000
1967-04-06,287.024750,297.691559,0.000000
1967-04-07,280.533997,294.460602,0.000000
1967-04-08,282.721100,291.816620,0.000000
1967-04-09,281.433594,300.643402,0.000000
1967-04-10,285.641602,300.411224,0.000000
1967-04-11,284.469208,302.282349,0.000000
1967-04-12,289.246155,303.339447,0.000000
1967-04-13,290.012390,300.728424,0.000000
1967-04-14,287.419312,297.708679,0.000000
1967-04-15,290.836060,299.112061,0.430462
1967-04-16,291.583527,298.495941,1.025269
1967-04-17,291.145538,298.718658,1.176829
1967-04-18,291.000366,297.574310,9.910280
1967-04-19,289.667358,293.495483,30.930582
1967-04-20,285.348602,297.694305,0.000000
1967-04-21,287.029510,303.403198,0.000000
1967-04-22,289.629822,301.377747,1.324529
1967-04-23,287.381866,304.064087,0.743923
1967-04-24,290.478821,301.964111,6.322337
1967-04-25,280.983459,292.918610,0.000000
1967-04-26,288.651367,301.714661,0.000000
1967-04-27,285.752563,299.510620,0.000000
1967-04-28,284.071899,302.208130,0.000000
1967-04-29,288.080902,299.711975,2.340724
1967-04-30,291.215546,302.513977,2.118028
1967-05-01,292.672760,305.530334,4.392407
1967-05-02,292.672119,304.772156,8.994149
1967-05-03,290.385406,306.625031,0.000000
1967-05-04,293.124756,305.981415,0.000000
1967-05-05,286.085297,301.149414,5.710565
1967-05-06,286.179779,295.352325,0.000000
1967-05-07,283.091888,297.063232,0.000000
1967-05-08,285.169891,300.277313,0.000000
1967-05-09,290.900665,305.289276,0.000000
1967-05-10,293.170837,302.598450,9.078564
1967-05-11,287.409424,296.758820,5.479553
1967-05-12,287.779999,290.881653,0.000000
1967-05-13,287.839905,296.745422,0.000000
1967-05-14,290.779541,296.866364,0.000000
1967-05-15,289.754669,302.051422,0.000000
1967-05-16,284.670044,299.452606,0.000000
1967-05-17,284.578308,300.561920,0.000000
1967-05-18,285.517700,301.160339,0.000000
1967-05-19,285.788177,301.057495,0.000000
1967-05-20,288.898407,303.678772,0.000000
1967-05-21,291.368591,307.910065,0.000000
1967-05-22,291.520630,308.641632,0.000000
1967-05-23,293.330170,306.077362,0.000000
1967-05-24,291.685455,301.206726,0.000000
1967-05-25,292.425751,302.202576,1.557906
1967-05-26,293.031281,306.600983,0.937923
1967-05-27,291.583801,306.627930,0.000000
1967-05-28,292.803192,306.094269,0.000000
1967-05-29,291.775787,306.006500,0.000000
1967-05-30,293.051880,305.244781,0.700792
1967-05-31,294.731903,304.983368,0.000000
1967-06-01,292.721191,305.716156,0.000000
1967-06-02,292.435059,303.018585,0.000000
1967-06-03,293.126923,305.074615,0.000000
1967-06-04,293.031555,305.679596,0.000000
1967-06-05,293.338287,305.770966,0.000000
1967-06-06,292.761566,305.726501,0.000000
1967-06-07,293.699127,304.762024,0.000000
1967-06-08,294.317993,304.352417,0.000000
1967-06-09,294.646912,303.696625,1.424782
1967-06-10,293.678131,304.794678,0.000000
1967-06-11,293.652527,305.667419,0.000000
1967-06-12,293.191833,306.951630,0.000000
1967-06-13,293.018097,307.418671,0.000000
1967-06-14,294.331055,305.784729,0.000000
1967-06-15,294.503540,305.552429,0.000000
1967-06-16,294.922791,303.110931,1.413381
1967-06-17,295.079468,302.990814,0.000000
1967-06-18,295.345306,301.246552,0.000000
1967-06-19,295.341644,301.345856,5.367978
1967-06-20,295.806854,302.961639,2.072056
1967-06-21,295.044128,304.056122,1.692400
1967-06-22,295.539368,305.673492,0.000000
1967-06-23,295.491119,305.913849,0.877167
1967-06-24,294.869720,307.054108,0.000000
1967-06-25,295.504120,307.280457,1.254262
1967-06-26,295.951660,307.097168,0.000000
1967-06-27,294.660126,306.875519,0.000000
1967-06-28,293.854126,305.681763,0.000000
1967-06-29,294.581451,302.829590,1.217294
1967-06-30,294.332306,306.069366,0.000000
1967-07-01,294.379547,306.595856,0.000000
1967-07-02,294.935028,307.695343,1.619308
1967-07-03,295.075653,305.855957,13.654883
1967-07-04,295.266174,306.386505,1.050756
1967-07-05,294.141663,306.699005,0.000000
1967-07-06,294.662567,306.180695,0.000000
1967-07-07,295.753998,304.271179,0.000000
1967-07-08,295.673859,304.539185,1.882500
1967-07-09,295.538635,307.453217,0.000000
1967-07-10,295.897125,309.118591,0.000000
1967-07-11,295.577240,305.610657,1.560270
1967-07-12,296.931091,310.781403,0.000000
1967-07-13,298.595856,312.130981,0.000000
1967-07-14,299.128998,310.740631,0.000000
1967-07-15,297.218018,310.165100,0.000000
1967-07-16,296.930847,306.929108,6.761115
1967-07-17,294.790710,297.438263,14.349450
1967-07-18,295.742035,304.720001,0.000000
1967-07-19,296.568817,306.572571,8.555637
1967-07-20,296.054840,307.220673,0.000000
1967-07-21,295.027466,308.312347,0.000000
1967-07-22,295.122894,306.934906,0.671707
1967-07-23,295.895447,303.047607,2.149541
1967-07-24,294.280731,305.978638,0.000000
1967-07-25,294.709198,307.489929,0.000000
1967-07-26,294.230469,306.444214,0.493978
1967-07-27,295.075989,303.891693,0.504454
1967-07-28,294.712708,304.106262,0.000000
1967-07-29,294.714050,308.145233,0.000000
1967-07-30,296.810760,309.673370,0.331923
1967-07-31,296.189758,307.472992,0.000000
1967-08-01,296.291016,306.901947,0.391342
1967-08-02,295.338104,307.108673,0.000000
1967-08-03,294.806427,307.429382,0.859557
1967-08-04,294.928925,306.510559,0.282012
1967-08-05,294.007355,307.160431,0.297414
1967-08-06,296.742157,307.337585,0.000000
1967-08-07,295.597534,308.804169,0.000000
1967-08-08,296.362000,309.382538,0.000000
1967-08-09,296.481049,309.510864,0.000000
1967-08-10,296.373810,308.800629,0.000000
1967-08-11,296.619446,307.482971,0.295290
1967-08-12,296.000610,307.392639,4.251742
1967-08-13,296.544037,306.505890,0.856946
1967-08-14,295.091705,308.413177,0.000000
1967-08-15,295.814911,309.895844,0.000000
1967-08-16,295.563782,310.734863,0.000000
1967-08-17,296.923706,311.010010,0.000000
1967-08-18,297.468567,310.655334,0.643616
1967-08-19,296.047180,310.117737,0.000000
1967-08-20,295.985718,308.734009,0.000000
1967-08-21,296.372192,307.936249,0.000000
1967-08-22,295.441467,309.056183,0.000000
1967-08-23,294.874023,310.902344,0.000000
1967-08-24,295.840027,310.084473,0.961057
1967-08-25,296.742889,309.753601,0.000000
1967-08-26,294.650146,308.873962,0.000000
1967-08-27,295.509644,311.145203,0.000000
1967-08-28,295.806183,311.857269,0.000000
1967-08-29,296.311951,310.122162,0.000000
1967-08-30,295.288635,308.811249,0.000000
1967-08-31,295.936890,307.236572,0.000000
1967-09-01,295.964966,307.841736,0.000000
1967-09-02,295.312744,308.734406,0.000000
1967-09-03,295.622467,307.390564,0.000000
1967-09-04,295.889740,307.272095,0.630086
1967-09-05,295.996826,308.147614,0.000000
1967-09-06,298.040863,307.450317,4.777419
1967-09-07,293.616241,303.138550,48.372246
1967-09-08,290.711121,300.046417,53.199497
1967-09-09,292.974030,305.179474,17.423130
1967-09-10,295.735352,306.568115,0.000000
1967-09-11,295.862518,305.076965,0.000000
1967-09-12,296.347626,306.279266,0.000000
1967-09-13,294.766113,306.984497,0.000000
1967-09-14,294.902924,307.525909,0.000000
1967-09-15,295.404266,306.923004,0.000000
1967-09-16,295.081543,305.791626,0.000000
1967-09-17,295.501648,305.552216,1.230681
1967-09-18,293.563049,302.918610,6.278610
1967-09-19,292.373016,303.608063,0.000000
1967-09-20,293.732788,305.718903,0.000000
1967-09-21,294.026764,305.796875,0.000000
1967-09-22,294.443024,306.557281,0.000000
1967-09-23,294.366333,306.207581,0.000000
1967-09-24,294.769012,305.992432,0.000000
1967-09-25,291.715393,307.272003,0.402510
1967-09-26,293.965759,307.441284,0.000000
1967-09-27,295.108948,307.273315,0.000000
1967-09-28,295.560181,307.370972,0.000000
1967-09-29,294.908325,305.423676,1.058303
1967-09-30,294.505371,305.367096,4.590260
1967-10-01,293.694824,303.757111,4.136999
1967-10-02,291.204529,303.386475,0.000000
1967-10-03,287.146484,297.799133,0.000000
1967-10-04,287.045624,296.299347,0.000000
1967-10-05,286.755829,299.683746,0.000000
1967-10-06,290.735382,303.602844,0.000000
1967-10-07,290.283264,297.396118,0.978737
1967-10-08,292.617004,305.144684,11.879045
1967-10-09,292.917023,303.198669,2.585062
1967-10-10,290.203339,301.796844,1.431539
1967-10-11,290.481201,301.958099,0.000000
1967-10-12,289.801666,301.453278,0.000000
1967-10-13,293.566254,303.902985,2.568650
1967-10-14,288.692963,302.589905,0.000000
1967-10-15,288.017487,302.442841,0.000000
1967-10-16,292.164490,300.409149,5.678652
1967-10-17,288.938995,298.705536,4.972213
1967-10-18,286.988922,294.468933,0.000000
1967-10-19,283.975525,298.146973,0.000000
1967-10-20,288.478058,295.717651,0.000000
1967-10-21,280.452820,297.551208,0.000000
1967-10-22,281.404449,298.280212,0.000000
1967-10-23,287.769348,300.106171,0.000000
1967-10-24,292.809052,302.452423,0.000000
1967-10-25,293.751373,301.773926,0.000000
1967-10-26,292.291412,299.506073,8.219447
1967-10-27,290.335846,296.301605,4.394660
1967-10-28,291.877319,302.158905,5.905128
1967-10-29,288.629913,298.328918,26.581985
1967-10-30,286.666321,293.542389,24.697613
1967-10-31,284.997192,298.081573,1.627904
1967-11-01,282.330231,299.912659,0.000000
1967-11-02,283.160950,299.671234,0.000000
1967-11-03,285.965942,299.451935,0.000000
1967-11-04,291.104889,302.064423,1.512626
1967-11-05,284.977661,302.043884,0.450503
1967-11-06,288.217316,297.475006,1.592943
1967-11-07,284.934631,298.776398,0.000000
1967-11-08,283.346680,300.626526,0.000000
1967-11-09,283.627960,301.462982,0.000000
1967-11-10,285.937744,302.373474,0.000000
1967-11-11,286.500183,297.882416,1.609716
1967-11-12,282.686218,291.762482,3.144914
1967-11-13,280.365601,290.455292,4.663620
1967-11-14,281.239594,292.109406,0.000000
1967-11-15,280.386505,293.254639,0.000000
1967-11-16,278.783661,295.072998,0.000000
1967-11-17,277.583496,295.040558,0.000000
1967-11-18,279.353973,293.017761,0.000000
1967-11-19,282.469849,289.208557,0.708877
1967-11-20,284.327454,290.517212,3.086076
1967-11-21,284.703583,292.992371,11.245959
1967-11-22,280.748901,294.253326,0.000000
1967-11-23,278.167145,293.351288,0.000000
1967-11-24,281.360962,289.706787,0.507705
1967-11-25,283.209717,293.117371,1.804300
1967-11-26,284.976044,295.176514,1.170501
1967-11-27,277.068176,290.706818,0.000000
1967-11-28,278.431122,286.742065,0.000000
1967-11-29,276.683075,288.062561,0.000000
1967-11-30,277.358490,288.190094,0.000000
1967-12-01,272.595306,286.575592,0.000000
1967-12-02,276.006104,287.965454,0.000000
1967-12-03,276.738129,284.515381,2.289630
1967-12-04,280.537720,295.881165,4.930047
1967-12-05,285.095398,293.510986,0.000000
1967-12-06,274.530640,287.875732,0.000000
1967-12-07,275.153198,294.038422,0.000000
1967-12-08,279.031036,292.530792,0.000000
1967-12-09,287.214752,299.128632,0.000000
1967-12-10,285.331116,295.625641,0.318608
1967-12-11,276.992249,292.842773,0.000000
1967-12-12,277.105560,288.838715,0.000000
1967-12-13,281.623566,292.109802,0.998921
1967-12-14,273.456024,288.949280,4.158574
1967-12-15,267.882507,278.224365,0.000000
1967-12-16,268.111206,279.642181,0.000000
1967-12-17,269.392395,284.309784,0.000000
1967-12-18,276.878723,292.065582,0.000000
1967-12-19,275.194733,295.811371,0.000000
1967-12-20,278.893433,289.283966,0.000000
1967-12-21,284.926331,296.911530,1.720809
1967-12-22,288.902771,297.866577,12.888721
1967-12-23,286.011627,297.369354,7.995359
1967-12-24,283.645172,296.350647,0.356744
1967-12-25,285.711487,294.546600,3.656386
1967-12-26,282.782684,288.901367,12.748952
1967-12-27,279.274567,290.007904,0.623046
1967-12-28,281.282318,290.475311,0.000000
1967-12-29,284.559204,293.434845,0.000000
1967-12-30,285.609314,296.291260,0.000000
1967-12-31,288.833557,299.009735,0.000000
1968-01-01,289.536652,299.811951,0.000000
1968-01-02,289.404205,299.490448,0.537465
