#Variables:
#tasmin_MIROC5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)
1957-04-16,287.222748,297.335632,0.000000
1957-04-17,286.798248,298.579041,0.000000
1957-04-18,289.209473,296.947906,0.000000
1957-04-19,290.415070,295.088257,0.000000
1957-04-20,289.981110,296.070160,4.147930
1957-04-21,290.240387,295.634277,10.520884
1957-04-22,292.414093,295.850403,3.288000
1957-04-23,293.117157,296.945892,0.652368
1957-04-24,294.161682,299.945740,0.000000
1957-04-25,291.145538,303.018616,0.895033
1957-04-26,284.753876,301.808258,0.000000
1957-04-27,285.071442,303.263458,0.000000
1957-04-28,288.961578,300.190155,0.000000
1957-04-29,291.366760,298.998444,0.000000
1957-04-30,293.564331,298.447052,12.198329
1957-05-01,294.420074,296.385681,40.941925
1957-05-02,293.836975,298.725250,37.374775
1957-05-03,293.284119,298.443909,1.671977
1957-05-04,293.263550,302.357880,3.424526
1957-05-05,294.499176,301.777863,0.000000
1957-05-06,294.542084,305.106171,0.000000
1957-05-07,288.907990,306.717468,0.000000
1957-05-08,289.324097,305.548187,0.000000
1957-05-09,290.018890,301.740387,8.112049
1957-05-10,289.209351,300.768127,0.502442
1957-05-11,295.679138,302.228638,33.633778
1957-05-12,293.233246,303.863770,8.407222
1957-05-13,293.558685,305.183472,0.926261
1957-05-14,295.270081,304.237427,8.814309
1957-05-15,293.787201,302.246338,11.536440
1957-05-16,293.165344,303.207977,0.000000
1957-05-17,293.249695,303.017426,0.000000
1957-05-18,292.188660,302.565216,0.000000
1957-05-19,292.771332,302.260681,0.000000
1957-05-20,293.266724,302.610107,1.243713
1957-05-21,293.630005,302.402100,15.922894
1957-05-22,294.271301,301.189392,4.923913
1957-05-23,293.762299,301.525604,0.000000
1957-05-24,294.011414,300.156036,11.641748
1957-05-25,294.420654,301.205231,35.094109
1957-05-26,295.141724,299.200623,41.190739
1957-05-27,293.366333,296.356232,39.635376
1957-05-28,292.176666,299.073883,25.896618
1957-05-29,291.510834,301.765961,1.151420
1957-05-30,291.303162,302.979553,0.000000
1957-05-31,290.585266,304.338501,0.000000
1957-06-01,291.482666,306.527863,0.000000
1957-06-02,294.604675,309.808746,0.000000
1957-06-03,295.357239,308.900696,0.000000
1957-06-04,294.447388,306.996216,10.034533
1957-06-05,293.799255,306.635101,0.481706
1957-06-06,289.598724,306.339417,0.000000
1957-06-07,291.459137,308.433289,0.000000
1957-06-08,294.353485,307.547424,0.000000
1957-06-09,294.760834,306.288452,0.000000
1957-06-10,295.457581,305.252411,0.000000
1957-06-11,296.268494,303.179474,0.747095
1957-06-12,295.528229,305.224854,0.000000
1957-06-13,294.930756,305.602966,0.000000
1957-06-14,296.049164,305.390564,0.000000
1957-06-15,295.098785,305.829803,0.000000
1957-06-16,293.813080,307.258728,0.000000
1957-06-17,294.759033,306.161255,0.000000
1957-06-18,294.306396,307.321991,0.000000
1957-06-19,295.343567,311.012543,0.000000
1957-06-20,296.375641,309.887817,0.000000
1957-06-21,296.540649,308.539551,0.000000
1957-06-22,295.518585,307.195984,1.546473
1957-06-23,295.655334,304.869965,0.000000
1957-06-24,294.570587,302.339813,1.267817
1957-06-25,295.415924,306.332123,0.000000
1957-06-26,292.424164,308.036133,0.000000
1957-06-27,295.866150,309.419769,0.000000
1957-06-28,296.625214,310.944763,0.000000
1957-06-29,297.757568,310.775238,0.000000
1957-06-30,296.627228,311.001221,0.000000
1957-07-01,296.135437,311.581726,0.000000
1957-07-02,296.421234,310.631134,0.000000
1957-07-03,296.293793,312.303680,0.000000
1957-07-04,296.871796,311.871307,0.000000
1957-07-05,296.818085,311.496155,0.000000
1957-07-06,296.590759,310.903076,0.000000
1957-07-07,295.812469,309.913818,0.000000
1957-07-08,296.880524,309.574402,0.000000
1957-07-09,296.628632,309.563110,0.000000
1957-07-10,297.411713,310.350708,0.000000
1957-07-11,297.254303,311.339996,0.000000
1957-07-12,299.755585,313.763306,0.000000
1957-07-13,300.931427,311.095703,1.293594
1957-07-14,301.201324,312.130981,1.265338
1957-07-15,299.779053,312.688904,0.000000
1957-07-16,300.123657,312.222656,2.230530
1957-07-17,298.445831,310.811127,1.917712
1957-07-18,296.886902,307.631287,0.643475
1957-07-19,296.248779,306.199402,0.000000
1957-07-20,296.422241,306.128357,15.282944
1957-07-21,296.073700,303.960297,7.156966
1957-07-22,295.805695,301.779694,17.902416
1957-07-23,297.350220,305.072906,9.276567
1957-07-24,296.887817,305.544556,5.454957
1957-07-25,296.153290,305.559845,0.000000
1957-07-26,296.336456,305.389862,0.000000
1957-07-27,296.116730,304.042755,1.979734
1957-07-28,296.951263,306.985291,2.314368
1957-07-29,295.853302,308.894318,0.000000
1957-07-30,297.223969,309.057434,0.378613
1957-07-31,296.543365,307.581207,3.337773
1957-08-01,296.373810,308.445984,0.000000
1957-08-02,296.978821,309.935242,0.000000
1957-08-03,296.130981,309.496368,0.000000
1957-08-04,298.038513,306.698486,2.394027
1957-08-05,296.087891,309.548431,0.000000
1957-08-06,296.011505,311.459839,0.000000
1957-08-07,296.278046,312.398254,0.000000
1957-08-08,297.584778,312.143097,0.000000
1957-08-09,298.717438,312.134674,0.000000
1957-08-10,299.584442,310.381989,2.484564
1957-08-11,298.076477,308.848785,0.000000
1957-08-12,295.027557,308.941040,0.000000
1957-08-13,295.990540,308.248779,0.000000
1957-08-14,296.771088,307.386902,0.957900
1957-08-15,296.505798,307.005341,1.006218
1957-08-16,295.799744,308.579590,0.000000
1957-08-17,296.754883,308.836761,0.000000
1957-08-18,296.791351,308.570587,0.000000
1957-08-19,297.269440,308.323364,0.000000
1957-08-20,296.548920,306.775269,1.146548
1957-08-21,297.003632,308.541199,0.531824
1957-08-22,296.655304,307.898804,0.000000
1957-08-23,295.470581,310.330994,0.000000
1957-08-24,298.030365,310.770630,0.000000
1957-08-25,297.088898,308.428925,0.000000
1957-08-26,297.161591,303.680389,8.767070
1957-08-27,297.154022,304.573486,4.321246
1957-08-28,294.703827,306.372772,1.144957
1957-08-29,293.761627,305.884918,0.000000
1957-08-30,295.961548,302.504181,4.399464
1957-08-31,295.020874,303.778290,2.798331
1957-09-01,294.499786,302.874664,3.112461
1957-09-02,292.320099,304.088898,0.000000
1957-09-03,294.184937,304.142609,1.736334
1957-09-04,294.694794,302.815033,0.000000
1957-09-05,293.800598,303.898376,1.592528
1957-09-06,292.803253,304.863922,0.818778
1957-09-07,293.437347,306.788757,9.026304
1957-09-08,294.001526,304.226257,9.142747
1957-09-09,293.094818,303.775970,9.872280
1957-09-10,294.747345,305.307800,3.004768
1957-09-11,295.224152,306.814484,0.000000
1957-09-12,295.686890,306.904510,0.000000
1957-09-13,294.347595,307.590851,0.000000
1957-09-14,294.109863,306.031616,0.000000
1957-09-15,293.968628,305.791626,0.000000
1957-09-16,294.123657,305.282318,0.000000
1957-09-17,295.384125,303.565125,0.000000
1957-09-18,294.822083,304.081848,0.827250
1957-09-19,294.366333,304.989441,1.074525
1957-09-20,294.504700,305.094055,0.000000
1957-09-21,290.156860,306.571503,0.000000
1957-09-22,289.464722,308.757294,0.000000
1957-09-23,293.627014,309.166504,0.000000
1957-09-24,295.399170,308.324310,0.000000
1957-09-25,294.093750,306.113464,0.000000
1957-09-26,295.966187,306.025635,1.701651
1957-09-27,296.115021,305.576813,0.000000
1957-09-28,295.089081,307.728180,0.000000
1957-09-29,293.752441,307.080811,0.000000
1957-09-30,295.502594,305.498840,0.000000
1957-10-01,289.093201,299.620789,0.000000
1957-10-02,284.851532,304.588409,0.000000
1957-10-03,286.140900,306.044464,0.000000
1957-10-04,287.387756,306.231689,0.000000
1957-10-05,290.052307,303.714935,0.000000
1957-10-06,292.003265,300.179657,18.872009
1957-10-07,286.938660,303.613159,4.158353
1957-10-08,285.334534,300.029877,0.000000
1957-10-09,281.646088,290.064728,0.000000
1957-10-10,277.304291,296.290192,0.000000
1957-10-11,280.987396,299.780975,0.000000
1957-10-12,284.832764,300.078522,0.000000
1957-10-13,288.754242,297.209656,0.600318
1957-10-14,291.088470,303.543396,31.864925
1957-10-15,287.687500,306.716614,0.000000
1957-10-16,287.404663,304.008270,0.000000
1957-10-17,287.609253,304.480682,0.000000
1957-10-18,283.334839,298.197937,0.000000
1957-10-19,282.150909,294.517059,0.000000
1957-10-20,290.058105,300.481506,0.000000
1957-10-21,291.392365,299.324158,0.000000
1957-10-22,292.155365,302.047577,0.000000
1957-10-23,292.467163,300.920502,0.654637
1957-10-24,283.621582,298.043549,0.000000
1957-10-25,279.587311,288.839386,0.000000
1957-10-26,279.544342,301.275848,0.000000
1957-10-27,281.924805,303.771454,0.000000
1957-10-28,285.301880,302.266876,0.000000
1957-10-29,288.744781,299.192810,0.000000
1957-10-30,289.752686,299.391296,8.501374
1957-10-31,287.958984,297.799591,1.041684
1957-11-01,287.606323,300.485138,0.751958
1957-11-02,290.687988,299.914429,0.875625
1957-11-03,291.103760,298.126740,7.120594
1957-11-04,290.367859,296.920441,63.698608
1957-11-05,282.964233,293.810242,40.889557
1957-11-06,280.947723,287.731537,18.955736
1957-11-07,277.599365,285.085541,0.000000
1957-11-08,280.965149,293.896210,0.000000
1957-11-09,287.368500,297.166718,0.000000
1957-11-10,286.652802,297.512299,0.573218
1957-11-11,283.201050,295.234497,0.000000
1957-11-12,283.205292,293.856567,0.000000
1957-11-13,279.009064,290.301666,0.000000
1957-11-14,280.047516,296.826508,0.000000
1957-11-15,289.202942,299.182526,2.875510
1957-11-16,283.106506,293.875702,29.141884
1957-11-17,284.744019,294.447235,8.689148
1957-11-18,280.009033,292.455963,0.000000
1957-11-19,278.979584,293.054413,0.000000
1957-11-20,279.256866,293.513306,0.000000
1957-11-21,280.427582,295.521210,0.000000
1957-11-22,285.255554,297.367340,0.497584
1957-11-23,280.827728,300.529785,0.000000
1957-11-24,286.065674,302.050842,0.000000
1957-11-25,284.415955,300.984253,0.000000
1957-11-26,284.101044,303.642365,0.000000
1957-11-27,285.829132,298.816589,0.000000
1957-11-28,279.855988,295.624939,0.000000
1957-11-29,283.263611,293.888123,0.000000
1957-11-30,276.548309,291.711212,0.000000
1957-12-01,278.596191,296.302399,0.379647
1957-12-02,281.519318,294.540955,0.000000
1957-12-03,285.715149,294.323914,0.000000
1957-12-04,287.874634,297.507690,1.202361
1957-12-05,289.652924,299.003174,2.702574
1957-12-06,289.608307,298.681183,4.866690
1957-12-07,288.462616,300.040375,1.434373
1957-12-08,284.512512,298.403381,0.000000
1957-12-09,281.147919,293.590485,0.000000
1957-12-10,280.086304,295.102142,0.000000
1957-12-11,281.704071,297.544067,0.000000
1957-12-12,284.813293,298.620728,0.000000
1957-12-13,285.959198,300.179413,0.000000
1957-12-14,284.685059,297.720947,0.000000
1957-12-15,286.765198,298.659149,0.000000
1957-12-16,277.453003,294.347687,2.941351
1957-12-17,271.716522,281.637268,0.000000
1957-12-18,271.974030,287.252045,0.000000
1957-12-19,273.199982,285.755188,0.000000
1957-12-20,275.407471,291.156189,0.000000
1957-12-21,277.330566,293.336670,0.000000
1957-12-22,281.720001,292.717377,0.000000
1957-12-23,271.322510,287.135071,0.403474
1957-12-24,268.557190,284.259674,0.000000
1957-12-25,273.456024,291.017151,0.000000
1957-12-26,280.667297,298.130707,0.000000
1957-12-27,284.878601,298.264709,0.000000
1957-12-28,282.449615,300.468964,0.000000
1957-12-29,287.484833,297.775391,1.054078
1957-12-30,275.492584,288.893890,0.000000
1957-12-31,278.517059,291.585571,0.000000
1958-01-01,274.831573,292.558685,0.000000
1958-01-02,280.015533,296.387360,0.000000
1958-01-03,278.717743,295.771820,0.000000
1958-01-04,281.413177,297.687622,0.000000
1958-01-05,279.516205,292.680634,0.000000
1958-01-06,283.239136,297.727417,0.000000
1958-01-07,275.758026,291.688965,0.000000
1958-01-08,275.524017,293.151733,0.000000
1958-01-09,282.400452,298.946594,1.446226
1958-01-10,287.204193,299.105652,1.866873
1958-01-11,280.713287,294.455444,4.586602
1958-01-12,274.343140,288.909149,0.000000
1958-01-13,281.013702,287.531708,1.898942
1958-01-14,274.081635,285.763641,0.315076
1958-01-15,276.397003,294.994751,0.000000
1958-01-16,278.396545,292.447540,0.000000
1958-01-17,271.493347,289.433929,7.730788
1958-01-18,266.960907,275.638428,0.000000
1958-01-19,267.455933,274.547272,0.307706
1958-01-20,267.411346,279.472015,0.000000
1958-01-21,270.748871,280.173859,0.000000
1958-01-22,271.782104,285.798065,0.000000
1958-01-23,273.241028,286.635193,0.000000
1958-01-24,275.263916,290.198792,0.000000
1958-01-25,277.451050,291.524414,0.000000
1958-01-26,279.410553,295.175415,0.000000
1958-01-27,281.411926,293.258972,0.000000
1958-01-28,283.074829,296.393585,0.000000
1958-01-29,282.041656,298.818695,0.000000
1958-01-30,282.407227,300.583160,0.000000
1958-01-31,287.431122,298.997650,0.000000
1958-02-01,282.351654,295.235626,0.000000
1958-02-02,277.335388,289.035858,0.000000
1958-02-03,276.159027,288.977875,0.000000
1958-02-04,279.714966,293.094574,0.000000
1958-02-05,286.660889,294.969788,3.012654
1958-02-06,279.409973,299.515289,0.000000
1958-02-07,282.215515,303.536652,0.000000
1958-02-08,284.632965,303.917633,0.000000
1958-02-09,285.894684,300.409943,0.000000
1958-02-10,287.538696,300.865051,1.093617
1958-02-11,282.258667,297.726898,1.588890
1958-02-12,271.584076,284.332977,0.000000
1958-02-13,270.362427,284.058838,0.000000
1958-02-14,276.517792,284.275391,0.000000
1958-02-15,278.393250,288.407410,15.212204
1958-02-16,273.626709,285.002380,0.000000
1958-02-17,275.534363,289.607483,0.000000
1958-02-18,283.106995,293.497925,0.459693
1958-02-19,286.024841,292.996094,4.293026
1958-02-20,282.554230,292.756012,0.000000
1958-02-21,278.548035,296.415863,0.000000
1958-02-22,280.142670,298.925171,0.000000
1958-02-23,281.983490,298.587189,0.000000
1958-02-24,283.253723,300.832672,0.000000
1958-02-25,282.660187,300.528259,0.000000
1958-02-26,282.213501,298.977478,0.000000
1958-02-27,282.125305,298.298859,0.000000
1958-02-28,282.901917,297.980652,0.000000
1958-03-01,284.749878,299.526398,0.000000
1958-03-02,287.188690,300.882690,1.857186
1958-03-03,287.844574,297.127045,0.000000
1958-03-04,284.068787,293.830261,0.000000
1958-03-05,280.119751,299.082550,0.000000
1958-03-06,282.660156,299.648163,0.000000
1958-03-07,284.770050,295.657013,50.886997
1958-03-08,286.023773,296.852295,4.265766
1958-03-09,285.589874,305.603119,0.000000
1958-03-10,286.150604,306.725555,0.000000
1958-03-11,288.554688,306.245453,0.000000
1958-03-12,289.890411,302.712189,0.000000
1958-03-13,285.268066,294.856781,0.000000
1958-03-14,284.767639,299.790283,0.000000
1958-03-15,289.906891,300.910675,1.353328
1958-03-16,290.768372,307.217255,0.000000
1958-03-17,290.777771,307.919495,0.000000
1958-03-18,290.488647,305.259338,0.000000
1958-03-19,290.653351,303.425201,0.000000
1958-03-20,286.750488,300.053558,1.212758
1958-03-21,278.456848,286.025726,11.083554
1958-03-22,273.928040,285.792450,0.000000
1958-03-23,277.564117,287.149994,0.953454
1958-03-24,283.036316,287.990845,0.000000
1958-03-25,286.492279,294.113434,0.563918
1958-03-26,288.827698,295.879089,0.903361
1958-03-27,288.324402,295.231323,8.928944
1958-03-28,289.698120,299.811401,18.746176
1958-03-29,291.061127,300.619476,25.808405
1958-03-30,284.444275,303.101044,0.683308
1958-03-31,286.844086,304.013702,0.000000
1958-04-01,287.969147,302.398071,0.000000
1958-04-02,287.777649,301.753540,0.000000
1958-04-03,283.503235,299.581299,0.000000
1958-04-04,284.410980,298.381958,0.000000
1958-04-05,286.398041,303.490234,0.000000
1958-04-06,287.656250,306.073853,0.000000
1958-04-07,292.101257,307.159729,0.000000
1958-04-08,289.741211,304.737030,0.000000
1958-04-09,283.139252,299.858063,0.000000
1958-04-10,285.202087,302.440063,0.000000
1958-04-11,290.732941,302.070648,0.000000
1958-04-12,275.232452,287.774689,0.000000
1958-04-13,278.058502,291.521210,0.000000
1958-04-14,286.513672,303.474487,1.024712
1958-04-15,284.840210,301.193237,0.000000
1958-04-16,281.515228,300.937317,0.000000
1958-04-17,284.961182,302.887634,0.000000
1958-04-18,288.132660,299.022064,0.770108
1958-04-19,289.698059,306.685974,0.000000
1958-04-20,290.337738,305.032776,0.000000
1958-04-21,287.955200,300.389038,7.174468
1958-04-22,289.955353,296.220123,0.000000
1958-04-23,291.187927,298.450043,0.000000
1958-04-24,292.661926,301.567688,2.136482
1958-04-25,288.272278,300.545502,0.000000
1958-04-26,283.588837,300.579803,0.000000
1958-04-27,285.012115,297.828522,1.460887
1958-04-28,286.801056,302.120300,0.000000
1958-04-29,288.324615,304.760620,0.000000
1958-04-30,289.105316,305.383087,0.000000
1958-05-01,287.801056,305.050812,0.000000
1958-05-02,287.665619,303.768768,0.000000
1958-05-03,289.619720,299.444305,0.000000
1958-05-04,291.941284,298.627655,14.104210
1958-05-05,292.501160,301.305298,2.119794
1958-05-06,293.584656,303.983490,18.132685
1958-05-07,290.317780,299.831573,6.828973
1958-05-08,287.388275,302.205353,0.000000
1958-05-09,287.797729,304.070740,0.000000
1958-05-10,288.062469,304.347382,0.000000
1958-05-11,288.266266,304.286469,0.000000
1958-05-12,290.586639,303.688171,0.000000
1958-05-13,292.976898,304.556366,0.000000
1958-05-14,293.748474,305.101105,0.530181
1958-05-15,293.220978,303.121796,1.349181
1958-05-16,290.927826,302.108276,5.628439
1958-05-17,292.385773,302.108734,0.000000
1958-05-18,293.121735,304.720856,0.000000
1958-05-19,294.442108,305.628418,0.000000
1958-05-20,295.446869,304.897278,4.861347
1958-05-21,295.673065,305.476624,1.589355
1958-05-22,296.041412,305.279602,0.000000
1958-05-23,295.401367,303.215668,3.191058
1958-05-24,295.429108,304.615326,24.940298
1958-05-25,296.212494,302.969543,5.600914
1958-05-26,295.784332,305.431610,1.896203
1958-05-27,295.082642,304.590881,20.530630
1958-05-28,295.407166,300.172302,26.011255
1958-05-29,295.024139,298.316010,5.192673
1958-05-30,295.733795,302.298920,0.290034
1958-05-31,295.339020,307.173981,0.000000
1958-06-01,295.318359,308.341461,0.000000
1958-06-02,295.825256,306.020630,0.551092
1958-06-03,295.592682,305.128448,0.335317
1958-06-04,295.784332,304.723755,0.000000
1958-06-05,296.120392,303.944427,0.000000
1958-06-06,294.971069,304.762024,2.025710
1958-06-07,295.076843,302.455078,18.742098
1958-06-08,295.258728,306.473724,0.000000
1958-06-09,294.120819,307.476990,0.000000
1958-06-10,293.072083,308.564056,0.000000
1958-06-11,294.796967,310.440247,0.000000
1958-06-12,295.995544,308.520538,0.559069
1958-06-13,296.047363,306.369232,6.110777
1958-06-14,296.045868,308.905670,0.000000
1958-06-15,296.628418,310.593964,0.000000
1958-06-16,296.331848,310.868561,0.000000
1958-06-17,296.353699,308.873474,0.000000
1958-06-18,296.786224,308.056854,0.000000
1958-06-19,296.348083,308.034882,0.000000
