#Variables:
#tasmin_MIROC-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)
1965-06-15,296.031067,307.542053,7.791302
1965-06-16,296.160309,306.913574,13.963078
1965-06-17,294.474396,303.498932,6.447493
1965-06-18,294.535370,305.662811,0.000000
1965-06-19,295.973145,307.727661,0.000000
1965-06-20,295.704010,309.410370,1.546473
1965-06-21,296.021423,308.718628,0.000000
1965-06-22,296.708466,308.367493,0.885913
1965-06-23,297.056641,310.546814,0.000000
1965-06-24,297.755249,310.090576,0.000000
1965-06-25,298.463501,308.411163,0.000000
1965-06-26,297.829468,307.208008,0.000000
1965-06-27,296.926025,308.412659,0.000000
1965-06-28,296.494385,305.638519,0.373342
1965-06-29,295.744049,303.308350,1.503644
1965-06-30,295.650574,304.789185,0.334331
1965-07-01,294.319916,306.672150,0.000000
1965-07-02,294.207825,307.177612,0.486097
1965-07-03,295.027679,304.255402,0.000000
1965-07-04,295.138367,302.831390,0.000000
1965-07-05,294.879059,307.130310,0.000000
1965-07-06,295.200714,312.855988,0.000000
1965-07-07,296.233704,313.460938,0.000000
1965-07-08,296.875336,311.511414,0.000000
1965-07-09,297.775391,310.834167,0.000000
1965-07-10,296.637299,307.820435,0.000000
1965-07-11,296.905212,306.092773,0.980328
1965-07-12,296.334717,307.603760,0.795516
1965-07-13,295.518433,307.740692,0.000000
1965-07-14,295.495483,305.947083,0.000000
1965-07-15,295.492554,307.467224,0.000000
1965-07-16,296.513947,307.281342,0.000000
1965-07-17,296.101685,307.427826,1.780878
1965-07-18,296.296814,308.531616,0.000000
1965-07-19,296.990906,309.469666,0.000000
1965-07-20,297.661163,305.153412,9.641078
1965-07-21,296.756134,302.690125,16.862339
1965-07-22,295.418152,306.400757,0.000000
1965-07-23,295.504822,309.337433,0.000000
1965-07-24,296.153290,308.964783,0.000000
1965-07-25,296.784393,309.933014,0.000000
1965-07-26,297.675537,311.496033,0.000000
1965-07-27,298.132263,311.327148,0.464619
1965-07-28,297.663391,309.379364,0.000000
1965-07-29,297.781281,310.255798,0.000000
1965-07-30,298.170380,310.170959,0.000000
1965-07-31,297.203430,311.633514,0.508504
1965-08-01,298.423645,311.085724,2.524687
1965-08-02,297.125610,311.693573,1.651141
1965-08-03,297.746155,310.895721,0.567046
1965-08-04,296.918640,310.051910,0.000000
1965-08-05,297.576996,310.467224,0.000000
1965-08-06,296.569092,307.710571,0.000000
1965-08-07,295.223145,305.880798,0.000000
1965-08-08,295.394318,307.482971,0.000000
1965-08-09,296.953918,309.708221,0.000000
1965-08-10,296.989349,309.493011,0.000000
1965-08-11,295.926849,308.148499,0.307130
1965-08-12,296.796448,308.150024,0.000000
1965-08-13,297.474182,309.158295,0.000000
1965-08-14,297.826050,309.560242,0.000000
1965-08-15,298.505432,310.835419,0.000000
1965-08-16,298.350281,311.875092,0.000000
1965-08-17,299.428589,312.032562,0.000000
1965-08-18,299.338409,311.422516,0.000000
1965-08-19,298.539398,310.531647,2.364583
1965-08-20,297.794678,308.743286,0.000000
1965-08-21,297.471802,306.434509,6.920969
1965-08-22,296.726410,303.567688,10.752125
1965-08-23,291.917480,301.724487,1.401572
1965-08-24,294.071472,302.542450,17.162254
1965-08-25,295.509277,302.993927,20.834558
1965-08-26,294.180573,301.859100,5.419496
1965-08-27,292.749451,302.351135,0.531980
1965-08-28,292.608795,304.117188,1.632609
1965-08-29,292.320099,303.675446,1.856728
1965-08-30,292.803253,303.411194,1.752135
1965-08-31,292.219147,301.477997,0.716113
1965-09-01,292.474609,303.261658,0.000000
1965-09-02,293.779297,304.118805,0.000000
1965-09-03,293.491486,305.987396,0.386584
1965-09-04,293.938385,306.459991,0.000000
1965-09-05,294.298401,306.752258,0.000000
1965-09-06,294.617767,307.859314,0.000000
1965-09-07,296.851929,306.735016,0.000000
1965-09-08,295.869446,304.369324,7.022434
1965-09-09,295.279022,305.082062,6.825210
1965-09-10,293.954895,304.267303,0.000000
1965-09-11,295.207245,306.903595,0.000000
1965-09-12,294.796539,309.054962,0.000000
1965-09-13,294.645813,308.331543,2.168794
1965-09-14,294.749664,309.264496,0.000000
1965-09-15,294.978546,307.525909,0.000000
1965-09-16,293.805908,306.274658,0.000000
1965-09-17,294.866669,305.666595,3.045619
1965-09-18,293.735229,305.619354,0.000000
1965-09-19,293.511322,305.903320,0.000000
1965-09-20,293.963989,305.422607,1.528460
1965-09-21,294.306580,306.016266,0.000000
1965-09-22,292.691010,304.195374,0.000000
1965-09-23,294.546570,305.525604,0.000000
1965-09-24,293.141388,306.258240,0.000000
1965-09-25,294.026764,306.231384,0.000000
1965-09-26,294.416565,303.530853,0.000000
1965-09-27,284.361053,301.323181,0.000000
1965-09-28,288.741394,305.692413,0.690196
1965-09-29,284.286194,302.656525,0.000000
1965-09-30,281.548370,299.685028,0.000000
1965-10-01,285.298309,304.357697,0.000000
1965-10-02,290.728302,304.297516,0.000000
1965-10-03,290.764526,306.757843,0.000000
1965-10-04,291.026245,305.104187,0.000000
1965-10-05,289.892426,305.442291,0.000000
1965-10-06,292.090881,305.646576,0.000000
1965-10-07,292.535004,305.148987,0.000000
1965-10-08,291.616730,303.107452,0.000000
1965-10-09,291.730469,302.492889,0.000000
1965-10-10,287.781433,300.422943,0.000000
1965-10-11,283.600403,294.159760,0.000000
1965-10-12,287.152435,291.674042,13.774090
1965-10-13,287.389374,295.636047,1.975825
1965-10-14,288.223297,295.062500,45.087025
1965-10-15,291.311249,299.925262,4.591256
1965-10-16,291.187744,303.199585,0.498079
1965-10-17,292.343323,303.525146,0.642481
1965-10-18,290.955200,299.762390,5.076779
1965-10-19,293.913086,305.249664,2.796144
1965-10-20,290.536926,302.558777,0.000000
1965-10-21,283.186554,300.182739,0.000000
1965-10-22,285.327087,299.565155,0.000000
1965-10-23,285.247223,298.798859,0.957568
1965-10-24,287.168518,300.914856,1.362875
1965-10-25,290.051178,298.945679,8.877389
1965-10-26,290.985321,299.911316,2.317671
1965-10-27,289.462646,297.917236,4.248372
1965-10-28,287.149811,297.110840,0.000000
1965-10-29,285.146729,300.367462,0.000000
1965-10-30,286.663483,296.057861,0.000000
1965-10-31,284.445892,298.853790,2.113967
1965-11-01,289.305054,300.282837,0.785971
1965-11-02,290.225403,301.596161,1.022511
1965-11-03,290.723694,299.166504,11.384239
1965-11-04,273.870392,288.846283,0.768349
1965-11-05,275.136230,287.177216,0.000000
1965-11-06,279.067596,287.454102,0.000000
1965-11-07,288.478851,292.443390,52.081631
1965-11-08,283.424988,291.855225,26.278631
1965-11-09,280.884583,291.162598,5.905128
1965-11-10,279.405670,287.088806,0.000000
1965-11-11,274.778137,283.481537,0.000000
1965-11-12,279.893036,288.986755,13.922806
1965-11-13,275.906952,284.219391,15.510898
1965-11-14,272.478821,285.447479,0.000000
1965-11-15,275.432007,287.366974,0.000000
1965-11-16,278.180206,288.460815,0.000000
1965-11-17,278.258148,284.275757,29.141884
1965-11-18,283.619720,290.427124,35.416393
1965-11-19,280.826538,286.703003,2.287891
1965-11-20,278.530670,285.768799,0.000000
1965-11-21,276.249390,287.597565,0.000000
1965-11-22,282.435608,299.192657,0.000000
1965-11-23,284.177246,297.500153,0.000000
1965-11-24,287.837952,297.167572,0.000000
1965-11-25,279.183899,290.985321,0.000000
1965-11-26,277.190460,292.711670,0.000000
1965-11-27,277.419220,289.108917,0.837694
1965-11-28,273.009705,289.450043,0.000000
1965-11-29,277.930389,293.055939,0.000000
1965-11-30,281.625305,292.693817,0.000000
1965-12-01,282.551392,289.897919,0.000000
1965-12-02,287.478241,294.539612,4.099879
1965-12-03,285.001190,292.363312,0.847051
1965-12-04,277.975098,288.219238,0.000000
1965-12-05,274.932648,293.422180,0.000000
1965-12-06,284.271851,291.959473,5.016470
1965-12-07,276.819397,290.922180,2.702574
1965-12-08,268.569611,281.209839,0.000000
1965-12-09,270.666016,289.861755,0.000000
1965-12-10,277.350677,294.003235,0.644278
1965-12-11,274.866180,287.645874,0.000000
1965-12-12,278.770111,295.175659,0.807640
1965-12-13,287.812317,296.476685,3.656386
1965-12-14,285.874268,294.682159,9.233364
1965-12-15,276.080078,292.969818,0.000000
1965-12-16,278.313660,290.812164,0.000000
1965-12-17,283.646240,294.722015,0.570506
1965-12-18,283.645172,292.119720,0.000000
1965-12-19,280.422302,292.132904,0.000000
1965-12-20,270.861816,287.960327,11.726237
1965-12-21,266.180847,269.185455,11.458701
1965-12-22,254.619354,267.020660,0.000000
1965-12-23,256.141693,268.695038,0.000000
1965-12-24,267.249969,280.695099,0.618164
1965-12-25,278.944794,289.529907,0.413975
1965-12-26,280.881958,295.356323,0.000000
1965-12-27,284.166412,288.117737,0.000000
1965-12-28,268.716553,283.771179,0.000000
1965-12-29,278.986511,292.280273,0.000000
1965-12-30,275.466278,292.058411,0.000000
1965-12-31,276.773560,288.790222,0.000000
1966-01-01,277.404175,293.593201,0.000000
1966-01-02,280.722809,292.016663,0.000000
1966-01-03,279.182648,295.176544,0.000000
1966-01-04,280.203156,293.696289,0.000000
1966-01-05,283.644257,295.587585,0.000000
1966-01-06,282.334564,294.157593,0.000000
1966-01-07,281.252625,299.462402,0.000000
1966-01-08,284.520264,293.327545,0.662723
1966-01-09,271.667542,283.240540,0.000000
1966-01-10,276.999908,291.524353,0.000000
1966-01-11,277.482117,291.837769,0.000000
1966-01-12,272.707458,286.382812,0.323086
1966-01-13,275.524017,291.238525,0.000000
1966-01-14,273.523102,289.485718,0.000000
1966-01-15,279.730347,294.452820,0.516919
1966-01-16,275.658661,287.612579,0.000000
1966-01-17,274.035370,291.159546,0.000000
1966-01-18,277.828003,295.945465,0.000000
1966-01-19,281.766937,297.735229,0.000000
1966-01-20,282.963104,295.211761,0.458911
1966-01-21,280.811676,298.297668,0.000000
1966-01-22,281.906189,299.128693,0.000000
1966-01-23,285.474030,299.515198,0.000000
1966-01-24,282.108490,294.009277,0.000000
1966-01-25,275.512970,288.890289,0.000000
1966-01-26,277.418701,290.364044,0.000000
1966-01-27,278.963470,294.285095,0.000000
1966-01-28,280.242706,294.347229,0.000000
1966-01-29,283.962463,294.748505,1.880901
1966-01-30,275.331390,284.163116,3.675242
1966-01-31,270.290009,279.259216,0.000000
1966-02-01,269.215942,283.013641,0.000000
1966-02-02,272.577271,283.871063,0.000000
1966-02-03,279.818970,285.855469,26.732426
1966-02-04,273.798309,281.425446,2.089449
1966-02-05,268.911621,278.543152,0.000000
1966-02-06,273.275635,289.919952,0.000000
1966-02-07,276.365784,288.657227,0.000000
1966-02-08,278.060272,292.868774,0.000000
1966-02-09,284.106689,295.451843,0.000000
1966-02-10,280.524170,297.409027,0.000000
1966-02-11,277.803894,290.989624,0.000000
1966-02-12,280.847504,287.048218,3.681057
1966-02-13,277.332062,298.929199,0.000000
1966-02-14,280.532013,295.354584,0.000000
1966-02-15,284.435272,296.054199,1.646299
1966-02-16,283.284119,299.173737,0.000000
1966-02-17,285.766266,295.052521,0.000000
1966-02-18,281.799316,297.665894,0.000000
1966-02-19,282.507080,293.170776,8.552279
1966-02-20,273.047791,289.856567,0.000000
1966-02-21,282.258789,298.124695,0.000000
1966-02-22,285.708527,294.274170,0.000000
1966-02-23,282.624634,293.639771,0.000000
1966-02-24,281.644989,299.884308,0.000000
1966-02-25,285.201752,300.769714,0.000000
1966-02-26,286.804901,301.398407,0.000000
1966-02-27,287.992645,304.013916,0.475748
1966-02-28,288.120239,299.390045,0.000000
1966-03-01,282.413208,293.831635,0.000000
1966-03-02,281.588287,298.963409,0.000000
1966-03-03,284.768097,303.896606,0.000000
1966-03-04,290.964203,302.725067,0.474900
1966-03-05,284.519470,296.055267,0.000000
1966-03-06,285.063019,292.249329,0.000000
1966-03-07,280.758331,295.642700,0.000000
1966-03-08,286.840393,298.458099,4.269460
1966-03-09,288.387665,299.341736,0.633776
1966-03-10,283.848297,292.734589,0.000000
1966-03-11,281.195190,291.584167,0.000000
1966-03-12,280.330902,292.516754,0.000000
1966-03-13,282.259033,288.966400,17.404314
1966-03-14,284.396515,291.703430,46.022282
1966-03-15,274.971558,284.712219,0.000000
1966-03-16,280.532776,292.196991,0.000000
1966-03-17,282.123413,293.847137,0.000000
1966-03-18,278.713226,291.107056,0.000000
1966-03-19,277.818665,289.194000,0.000000
1966-03-20,278.046204,289.100525,0.000000
1966-03-21,282.291687,291.203217,3.209675
1966-03-22,285.497955,294.724640,3.332906
1966-03-23,285.967285,294.079376,0.000000
1966-03-24,286.834229,298.494873,0.614500
1966-03-25,289.148865,295.090607,0.000000
1966-03-26,282.096130,304.585480,0.000000
1966-03-27,285.389435,292.741028,0.000000
1966-03-28,285.658142,296.111023,0.477177
1966-03-29,287.904419,295.902496,0.000000
1966-03-30,282.963104,294.216522,0.000000
1966-03-31,284.071991,298.848480,0.854234
1966-04-01,288.272308,298.718231,0.407533
1966-04-02,284.840210,296.930603,0.000000
1966-04-03,285.781525,298.096588,0.000000
1966-04-04,285.234711,302.589539,0.000000
1966-04-05,285.446747,300.813141,0.000000
1966-04-06,285.778229,301.209381,0.000000
1966-04-07,286.679504,300.221802,0.323327
1966-04-08,284.663666,297.409332,0.000000
1966-04-09,280.155731,293.347778,0.000000
1966-04-10,281.522430,298.557556,0.000000
1966-04-11,285.504089,299.682251,0.000000
1966-04-12,288.511536,297.859863,5.588532
1966-04-13,287.151794,294.966156,0.000000
1966-04-14,281.692505,289.119446,0.000000
1966-04-15,279.221100,291.176758,0.000000
1966-04-16,283.157410,285.775055,0.588844
1966-04-17,288.742279,297.506256,9.910280
1966-04-18,284.467102,293.779236,0.824720
1966-04-19,287.920563,296.369049,9.976659
1966-04-20,290.889313,299.310028,12.894490
1966-04-21,290.908356,298.907959,2.466130
1966-04-22,286.057404,299.141663,0.000000
1966-04-23,284.138306,295.496216,0.000000
1966-04-24,283.656860,303.022644,0.000000
1966-04-25,289.325226,307.302551,0.000000
1966-04-26,291.919098,306.290192,0.000000
1966-04-27,292.273590,302.743317,1.811427
1966-04-28,289.672943,298.790100,2.762688
1966-04-29,283.861206,301.447479,0.000000
1966-04-30,288.598114,305.221191,0.000000
1966-05-01,288.874664,305.552948,0.000000
1966-05-02,292.194794,302.617096,0.000000
1966-05-03,289.930237,302.336060,0.000000
1966-05-04,290.743347,306.707611,0.000000
1966-05-05,293.263550,307.217468,0.000000
1966-05-06,292.555725,305.021088,0.000000
1966-05-07,292.491241,303.846527,0.000000
1966-05-08,290.281036,305.708008,0.000000
1966-05-09,292.120514,307.075745,0.000000
1966-05-10,295.580658,307.872375,0.000000
1966-05-11,295.705933,307.853607,0.724350
1966-05-12,295.110474,308.994537,0.000000
1966-05-13,295.065948,306.426117,0.000000
1966-05-14,291.945801,306.018494,0.000000
1966-05-15,295.115265,307.334229,0.000000
1966-05-16,293.512207,303.677216,0.000000
1966-05-17,293.608490,300.772705,0.503277
1966-05-18,291.658295,298.859619,0.000000
1966-05-19,286.484467,307.747375,0.000000
1966-05-20,292.244507,303.494354,0.000000
1966-05-21,294.814148,306.427765,3.369603
1966-05-22,293.066284,306.045013,0.000000
1966-05-23,292.726929,306.483704,0.000000
1966-05-24,294.704651,305.301910,1.748851
1966-05-25,294.308289,305.504395,0.000000
1966-05-26,294.090576,306.142273,0.000000
1966-05-27,293.953247,307.134247,0.000000
1966-05-28,295.727661,311.510651,0.000000
1966-05-29,297.088501,310.042969,0.000000
1966-05-30,296.882935,309.639313,0.000000
1966-05-31,295.268524,309.892944,0.000000
1966-06-01,296.388092,309.076569,0.000000
1966-06-02,296.103546,306.650970,0.747095
1966-06-03,295.631744,310.119232,0.000000
1966-06-04,295.774384,307.616547,0.000000
1966-06-05,292.465820,308.044983,0.000000
1966-06-06,294.822906,308.904785,0.000000
1966-06-07,295.784332,305.427521,28.520397
1966-06-08,295.222321,298.852264,32.681644
1966-06-09,293.529449,298.071838,32.146896
1966-06-10,294.091187,300.967407,0.000000
1966-06-11,294.865845,305.399384,0.000000
1966-06-12,295.572784,308.056427,0.000000
1966-06-13,296.832642,309.022949,0.000000
1966-06-14,296.785461,308.421234,0.779989
1966-06-15,296.085632,309.938904,1.217294
1966-06-16,297.409851,310.450195,0.000000
1966-06-17,297.937836,310.356171,0.000000
1966-06-18,297.611298,309.419769,0.000000
1966-06-19,298.157074,308.310211,4.533250
1966-06-20,296.456970,307.454010,0.000000
1966-06-21,295.985321,309.046051,0.000000
1966-06-22,297.043335,309.580780,0.000000
1966-06-23,298.252533,309.947601,0.000000
1966-06-24,296.986664,307.997833,1.066319
1966-06-25,296.617279,307.277924,0.000000
1966-06-26,296.883850,308.050751,0.000000
1966-06-27,296.628265,308.875824,0.000000
1966-06-28,298.446869,311.346405,0.000000
1966-06-29,298.357788,311.865906,0.000000
1966-06-30,297.695984,311.740875,0.402033
1966-07-01,297.804565,311.199158,0.000000
1966-07-02,298.527985,308.051086,3.080805
1966-07-03,296.302795,306.082611,1.293594
1966-07-04,296.086731,308.260498,0.000000
1966-07-05,295.733734,308.316895,0.000000
1966-07-06,296.571350,309.298859,0.000000
1966-07-07,296.766266,309.027863,0.000000
1966-07-08,297.167084,307.041595,0.000000
1966-07-09,297.251953,309.261230,0.000000
1966-07-10,297.421692,310.980133,0.000000
1966-07-11,297.119690,313.879578,0.000000
1966-07-12,298.829742,310.963196,0.000000
1966-07-13,298.767426,310.918518,0.000000
1966-07-14,297.596313,307.156708,0.520277
1966-07-15,296.317932,308.114380,0.000000
1966-07-16,296.423157,308.371155,0.000000
1966-07-17,296.553192,307.679962,0.000000
1966-07-18,296.868866,308.082428,0.000000
1966-07-19,297.413391,308.627838,0.000000
1966-07-20,297.565704,309.387421,0.000000
1966-07-21,297.399933,309.037689,0.000000
1966-07-22,296.794067,308.149048,0.000000
1966-07-23,296.280273,306.914886,0.000000
1966-07-24,296.349548,306.555328,0.000000
1966-07-25,296.157410,306.485229,0.000000
1966-07-26,296.177185,305.559845,0.000000
1966-07-27,296.543579,305.971680,0.000000
1966-07-28,297.207733,308.385345,0.000000
1966-07-29,296.691895,310.203674,0.000000
1966-07-30,297.333038,311.647247,0.000000
1966-07-31,298.110535,312.263550,0.000000
1966-08-01,299.260132,312.253296,4.510046
1966-08-02,299.939087,312.088074,0.295290
1966-08-03,298.104095,311.313965,0.000000
1966-08-04,298.206055,311.373566,0.000000
1966-08-05,297.892548,311.349518,0.000000
1966-08-06,298.232361,310.331787,0.000000
1966-08-07,298.058838,310.592926,0.000000
1966-08-08,297.692413,311.041016,0.000000
1966-08-09,298.305359,310.672852,0.000000
1966-08-10,297.945190,310.283600,0.000000
1966-08-11,297.774597,310.236115,0.000000
1966-08-12,297.567505,310.734039,0.000000
1966-08-13,297.399536,310.653290,0.000000
1966-08-14,296.943756,309.157043,0.000000
1966-08-15,296.825073,309.004944,0.000000
1966-08-16,297.415405,312.990845,0.000000
1966-08-17,297.865295,313.305054,0.000000
1966-08-18,298.239990,310.355225,0.000000
1966-08-19,297.993225,309.206482,0.000000
1966-08-20,297.871429,309.572937,0.000000
