#Variables:
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)
1968-12-11,277.926392,287.856049,5.083546
1968-12-12,274.600739,284.511200,0.000000
1968-12-13,273.559753,288.637909,0.000000
1968-12-14,276.000702,287.566986,0.000000
1968-12-15,282.436432,290.234741,0.000000
1968-12-16,276.771637,288.499237,0.000000
1968-12-17,272.488342,285.713531,0.000000
1968-12-18,275.901154,287.572083,0.000000
1968-12-19,280.542084,296.807861,0.000000
1968-12-20,282.868652,293.336670,0.000000
1968-12-21,276.297241,284.088104,21.318380
1968-12-22,269.230011,275.895233,3.385828
1968-12-23,267.882507,278.586975,0.000000
1968-12-24,268.572174,284.702332,0.000000
1968-12-25,277.166656,290.908112,0.000000
1968-12-26,286.217377,292.013947,0.400143
1968-12-27,276.009979,289.676056,0.000000
1968-12-28,276.239471,294.188660,0.000000
1968-12-29,279.116119,285.847595,0.413975
1968-12-30,271.297089,282.132019,0.000000
1968-12-31,270.530670,283.275421,0.000000
1969-01-01,272.251862,286.432343,0.000000
1969-01-02,273.556702,288.667297,0.000000
1969-01-03,278.426422,285.976349,1.101731
1969-01-04,277.495178,286.531403,33.909771
1969-01-05,273.225220,278.888000,32.271458
1969-01-06,271.614563,277.219604,10.078406
1969-01-07,270.603210,280.068451,1.823877
1969-01-08,270.051971,283.292511,0.000000
1969-01-09,269.229919,277.138916,0.000000
1969-01-10,265.694519,279.535706,0.000000
1969-01-11,268.090240,283.036652,0.000000
1969-01-12,271.760986,285.573608,0.000000
1969-01-13,274.034424,290.322754,0.000000
1969-01-14,272.825897,283.382812,0.000000
1969-01-15,267.597931,280.149353,0.000000
1969-01-16,268.973602,283.307587,0.000000
1969-01-17,275.212738,286.936035,0.000000
1969-01-18,273.123688,283.354034,7.688626
1969-01-19,273.302856,278.069611,24.389299
1969-01-20,272.724640,279.218262,9.334826
1969-01-21,264.291992,278.197052,0.000000
1969-01-22,267.455933,279.709442,0.000000
1969-01-23,269.802551,281.101624,0.000000
1969-01-24,270.696838,283.696533,0.000000
1969-01-25,272.773254,283.103119,0.000000
1969-01-26,274.542297,282.166321,1.709285
1969-01-27,282.037140,286.827545,23.439920
1969-01-28,281.395844,285.482941,30.969946
1969-01-29,281.783264,286.214294,7.118431
1969-01-30,281.795410,287.960815,1.854031
1969-01-31,276.551514,288.400818,0.000000
1969-02-01,274.836761,289.592834,0.000000
1969-02-02,276.824890,284.071167,0.000000
1969-02-03,273.106567,280.007782,0.000000
1969-02-04,269.797760,281.919312,0.000000
1969-02-05,271.762970,285.194336,0.000000
1969-02-06,273.838654,284.537781,0.000000
1969-02-07,274.311035,287.901459,0.000000
1969-02-08,275.266876,290.236298,0.000000
1969-02-09,275.358582,290.381866,0.000000
1969-02-10,277.387848,292.234222,0.000000
1969-02-11,277.339203,288.448303,0.000000
1969-02-12,274.065582,289.420624,0.000000
1969-02-13,278.853821,290.105011,0.000000
1969-02-14,278.030609,292.380676,0.000000
1969-02-15,281.825958,289.017456,14.367348
1969-02-16,281.014557,288.971832,2.643134
1969-02-17,277.393951,287.752350,0.539382
1969-02-18,278.294159,290.555511,1.062970
1969-02-19,277.942139,286.863770,0.000000
1969-02-20,274.570923,288.093140,0.000000
1969-02-21,274.837708,290.315399,0.000000
1969-02-22,276.040161,284.979156,0.000000
1969-02-23,273.704651,278.265839,0.563653
1969-02-24,273.566223,282.585541,0.852262
1969-02-25,277.358856,287.942963,2.831810
1969-02-26,282.780853,289.815643,0.000000
1969-02-27,269.169708,280.315735,0.000000
1969-02-28,273.267029,276.988831,0.000000
1969-03-01,278.453003,286.029236,5.570277
1969-03-02,278.325745,294.773651,0.000000
1969-03-03,282.869171,295.475739,0.000000
1969-03-04,277.476379,287.813812,0.000000
1969-03-05,284.195557,298.298035,0.431298
1969-03-06,289.536011,300.603912,0.376621
1969-03-07,287.025513,298.296143,0.000000
1969-03-08,277.369812,291.816589,0.000000
1969-03-09,281.685333,286.820770,0.000000
1969-03-10,280.908752,286.291656,26.903870
1969-03-11,275.316589,281.924072,0.000000
1969-03-12,269.432709,284.925598,0.000000
1969-03-13,275.874878,290.823914,0.000000
1969-03-14,279.793945,293.329102,0.000000
1969-03-15,282.291748,297.465607,0.000000
1969-03-16,280.318390,292.741028,0.000000
1969-03-17,277.979645,296.630066,0.000000
1969-03-18,282.086853,294.319122,0.000000
1969-03-19,277.957367,287.858002,0.000000
1969-03-20,276.282318,289.696899,0.000000
1969-03-21,277.661591,293.078461,0.000000
1969-03-22,286.123566,297.386322,0.521807
1969-03-23,277.074799,291.813690,0.000000
1969-03-24,273.883606,288.860901,0.000000
1969-03-25,279.288879,292.288544,0.000000
1969-03-26,288.151978,299.735748,2.184961
1969-03-27,286.611603,300.999786,0.000000
1969-03-28,283.092346,303.395874,0.483312
1969-03-29,287.581360,301.689575,0.281302
1969-03-30,285.203308,296.078949,0.000000
1969-03-31,275.153870,288.764526,0.000000
1969-04-01,278.323730,295.644958,0.000000
1969-04-02,284.483490,301.747284,0.000000
1969-04-03,288.629974,300.506409,0.000000
1969-04-04,291.496582,299.768677,1.581934
1969-04-05,291.166046,299.370056,5.615082
1969-04-06,285.357025,294.958252,1.024712
1969-04-07,282.985901,288.394867,3.498581
1969-04-08,277.931061,290.180450,0.000000
1969-04-09,279.602966,294.751251,0.000000
1969-04-10,282.579895,295.175781,0.342162
1969-04-11,281.647949,297.199860,0.767388
1969-04-12,282.741669,298.295349,0.000000
1969-04-13,285.088043,296.634766,0.000000
1969-04-14,282.902130,295.071808,0.000000
1969-04-15,285.640472,291.305756,0.000000
1969-04-16,283.807465,287.611359,0.000000
1969-04-17,286.881683,294.438324,0.000000
1969-04-18,289.005707,304.964752,0.000000
1969-04-19,290.632324,306.000641,0.000000
1969-04-20,293.286316,301.970612,0.000000
1969-04-21,291.800507,301.282257,0.000000
1969-04-22,289.461761,303.866577,0.000000
1969-04-23,289.240204,300.218628,0.000000
1969-04-24,289.432831,303.695465,0.000000
1969-04-25,290.262573,307.037903,0.000000
1969-04-26,290.769592,306.399841,0.000000
1969-04-27,291.687134,308.261444,0.000000
1969-04-28,293.154907,306.024384,0.000000
1969-04-29,290.209412,302.793091,4.237687
1969-04-30,288.483765,293.854126,3.432557
1969-05-01,292.418091,296.914215,17.508804
1969-05-02,291.661896,294.926147,2.234724
1969-05-03,292.158752,301.362793,7.292423
1969-05-04,292.003265,306.083160,0.426378
1969-05-05,294.850769,302.597168,8.047535
1969-05-06,291.050964,302.206604,8.814309
1969-05-07,290.990570,303.338196,0.000000
1969-05-08,287.670319,304.292267,0.000000
1969-05-09,291.078278,301.339691,0.000000
1969-05-10,292.613220,305.031494,17.680408
1969-05-11,292.583466,304.759613,7.841444
1969-05-12,291.983490,299.883453,23.372021
1969-05-13,294.933472,300.699371,30.421799
1969-05-14,293.608917,302.205353,4.567530
1969-05-15,292.672119,303.559601,1.349181
1969-05-16,292.672974,302.899261,4.124060
1969-05-17,293.631409,299.366730,1.896203
1969-05-18,294.634644,302.937592,15.776205
1969-05-19,295.369415,301.513062,19.262152
1969-05-20,293.826233,299.422729,6.205187
1969-05-21,294.605957,297.520020,1.030780
1969-05-22,291.139160,300.499969,0.000000
1969-05-23,292.582153,301.150818,0.296790
1969-05-24,293.850922,301.293549,0.769215
1969-05-25,294.130157,304.143494,3.191058
1969-05-26,292.042847,303.591766,0.000000
1969-05-27,290.239227,303.090454,0.000000
1969-05-28,291.737091,302.288666,0.000000
1969-05-29,291.362061,301.550812,0.000000
1969-05-30,289.346985,302.407288,0.000000
1969-05-31,292.151093,302.512360,0.000000
1969-06-01,291.093140,302.180420,0.000000
1969-06-02,293.243042,303.189362,0.562680
1969-06-03,293.040497,305.111755,0.000000
1969-06-04,294.871429,305.271606,0.000000
1969-06-05,296.919128,306.083618,0.000000
1969-06-06,296.476074,305.689117,0.000000
1969-06-07,294.710571,305.456085,1.034376
1969-06-08,292.949982,303.420074,7.970459
1969-06-09,293.531311,302.124023,6.115659
1969-06-10,292.744965,301.796509,0.000000
1969-06-11,292.581451,303.334930,0.000000
1969-06-12,293.283417,305.696564,2.692896
1969-06-13,294.547974,306.562805,0.000000
1969-06-14,293.691467,306.074493,0.000000
1969-06-15,294.532043,303.486694,5.777703
1969-06-16,294.101318,306.066833,0.000000
1969-06-17,296.336426,305.563080,0.000000
1969-06-18,295.382141,304.824829,0.281015
1969-06-19,293.215454,304.347687,3.422955
1969-06-20,293.021545,305.314148,2.026530
1969-06-21,296.058502,302.414581,43.450981
1969-06-22,296.059998,299.117981,72.578423
1969-06-23,295.563232,302.203522,44.480175
1969-06-24,297.555420,301.696838,25.362955
1969-06-25,295.593475,301.800568,11.400196
1969-06-26,296.625214,301.540100,26.559488
1969-06-27,296.121460,302.068024,7.791302
1969-06-28,293.967102,301.766357,36.273640
1969-06-29,295.499420,300.210724,32.725021
1969-06-30,294.160797,301.802673,0.651902
1969-07-01,292.458893,300.399902,0.000000
1969-07-02,294.965973,301.347931,24.479174
1969-07-03,295.076904,300.899994,49.950237
1969-07-04,295.993652,302.773590,19.150600
1969-07-05,295.897736,303.967285,8.295038
1969-07-06,295.401093,304.502014,1.540579
1969-07-07,296.040771,304.777313,1.981304
1969-07-08,296.157532,303.130035,7.961816
1969-07-09,296.817749,302.702637,12.980786
1969-07-10,295.644531,303.503540,4.114511
1969-07-11,294.450836,304.897430,0.000000
1969-07-12,295.074768,303.599792,0.000000
1969-07-13,294.272827,305.707977,0.000000
1969-07-14,294.610168,304.143158,3.239288
1969-07-15,295.099091,301.843018,2.149541
1969-07-16,294.658356,301.059937,6.611648
1969-07-17,295.332825,302.824860,1.979734
1969-07-18,295.525818,304.689484,0.695611
1969-07-19,295.286743,303.217407,22.028109
1969-07-20,294.386688,304.004211,0.000000
1969-07-21,294.028412,305.620087,0.000000
1969-07-22,294.309143,305.252106,0.000000
1969-07-23,294.183899,305.646973,0.000000
1969-07-24,294.369598,306.179932,3.640558
1969-07-25,295.392822,297.481110,30.937313
1969-07-26,292.212830,292.212830,17.902416
1969-07-27,295.015381,300.338715,40.679150
1969-07-28,296.202454,299.120880,14.651173
1969-07-29,299.745422,304.665649,3.671059
1969-07-30,298.725616,304.681702,3.463389
1969-07-31,297.463226,306.455231,0.000000
1969-08-01,295.413727,306.901550,0.000000
1969-08-02,294.635864,307.091095,0.000000
1969-08-03,295.064209,307.487152,0.000000
1969-08-04,296.239899,307.109009,0.802015
1969-08-05,296.823120,308.039459,0.000000
1969-08-06,296.619629,308.835602,0.000000
1969-08-07,297.021088,308.632446,0.000000
1969-08-08,294.548340,305.833069,0.284668
1969-08-09,294.437561,305.619995,0.281481
1969-08-10,294.186890,306.295776,0.000000
1969-08-11,295.085846,304.789581,0.443509
1969-08-12,297.121185,304.166779,6.736604
1969-08-13,296.521881,304.710510,4.868497
1969-08-14,297.101776,306.096008,1.144957
1969-08-15,295.549805,307.074829,3.715964
1969-08-16,294.886719,307.635986,1.432429
1969-08-17,295.253113,309.962616,0.000000
1969-08-18,295.983276,310.467834,0.000000
1969-08-19,297.275024,308.232635,0.000000
1969-08-20,295.272217,306.131165,0.000000
1969-08-21,294.555206,307.102112,0.000000
1969-08-22,295.845764,307.529327,0.000000
1969-08-23,295.492676,304.772095,0.000000
1969-08-24,294.497009,303.908600,1.093511
1969-08-25,291.750824,303.880402,5.607219
1969-08-26,294.980743,306.944641,0.000000
1969-08-27,294.651123,308.694092,0.000000
1969-08-28,296.016693,310.461426,0.000000
1969-08-29,295.994934,308.948425,0.000000
1969-08-30,295.757324,308.023956,0.444241
1969-08-31,295.546844,309.816406,0.000000
1969-09-01,294.341370,309.716614,0.000000
1969-09-02,294.646698,307.494232,0.000000
1969-09-03,294.792633,307.342712,3.497271
1969-09-04,295.768860,303.773102,3.376001
1969-09-05,295.889740,303.629730,1.105622
1969-09-06,296.008820,304.673035,0.000000
1969-09-07,296.351990,305.338715,0.633755
1969-09-08,294.399414,305.148865,0.689133
1969-09-09,294.214874,304.262054,0.933622
1969-09-10,294.505096,304.843384,3.593507
1969-09-11,294.404480,303.898376,3.532038
1969-09-12,293.906891,304.077118,7.573677
1969-09-13,294.508179,305.638000,0.000000
1969-09-14,290.698517,307.061096,0.000000
1969-09-15,292.600311,304.886871,0.000000
1969-09-16,296.351044,303.734283,2.149055
1969-09-17,294.541138,305.270660,0.000000
1969-09-18,295.108948,306.038635,0.000000
1969-09-19,293.428680,305.148926,0.000000
1969-09-20,295.135956,304.263458,0.000000
1969-09-21,295.809540,304.977875,0.000000
1969-09-22,294.440399,305.047211,0.000000
1969-09-23,294.971710,306.336304,0.000000
1969-09-24,294.838470,305.862915,0.966476
1969-09-25,294.316925,306.112274,0.000000
1969-09-26,291.577454,306.096069,1.392497
1969-09-27,295.093384,309.666382,40.323391
1969-09-28,294.425507,300.257141,96.310120
1969-09-29,290.766113,299.818481,19.777294
1969-09-30,291.637634,303.166962,0.000000
1969-10-01,292.213287,303.237976,1.058303
1969-10-02,290.626678,305.443115,0.000000
1969-10-03,291.526031,306.092987,0.000000
1969-10-04,290.249115,304.269592,0.000000
1969-10-05,289.429840,303.031128,0.000000
1969-10-06,287.755554,301.674408,0.000000
1969-10-07,288.692871,298.431000,0.000000
1969-10-08,289.437775,297.903015,0.000000
1969-10-09,291.115021,298.255646,0.000000
1969-10-10,288.100677,300.120667,0.000000
1969-10-11,288.013702,298.998810,0.000000
1969-10-12,285.076172,295.455994,0.000000
1969-10-13,286.203369,300.063354,0.000000
1969-10-14,289.968079,300.753784,0.593217
1969-10-15,290.917572,297.847229,1.602710
1969-10-16,287.726349,295.958527,24.656185
1969-10-17,285.937775,294.929932,0.000000
1969-10-18,287.150177,293.656799,0.000000
1969-10-19,286.712219,294.802429,0.000000
1969-10-20,283.225830,296.796600,0.000000
1969-10-21,285.760162,299.693756,0.000000
1969-10-22,289.948181,299.146851,3.819013
1969-10-23,290.678467,295.932159,5.341782
1969-10-24,284.307312,294.872803,0.000000
1969-10-25,283.700531,297.166656,0.000000
1969-10-26,287.977325,298.201874,0.000000
1969-10-27,290.536926,301.544312,0.000000
1969-10-28,285.281769,297.034424,0.000000
1969-10-29,279.448334,294.357910,0.000000
1969-10-30,277.307983,294.938232,0.000000
1969-10-31,279.693390,297.927948,0.000000
1969-11-01,286.566376,302.268738,0.000000
1969-11-02,287.970428,304.992310,0.000000
1969-11-03,286.536957,299.217957,0.000000
1969-11-04,281.709473,300.069519,0.000000
1969-11-05,281.668579,300.351410,0.000000
1969-11-06,284.301392,301.534729,0.000000
1969-11-07,286.888885,301.987274,0.000000
1969-11-08,290.234619,302.003204,0.000000
1969-11-09,289.351013,297.057343,1.054327
1969-11-10,286.099579,293.723083,0.000000
1969-11-11,287.245209,301.233795,0.000000
1969-11-12,289.168274,303.013824,0.000000
1969-11-13,290.451965,299.789703,1.643234
1969-11-14,288.833221,301.591888,0.000000
1969-11-15,288.558746,302.221710,0.497584
1969-11-16,271.734222,291.506378,0.000000
1969-11-17,270.856476,284.418213,1.404581
1969-11-18,281.635223,293.667206,0.677692
1969-11-19,285.331573,297.322418,0.000000
1969-11-20,289.192047,300.904236,0.778375
1969-11-21,285.050049,292.498352,0.455768
1969-11-22,275.279877,293.250031,0.000000
1969-11-23,278.282227,298.106689,0.000000
1969-11-24,281.145020,300.046112,0.000000
1969-11-25,284.424438,296.025116,0.000000
1969-11-26,288.678192,297.548859,0.000000
1969-11-27,287.204102,296.533875,2.200926
1969-11-28,278.230957,291.066223,0.000000
1969-11-29,277.037323,294.346039,0.000000
1969-11-30,286.218109,296.365143,0.282376
1969-12-01,283.897247,296.586060,6.358494
1969-12-02,285.989227,293.642487,3.737997
1969-12-03,276.375275,287.486481,0.284733
1969-12-04,274.902954,280.282257,4.266470
1969-12-05,274.166870,284.137146,0.379647
1969-12-06,272.080200,288.791351,0.000000
1969-12-07,275.840149,292.842773,0.000000
1969-12-08,279.610168,290.660767,4.912318
1969-12-09,280.949677,287.884369,4.649219
1969-12-10,281.714966,291.336670,0.000000
1969-12-11,282.058990,295.043274,2.020861
1969-12-12,281.553162,293.284180,0.000000
1969-12-13,270.206390,286.965546,3.474541
1969-12-14,259.381622,276.807098,0.000000
1969-12-15,268.488617,285.373138,0.000000
1969-12-16,274.638672,290.812164,0.000000
1969-12-17,281.877808,290.292297,0.000000
1969-12-18,276.495483,290.415588,0.000000
1969-12-19,278.927094,291.901001,0.000000
1969-12-20,273.437805,284.371948,0.000000
1969-12-21,267.515137,279.332092,0.000000
1969-12-22,267.284851,278.500885,0.000000
1969-12-23,266.321442,280.747864,0.000000
1969-12-24,270.257446,286.902863,0.000000
1969-12-25,271.449829,281.729553,0.000000
1969-12-26,273.176910,285.421326,2.913303
1969-12-27,284.274628,297.056915,20.057074
1969-12-28,273.721466,290.808960,0.469281
1969-12-29,270.635986,278.991760,0.000000
1969-12-30,258.855835,274.238800,0.000000
1969-12-31,265.627930,281.684967,0.000000
1970-01-01,272.771484,288.395782,0.000000
1970-01-02,277.971069,286.223907,0.000000
1970-01-03,274.206116,284.221161,0.662723
1970-01-04,275.410675,287.691284,0.000000
1970-01-05,281.053955,287.810608,2.226777
1970-01-06,281.506653,286.049164,1.755863
1970-01-07,272.689545,281.056976,4.643909
1970-01-08,271.667542,281.327545,0.000000
1970-01-09,270.622894,283.255066,0.000000
1970-01-10,273.198608,285.312866,0.000000
1970-01-11,274.172607,287.801239,0.000000
1970-01-12,274.718536,288.071686,0.000000
1970-01-13,278.173340,289.493408,4.586602
1970-01-14,275.443268,290.116913,0.000000
1970-01-15,275.209106,290.889038,0.000000
1970-01-16,277.404602,292.923706,0.000000
1970-01-17,281.417053,295.838104,0.000000
1970-01-18,283.011780,291.722717,6.437839
1970-01-19,281.620728,289.047791,13.587336
1970-01-20,282.058624,286.668365,1.196682
1970-01-21,275.757812,289.390076,0.000000
1970-01-22,275.508484,290.435028,0.000000
1970-01-23,275.407593,290.064209,0.000000
1970-01-24,278.563019,291.356506,0.000000
1970-01-25,277.280273,289.500305,0.000000
1970-01-26,274.594208,288.971924,0.000000
1970-01-27,279.146637,285.690125,0.000000
1970-01-28,276.809692,292.103821,0.000000
1970-01-29,281.774292,292.704742,6.130701
1970-01-30,286.305847,293.373047,34.154709
1970-01-31,283.617493,289.658661,16.978653
1970-02-01,284.046387,288.694122,0.771692
1970-02-02,281.531921,289.733643,0.000000
1970-02-03,281.593475,291.803680,0.000000
1970-02-04,279.780548,292.249115,0.000000
1970-02-05,278.615845,289.139526,0.000000
1970-02-06,280.841095,284.052460,4.779978
1970-02-07,278.974121,282.745239,16.167667
1970-02-08,276.133972,281.876221,40.006767
1970-02-09,267.033264,274.558075,0.000000
1970-02-10,267.857727,278.412109,0.000000
1970-02-11,269.922821,279.137024,0.000000
1970-02-12,273.018860,279.080811,3.608715
1970-02-13,270.719299,283.387726,0.000000
1970-02-14,273.109955,285.158783,0.000000
1970-02-15,276.158203,286.598053,0.000000
