#Variables:
#tasmin_BNU-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)
1966-06-17,295.677490,309.065796,1.111342
1966-06-18,295.858826,309.339233,0.000000
1966-06-19,296.461853,308.953827,5.176156
1966-06-20,296.075409,307.384552,0.921166
1966-06-21,295.957123,305.868896,1.346408
1966-06-22,296.336426,306.172180,0.397925
1966-06-23,296.414124,306.491119,1.301686
1966-06-24,296.284241,307.060303,0.000000
1966-06-25,296.571381,307.771179,0.000000
1966-06-26,297.165161,309.151459,0.578768
1966-06-27,296.682587,310.544220,0.000000
1966-06-28,297.476044,310.775238,0.000000
1966-06-29,296.690826,310.625366,0.000000
1966-06-30,295.671448,310.882782,0.000000
1966-07-01,296.411469,311.585388,0.000000
1966-07-02,296.959167,311.215088,0.000000
1966-07-03,297.159729,310.451447,0.000000
1966-07-04,296.978088,310.053070,0.000000
1966-07-05,296.884644,307.424713,0.433096
1966-07-06,296.456238,306.482117,0.000000
1966-07-07,295.987030,305.384216,0.000000
1966-07-08,296.382660,306.121185,0.000000
1966-07-09,296.570190,307.258301,0.000000
1966-07-10,296.911682,309.381012,0.000000
1966-07-11,297.624329,310.830902,0.000000
1966-07-12,298.087372,311.046448,0.000000
1966-07-13,297.621399,310.516357,0.000000
1966-07-14,296.990814,308.330811,0.000000
1966-07-15,297.048431,309.138000,0.000000
1966-07-16,296.930847,308.114380,0.000000
1966-07-17,297.155823,307.796173,0.000000
1966-07-18,297.457123,310.321381,0.000000
1966-07-19,298.658722,311.494934,0.504454
1966-07-20,298.680420,311.496155,0.000000
1966-07-21,298.604980,311.277771,0.000000
1966-07-22,298.420959,310.945068,0.000000
1966-07-23,298.520996,310.663391,0.000000
1966-07-24,298.501404,310.570984,0.000000
1966-07-25,298.669556,309.908966,0.000000
1966-07-26,297.885162,309.962250,0.000000
1966-07-27,297.805176,309.784027,0.000000
1966-07-28,297.163116,309.792816,0.000000
1966-07-29,297.584320,311.048248,0.000000
1966-07-30,297.822662,312.845490,0.000000
1966-07-31,298.083374,313.047668,0.000000
1966-08-01,297.134521,311.830261,0.279888
1966-08-02,298.804138,311.374756,0.856946
1966-08-03,298.008179,309.711700,5.506374
1966-08-04,297.468994,307.371155,12.998199
1966-08-05,296.300446,306.901306,0.560784
1966-08-06,296.366364,309.006287,0.000000
1966-08-07,296.087891,309.005463,0.000000
1966-08-08,294.826477,306.761353,0.362568
1966-08-09,295.103973,304.735229,3.463389
1966-08-10,295.087646,304.597717,0.000000
1966-08-11,294.037415,305.602386,0.000000
1966-08-12,294.660980,305.947601,0.000000
1966-08-13,295.000153,306.370300,0.000000
1966-08-14,295.546753,306.775787,1.174343
1966-08-15,295.283722,306.599121,0.000000
1966-08-16,295.661438,306.665680,0.000000
1966-08-17,295.371338,306.906708,0.000000
1966-08-18,295.842529,307.693359,0.000000
1966-08-19,295.712769,309.004700,0.000000
1966-08-20,295.510773,309.748138,0.000000
1966-08-21,296.051270,309.500824,0.000000
1966-08-22,296.159149,309.911499,0.000000
1966-08-23,296.063873,310.100769,0.000000
1966-08-24,295.897034,309.751801,0.000000
1966-08-25,296.018097,309.627075,0.000000
1966-08-26,296.110260,310.371735,0.000000
1966-08-27,296.408661,310.233765,0.000000
1966-08-28,296.569122,309.755707,0.000000
1966-08-29,296.021240,308.388702,0.000000
1966-08-30,296.731384,309.125275,0.492859
1966-08-31,297.037506,309.425934,0.000000
1966-09-01,296.548920,308.307892,0.000000
1966-09-02,296.322266,308.919891,0.000000
1966-09-03,296.599640,310.211853,0.000000
1966-09-04,296.712555,311.145355,0.000000
1966-09-05,295.990387,310.110016,0.000000
1966-09-06,296.133179,308.554260,0.000000
1966-09-07,295.892517,306.633850,0.000000
1966-09-08,295.976227,307.541260,0.000000
1966-09-09,296.194580,308.610596,0.000000
1966-09-10,295.917419,308.568329,0.000000
1966-09-11,295.706940,308.023956,0.000000
1966-09-12,295.441254,306.719238,0.000000
1966-09-13,295.421661,308.414398,0.000000
1966-09-14,296.253418,310.841675,0.000000
1966-09-15,296.684998,312.342499,0.000000
1966-09-16,297.937958,310.354858,0.541245
1966-09-17,296.527405,308.266113,0.383111
1966-09-18,295.616119,306.113678,0.000000
1966-09-19,295.661316,304.794586,8.115458
1966-09-20,295.360504,303.356171,8.854281
1966-09-21,293.724670,299.864166,0.000000
1966-09-22,292.806488,301.119904,0.000000
1966-09-23,292.286682,301.886292,0.000000
1966-09-24,292.689148,301.851379,0.000000
1966-09-25,293.936584,304.433990,13.431478
1966-09-26,292.922302,303.217316,12.231471
1966-09-27,287.706451,300.953674,0.000000
1966-09-28,287.355103,304.355927,0.000000
1966-09-29,290.692749,306.006897,0.000000
1966-09-30,293.971313,304.371307,0.000000
1966-10-01,293.739563,303.196442,0.000000
1966-10-02,292.920776,304.262726,3.207989
1966-10-03,291.803772,304.125641,0.000000
1966-10-04,291.719177,303.726501,0.000000
1966-10-05,288.687653,303.003082,0.000000
1966-10-06,286.488953,304.134338,0.000000
1966-10-07,289.970734,305.275665,0.000000
1966-10-08,293.133514,304.420593,0.000000
1966-10-09,291.379761,304.030060,0.000000
1966-10-10,293.093109,302.908844,0.000000
1966-10-11,292.610352,300.972870,1.007251
1966-10-12,290.498444,302.184998,0.000000
1966-10-13,291.074310,302.558777,0.000000
1966-10-14,291.453918,303.772491,1.538131
1966-10-15,291.840607,304.277008,0.000000
1966-10-16,292.288208,307.915344,0.000000
1966-10-17,293.416199,307.230377,0.000000
1966-10-18,293.342651,304.701111,0.712192
1966-10-19,283.761658,302.251282,1.383411
1966-10-20,281.480103,297.684753,0.000000
1966-10-21,283.843903,298.967926,0.000000
1966-10-22,283.204651,302.673828,0.000000
1966-10-23,284.773346,303.358978,0.000000
1966-10-24,288.240204,302.470398,0.362179
1966-10-25,289.859558,302.434814,0.000000
1966-10-26,288.339691,303.211792,0.000000
1966-10-27,289.383972,303.451294,0.000000
1966-10-28,290.494690,302.303589,0.000000
1966-10-29,291.103760,302.435791,0.683138
1966-10-30,291.232239,301.409241,0.000000
1966-10-31,291.099579,298.281769,0.000000
1966-11-01,291.194794,301.240204,0.754499
1966-11-02,292.021332,301.356018,3.795266
1966-11-03,291.638336,301.448395,7.120594
1966-11-04,286.369049,296.744537,0.000000
1966-11-05,280.982117,295.627258,0.000000
1966-11-06,282.415375,294.622742,0.000000
1966-11-07,277.507385,292.077545,0.000000
1966-11-08,274.750702,292.268921,0.000000
1966-11-09,279.531525,296.802002,0.000000
1966-11-10,286.040497,300.732605,0.000000
1966-11-11,286.176086,302.470825,0.000000
1966-11-12,291.155243,301.445557,10.760719
1966-11-13,283.394745,299.286560,2.113477
1966-11-14,276.418579,286.949158,0.000000
1966-11-15,276.615784,295.720490,0.000000
1966-11-16,282.454590,300.484009,0.000000
1966-11-17,284.151764,300.323120,0.000000
1966-11-18,284.156067,297.281189,0.000000
1966-11-19,280.247070,299.101318,0.000000
1966-11-20,283.553772,294.512604,0.000000
1966-11-21,276.464966,289.186737,0.000000
1966-11-22,273.935760,293.541840,0.000000
1966-11-23,279.606201,294.906677,0.000000
1966-11-24,276.669769,289.983704,0.000000
1966-11-25,279.709839,295.884277,0.349643
1966-11-26,282.670959,293.438354,10.457142
1966-11-27,275.070343,281.209839,11.022046
1966-11-28,275.048553,280.182770,7.472844
1966-11-29,271.281097,277.827301,0.000000
1966-11-30,274.405731,282.460785,1.101956
1966-12-01,277.343994,283.534088,1.464667
1966-12-02,281.135681,292.815887,0.000000
1966-12-03,280.769653,290.460419,0.000000
1966-12-04,273.921631,287.230103,0.000000
1966-12-05,276.121857,290.754120,0.000000
1966-12-06,286.376892,294.525208,0.957735
1966-12-07,275.864594,289.639984,0.000000
1966-12-08,270.213654,280.682678,0.000000
1966-12-09,269.769012,284.275482,0.000000
1966-12-10,271.727020,286.926575,0.000000
1966-12-11,276.772705,288.761780,1.444063
1966-12-12,277.180573,287.977600,0.000000
1966-12-13,272.501923,287.773132,0.000000
1966-12-14,278.773956,288.726776,9.101935
1966-12-15,269.908020,282.971222,0.000000
1966-12-16,269.003021,278.247772,0.793799
1966-12-17,267.922394,284.287415,0.000000
1966-12-18,274.368469,286.798187,0.000000
1966-12-19,276.293060,285.990814,0.000000
1966-12-20,282.711914,294.167816,0.000000
1966-12-21,275.148254,289.385864,0.000000
1966-12-22,278.590210,290.673279,20.057074
1966-12-23,277.627747,286.421387,4.576771
1966-12-24,273.828827,284.130432,0.000000
1966-12-25,270.655579,291.149170,0.000000
1966-12-26,284.389069,293.012299,7.808315
1966-12-27,271.491180,287.959473,0.418057
1966-12-28,269.829102,279.039368,0.000000
1966-12-29,267.800995,274.150818,0.000000
1966-12-30,270.191559,275.716980,0.361007
1966-12-31,271.641113,280.013367,1.350157
1967-01-01,275.644501,278.368042,3.722305
1967-01-02,274.962341,282.397766,2.269662
1967-01-03,275.385620,283.119019,0.000000
1967-01-04,275.936951,285.506165,0.000000
1967-01-05,276.299835,282.156830,0.000000
1967-01-06,272.687622,288.791077,0.000000
1967-01-07,275.487396,289.529510,0.000000
1967-01-08,275.581482,293.316650,0.000000
1967-01-09,278.057861,287.448364,0.000000
1967-01-10,271.916534,285.837158,0.000000
1967-01-11,270.664734,288.938995,0.000000
1967-01-12,274.111328,283.438293,0.000000
1967-01-13,276.280273,282.461639,0.000000
1967-01-14,278.264191,289.255066,0.415648
1967-01-15,280.474365,292.479370,0.000000
1967-01-16,275.840576,291.357300,0.000000
1967-01-17,280.719421,291.684509,0.000000
1967-01-18,281.876190,290.323822,2.992534
1967-01-19,277.333496,294.345520,0.000000
1967-01-20,277.248047,287.890015,0.611071
1967-01-21,274.697266,284.941498,0.000000
1967-01-22,272.666656,285.546204,0.000000
1967-01-23,272.674438,290.322113,0.000000
1967-01-24,276.352814,290.347870,0.000000
1967-01-25,276.938019,293.118866,0.411914
1967-01-26,279.061005,290.726776,0.000000
1967-01-27,276.274231,291.265411,0.000000
1967-01-28,278.131744,294.475403,0.000000
1967-01-29,279.238617,296.350922,0.000000
1967-01-30,279.759094,297.457642,0.000000
1967-01-31,279.700836,297.480927,0.000000
1967-02-01,277.782654,295.102570,0.000000
1967-02-02,278.511719,300.228485,0.000000
1967-02-03,282.777985,300.985535,0.000000
1967-02-04,281.013611,295.842072,3.369826
1967-02-05,274.421539,285.123230,0.000000
1967-02-06,275.129303,290.060547,0.000000
1967-02-07,283.754547,295.184326,0.615708
1967-02-08,278.370422,295.237305,0.000000
1967-02-09,282.957581,292.474731,6.681461
1967-02-10,280.524384,289.932159,9.719430
1967-02-11,273.098206,280.381012,0.000000
1967-02-12,269.052094,279.080811,0.000000
1967-02-13,274.158966,295.194397,0.000000
1967-02-14,278.577606,291.323395,0.000000
1967-02-15,272.386841,286.715393,0.000000
1967-02-16,272.700165,289.138733,0.000000
1967-02-17,275.311951,287.613770,0.000000
1967-02-18,275.517975,284.700531,0.000000
1967-02-19,280.805115,294.769989,0.000000
1967-02-20,283.881805,299.784302,0.000000
1967-02-21,283.626221,296.351410,0.724764
1967-02-22,275.635559,287.549835,0.000000
1967-02-23,276.161774,292.761566,0.000000
1967-02-24,277.942139,290.565552,0.000000
1967-02-25,273.653748,293.776093,0.000000
1967-02-26,279.131500,298.637756,0.000000
1967-02-27,279.274078,298.374695,0.000000
1967-02-28,283.035950,294.794464,0.000000
1967-03-01,281.010590,296.194977,0.000000
1967-03-02,280.948181,294.768219,0.000000
1967-03-03,283.859528,296.057983,0.000000
1967-03-04,286.154480,298.728027,0.000000
1967-03-05,286.223419,300.643677,5.400826
1967-03-06,284.772156,301.985748,0.000000
1967-03-07,280.370026,299.903381,0.000000
1967-03-08,277.482361,291.126984,0.000000
1967-03-09,280.472229,296.953827,0.000000
1967-03-10,282.224152,299.732788,0.000000
1967-03-11,285.677429,303.128571,0.000000
1967-03-12,284.326416,300.876831,0.000000
1967-03-13,284.609833,302.572754,0.000000
1967-03-14,287.770538,301.990295,0.000000
1967-03-15,288.755646,300.639343,0.000000
1967-03-16,280.454346,295.351105,0.000000
1967-03-17,283.152771,301.723206,0.000000
1967-03-18,283.521729,300.825073,0.000000
1967-03-19,286.406250,302.518433,0.000000
1967-03-20,288.757538,301.123901,0.000000
1967-03-21,290.187958,297.511230,2.149383
1967-03-22,290.293274,298.479858,12.225699
1967-03-23,288.042206,301.822296,2.960454
1967-03-24,287.286346,302.898499,0.000000
1967-03-25,289.242371,301.683380,0.000000
1967-03-26,289.121796,297.119965,1.998824
1967-03-27,289.184723,296.487091,30.530794
1967-03-28,284.193542,294.015045,23.902849
1967-03-29,282.039490,288.109070,0.000000
1967-03-30,280.588684,289.185822,0.000000
1967-03-31,284.609497,293.532288,0.000000
1967-04-01,290.834961,298.391754,0.000000
1967-04-02,290.490051,297.741394,13.359461
1967-04-03,286.543701,297.160309,0.000000
1967-04-04,283.401794,299.236969,0.000000
1967-04-05,285.655365,299.024231,0.811577
1967-04-06,279.901184,296.153046,0.000000
1967-04-07,281.238831,294.716278,0.000000
1967-04-08,279.894226,296.034180,0.000000
1967-04-09,284.640961,294.889496,0.000000
1967-04-10,290.275604,299.191315,0.514433
1967-04-11,285.771973,295.657806,17.207781
1967-04-12,283.673157,290.470276,0.396891
1967-04-13,280.163971,291.744904,0.000000
1967-04-14,281.505615,299.367828,0.000000
1967-04-15,286.312714,306.412811,0.000000
1967-04-16,288.557251,305.663086,0.000000
1967-04-17,290.954254,303.743042,0.000000
1967-04-18,290.043365,301.754578,0.000000
1967-04-19,286.578705,300.385620,0.000000
1967-04-20,285.778870,301.778076,0.000000
1967-04-21,286.739685,300.769531,0.000000
1967-04-22,286.391357,299.950745,0.000000
1967-04-23,290.095001,302.743317,0.000000
1967-04-24,289.294830,304.173889,0.000000
1967-04-25,289.212433,307.401978,0.000000
1967-04-26,290.408264,307.164856,1.773420
1967-04-27,290.500427,305.792664,0.000000
1967-04-28,289.702209,305.853119,0.000000
1967-04-29,291.728424,308.446747,0.000000
1967-04-30,293.179626,307.779449,0.000000
1967-05-01,291.696655,305.652435,1.282652
1967-05-02,290.676056,304.454376,12.887179
1967-05-03,290.195190,298.113861,0.000000
1967-05-04,287.266449,300.784698,0.000000
1967-05-05,286.684784,302.497620,0.000000
1967-05-06,290.414948,306.157013,0.000000
1967-05-07,292.586731,307.818695,0.000000
1967-05-08,294.183380,307.461761,0.310738
1967-05-09,292.452606,300.737946,0.568215
1967-05-10,292.102325,303.639587,34.924721
1967-05-11,292.221252,299.891785,33.633778
1967-05-12,292.344666,296.002991,10.917832
1967-05-13,292.747040,298.660858,3.771076
1967-05-14,293.678711,302.303955,4.439653
1967-05-15,293.309875,303.702637,1.349181
1967-05-16,290.952606,304.839142,0.434938
1967-05-17,292.289703,303.035492,4.861347
1967-05-18,292.893646,300.038971,2.672546
1967-05-19,293.741699,299.699127,2.688621
1967-05-20,294.161102,302.208557,2.690842
1967-05-21,293.646179,301.189392,15.816212
1967-05-22,292.897583,299.851898,0.000000
1967-05-23,292.189392,301.165100,0.000000
1967-05-24,295.100922,301.857330,3.329144
1967-05-25,293.061249,299.424194,18.349981
1967-05-26,292.739777,303.090454,10.662863
1967-05-27,293.642212,305.733337,4.525687
1967-05-28,293.687103,307.891174,0.000000
1967-05-29,292.761017,308.790527,0.000000
1967-05-30,292.121185,307.843018,0.000000
1967-05-31,294.496979,305.667419,0.000000
1967-06-01,294.899109,306.020630,0.000000
1967-06-02,296.364563,307.953888,0.000000
1967-06-03,297.114288,308.546692,0.000000
1967-06-04,297.231659,308.096039,0.000000
1967-06-05,296.925293,308.703430,0.000000
1967-06-06,297.868927,307.514191,0.000000
1967-06-07,297.125092,306.756805,0.000000
1967-06-08,297.013489,303.648590,0.324993
1967-06-09,297.212830,301.548004,5.596210
1967-06-10,295.602112,303.457916,20.379984
1967-06-11,295.452057,307.200439,0.000000
1967-06-12,295.130615,303.669220,23.543278
1967-06-13,296.518005,305.390564,3.708099
1967-06-14,295.128021,305.751190,0.000000
1967-06-15,294.532043,305.958832,0.000000
1967-06-16,295.201324,307.019043,0.000000
1967-06-17,294.867523,307.146759,0.720673
1967-06-18,296.413330,309.386505,0.000000
1967-06-19,296.144989,309.043762,0.000000
1967-06-20,296.152863,309.225677,0.000000
1967-06-21,296.855713,308.924011,0.000000
1967-06-22,297.201050,308.188171,0.000000
1967-06-23,296.086395,306.657166,1.254262
1967-06-24,295.843933,305.493683,0.000000
1967-06-25,295.073639,304.855316,0.000000
1967-06-26,294.625488,305.384644,2.047643
1967-06-27,294.878601,305.848297,0.000000
1967-06-28,296.454865,305.772308,0.000000
1967-06-29,296.731415,306.546478,0.000000
1967-06-30,295.644653,306.200806,0.520277
1967-07-01,295.694000,305.989441,0.000000
1967-07-02,295.741852,305.900940,2.356278
1967-07-03,296.016937,306.074493,0.000000
1967-07-04,295.394745,306.371704,0.000000
1967-07-05,295.470276,307.411591,0.000000
1967-07-06,295.484558,307.699341,0.000000
1967-07-07,295.791687,307.409058,0.824426
1967-07-08,296.118744,307.427734,0.000000
1967-07-09,296.222260,308.140015,0.000000
1967-07-10,295.916290,309.005951,0.000000
1967-07-11,296.079041,308.479095,0.000000
1967-07-12,295.897736,308.217438,0.000000
1967-07-13,296.616241,307.829376,0.844333
1967-07-14,296.258514,307.248474,0.991711
1967-07-15,296.353821,309.649628,0.000000
1967-07-16,296.560059,309.925018,1.724583
1967-07-17,296.080261,309.564636,0.000000
1967-07-18,296.058594,310.813232,0.000000
1967-07-19,296.110352,310.283142,1.025107
1967-07-20,296.384613,308.820831,0.000000
1967-07-21,296.627594,308.544373,0.000000
1967-07-22,296.413025,308.371155,0.000000
1967-07-23,296.300293,307.489655,0.000000
1967-07-24,296.354095,307.023651,0.000000
1967-07-25,296.337006,306.640381,0.000000
1967-07-26,296.366394,306.127686,0.000000
1967-07-27,296.128021,304.935028,0.000000
1967-07-28,296.129730,304.539978,0.679546
1967-07-29,295.860596,305.039185,2.556173
1967-07-30,294.862152,307.894012,0.000000
1967-07-31,295.874023,310.921204,0.000000
1967-08-01,295.996521,311.759430,0.000000
1967-08-02,296.005371,311.313965,0.000000
1967-08-03,295.938721,310.779175,0.292634
1967-08-04,295.827850,308.269348,0.000000
1967-08-05,296.602966,307.639679,0.000000
1967-08-06,296.008972,308.115936,0.000000
1967-08-07,296.233246,309.638306,0.000000
1967-08-08,296.395599,310.153076,1.121966
1967-08-09,296.100586,309.218292,0.000000
1967-08-10,296.542297,308.484711,0.000000
1967-08-11,297.002258,311.048065,0.000000
1967-08-12,298.165710,312.566833,0.000000
1967-08-13,298.364136,312.100525,0.000000
1967-08-14,297.139099,310.977234,0.000000
1967-08-15,296.797516,308.053772,0.000000
1967-08-16,296.769806,307.887909,0.000000
1967-08-17,296.930969,308.014374,0.000000
1967-08-18,297.034943,310.081207,0.000000
1967-08-19,297.479645,310.356567,0.000000
1967-08-20,297.286255,309.491760,0.000000
1967-08-21,296.335266,307.420258,0.000000
1967-08-22,295.857971,309.155640,0.000000
